total_timesteps,fps,explained_variance,nupdates,policy_entropy,value_loss,avgReward
320000,885,0.3972686529159546,4000,1.382859706878662,0.02321147546172142,0.2858876807615161
328000,885,0.4714144468307495,4100,1.3830070495605469,0.007556234486401081,0.38095558024942877
336000,885,0.26097118854522705,4200,1.3823007345199585,0.043530840426683426,0.36897234385833144
344000,885,0.7601561844348907,4300,1.381971001625061,0.0008317034807987511,0.11737255137413741
352000,885,0.5535540282726288,4400,1.3831738233566284,0.0038255411200225353,0.2631914297118783
360000,885,0.5837580859661102,4500,1.3852078914642334,0.0066342041827738285,0.19332035314291715
368000,885,0.5830724239349365,4600,1.3849321603775024,0.0030685041565448046,0.19358232747763396
376000,885,0.2917645573616028,4700,1.3854942321777344,0.001503168954513967,0.07737045429530554
384000,885,0.6890699863433838,4800,1.3847455978393555,0.0012319614179432392,0.08725462455768138
392000,885,0.597663551568985,4900,1.3853638172149658,0.01029395591467619,0.2794752988964319
400000,885,0.7375434339046478,5000,1.3841341733932495,0.012075647711753845,0.4601661000400782
408000,886,0.5105192959308624,5100,1.3841732740402222,0.0007243810687214136,-0.007795442081987858
416000,886,0.6404301524162292,5200,1.3821442127227783,0.005114993546158075,0.2555371321737766
424000,886,0.5933436453342438,5300,1.3834950923919678,0.029801080003380775,0.47365453764796256
432000,886,0.5443931818008423,5400,1.3778432607650757,0.0206743273884058,0.42916566226631403
440000,886,0.8188504725694656,5500,1.3811649084091187,0.01309322752058506,0.4395869571715593
448000,886,0.8965509012341499,5600,1.379150390625,0.0043234252370893955,0.27569240277516655
456000,887,0.8821412399411201,5700,1.3788840770721436,0.013108382932841778,0.5573042962700129
464000,887,0.5869220197200775,5800,1.382457971572876,0.03344186395406723,0.5058835858479143
472000,887,0.7577041238546371,5900,1.3816314935684204,0.015902912244200706,0.5462963448837399
480000,888,0.7001598477363586,6000,1.3846031427383423,0.011939088813960552,0.387741969153285
488000,888,0.7036136984825134,6100,1.3825891017913818,0.012029743753373623,0.09434710791101679
496000,888,0.845351368188858,6200,1.3826496601104736,0.01209202129393816,0.5328067656606436
504000,888,0.9184945225715637,6300,1.3805820941925049,0.007152974605560303,0.6245857268571854
512000,888,0.9530015736818314,6400,1.3777885437011719,0.0017136798705905676,0.18802008658240082
520000,888,0.8526948094367981,6500,1.3788485527038574,0.005196994636207819,0.13862684324849397
528000,889,0.9322215616703033,6600,1.380204677581787,0.00378907541744411,0.17348568222951144
536000,889,0.8681820780038834,6700,1.3801170587539673,0.006290873978286982,0.27289847054053096
544000,889,0.8307934701442719,6800,1.381252408027649,0.003926281817257404,0.06290451434906572
552000,889,0.95162558183074,6900,1.3788038492202759,0.004535859916359186,0.42614887887611985
560000,889,0.865338146686554,7000,1.378544807434082,0.009994718246161938,0.37413244172930715
568000,889,0.7690142691135406,7100,1.3766120672225952,0.016825228929519653,0.2307749883068027
576000,889,0.9295628890395164,7200,1.373871088027954,0.006811809726059437,0.3628862269222736
584000,889,0.877956785261631,7300,1.3712936639785767,0.010681504383683205,0.40928576174192133
592000,890,0.9672870300710201,7400,1.3672707080841064,0.0023904794361442327,0.2391581772826612
600000,890,0.8926297128200531,7500,1.3676339387893677,0.012021115981042385,0.48400823548436167
608000,890,0.8635797649621964,7600,1.3651739358901978,0.019420871511101723,0.6690304284915328
616000,890,0.9306842908263206,7700,1.3688055276870728,0.006381447426974773,0.4792493454180658
624000,891,0.9455121867358685,7800,1.3643827438354492,0.008965029381215572,0.44599237930960955
632000,891,0.9214788973331451,7900,1.3524073362350464,0.006878059357404709,0.5433667687699199
640000,891,0.9033641144633293,8000,1.3591142892837524,0.006592538207769394,0.39171895765466613
648000,891,0.8954828307032585,8100,1.3644380569458008,0.005369094200432301,0.20614865077805006
656000,892,0.9339259639382362,8200,1.357671856880188,0.009346346370875835,0.3103918108448852
664000,892,0.9520722068846226,8300,1.3557281494140625,0.0055612726137042046,0.39490656547422986
672000,892,0.8716891258955002,8400,1.3566844463348389,0.011431436985731125,0.3154035360552371
680000,892,0.9085637852549553,8500,1.3660567998886108,0.008701426908373833,0.3680240808345843
688000,892,0.9181249588727951,8600,1.3585784435272217,0.010381137020885944,0.6349119192454964
696000,892,0.9757949467748404,8700,1.353623628616333,0.0021449755877256393,0.2283196763484739
704000,893,0.9604853317141533,8800,1.349737524986267,0.003730766475200653,0.3703430397377815
712000,893,0.9618465565145016,8900,1.3509652614593506,0.0034163109958171844,0.5654255213215947
720000,893,0.9089722335338593,9000,1.34688138961792,0.008784407749772072,0.4649767133872956
728000,893,0.8762243464589119,9100,1.3432037830352783,0.014116478152573109,0.7352977853268385
736000,893,0.9729931298643351,9200,1.3502600193023682,0.005193146411329508,0.5776100347749888
744000,894,0.9671859368681908,9300,1.3560657501220703,0.0036599263548851013,0.41480468907393514
752000,894,0.9831360671669245,9400,1.341189980506897,0.0032635503448545933,0.5923862396739423
760000,894,0.9748983681201935,9500,1.3576958179473877,0.002117736265063286,0.2897144968737848
768000,894,0.9699794482439756,9600,1.3601325750350952,0.0017974351067095995,0.27038687453605237
776000,894,0.9374302923679352,9700,1.3516428470611572,0.007751824799925089,0.4433173648547381
784000,894,0.968850763514638,9800,1.3581568002700806,0.002643285086378455,0.24321435431484134
792000,894,0.9295883998274803,9900,1.3582862615585327,0.006417040713131428,0.307307692267932
800000,895,0.9562649168074131,10000,1.3556979894638062,0.0035040550865232944,0.28112557833082974
808000,895,0.8911616131663322,10100,1.3572413921356201,0.002871409524232149,0.08352264253771864
816000,895,0.9831606447696686,10200,1.3467944860458374,0.0032142072450369596,0.4570957296527922
824000,895,0.9769647438079119,10300,1.350412368774414,0.0034470304381102324,0.4035454261960695
832000,895,0.9777361135929823,10400,1.3486733436584473,0.002748783677816391,0.4076746684848331
840000,895,0.9830803405493498,10500,1.348332405090332,0.0028391233645379543,0.4354680713266134
848000,895,0.9837218876928091,10600,1.3553794622421265,0.001312512787990272,0.18149200950283556
856000,896,0.9944796310737729,10700,1.3528164625167847,0.0011173384264111519,0.3445369415640016
864000,896,0.9663856476545334,10800,1.3542083501815796,0.005686537362635136,0.5010517537099076
872000,896,0.9847787097096443,10900,1.3542475700378418,0.0017653111135587096,0.3842761682579294
880000,896,0.9935204996727407,11000,1.3582615852355957,0.0008212609100155532,0.30842153224148205
888000,896,0.9651554860174656,11100,1.3534924983978271,0.00519805122166872,0.5081083028548165
896000,896,0.9709045328199863,11200,1.345694899559021,0.0013890855479985476,0.09365901555866003
904000,896,0.9911759095266461,11300,1.3385000228881836,0.0015346233267337084,0.4963798856944777
912000,896,0.9874382177367806,11400,1.3465001583099365,0.00148019939661026,0.40622203140083
920000,897,0.9476393088698387,11500,1.350160002708435,0.009597759693861008,0.541485833004117
928000,897,0.9351841807365417,11600,1.3462806940078735,0.007588194217532873,0.15269195311702788
936000,897,0.9782427791506052,11700,1.3515832424163818,0.0018342513358220458,0.22886515769860125
944000,897,0.9054186120629311,11800,1.3550264835357666,0.007857157848775387,0.32165994303068146
952000,897,0.9893979951739311,11900,1.3556349277496338,0.001613857806660235,0.4134277136276069
960000,897,0.9901486961171031,12000,1.3601497411727905,0.0011099142720922828,0.27282720885123124
968000,897,0.9705162569880486,12100,1.355172872543335,0.003898432943969965,0.35110172890126706
976000,898,0.9577814154326916,12200,1.3568466901779175,0.004659361205995083,0.29886402284391805
984000,898,0.9966443188022822,12300,1.3557488918304443,0.0006115779979154468,0.5327130525955
992000,898,0.9810452423989773,12400,1.3440858125686646,0.002092222450301051,0.18919619978405536
1000000,898,0.9961832074914128,12500,1.353235125541687,0.0005151533405296504,0.27303914511576294
1008000,898,0.989421890117228,12600,1.35386061668396,0.0009358756942674518,0.29355751559123744
1016000,898,0.98503078520298,12700,1.3593889474868774,0.001517595606856048,0.2572965198167367
1024000,898,0.9918328607454896,12800,1.35636305809021,0.0011861645616590977,0.3583433153573424
1032000,898,0.993497057352215,12900,1.3515188694000244,0.0010522642405703664,0.4404069462680127
1040000,898,0.9838875513523817,13000,1.3572595119476318,0.0015388187021017075,0.1872117529681418
1048000,898,0.9902443271130323,13100,1.3489649295806885,0.0019159826915711164,0.3867200834873074
1056000,899,0.9866382712498307,13200,1.3542760610580444,0.001405320013873279,0.3615982028626604
1064000,899,0.946678202599287,13300,1.364098072052002,0.004588710609823465,0.33092639595270157
1072000,899,0.9907714929431677,13400,1.3591629266738892,0.000892882701009512,0.2024419715977274
1080000,899,0.9488663449883461,13500,1.3590747117996216,0.00435918802395463,0.24718313955236226
1088000,899,0.983306284993887,13600,1.36240553855896,0.0010006297379732132,0.17914677610388025
1096000,899,0.976323401555419,13700,1.3555266857147217,0.0016155980993062258,0.21567397368053207
1104000,899,0.9960336335934699,13800,1.3383532762527466,0.0006533687701448798,0.5838435507175745
1112000,900,0.9762095641344786,13900,1.342919945716858,0.0034298724494874477,0.4188783548772335
1120000,900,0.9776374660432339,14000,1.3503296375274658,0.002448714803904295,0.3687254334334284
1128000,900,0.9897945998236537,14100,1.3536403179168701,0.0009982675546780229,0.3279428583511617
1136000,900,0.9909683270379901,14200,1.3498986959457397,0.0011363242520019412,0.4309499901602976
1144000,900,0.9868075549602509,14300,1.3515541553497314,0.0015205057570710778,0.4581136231543496
1152000,900,0.9974366426467896,14400,1.3516777753829956,0.0003088122175540775,0.29615488433046266
1160000,900,0.9023598432540894,14500,1.3435933589935303,0.012535731308162212,0.4531564588367473
1168000,900,0.9955797651782632,14600,1.3567149639129639,0.0005370019352994859,0.2247356165666133
1176000,900,0.9940340286120772,14700,1.3484532833099365,0.0008932131459005177,0.40263028962071984
1184000,900,0.9962054372299463,14800,1.3619577884674072,0.00025878119049593806,0.16349710151844193
1192000,900,0.9475499950349331,14900,1.3571443557739258,0.006778644863516092,0.4562752071535215
1200000,900,0.996252573793754,15000,1.3475300073623657,0.000772986386436969,0.5467974364291877
1208000,901,0.9098569080233574,15100,1.359071135520935,0.008737592026591301,0.21112314322963358
1216000,901,0.9608665443956852,15200,1.3546720743179321,0.006476752460002899,0.454861029679887
1224000,901,0.9538468420505524,15300,1.365099310874939,0.0027234128210693598,0.2426246893359348
1232000,901,0.8051689714193344,15400,1.365802526473999,0.015191319398581982,0.2983028197006206
1240000,901,0.9935192428529263,15500,1.3589932918548584,0.0010803332552313805,0.5836783530157845
1248000,901,0.9425261467695236,15600,1.3514606952667236,0.005775933153927326,0.33192764211562464
1256000,901,0.9537022411823273,15700,1.3569868803024292,0.0062564401887357235,0.32844164564448874
1264000,901,0.9907597647979856,15800,1.365148901939392,0.000876717094797641,0.24425477593176764
1272000,901,0.8455560803413391,15900,1.362999677658081,0.018401050940155983,0.2469947666861117
1280000,901,0.9451809115707874,16000,1.3642820119857788,0.008906131610274315,0.5373687343933853
1288000,902,0.8030386418104172,16100,1.3758141994476318,0.011249853298068047,0.1777958800426859
1296000,902,0.9896417688578367,16200,1.3697792291641235,0.0006669973372481763,0.2154261959309224
1304000,902,0.9870555391535163,16300,1.36252760887146,0.0010733858216553926,0.1798436083830893
1312000,902,0.9892936730757356,16400,1.3667166233062744,0.0011412942549213767,0.32749124825932086
1320000,902,0.9852372258901596,16500,1.3702518939971924,0.0012199345510452986,0.21079266533779445
1328000,902,0.9836528617888689,16600,1.3578771352767944,0.0017054842319339514,0.3323178415885195
1336000,902,0.9921840894967318,16700,1.3599637746810913,0.000797576445620507,0.42134006050182504
1344000,902,0.9853198332712054,16800,1.356122374534607,0.001550546265207231,0.4631482737138867
1352000,902,0.9785007555037737,16900,1.3607453107833862,0.0019052202114835382,0.3696440081046603
1360000,902,0.9916705442592502,17000,1.3634785413742065,0.0008142890292219818,0.3442328021628782
1368000,902,0.9229444488883018,17100,1.3641362190246582,0.004460440017282963,0.18217733355522797
1376000,902,0.98628971260041,17200,1.3647024631500244,0.0031066639348864555,0.3870728524401784
1384000,902,0.9803635384887457,17300,1.3616191148757935,0.0016723976004868746,0.2702934783883393
1392000,902,0.986754983663559,17400,1.3699836730957031,0.0013205381110310555,0.254173458670266
1400000,902,0.9530543386936188,17500,1.3674938678741455,0.005739099346101284,0.34118710160255433
1408000,902,0.9917391408234835,17600,1.3577330112457275,0.000954089337028563,0.251428289397154
1416000,902,0.8737590312957764,17700,1.3728007078170776,0.008820799179375172,0.28488498702063225
1424000,902,0.997662077890709,17800,1.3570257425308228,0.00044007599353790283,0.39617455429397525
1432000,903,0.9741481561213732,17900,1.371417760848999,0.002302477601915598,0.2770231612026691
1440000,902,0.9782936051487923,18000,1.3710013628005981,0.0005843187682330608,0.0871768593438901
1448000,903,0.9289072826504707,18100,1.3463571071624756,0.0082457410171628,0.325121894601034
1456000,903,0.8560336381196976,18200,1.3776379823684692,0.004720526281744242,0.16111652663676068
1464000,903,0.9652229808270931,18300,1.3713998794555664,0.00339147518388927,0.3121364739490673
1472000,903,0.963798251003027,18400,1.3727824687957764,0.0048094866797327995,0.4186506599653512
1480000,903,0.7952926158905029,18500,1.3755409717559814,0.02231769636273384,0.2582998628655332
1488000,903,0.9586779065430164,18600,1.3765239715576172,0.003724176436662674,0.34792842334136365
1496000,903,0.9742385633289814,18700,1.372265338897705,0.00288279727101326,0.22870333803002724
1504000,903,0.8815953880548477,18800,1.3770418167114258,0.004406987689435482,0.04866068640258163
1512000,903,0.7757669985294342,18900,1.375374436378479,0.029088133946061134,0.39057156224007483
1520000,903,0.922288291156292,19000,1.3781667947769165,0.008552918210625648,0.3393184418499004
1528000,903,0.8732933104038239,19100,1.373783826828003,0.011741762049496174,0.44576575006358327
1536000,903,0.7986831218004227,19200,1.3709995746612549,0.021764319390058517,0.5583589658141136
1544000,903,0.9846237488090992,19300,1.3544979095458984,0.0013612143229693174,0.48035142752341925
1552000,903,0.9418274015188217,19400,1.3730278015136719,0.0038637618999928236,0.23159119023475797
1560000,903,0.8920296728610992,19500,1.3637185096740723,0.010714399628341198,0.4477553650154732
1568000,903,0.935166023671627,19600,1.340896725654602,0.006310132332146168,0.7102714035660028
1576000,904,0.9848126601427794,19700,1.338984727859497,0.001529044471681118,0.5128632489591837
1584000,904,0.9828686229884624,19800,1.3618605136871338,0.001644017524085939,0.2274228151945863
1592000,904,0.985126837156713,19900,1.3396321535110474,0.002354780910536647,0.5285257736686617
1600000,904,0.954692218452692,20000,1.3783104419708252,0.003700547618791461,0.26872555995360015
1608000,904,0.9442468211054802,20100,1.378591537475586,0.002885716501623392,0.1585374738657265
1616000,904,0.9704819358885288,20200,1.358137845993042,0.004317192826420069,0.43556327336118555
1624000,904,0.9788648821413517,20300,1.3674700260162354,0.0026705760974437,0.2984655416570604
1632000,904,0.9513900727033615,20400,1.3694672584533691,0.003825221676379442,0.26968842726782893
1640000,904,0.7737498730421066,20500,1.3799514770507812,0.00583648681640625,0.08346781106665731
1648000,904,0.9608328193426132,20600,1.3739039897918701,0.005143279675394297,0.44776596302399413
1656000,904,0.9826097190380096,20700,1.3783597946166992,0.0014679639134556055,0.3010868275305256
1664000,904,0.9822366032749414,20800,1.3598825931549072,0.0016854200512170792,0.32259957220230717
1672000,904,0.9858154663816094,20900,1.3708670139312744,0.0017815462779253721,0.2970415522286203
1680000,904,0.8115469217300415,21000,1.373260736465454,0.026013964787125587,0.5438482858240604
1688000,904,0.9782902952283621,21100,1.3691734075546265,0.0020041833631694317,0.2901509722345509
1696000,904,0.9121870845556259,21200,1.3617994785308838,0.00852271355688572,0.48954398544601646
1704000,905,0.9874869594350457,21300,1.3759801387786865,0.0011244615307077765,0.2434368513058871
1712000,905,0.9935046061873436,21400,1.3558952808380127,0.0011449978919699788,0.4787738379847724
1720000,905,0.9217814356088638,21500,1.3682835102081299,0.00706959655508399,0.3350913362810388
1728000,905,0.8687886744737625,21600,1.3759201765060425,0.013788878917694092,0.43345334865152835
1736000,905,0.9791249446570873,21700,1.3555166721343994,0.003023203695192933,0.5765176074579358
1744000,905,0.9636094868183136,21800,1.3551260232925415,0.0063994103111326694,0.522093853529077
1752000,905,0.9865576913580298,21900,1.3595778942108154,0.0014631074154749513,0.3593311608186923
1760000,905,0.8910554051399231,22000,1.3435084819793701,0.007721965201199055,0.7386064472608268
1768000,905,0.9657775387167931,22100,1.3281853199005127,0.004439889453351498,0.6062495811609552
1776000,905,0.9579554162919521,22200,1.3462655544281006,0.006314065307378769,0.3324770702427486
1784000,905,0.9812884107232094,22300,1.3699426651000977,0.001158353639766574,0.2059931027062703
1792000,906,0.9684518687427044,22400,1.3434410095214844,0.004927092231810093,0.5586395569902379
1800000,906,0.8885374665260315,22500,1.3779181241989136,0.005610630847513676,0.26587829175405203
1808000,906,0.9400089122354984,22600,1.3782122135162354,0.0076672048307955265,0.37771819172776305
1816000,906,0.9066495895385742,22700,1.347280740737915,0.008002768270671368,0.5040742383338511
1824000,906,0.9579170346260071,22800,1.3686378002166748,0.0036650891415774822,0.30617690383223817
1832000,906,0.9410145841538906,22900,1.3752492666244507,0.004514363128691912,0.12817040984518827
1840000,906,0.9537597522139549,23000,1.3525396585464478,0.003822432365268469,0.44473459097207524
1848000,906,0.9726848267018795,23100,1.366161584854126,0.0036179139278829098,0.5136386481695808
1856000,906,0.9830345753580332,23200,1.349735975265503,0.0011591275688260794,0.24960638104967076
1864000,907,0.9058964401483536,23300,1.3588087558746338,0.009295029565691948,0.43990518907085063
1872000,907,0.8512408286333084,23400,1.3564202785491943,0.02287152409553528,0.5408571461164684
1880000,907,0.9455759860575199,23500,1.3659809827804565,0.007113543339073658,0.6253019051626325
1888000,907,0.40438175201416016,23600,1.3682374954223633,0.001621924340724945,-0.04809888986928854
1896000,907,0.8897195607423782,23700,1.3627357482910156,0.012562969699501991,0.6196146829053759
1904000,907,0.8844486773014069,23800,1.3586241006851196,0.01539447158575058,0.49295368967577813
1912000,907,0.8770362585783005,23900,1.3656991720199585,0.011763622052967548,0.6250840314663947
1920000,907,0.8368653804063797,24000,1.3401752710342407,0.02144593931734562,0.34846920144045723
1928000,907,0.7752245366573334,24100,1.3395063877105713,0.004990191198885441,0.1525156818330288
1936000,907,0.9138879701495171,24200,1.3487604856491089,0.009807569906115532,0.7897431250661612
1944000,907,0.9291369616985321,24300,1.3514431715011597,0.004404778126627207,0.21307611834490672
1952000,907,0.9310873597860336,24400,1.3242888450622559,0.011442618444561958,0.4756731442525052
1960000,907,0.8902669921517372,24500,1.364071249961853,0.008006359450519085,0.27985874547157435
1968000,907,0.9468132853507996,24600,1.3349186182022095,0.004617352969944477,0.3199993329879362
1976000,907,0.8208679109811783,24700,1.3344711065292358,0.02221951261162758,0.9333717059344053
1984000,908,0.5913335680961609,24800,1.360538125038147,0.01857706904411316,0.26871447486337274
1992000,908,0.7132379412651062,24900,1.3435840606689453,0.01363576389849186,0.4057407246902585
2000000,908,0.9841685649007559,25000,1.3566932678222656,0.0017368991393595934,0.2866984239197336
2008000,908,0.8543722778558731,25100,1.3310763835906982,0.00924757868051529,0.32982757603749635
2016000,908,0.8039797097444534,25200,1.3402049541473389,0.02534700557589531,0.6802822751924396
2024000,908,0.9291318356990814,25300,1.3221981525421143,0.0063764662481844425,0.5355884519405663
2032000,908,0.8662911206483841,25400,1.3272759914398193,0.01903526857495308,0.48134218230843545
2040000,908,0.9680425263941288,25500,1.337303638458252,0.0035191234201192856,0.43247890705242753
2048000,908,0.9765135962516069,25600,1.276585340499878,0.0033347674179822206,0.7078823667950929
2056000,908,0.9723440837115049,25700,1.3417994976043701,0.0036876641679555178,0.4549072161782533
2064000,908,0.9006113335490227,25800,1.3415613174438477,0.013070774264633656,0.38644136260263623
2072000,909,0.9197128117084503,25900,1.3529698848724365,0.009911507368087769,0.5988719330169261
2080000,909,0.9461393728852272,26000,1.3365225791931152,0.0034118336625397205,0.3811803893186152
2088000,909,0.9110723361372948,26100,1.336403489112854,0.008441407233476639,0.3644898257451132
2096000,909,0.9327866658568382,26200,1.3300676345825195,0.011893424205482006,0.577840018691495
2104000,909,0.7708845883607864,26300,1.318863034248352,0.019472766667604446,0.6699521800503134
2112000,909,0.9472407959401608,26400,1.3248080015182495,0.004743601195514202,0.2699563192552887
2120000,909,0.9136577621102333,26500,1.3327573537826538,0.016301995143294334,0.767256136611104
2128000,909,0.7607266902923584,26600,1.3385143280029297,0.021017637103796005,0.5955418788827955
2136000,909,0.9124277979135513,26700,1.3270604610443115,0.012140678241848946,0.5000418172450736
2144000,909,0.9332840070128441,26800,1.311604380607605,0.008410075679421425,0.5637162863276899
2152000,909,0.8760685846209526,26900,1.3288249969482422,0.009835821576416492,0.3439942396245897
2160000,909,0.9045502692461014,27000,1.3358376026153564,0.0026439097709953785,0.20490404946467605
2168000,909,0.9143670201301575,27100,1.2949867248535156,0.006247576326131821,0.3422557237208821
2176000,909,0.7988096177577972,27200,1.3240420818328857,0.012774676084518433,0.32917534628068096
2184000,909,0.9089210405945778,27300,1.3053817749023438,0.015842344611883163,0.4580412814975716
2192000,909,0.9561763480305672,27400,1.3156445026397705,0.005607403814792633,0.4744579083751887
2200000,909,0.9511437080800533,27500,1.3222124576568604,0.0056585026904940605,0.3291102765942924
2208000,910,0.6718107759952545,27600,1.3111422061920166,0.030242299661040306,0.518121437355876
2216000,910,0.9402125887572765,27700,1.3033065795898438,0.008476927876472473,0.380711665796116
2224000,910,0.916435144841671,27800,1.325295090675354,0.005804648622870445,0.5004182720556856
2232000,910,0.8734596371650696,27900,1.28310227394104,0.011425504460930824,0.5726726646767929
2240000,910,0.7483373582363129,28000,1.2957162857055664,0.027195855975151062,0.5106654583476484
2248000,910,0.9157229289412498,28100,1.313368320465088,0.009935906156897545,0.7158068474382162
2256000,910,0.7781908363103867,28200,1.2876403331756592,0.021971020847558975,0.6848324504680932
2264000,910,0.9174695089459419,28300,1.3085801601409912,0.009200919419527054,0.7069910248741508
2272000,910,0.9454105906188488,28400,1.3041799068450928,0.004923897795379162,0.4518444973742589
2280000,910,0.9626191481947899,28500,1.2864888906478882,0.003323704469949007,0.6115822376683354
2288000,910,0.7902022898197174,28600,1.3264682292938232,0.030544156208634377,0.9629947759211064
2296000,911,0.8087580353021622,28700,1.3307781219482422,0.014749035239219666,0.28790504815697204
2304000,911,0.926879309117794,28800,1.3006210327148438,0.009173357859253883,0.8763716090470552
2312000,911,0.9233358651399612,28900,1.3226604461669922,0.0080158282071352,0.6470377570018172
2320000,911,0.9311814308166504,29000,1.3329588174819946,0.00669654319062829,0.32535688396310436
2328000,911,0.9525063745677471,29100,1.3133049011230469,0.007418617606163025,0.8422802142798901
2336000,911,0.9519816562533379,29200,1.3160984516143799,0.0042575509287416935,0.7976396912708879
2344000,911,0.924988754093647,29300,1.3127833604812622,0.00944148562848568,0.5697810421930626
2352000,911,0.9503350779414177,29400,1.3186237812042236,0.0066428580321371555,0.4190708536654711
2360000,911,0.9449737817049026,29500,1.3423014879226685,0.00795475672930479,0.5896001345245168
2368000,911,0.8436039090156555,29600,1.325987696647644,0.004708601161837578,0.27820830269920405
2376000,911,0.9503244534134865,29700,1.3205448389053345,0.005013418383896351,0.5305547980125993
2384000,911,0.8949064537882805,29800,1.3418776988983154,0.007921183481812477,0.3141845568548888
2392000,912,0.8763357624411583,29900,1.3053439855575562,0.008602146990597248,0.4200251645408571
2400000,912,0.6534720957279205,30000,1.3483097553253174,0.02136591635644436,0.26031384801390234
2408000,912,0.8231842964887619,30100,1.324445366859436,0.009539155289530754,0.28969921737443655
2416000,912,0.8816835582256317,30200,1.3264710903167725,0.010239483788609505,0.45656143594533205
2424000,912,0.8623504638671875,30300,1.278765082359314,0.01863260194659233,0.6623899908270687
2432000,912,0.919260174036026,30400,1.2921990156173706,0.009042630903422832,0.5916075676679611
2440000,912,0.9097041934728622,30500,1.3127660751342773,0.008998002856969833,0.6789153831079602
2448000,912,0.8378024846315384,30600,1.262559413909912,0.02114781178534031,0.851235993951559
2456000,912,0.8662658333778381,30700,1.3174922466278076,0.014096182771027088,0.46612512117717414
2464000,912,0.766219899058342,30800,1.3201431035995483,0.008450418710708618,0.12916765183908865
2472000,912,0.8429028242826462,30900,1.332661747932434,0.02384854666888714,0.9361788548529149
2480000,912,0.8905147463083267,31000,1.2959014177322388,0.013012958690524101,0.8127056511119009
2488000,912,0.8741172254085541,31100,1.302961826324463,0.013059723190963268,0.5252854006015696
2496000,913,0.8864313289523125,31200,1.3103806972503662,0.012041129171848297,0.43542529391124846
2504000,913,0.9492870904505253,31300,1.2744098901748657,0.0029878481291234493,0.29505455275066195
2512000,913,0.7235504984855652,31400,1.3007386922836304,0.042462654411792755,0.6518211944028736
2520000,913,0.9360790699720383,31500,1.3252931833267212,0.0075380997732281685,0.8393112667836249
2528000,913,0.7496710419654846,31600,1.3071991205215454,0.03932793810963631,0.8880767713300883
2536000,913,0.7030996382236481,31700,1.2735837697982788,0.013849562034010887,0.1766608429607004
2544000,913,0.8913018479943275,31800,1.2954219579696655,0.009092298336327076,0.5891455214470624
2552000,913,0.9757658448070288,31900,1.3144826889038086,0.002414419548586011,0.2951103405095637
2560000,913,0.833261102437973,32000,1.2823413610458374,0.013953608460724354,0.5268529184162617
2568000,914,0.7159659266471863,32100,1.2708877325057983,0.04148450866341591,1.0116453964263201
2576000,914,0.8996738493442535,32200,1.2634572982788086,0.005432272795587778,0.3929497335164342
2584000,914,0.8701557219028473,32300,1.2993357181549072,0.015178302302956581,0.2913028535898775
2592000,914,0.9563137218356133,32400,1.256899118423462,0.004913588520139456,0.541831086599268
2600000,914,0.9352663308382034,32500,1.2878429889678955,0.004853388760238886,0.18690101485699415
2608000,914,0.8608272224664688,32600,1.277260184288025,0.012860390357673168,0.4586096801329404
2616000,914,0.5578615665435791,32700,1.2501134872436523,0.05328741669654846,0.5634634929476305
2624000,914,0.7568100094795227,32800,1.3061678409576416,0.020231738686561584,0.5896622950676829
2632000,914,0.9215288609266281,32900,1.3080068826675415,0.008233906701207161,0.39437072130967865
2640000,914,0.7956040352582932,33000,1.2644447088241577,0.012203751131892204,0.924819752573967
2648000,915,0.7972986996173859,33100,1.2609957456588745,0.00822537299245596,0.44947324190288784
2656000,915,0.9264049157500267,33200,1.2114320993423462,0.007508482784032822,0.7509477784857154
2664000,915,0.8338185101747513,33300,1.2795817852020264,0.014394136145710945,0.6774114333093166
2672000,915,0.8786978200078011,33400,1.273799180984497,0.013759401626884937,0.44605059755267573
2680000,915,0.8063682466745377,33500,1.279333233833313,0.01862892135977745,0.5704171910881997
2688000,915,0.9269479960203171,33600,1.2949563264846802,0.008215990848839283,0.6796307200565934
2696000,915,0.8130729496479034,33700,1.2334744930267334,0.020748455077409744,0.6904305052012205
2704000,915,0.8147144913673401,33800,1.2918027639389038,0.008796202018857002,0.3641252858564258
2712000,916,0.9313071370124817,33900,1.2094690799713135,0.011010619811713696,0.7227862138854106
2720000,916,0.9120703339576721,34000,1.2576677799224854,0.007188061717897654,0.5278013273142278
2728000,916,0.602636069059372,34100,1.2718701362609863,0.034885335713624954,0.3773940116399899
2736000,916,0.6897052228450775,34200,1.207687497138977,0.016291135922074318,0.4064838175108889
2744000,916,0.7975274622440338,34300,1.2253855466842651,0.011257761158049107,0.5056538849137724
2752000,916,0.731418639421463,34400,1.2974575757980347,0.023675981909036636,0.9724215120077133
2760000,916,0.7330527603626251,34500,1.2184979915618896,0.031259238719940186,0.8210909577086568
2768000,917,0.7637882977724075,34600,1.1725289821624756,0.015996340662240982,0.9599866207689047
2776000,917,0.9132986515760422,34700,1.2721021175384521,0.007005987223237753,0.6030394434463233
2784000,917,0.7445088326931,34800,1.2417854070663452,0.018322665244340897,0.6184993427246809
2792000,917,0.9106102958321571,34900,1.242679238319397,0.006455791648477316,0.21129866257542745
2800000,917,0.91068185120821,35000,1.2357420921325684,0.00997281726449728,0.5861399637535214
2808000,917,0.5822501480579376,35100,1.2160165309906006,0.030516963452100754,0.7163886338472366
