explained_variance,avg reward,fps,nupdates,policy_entropy,value_loss,total_timesteps
0.7316305637359619,2.4076343163847924,1891,82500,0.022401053458452225,0.1498597413301468,6600000
0.9902246408164501,3.6318020179867743,1891,82600,1.0998137296713839e-11,0.12442419677972794,6608000
0.9524078406393528,5.021981736272574,1891,82700,2.1874245154782914e-24,0.8731774091720581,6616000
0.9923642459325492,0.4009134441614151,1891,82800,2.6493656612464522e-27,0.021712983027100563,6624000
0.8843126371502876,1.3709861110895871,1891,82900,0.0,0.03224571421742439,6632000
0.9666158147156239,-1.3566162245580926,1891,83000,1.7679631334740242e-34,0.7650530338287354,6640000
0.9733152650296688,-9.520533509738744,1891,83100,0.0,2.446687698364258,6648000
0.9802172817289829,9.992057779431343,1891,83200,1.5015317209155107e-29,3.2073721885681152,6656000
0.9595923721790314,0.45290451096370815,1891,83300,0.0,0.22676630318164825,6664000
0.9005994349718094,-2.4876032256521285,1891,83400,0.0,2.163745880126953,6672000
0.9529652409255505,8.20185091048479,1891,83500,0.0,0.7737928628921509,6680000
0.8538609147071838,-9.136058245273308,1891,83600,5.0180447757280774e-29,19.373422622680664,6688000
0.9416986145079136,5.6097320631146435,1891,83700,0.0,0.20473456382751465,6696000
0.44243764877319336,7.545823097229004,1891,83800,0.0,1.7005771398544312,6704000
0.9781206641346216,0.9726457504555583,1891,83900,0.0,0.012760725803673267,6712000
0.7379735112190247,8.403137028217316,1891,84000,0.0,1.1148669719696045,6720000
0.9824217595160007,-11.063736674189567,1891,84100,0.0,0.41220855712890625,6728000
-0.04592478275299072,6.917592138051987,1891,84200,0.0,1.7362878322601318,6736000
0.9504968784749508,15.400962209701538,1891,84300,0.0,1.0665485858917236,6744000
0.9535193108022213,-5.423115141689777,1891,84400,0.0,0.11976812034845352,6752000
0.9559541121125221,-3.348455063253641,1891,84500,0.0,0.3660731911659241,6760000
0.9848348163068295,2.510412109643221,1891,84600,0.0,0.02619757130742073,6768000
0.9516149312257767,1.1905800792388619,1891,84700,0.0,0.07943329215049744,6776000
0.6383590698242188,20.565143203735353,1891,84800,0.0,11.220669746398926,6784000
0.9534185156226158,-6.2037585223093625,1891,84900,0.0,0.41363459825515747,6792000
0.9733549114316702,1.2756956331897527,1891,85000,0.0,0.019476037472486496,6800000
0.9549453034996986,1.7464567359536887,1891,85100,0.0,0.019634101539850235,6808000
0.6755709946155548,0.103853103145957,1891,85200,0.0,0.07845178991556168,6816000
0.6352702677249908,-14.093676543235778,1891,85300,0.0,29.132396697998047,6824000
0.6117427945137024,-0.9754363738000393,1891,85400,0.0,1.1509613990783691,6832000
0.8793653026223183,-12.083930979669095,1891,85500,0.0,4.308749198913574,6840000
0.9888139441609383,8.363728863000869,1891,85600,0.0,0.08730016648769379,6848000
0.8794157058000565,-0.9011151890270412,1890,85700,0.0,0.6497030854225159,6856000
0.8204938769340515,-0.7233973897993564,1891,85800,0.0,0.109493687748909,6864000
0.985060733743012,13.514169210195542,1891,85900,0.0,0.6760411262512207,6872000
0.8400000184774399,-9.937610307335854,1891,86000,0.0,5.688563346862793,6880000
0.9840283263474703,-5.921840675547719,1891,86100,0.0,0.25701504945755005,6888000
0.9857855262234807,-11.674077820777892,1891,86200,0.0,1.3647129535675049,6896000
0.942846767604351,16.176425802707673,1891,86300,0.0,6.771641731262207,6904000
