avg reward,policy_entropy,epsilonValue,nupdates,value_loss,total_timesteps,explained_variance,fps
1.256257866328815,1.6478302478790283,0.0007272674851696304,48700,0.006743170320987701,3896000,0.9901378136128187,1918
1.549757774178579,1.6327873468399048,0.0007272674851696304,48800,0.036463797092437744,3904000,0.9570410810410976,1918
1.082146501983516,1.673911690711975,0.0007272674851696304,48900,0.008255659602582455,3912000,0.9790966417640448,1918
1.2790000517154112,1.5565214157104492,0.0007272674851696304,49000,0.006876378320157528,3920000,0.9852010617032647,1918
1.0347170709166675,1.6542370319366455,0.0007272674851696304,49100,0.0036337771452963352,3928000,0.990734969265759,1918
0.9207382095977664,1.662233591079712,0.0007272674851696304,49200,0.017208240926265717,3936000,0.9343601614236832,1919
1.52944056969136,1.6094532012939453,0.0007272674851696304,49300,0.0026010519359260798,3944000,0.9948519570752978,1919
1.3424393119290472,1.633770227432251,0.0007272674851696304,49400,0.033470749855041504,3952000,0.9299353733658791,1919
1.6823077329900116,1.6013187170028687,0.0007272674851696304,49500,0.009618345648050308,3960000,0.9817664362490177,1919
1.0499923324212432,1.6595509052276611,0.0007272674851696304,49600,0.003818364115431905,3968000,0.9896038053557277,1919
1.4379486091434956,1.6724094152450562,0.0007272674851696304,49700,0.007886961102485657,3976000,0.9849830474704504,1918
1.5589600829407573,1.6135871410369873,0.0007272674851696304,49800,0.09043397009372711,3984000,0.8423949182033539,1918
1.465306311880704,1.6643829345703125,0.0007272674851696304,49900,0.010337197221815586,3992000,0.9850903805345297,1918
1.211636841110885,1.689091444015503,0.0007272674851696304,50000,0.03403182327747345,4000000,0.9046797975897789,1918
1.5782895941287278,1.6566765308380127,0.0007272674851696304,50100,0.009462093934416771,4008000,0.9814853444695473,1918
1.1503778703277932,1.6843181848526,0.0007272674851696304,50200,0.004138194024562836,4016000,0.9916941486299038,1918
1.7295056581031532,1.6596428155899048,0.0007272674851696304,50300,0.026352906599640846,4024000,0.9466970227658749,1918
1.9320059530436993,1.6373865604400635,0.0007272674851696304,50400,0.04364620894193649,4032000,0.8605452179908752,1918
1.7507221562787891,1.658574104309082,0.0007272674851696304,50500,0.03258595988154411,4040000,0.9578767344355583,1918
