policy_loss,learning rate,value_loss,fps,total_timesteps,nupdates,policy_entropy,epsilonValue,explained_variance,avg reward
-0.06148559972643852,0.001,0.00859095435589552,2090,2752000,34400,1.6522176265716553,0.0007272674363255627,0.8132976740598679,-1.0546837709844112
0.006080514285713434,0.001,0.01534293033182621,2090,2760000,34500,1.6554739475250244,0.0007272674363255627,0.8024522513151169,-0.9717607382684946
0.030270498245954514,0.001,0.005247842520475388,2091,2768000,34600,1.6684480905532837,0.0007272674363255627,0.8987248688936234,-0.8698318682610988
0.06099076196551323,0.001,0.005468639079481363,2091,2776000,34700,1.592993974685669,0.0007272674363255627,0.9197351336479187,-0.9129345662891865
0.06648898869752884,0.001,0.013152031227946281,2091,2784000,34800,1.71826171875,0.0007272674363255627,0.7187216877937317,-0.9474036451429129
-0.003428381634876132,0.001,0.012369913049042225,2091,2792000,34900,1.667122483253479,0.0007272674363255627,0.8336097598075867,-0.9202703503891826
0.06318698078393936,0.001,0.008848506025969982,2091,2800000,35000,1.6767581701278687,0.0007272674363255627,0.6787334680557251,-1.2338924504816533
-0.02264297939836979,0.001,0.014788146130740643,2091,2808000,35100,1.628478765487671,0.0007272674363255627,0.7834338992834091,-1.17797721773386
0.06486023217439651,0.001,0.006773137487471104,2091,2816000,35200,1.6888443231582642,0.0007272674363255627,0.9229399785399437,-1.0006467091850937
0.03122991882264614,0.001,0.007481641136109829,2091,2824000,35300,1.6464513540267944,0.0007272674363255627,0.7504447400569916,-0.8775638762861491
0.013546478934586048,0.001,0.00880388729274273,2092,2832000,35400,1.677103042602539,0.0007272674363255627,0.6878260672092438,-0.5988792892545461
0.0021055147517472506,0.001,0.01729739084839821,2092,2840000,35500,1.666161298751831,0.0007272674363255627,0.7908037006855011,-0.8798922000452876
-0.01800559088587761,0.001,0.0040253992192447186,2092,2848000,35600,1.699235200881958,0.0007272674363255627,0.8928801640868187,-0.8919846564531326
0.10398191213607788,0.001,0.01023884303867817,2092,2856000,35700,1.6901134252548218,0.0007272674363255627,0.5205001533031464,-0.58294666595757
0.04292679205536842,0.001,0.014406735077500343,2092,2864000,35800,1.7002722024917603,0.0007272674363255627,0.8108686804771423,-0.9341053418815136
0.09801071882247925,0.001,0.007872315123677254,2092,2872000,35900,1.6544301509857178,0.0007272674363255627,0.8497707694768906,-0.8410938747227192
-0.08584363758563995,0.001,0.005515088327229023,2092,2880000,36000,1.6883338689804077,0.0007272674363255627,0.8880437463521957,-0.8655440174043179
-0.010471319779753685,0.001,0.01055789552628994,2093,2888000,36100,1.5890576839447021,0.0007272674363255627,0.6655499339103699,-0.8920339219272136
-0.03200663626194,0.001,0.028661567717790604,2093,2896000,36200,1.6806533336639404,0.0007272674363255627,0.5578526556491852,-0.8520443446934223
-0.031601373106241226,0.001,0.007700624410063028,2093,2904000,36300,1.7049329280853271,0.0007272674363255627,0.8359764367341995,-0.8368196642026305
-0.0617535226047039,0.001,0.015053575858473778,2093,2912000,36400,1.6881086826324463,0.0007272674363255627,0.7691740542650223,-0.7920694328844547
-0.019879687577486038,0.001,0.005896804854273796,2093,2920000,36500,1.6535199880599976,0.0007272674363255627,0.709399938583374,-0.47919405810534954
-0.06016474962234497,0.001,0.010611624456942081,2093,2928000,36600,1.6532485485076904,0.0007272674363255627,0.8366377651691437,-0.99286994561553
0.0322946235537529,0.001,0.00686852028593421,2093,2936000,36700,1.6689348220825195,0.0007272674363255627,0.8986220806837082,-1.0530215449631215
0.01969023048877716,0.001,0.00422183983027935,2093,2944000,36800,1.5934315919876099,0.0007272674363255627,0.7037732005119324,-0.9270912177860737
0.01391206681728363,0.001,0.010412221774458885,2093,2952000,36900,1.6145851612091064,0.0007272674363255627,0.7784191071987152,-0.8186967130750418
-0.027925346046686172,0.001,0.008120951242744923,2094,2960000,37000,1.6884502172470093,0.0007272674363255627,0.8509383946657181,-0.9741532795131207
-0.05136808007955551,0.001,0.014898614957928658,2094,2968000,37100,1.7111320495605469,0.0007272674363255627,0.5843318700790405,-0.768369286134839
-0.032488979399204254,0.001,0.022267010062932968,2094,2976000,37200,1.6255756616592407,0.0007272674363255627,0.6893429458141327,-0.9470069862902164
-0.0013747423654422164,0.001,0.023347962647676468,2094,2984000,37300,1.6993474960327148,0.0007272674363255627,0.5811206996440887,-0.9005003986880183
0.09736954420804977,0.001,0.014553572051227093,2094,2992000,37400,1.7009201049804688,0.0007272674363255627,0.4652501344680786,-0.8820015013217926
0.04195614904165268,0.001,0.010393069125711918,2094,3000000,37500,1.697503685951233,0.0007272674363255627,0.8180927783250809,-0.9336221542209386
-0.10007178783416748,0.001,0.010950544849038124,2095,3008000,37600,1.7018251419067383,0.0007272674363255627,0.7406911551952362,-0.7996793068945408
0.0030639641918241978,0.001,0.007809728384017944,2094,3016000,37700,1.6626927852630615,0.0007272674363255627,0.7893229126930237,-0.9349723547697067
0.009939974173903465,0.001,0.006697553209960461,2095,3024000,37800,1.6350396871566772,0.0007272674363255627,0.6819617748260498,-0.879811430722475
0.010260309092700481,0.001,0.014403733424842358,2095,3032000,37900,1.6307770013809204,0.0007272674363255627,0.6958057880401611,-1.0885872293263674
0.01755092293024063,0.001,0.006488998886197805,2095,3040000,38000,1.6606884002685547,0.0007272674363255627,0.6366303265094757,-0.5967423688620329
0.05055125802755356,0.001,0.006300495471805334,2095,3048000,38100,1.5787627696990967,0.0007272674363255627,0.9087415188550949,-0.8043939474970102
-0.0024144574999809265,0.001,0.00592773174867034,2095,3056000,38200,1.6727873086929321,0.0007272674363255627,0.8550092577934265,-1.0980279564857482
0.02677253820002079,0.001,0.0046511804684996605,2095,3064000,38300,1.7095969915390015,0.0007272674363255627,0.8133815079927444,-0.7591030672192574
-0.04812580347061157,0.001,0.010994821786880493,2095,3072000,38400,1.5892492532730103,0.0007272674363255627,0.776566743850708,-1.2149348333477974
0.005480480380356312,0.001,0.029378807172179222,2096,3080000,38500,1.6947205066680908,0.0007272674363255627,0.7301275432109833,-0.6361306056380271
0.029437417164444923,0.001,0.007426629774272442,2096,3088000,38600,1.6726696491241455,0.0007272674363255627,0.79489566385746,-0.42575728697702286
0.0132017582654953,0.001,0.005622344557195902,2096,3096000,38700,1.657727837562561,0.0007272674363255627,0.6937345862388611,-0.4779414527118206
-0.11370880901813507,0.001,0.016366682946681976,2096,3104000,38800,1.6434266567230225,0.0007272674363255627,0.8136067092418671,-0.803487703949213
0.0478144995868206,0.001,0.008189545013010502,2097,3112000,38900,1.6539150476455688,0.0007272674363255627,0.8859131336212158,-0.6789917960762978
0.013179555535316467,0.001,0.00881166011095047,2097,3120000,39000,1.6629873514175415,0.0007272674363255627,0.6428894102573395,-0.7595708683133126
0.09067023545503616,0.001,0.010318353772163391,2097,3128000,39100,1.676476240158081,0.0007272674363255627,0.7664725929498672,-0.5391558321192861
0.16596601903438568,0.001,0.030913477763533592,2097,3136000,39200,1.7042114734649658,0.0007272674363255627,0.7140121757984161,-0.8714679522439838
-0.04517626017332077,0.001,0.005074759013950825,2097,3144000,39300,1.6578506231307983,0.0007272674363255627,0.29751837253570557,-0.38232922945171594
-0.006142992526292801,0.001,0.0032726891804486513,2097,3152000,39400,1.6603885889053345,0.0007272674363255627,0.6539829969406128,-0.6689419358968735
-0.05040149763226509,0.001,0.011025706306099892,2098,3160000,39500,1.611263632774353,0.0007272674363255627,0.7389119565486908,-0.6293591556604952
0.12579438090324402,0.001,0.020545676350593567,2098,3168000,39600,1.66141676902771,0.0007272674363255627,0.7296669781208038,-0.49322884250432253
-0.02642449364066124,0.001,0.003946660552173853,2098,3176000,39700,1.6639572381973267,0.0007272674363255627,0.823272317647934,-0.6506949823349715
0.051657773554325104,0.001,0.018686112016439438,2098,3184000,39800,1.6401994228363037,0.0007272674363255627,0.847466766834259,-0.7541624801233411
0.023076647892594337,0.001,0.010025432333350182,2099,3192000,39900,1.7008253335952759,0.0007272674363255627,0.7545481473207474,-0.9521045953035354
-0.0016182411927729845,0.001,0.0050380476750433445,2099,3200000,40000,1.681115746498108,0.0007272674363255627,0.8602676391601562,-1.0635164469480514
0.07408080995082855,0.001,0.029467429965734482,2099,3208000,40100,1.5825353860855103,0.0007272674363255627,0.6200975477695465,-0.7076245509088039
0.00895319227129221,0.001,0.014539346098899841,2099,3216000,40200,1.6577590703964233,0.0007272674363255627,0.7788905799388885,-0.6576381020247937
0.007512502372264862,0.001,0.009405714459717274,2099,3224000,40300,1.649249792098999,0.0007272674363255627,0.37266790866851807,-0.5266715731471777
0.0064086527563631535,0.001,0.005474793259054422,2099,3232000,40400,1.6419528722763062,0.0007272674363255627,0.7056117653846741,-0.5329624960198999
-0.004007822833955288,0.001,0.010704871267080307,2100,3240000,40500,1.680232286453247,0.0007272674363255627,0.8752004951238632,-0.6751860558986664
-0.07352163642644882,0.001,0.007645533420145512,2100,3248000,40600,1.639953374862671,0.0007272674363255627,0.8910469189286232,-0.5585531893419102
0.07852915674448013,0.001,0.021663092076778412,2100,3256000,40700,1.5982041358947754,0.0007272674363255627,0.15982067584991455,-0.5462660685181617
-0.026335174217820168,0.001,0.013113260269165039,2100,3264000,40800,1.6241636276245117,0.0007272674363255627,0.7645785808563232,-0.9967089161276818
0.037104107439517975,0.001,0.008541742339730263,2100,3272000,40900,1.6875841617584229,0.0007272674363255627,0.7763752788305283,-0.9178103305399418
-0.07221238315105438,0.001,0.014030292630195618,2100,3280000,41000,1.6636018753051758,0.0007272674363255627,0.7498085498809814,-0.7362220626324415
0.010366426780819893,0.001,0.009921826422214508,2101,3288000,41100,1.5771156549453735,0.0007272674363255627,0.7574057877063751,-0.7153387501835823
-0.02214338257908821,0.001,0.011711029335856438,2100,3296000,41200,1.596346139907837,0.0007272674363255627,0.7978874891996384,-0.8066451106220484
-0.043845612555742264,0.001,0.006320469081401825,2100,3304000,41300,1.6872190237045288,0.0007272674363255627,0.58988156914711,-0.8274987168610096
0.051286108791828156,0.001,0.009171581827104092,2100,3312000,41400,1.6493686437606812,0.0007272674363255627,0.7420302927494049,-0.6446204654290341
-0.02928798273205757,0.001,0.00842517800629139,2101,3320000,41500,1.6756139993667603,0.0007272674363255627,0.7911741435527802,-0.8072361547499896
0.02018912136554718,0.001,0.005831132642924786,2101,3328000,41600,1.722308874130249,0.0007272674363255627,0.9223033785820007,-0.5837462186813355
0.009721350856125355,0.001,0.007675766944885254,2101,3336000,41700,1.6504615545272827,0.0007272674363255627,0.7936975359916687,-0.8991667374968528
-0.05213838070631027,0.001,0.015635190531611443,2101,3344000,41800,1.6115903854370117,0.0007272674363255627,0.6625851690769196,-0.529089387319982
-0.015957212075591087,0.001,0.010875162668526173,2101,3352000,41900,1.5796453952789307,0.0007272674363255627,0.8348981142044067,-0.6698836388066411
-0.08981399983167648,0.001,0.013701818883419037,2101,3360000,42000,1.6145175695419312,0.0007272674363255627,0.42373377084732056,-0.541934059932828
0.07466354966163635,0.001,0.02320675179362297,2101,3368000,42100,1.6733903884887695,0.0007272674363255627,0.6735831797122955,-0.7010395754128694
-0.01778806746006012,0.001,0.003374811727553606,2101,3376000,42200,1.6492433547973633,0.0007272674363255627,0.9164741188287735,-0.8675136640667915
0.0033301622606813908,0.001,0.006656317505985498,2102,3384000,42300,1.6713008880615234,0.0007272674363255627,0.8816160634160042,-0.9252075362950564
-0.04550642520189285,0.001,0.009461062029004097,2102,3392000,42400,1.6685909032821655,0.0007272674363255627,0.8790402114391327,-0.799514363706112
-0.06769675016403198,0.001,0.016947107389569283,2102,3400000,42500,1.6866581439971924,0.0007272674363255627,0.7106932997703552,-0.7421589486300946
0.08659572899341583,0.001,0.016936343163251877,2102,3408000,42600,1.655758261680603,0.0007272674363255627,0.6277448236942291,-0.4791886104270816
0.018535178154706955,0.001,0.006554368883371353,2102,3416000,42700,1.6934292316436768,0.0007272674363255627,0.8267790377140045,-0.7135066837072372
-0.11609520763158798,0.001,0.014606630429625511,2102,3424000,42800,1.596235990524292,0.0007272674363255627,0.7814303338527679,-1.215682602673769
-0.05376769229769707,0.001,0.015035157091915607,2102,3432000,42900,1.6984052658081055,0.0007272674363255627,0.5574707090854645,-0.5702123425900936
-0.05445011705160141,0.001,0.008477711118757725,2102,3440000,43000,1.6058498620986938,0.0007272674363255627,0.3576086163520813,-0.5659216526895762
0.03903776779770851,0.001,0.006965170614421368,2102,3448000,43100,1.6752889156341553,0.0007272674363255627,0.6776719093322754,-0.43151645311154424
-0.07974221557378769,0.001,0.01950179599225521,2103,3456000,43200,1.627070426940918,0.0007272674363255627,0.7795812487602234,-0.768651832640171
0.01656077802181244,0.001,0.020429756492376328,2103,3464000,43300,1.599143385887146,0.0007272674363255627,0.8607514947652817,-0.33092480204068125
0.09246198832988739,0.001,0.0132858632132411,2103,3472000,43400,1.666115164756775,0.0007272674363255627,0.8722768127918243,-0.42416323646903037
-0.03585207462310791,0.001,0.011600719764828682,2103,3480000,43500,1.691711187362671,0.0007272674363255627,0.8543923199176788,-0.8006146809086203
0.08335323631763458,0.001,0.015276191756129265,2103,3488000,43600,1.6392090320587158,0.0007272674363255627,0.885677345097065,-0.7161174394190312
-0.0008077010279521346,0.001,0.005678596440702677,2103,3496000,43700,1.6940488815307617,0.0007272674363255627,0.8931950107216835,-0.3543374835513532
0.01759805902838707,0.001,0.009364642202854156,2103,3504000,43800,1.61722731590271,0.0007272674363255627,0.8708444535732269,-0.4199187492020428
-0.033473774790763855,0.001,0.009028383530676365,2104,3512000,43900,1.679817795753479,0.0007272674363255627,0.6525297462940216,-0.4963379128370434
-0.014893400482833385,0.001,0.011570761911571026,2104,3520000,44000,1.5496740341186523,0.0007272674363255627,0.9149061217904091,-0.6621312863891944
0.006828022189438343,0.001,0.006740283221006393,2104,3528000,44100,1.6515041589736938,0.0007272674363255627,0.8594380021095276,-0.40971922944881956
-0.012831097468733788,0.001,0.008028948679566383,2104,3536000,44200,1.7092504501342773,0.0007272674363255627,0.7929031848907471,-0.6930624954402447
0.061004359275102615,0.001,0.011928295716643333,2104,3544000,44300,1.6567128896713257,0.0007272674363255627,0.8950575962662697,-0.6524347927421331
-0.023212943226099014,0.001,0.017927594482898712,2104,3552000,44400,1.4246656894683838,0.0007272674363255627,0.7987966388463974,-0.4551685476442799
-0.05949892848730087,0.001,0.006577874068170786,2104,3560000,44500,1.7000395059585571,0.0007272674363255627,0.9060462787747383,-0.2707250824198127
-0.04706259444355965,0.001,0.006779898889362812,2105,3568000,44600,1.6186237335205078,0.0007272674363255627,0.9495749808847904,-0.12487633135169744
0.007181426975876093,0.001,0.01563710905611515,2105,3576000,44700,1.629044532775879,0.0007272674363255627,0.7478635609149933,-0.2512806782498956
0.0562652163207531,0.001,0.012879329733550549,2105,3584000,44800,1.678039312362671,0.0007272674363255627,0.8159752488136292,-0.33961397474631666
