total_timesteps,avg reward,fps,policy_entropy,value_loss,nupdates,explained_variance
5720000,-0.0022354237727995495,2019,2.197221279144287,6.969317382754525e-06,71500,0.02928626537322998
5728000,-0.00016050942349465913,2019,2.19722318649292,6.979280442465097e-07,71600,-0.32874929904937744
5736000,-0.0017040121798345353,2019,2.197221279144287,1.0036540516011883e-05,71700,-0.9090546369552612
5744000,-0.00014085052571317648,2018,2.1972239017486572,1.3559695162257412e-06,71800,0.04202920198440552
5752000,-0.0011862293933518231,2019,2.1972239017486572,1.5564768318654387e-06,71900,-1.497697114944458
5760000,0.0013200222343584755,2019,2.1972222328186035,2.6747570700536016e-06,72000,0.440305233001709
5768000,-0.0004884921050688718,2019,2.1972241401672363,1.6833898826007498e-06,72100,-0.4696543216705322
5776000,-0.0023848841849030576,2019,2.197220802307129,7.711869329796173e-06,72200,-0.8361550569534302
5784000,-0.0010870029456782504,2019,2.197223663330078,8.334324093084433e-07,72300,-0.6579931974411011
5792000,0.0012922182409965898,2019,2.1972179412841797,8.097911631921306e-06,72400,-0.276678204536438
5800000,-8.49515745358076e-06,2019,2.1972241401672363,1.8951365063912817e-06,72500,-1.3831064701080322
5808000,0.0001466680012526922,2019,2.1972217559814453,1.8514325574869872e-06,72600,-0.32070624828338623
5816000,0.00020436737761997392,2019,2.1972241401672363,1.2921875622851076e-06,72700,-0.08237302303314209
5824000,0.0005165658993064425,2019,2.19722056388855,9.795312507776543e-06,72800,-0.8241572380065918
5832000,-0.001394362720384379,2019,2.197223663330078,7.511437729590398e-07,72900,-2.167905807495117
5840000,-0.0012501320394221692,2019,2.197221279144287,7.591085250169272e-06,73000,-0.27403175830841064
5848000,-0.0011412522014097703,2019,2.1972241401672363,2.5585227376723196e-06,73100,-0.3741401433944702
5856000,0.00021507912024389952,2019,2.197223663330078,1.7326974557363428e-06,73200,-1.0462837219238281
5864000,0.0017649742187131779,2019,2.197221279144287,2.606552243378246e-06,73300,0.28550946712493896
5872000,-0.0010127429974090773,2019,2.1972241401672363,3.3489825455035316e-06,73400,-0.7458678483963013
5880000,-0.0017483041505784059,2019,2.197221517562866,9.27562086872058e-06,73500,-1.5555753707885742
5888000,-0.0004127397322008619,2019,2.197223663330078,7.918372944004659e-07,73600,-0.21161389350891113
5896000,0.0008759108735830523,2019,2.197221040725708,1.031262036121916e-05,73700,-1.1979243755340576
5904000,5.364587286749156e-05,2019,2.197223663330078,1.608512661732675e-06,73800,-0.07560515403747559
5912000,0.0008509655159286922,2019,2.1972227096557617,4.082787654624553e-06,73900,-0.2955451011657715
5920000,-0.003320675365102943,2019,2.1972224712371826,1.4098486644797958e-06,74000,0.07888108491897583
5928000,-0.0008381875006307383,2019,2.197223424911499,1.8543539681559196e-06,74100,-0.31739771366119385
5936000,-0.0019348245721630519,2019,2.1972222328186035,7.91616093920311e-06,74200,-1.9090538024902344
5944000,-0.0013543135106374392,2019,2.1972222328186035,8.471153023492661e-07,74300,-0.2013235092163086
5952000,-0.0005428765893157106,2020,2.1972203254699707,8.764547601458617e-06,74400,-1.9646615982055664
5960000,9.956375831734476e-05,2019,2.19722318649292,1.1072249890275998e-06,74500,-1.0671732425689697
5968000,9.283250983571634e-06,2019,2.197221279144287,1.9584035726438742e-06,74600,-0.31371402740478516
5976000,-0.001173054291484732,2019,2.197222948074341,1.8148286926589208e-06,74700,-0.7024130821228027
5984000,-0.0011223280269405222,2019,2.197221279144287,5.037063601776026e-06,74800,-0.7775371074676514
5992000,-0.00035303708886305076,2019,2.1972227096557617,7.672006177017465e-07,74900,-0.2084888219833374
6000000,-0.0014655235496320528,2019,2.1972222328186035,6.899546860950068e-06,75000,-1.4368653297424316
6008000,0.0004868562235060381,2019,2.197222948074341,3.039905095647555e-06,75100,-0.34134113788604736
6016000,-0.00036375061679336793,2019,2.1972227096557617,1.4831733778919443e-06,75200,0.06740665435791016
6024000,-0.001921259415394161,2019,2.1972217559814453,2.0666320779128e-06,75300,-0.2544769048690796
6032000,0.0012081028045940912,2019,2.1972227096557617,1.86274280622456e-06,75400,-0.9298169612884521
6040000,-0.0023322146204009186,2019,2.1972222328186035,1.0351393029850442e-05,75500,-0.16133391857147217
6048000,0.0010101143266183499,2019,2.1972222328186035,6.698131187476974e-07,75600,-0.2980254888534546
6056000,0.001653394200729963,2019,2.197221279144287,8.664725100970827e-06,75700,-1.152125358581543
6064000,0.0008104839055826929,2019,2.1972217559814453,2.3719949240330607e-06,75800,-0.11428606510162354
6072000,-0.00017846151586127236,2019,2.1972217559814453,1.5549964018646278e-06,75900,-0.32927370071411133
6080000,-0.00019166981837770436,2019,2.197219133377075,4.750019343191525e-06,76000,-0.515893816947937
6088000,-0.0007836010521714343,2019,2.1972227096557617,2.156890559490421e-06,76100,-0.8046166896820068
6096000,-0.0002056892088148743,2019,2.1972224712371826,1.0765341357910074e-05,76200,-0.0037233829498291016
6104000,-0.0003648481919299229,2019,2.1972222328186035,7.542363960055809e-07,76300,-0.172965407371521
6112000,-0.0030012472192538554,2019,2.197221517562866,7.917764378362335e-06,76400,-1.3126699924468994
6120000,-0.0009289235570349774,2019,2.1972222328186035,9.22583410556399e-07,76500,-0.8800016641616821
6128000,-0.0008183432632904442,2019,2.197221279144287,1.6542620642212569e-06,76600,-0.8389166593551636
6136000,-0.0005395214676241266,2019,2.1972227096557617,1.3397635711953626e-06,76700,-0.5716029405593872
6144000,-0.0018304897404959775,2019,2.1972217559814453,4.646953584597213e-06,76800,-1.4739253520965576
6152000,-0.0002909818354964955,2019,2.1972227096557617,1.06343748029758e-06,76900,-2.6847481727600098
6160000,-0.0014098742547503206,2019,2.197222948074341,7.891259883763269e-06,77000,-1.2716782093048096
6168000,0.0014721055689733476,2019,2.197223663330078,3.3116782560682623e-06,77100,-0.5166809558868408
6176000,0.0005050706363704194,2019,2.197223424911499,1.4953227491787402e-06,77200,-0.1562643051147461
6184000,-0.002103307409925037,2019,2.1972222328186035,2.196578179791686e-06,77300,-0.8711037635803223
6192000,0.0004941372870234772,2019,2.197222948074341,2.4560620204283623e-06,77400,-0.9507002830505371
6200000,-0.0011305605112283956,2019,2.1972203254699707,4.70130817120662e-06,77500,-0.20959985256195068
6208000,-0.0010150983265702963,2019,2.1972227096557617,9.98680434349808e-07,77600,-0.430208683013916
6216000,0.0005821945411298657,2019,2.1972198486328125,9.006320397020318e-06,77700,-0.5827536582946777
6224000,-0.0006992685821046507,2019,2.1972227096557617,1.0834005479409825e-06,77800,-3.6815690994262695
6232000,0.0007968240071477339,2019,2.1972203254699707,7.31161253497703e-06,77900,-1.0655555725097656
6240000,0.0002054935412161285,2019,2.1972174644470215,6.04672231929726e-06,78000,-1.1174824237823486
6248000,0.0008252571107277617,2019,2.1972227096557617,5.6460908126609866e-06,78100,-0.7322841882705688
6256000,-0.0003471947802154318,2019,2.1972217559814453,4.904348770651268e-06,78200,-0.04671931266784668
6264000,-0.000792153358224823,2019,2.1972222328186035,3.1060360470291926e-06,78300,-5.051059246063232
6272000,0.001177331661710923,2019,2.197220802307129,9.107347068493254e-06,78400,-0.7174994945526123
6280000,0.0005786847675153695,2019,2.19722318649292,1.5435550722031621e-06,78500,-0.630370020866394
6288000,-0.0010345632146254503,2019,2.19722056388855,1.2233233519509668e-06,78600,-0.023055076599121094
6296000,0.0008687588499924459,2019,2.19722318649292,2.1847904463356826e-06,78700,-0.4624619483947754
6304000,-0.000991561070259195,2019,2.1972224712371826,7.507787813665345e-06,78800,-0.6436198949813843
6312000,-0.0005698266118997708,2019,2.197221279144287,5.5255065944948e-07,78900,-0.5300651788711548
6320000,-0.0007647446878763731,2019,2.1972217559814453,7.942002412164584e-06,79000,-1.2586116790771484
6328000,0.0003794637677856372,2019,2.1972222328186035,2.0595596197381383e-06,79100,-0.8148168325424194
6336000,0.00042607302120813986,2019,2.1972227096557617,1.8101366094924742e-06,79200,-0.4642634391784668
6344000,-0.0011294346929389576,2019,2.1972193717956543,1.570271024320391e-06,79300,0.35829800367355347
6352000,-0.00048152868554325324,2019,2.1972227096557617,1.6634621715638787e-06,79400,-0.1793733835220337
6360000,-0.003575826890664757,2019,2.1972227096557617,5.896935363125522e-06,79500,-0.4584900140762329
6368000,-0.0007328528903599363,2019,2.1972219944000244,1.015048724184453e-06,79600,-0.8706744909286499
6376000,0.0005344796643839799,2019,2.1972203254699707,6.673671123280656e-06,79700,-1.7857530117034912
6384000,0.0005119582316183369,2019,2.197223663330078,1.2523495342975366e-06,79800,-0.6758298873901367
6392000,-0.0025913940428836215,2019,2.197221279144287,1.323102651440422e-06,79900,-0.07982563972473145
6400000,0.0008687144672876457,2019,2.1972203254699707,4.4623434405366424e-06,80000,-3.1400461196899414
6408000,-0.0006113593954069074,2019,2.19722318649292,8.190032531274483e-06,80100,-0.9827331304550171
6416000,0.00038613691103819294,2019,2.19722318649292,1.745576128087123e-06,80200,0.10264784097671509
6424000,0.001432490686966048,2020,2.1972227096557617,1.6969048374448903e-05,80300,-0.8849066495895386
6432000,-0.0004011443666968262,2020,2.197221279144287,8.249410711869132e-06,80400,-0.9727492332458496
6440000,0.00040554768083893576,2019,2.197223663330078,1.272627173420915e-06,80500,-0.3795887231826782
6448000,0.0430217600427568,2019,2.197068929672241,3.050429086215445e-06,80600,-0.7487040758132935
6456000,0.002678371268848423,2019,2.197207450866699,1.2606634527401184e-06,80700,-0.16223764419555664
6464000,-0.0009647037235481548,2019,2.1972177028656006,9.50561479839962e-06,80800,-0.714714527130127
6472000,0.0026942456708638927,2019,2.19720196723938,1.2154614523751661e-06,80900,-1.7131900787353516
6480000,-0.0019063440287027333,2020,2.1972193717956543,6.266004675126169e-06,81000,-0.6252729892730713
6488000,0.0019048183436098042,2019,2.1972126960754395,1.5891070006546215e-06,81100,-1.393143892288208
6496000,0.0006389868600308546,2019,2.1972148418426514,1.9025676465389552e-06,81200,-0.5764684677124023
6504000,-0.002152047451090766,2019,2.1971497535705566,3.980657311331015e-06,81300,-0.24086439609527588
6512000,1.546018742430988e-05,2019,2.1972172260284424,1.3790034927296801e-06,81400,-0.7418622970581055
6520000,-0.001720264562391094,2019,2.1972222328186035,7.700149581069127e-06,81500,-1.4072413444519043
6528000,-0.0006361728222145757,2019,2.1972134113311768,7.095712248883501e-07,81600,-2.8137145042419434
6536000,-0.0020168391645711383,2020,2.197221517562866,6.784719971619779e-06,81700,-1.6057016849517822
6544000,-0.00029878401446694627,2019,2.197218656539917,1.1104450550192269e-06,81800,-0.323345422744751
6552000,0.00030784077189309754,2019,2.197164297103882,2.5240558443329064e-06,81900,-0.4269453287124634
6560000,-0.0003198032783984672,2019,2.197218894958496,1.1229606116103241e-06,82000,-0.5167841911315918
6568000,-0.0012976590332982596,2019,2.1972224712371826,8.051624718063977e-06,82100,-1.361860990524292
6576000,0.0018011737458436983,2019,2.197216510772705,5.42634325029212e-07,82200,0.47557908296585083
6584000,0.00012163223000243306,2020,2.1972219944000244,6.066736204957124e-06,82300,-0.533227801322937
6592000,0.0004950676757971451,2019,2.197220802307129,4.06088656745851e-06,82400,-1.3729498386383057
6600000,0.0005951264467512374,2019,2.197221040725708,1.7337349618173903e-06,82500,-0.6513844728469849
6608000,-0.001086254462825309,2019,2.1971821784973145,2.090427187795285e-06,82600,-0.4228537082672119
6616000,0.0003286973489593947,2020,2.1972217559814453,1.5825393120394438e-06,82700,-0.6788475513458252
6624000,-0.0016785031697509113,2020,2.197222948074341,5.226060238783248e-06,82800,-0.5899664163589478
6632000,0.0009339416694274405,2020,2.197219133377075,6.862370582894073e-07,82900,-0.3701246976852417
6640000,5.765465472222786e-05,2020,2.19722318649292,8.897170118871145e-06,83000,-0.8402668237686157
6648000,0.0010478110841177113,2019,2.197221279144287,1.3821870652463986e-06,83100,-2.7444963455200195
6656000,-0.00014493179292003334,2019,2.1972217559814453,1.2544471701403381e-06,83200,-1.8216519355773926
6664000,4.882182261098933e-05,2019,2.1971936225891113,4.2398196455906145e-06,83300,-0.4497493505477905
6672000,0.0012803027050722448,2019,2.1972222328186035,2.174289193135337e-06,83400,-0.014204621315002441
6680000,0.00027544440636120273,2019,2.1972222328186035,6.104425665398594e-06,83500,-0.5274957418441772
6688000,-0.0002588179369922727,2020,2.19722056388855,6.375051953000366e-07,83600,0.12492471933364868
6696000,0.0016886345047169016,2020,2.1972203254699707,1.3386792488745414e-05,83700,-0.33165502548217773
6704000,0.001245831149026344,2019,2.1972227096557617,1.133161617872247e-06,83800,-0.6303188800811768
6712000,0.0013690379251784178,2019,2.19720196723938,1.0667699825717136e-06,83900,-0.0032434463500976562
6720000,-5.3553835005004655e-05,2019,2.19722318649292,1.4956856375647476e-06,84000,-0.2198559045791626
6728000,-0.0010989634018187644,2019,2.1972217559814453,5.7482384363538586e-06,84100,-0.7304108142852783
6736000,-0.00034021576366285446,2019,2.1972222328186035,5.886302574253932e-07,84200,-0.8779551982879639
6744000,-0.0013081044293357992,2019,2.1972222328186035,5.625334779324476e-06,84300,-0.4414637088775635
6752000,0.00031601081500411967,2019,2.197223663330078,2.0213010429870337e-06,84400,-1.3879063129425049
6760000,-0.001179738720657042,2019,2.197223663330078,1.7490099253336666e-06,84500,-0.8486528396606445
6768000,-0.0005521678262084606,2019,2.1972084045410156,2.4741834749875125e-06,84600,-0.4044848680496216
6776000,-0.0007014506260020426,2019,2.197223424911499,1.779296553650056e-06,84700,-0.22110414505004883
6784000,-0.0032167617202503605,2019,2.197221040725708,5.289224645821378e-06,84800,-1.3768739700317383
6792000,-0.0002108201645608432,2019,2.19722318649292,5.480102345245541e-07,84900,-1.699084997177124
6800000,1.3172579849651811e-05,2020,2.197221279144287,1.1147500117658637e-05,85000,0.054254770278930664
6808000,0.0004448277169785797,2019,2.197222948074341,1.391610680911981e-06,85100,-1.3456323146820068
6816000,0.0009753449297932093,2019,2.197216510772705,2.704715825530002e-06,85200,-0.4919224977493286
6824000,0.0003642346156993881,2019,2.197216033935547,2.494791033313959e-06,85300,-0.24331188201904297
6832000,-0.000300062565747794,2019,2.197223663330078,2.503628365957411e-06,85400,-1.9027974605560303
6840000,-0.0003827104203082854,2019,2.1972198486328125,4.7496205297647975e-06,85500,-0.3685145378112793
6848000,0.0003336432186500815,2020,2.197223663330078,6.540628874063259e-07,85600,-0.187058687210083
6856000,0.0010637073528414476,2020,2.197216033935547,8.832232197164558e-06,85700,-1.390850305557251
6864000,0.001565914711136429,2019,2.19722318649292,1.6191381746466504e-06,85800,-0.7748240232467651
6872000,-0.00012824833197555563,2019,2.197216033935547,1.521875788057514e-06,85900,0.16706174612045288
6880000,0.0012426378284544626,2019,2.1972239017486572,1.184966436085233e-06,86000,-0.25823163986206055
6888000,0.0006138181639244067,2019,2.1972198486328125,5.223554580879863e-06,86100,-0.3511042594909668
6896000,0.000723456434820946,2020,2.197223663330078,5.402463330028695e-07,86200,-2.391901969909668
6904000,0.0005120514992995595,2020,2.1972196102142334,6.459907126554754e-06,86300,-1.3611483573913574
6912000,0.0014860173814270183,2019,2.197223663330078,2.4917155769799137e-06,86400,-0.06405699253082275
6920000,-0.00013588802466983906,2019,2.197223663330078,1.5131896589082316e-06,86500,-0.18745684623718262
6928000,-0.0003408410127917705,2019,2.1972174644470215,2.3292345758818556e-06,86600,0.1032872200012207
6936000,0.00013663420641023548,2019,2.197223663330078,1.8189366528531536e-06,86700,-0.2776676416397095
6944000,-0.0016243035774095916,2020,2.197219133377075,7.66274933994282e-06,86800,-2.4824206829071045
6952000,-0.0004012850688582148,2020,2.1972241401672363,5.103774469716882e-07,86900,-0.5106925964355469
6960000,0.0007822467778169084,2020,2.1972174644470215,1.1014746633009054e-05,87000,-0.4655013084411621
6968000,5.747178838646505e-05,2019,2.197223663330078,1.456950940337265e-06,87100,-0.7924110889434814
6976000,0.0004514147418376524,2019,2.197218656539917,3.3189601253980072e-06,87200,-2.0114753246307373
6984000,0.0012942386238364635,2019,2.197219133377075,2.4799264792818576e-06,87300,-0.8000389337539673
6992000,0.0009641632748753181,2020,2.19722318649292,3.3340227219014196e-06,87400,-1.4439570903778076
7000000,-0.0003155944630634622,2020,2.1972203254699707,4.458429430087563e-06,87500,-1.629018783569336
7008000,0.0008612026587798028,2020,2.197223424911499,3.830566583928885e-06,87600,-0.5142717361450195
7016000,0.0008937660888477695,2020,2.1972174644470215,7.511067906307289e-06,87700,-1.3032565116882324
7024000,0.0004041673594201711,2019,2.1972241401672363,8.139555802699761e-07,87800,-0.7645049095153809
7032000,-0.000634982042925003,2019,2.1972198486328125,9.492839012636978e-07,87900,0.38613981008529663
7040000,0.00012650299877350334,2020,2.1972241401672363,1.1295159083601902e-06,88000,-1.3390743732452393
7048000,-0.0019254338316386566,2020,2.1972198486328125,8.43677389639197e-06,88100,-0.688720703125
7056000,0.00025259135795749896,2020,2.1972241401672363,6.320398711068265e-07,88200,-0.18994379043579102
7064000,0.0006925463931111153,2020,2.197221040725708,6.240169568627607e-06,88300,-0.749932050704956
7072000,0.001049206915013201,2020,2.1972241401672363,1.2235349231559667e-06,88400,-1.9895789623260498
7080000,0.00029263455082855215,2020,2.1972241401672363,1.391520868310181e-06,88500,-0.4440358877182007
7088000,-0.00042224287583394473,2020,2.1972203254699707,1.7802831280278042e-06,88600,0.34657156467437744
7096000,0.001100904519262258,2020,2.1972241401672363,1.759388396749273e-06,88700,-0.8165030479431152
7104000,-0.0006782698104871087,2020,2.197220802307129,4.706005711341277e-06,88800,-1.1102728843688965
7112000,-0.0004955946220434271,2020,2.1972241401672363,4.493851974984864e-07,88900,0.30499058961868286
7120000,-0.0001913244585011853,2020,2.197218656539917,6.926165951881558e-06,89000,-1.3124094009399414
7128000,-0.001476153808289382,2019,2.1972241401672363,1.1626250397966942e-06,89100,-0.22063469886779785
7136000,-0.0006714076448588457,2020,2.197218656539917,3.967267730331514e-06,89200,-1.754403829574585
7144000,-0.00048327416470783646,2020,2.19722056388855,2.6986683678842383e-06,89300,-1.93935227394104
7152000,-0.0004798268879312673,2020,2.1972224712371826,6.897267212480074e-06,89400,-0.845963716506958
7160000,-0.00019874709195164542,2020,2.1972222328186035,3.96521863876842e-06,89500,-0.49822068214416504
7168000,0.00013444169435388175,2020,2.197223663330078,2.1200196442805463e-06,89600,-0.8617922067642212
7176000,0.0005956499924650415,2020,2.1972203254699707,6.792089607188245e-06,89700,-0.636833906173706
7184000,-0.0001064559586325231,2020,2.1972241401672363,1.8268634676132933e-06,89800,-0.5447032451629639
7192000,0.00160431534163763,2020,2.197220802307129,1.1325032573950011e-06,89900,0.41328519582748413
7200000,0.0017355248375679367,2020,2.1972241401672363,1.5062348666106118e-06,90000,-1.9028701782226562
7208000,-0.0002981661459671159,2020,2.197221279144287,8.650199561088812e-06,90100,-0.2672351598739624
7216000,0.0018764463156912825,2020,2.197223663330078,6.652335287071764e-07,90200,-0.673595666885376
7224000,0.0016565712641749997,2020,2.197221040725708,7.875492883613333e-06,90300,-0.6345909833908081
7232000,0.0011613353468874267,2020,2.19722318649292,1.2939410680701258e-06,90400,-1.4093151092529297
7240000,0.0007163329488321324,2020,2.197223663330078,1.6464633745272295e-06,90500,-0.5376297235488892
7248000,-0.0017402495449459821,2020,2.1972203254699707,1.8097204019795754e-06,90600,0.10992586612701416
7256000,-4.2709447370725684e-05,2020,2.19722318649292,1.6458607206004672e-06,90700,-0.1355588436126709
7264000,-0.0018844011367036729,2020,2.19722056388855,3.885562364303041e-06,90800,-0.44250011444091797
7272000,0.00018614542673276447,2020,2.19722318649292,8.070365993262385e-07,90900,-0.632720947265625
7280000,0.002565065013095591,2020,2.1972193717956543,5.480092568177497e-06,91000,0.016423285007476807
7288000,-0.00046217371464081226,2020,2.19722318649292,1.105210344576335e-06,91100,-1.3430914878845215
7296000,0.0019363789602721226,2020,2.1972203254699707,1.2888606306660222e-06,91200,0.05866426229476929
7304000,-0.00022126042235868227,2020,2.197223663330078,1.2014961612294428e-06,91300,-1.2252542972564697
7312000,-0.0010586621152469887,2020,2.197221517562866,4.987702141079353e-06,91400,-0.29774022102355957
7320000,-0.0017524568007502238,2020,2.1972224712371826,2.3352215521299513e-06,91500,-2.8251030445098877
7328000,-0.0012974821719581088,2020,2.1972222328186035,6.29140322416788e-06,91600,-0.7669743299484253
7336000,0.002349911719102238,2020,2.197221279144287,4.396225449454505e-06,91700,-0.22923743724822998
7344000,0.0007030134351680318,2020,2.197222948074341,1.2461259757401422e-06,91800,-1.0338315963745117
7352000,-0.0014809834952757227,2020,2.1972203254699707,1.4497967413262813e-06,91900,-0.31252479553222656
7360000,0.0009069651732716011,2020,2.1972227096557617,1.6724249007893377e-06,92000,-0.46916699409484863
7368000,-0.003074059742357349,2020,2.197221279144287,7.960773473314475e-06,92100,-4.0243239402771
7376000,-0.0005017260633394472,2020,2.1972222328186035,1.0859755548153771e-06,92200,-1.600379228591919
7384000,-0.0007543599116615951,2020,2.197221279144287,8.520864867023192e-06,92300,-0.4801441431045532
7392000,0.00155265391786088,2019,2.1972222328186035,1.3234207472123671e-06,92400,-0.44664645195007324
7400000,6.545983287651325e-05,2020,2.1972227096557617,2.1873754576517968e-06,92500,-1.3699638843536377
7408000,0.000801126425358234,2019,2.1972193717956543,3.0927567422622815e-06,92600,-0.5081686973571777
7416000,2.6465890596227836e-05,2020,2.1972227096557617,2.090435827994952e-06,92700,-1.296236515045166
7424000,-0.0016402326943534718,2020,2.197221279144287,5.6913108892331365e-06,92800,-0.516087532043457
7432000,0.00013030733235268598,2020,2.1972227096557617,6.650858495049761e-07,92900,-1.1106541156768799
7440000,0.000709839401224599,2020,2.197218418121338,6.375704742822563e-06,93000,-0.4044914245605469
7448000,0.0005459914471430238,2019,2.19722318649292,1.1273293694102904e-06,93100,-0.569421648979187
7456000,-1.913152175347932e-06,2019,2.1972203254699707,1.084042310139921e-06,93200,-0.14995145797729492
7464000,0.0005872109721394736,2019,2.197223663330078,1.6854910427355208e-06,93300,-0.5848344564437866
7472000,-0.0004818241071859575,2020,2.1972217559814453,4.727674422611017e-06,93400,-0.43370139598846436
7480000,0.00012142861378379166,2020,2.19722318649292,7.021423584774311e-07,93500,-0.11927437782287598
7488000,3.9851338897278765e-05,2020,2.197221279144287,4.711997462436557e-06,93600,-0.7990390062332153
7496000,-2.357465018576477e-06,2019,2.197223424911499,2.1483542695932556e-06,93700,-1.001497745513916
7504000,-0.0004103476829754982,2019,2.19722318649292,1.1756077356039896e-06,93800,-0.2823225259780884
7512000,-0.0016706052511608505,2019,2.197221279144287,1.8344135241932236e-06,93900,0.35726821422576904
7520000,-0.0002987744633173861,2019,2.19722318649292,2.08924984690384e-06,94000,-1.653846025466919
7528000,-0.0015337351371272235,2019,2.1972217559814453,5.648583282891195e-06,94100,-0.687091588973999
7536000,-0.0006419884972729051,2020,2.197222948074341,3.7687505027861334e-07,94200,-0.35030221939086914
7544000,0.00023406802265526493,2020,2.197221279144287,6.051832770026522e-06,94300,-1.072070598602295
7552000,-0.0006805479490139988,2019,2.19722318649292,1.0881834668907686e-06,94400,-0.840981125831604
7560000,-0.0006912769851624035,2019,2.1972219944000244,4.118315246159909e-06,94500,-2.538698196411133
7568000,-0.0022166481579915854,2019,2.1972222328186035,3.87592763217981e-06,94600,-0.5875983238220215
7576000,1.4314853615360335e-06,2019,2.197223663330078,1.2231830623932183e-06,94700,0.21442514657974243
7584000,0.000490700045338599,2020,2.1972222328186035,3.2141529118234757e-06,94800,-0.5082762241363525
7592000,0.0005993892701553705,2020,2.19722318649292,8.762818879404222e-07,94900,0.16768312454223633
7600000,-0.0010699940917220374,2020,2.1972193717956543,7.084831395332003e-06,95000,-0.43186986446380615
7608000,-0.00038290457569019055,2019,2.197223663330078,1.0157344831895898e-06,95100,-0.6012569665908813
7616000,-0.0008858119931574038,2019,2.1972217559814453,1.282023163184931e-06,95200,-0.3387634754180908
7624000,0.0002210282185842516,2020,2.197223663330078,1.5019722923170775e-06,95300,-0.8909162282943726
7632000,-0.00023575111176796782,2020,2.1972222328186035,4.0264403651235625e-06,95400,-0.5948970317840576
7640000,-0.0005247363322268938,2020,2.19722318649292,5.719308546758839e-07,95500,0.028173446655273438
7648000,-0.0011501528428198072,2020,2.1972222328186035,3.322760676383041e-06,95600,-0.7721116542816162
7656000,0.0010066828657727457,2019,2.197223663330078,1.8115160855813883e-06,95700,-1.006753921508789
7664000,-0.000661725176814798,2019,2.197223663330078,1.670820665822248e-06,95800,-0.5369808673858643
7672000,7.991947886694106e-05,2019,2.1972227096557617,2.75161755780573e-06,95900,-1.7453711032867432
7680000,-0.00035173541480162387,2019,2.197223663330078,1.8377777450950816e-06,96000,-0.7729431390762329
7688000,0.0001196078299471992,2020,2.1972219944000244,9.671150110079907e-06,96100,-1.2762928009033203
7696000,-0.0005772711922645612,2020,2.19722318649292,6.742766345269047e-07,96200,-0.5208711624145508
7704000,-2.944375100923935e-05,2020,2.197221279144287,7.178942723840009e-06,96300,-1.2441599369049072
7712000,-0.0008924083400415839,2019,2.197223663330078,1.6387796222261386e-06,96400,-0.3946937322616577
7720000,-0.0006875385115563404,2019,2.1972222328186035,2.1388598270277726e-06,96500,-1.3594038486480713
7728000,-0.00013285182903928218,2020,2.197222948074341,2.040962499449961e-06,96600,-1.370537281036377
7736000,0.00019699317545018857,2020,2.197223663330078,1.8157040813093772e-06,96700,-1.5807480812072754
7744000,-0.0007397833493087092,2020,2.1972217559814453,6.229161954252049e-06,96800,-1.238802194595337
7752000,0.00039808873652873443,2020,2.19722318649292,6.365006015585095e-07,96900,-1.054891586303711
7760000,-0.0011912332207430153,2020,2.197218418121338,6.2214830904849805e-06,97000,-0.9536800384521484
7768000,0.00032443725715438634,2019,2.197223663330078,8.462895380034752e-07,97100,-0.3369412422180176
7776000,0.0010736030102634687,2019,2.197223424911499,2.183350716222776e-06,97200,-0.13614535331726074
7784000,0.000803786844790011,2019,2.197223663330078,1.3723030178880435e-06,97300,-0.7076007127761841
7792000,-9.777683881111443e-05,2020,2.19722056388855,4.2525725802988745e-06,97400,-0.9855324029922485
7800000,-1.4581094592358568e-05,2020,2.19722318649292,7.769028229631658e-07,97500,-1.3426997661590576
7808000,0.001593265092378715,2020,2.197220802307129,7.74896216171328e-06,97600,-0.286407470703125
7816000,0.0009119377393915328,2019,2.197223663330078,1.6250336329903803e-06,97700,-1.9537208080291748
7824000,-0.0006660852969616826,2019,2.197223663330078,1.1069952279285644e-06,97800,-0.9155967235565186
7832000,-1.1144754171255045e-05,2020,2.197223424911499,2.0662887436628807e-06,97900,-0.12641513347625732
7840000,0.0004490564442676259,2020,2.197223663330078,1.4928045857232064e-06,98000,-0.921282172203064
7848000,-0.0005844839169185434,2020,2.1972198486328125,4.6207014747778885e-06,98100,-0.43375110626220703
7856000,0.0003766824587501105,2020,2.197223663330078,9.108488256970304e-07,98200,-0.30613982677459717
7864000,0.0013160847336621373,2020,2.197219133377075,5.99942995904712e-06,98300,-1.2192285060882568
7872000,-0.0003982577305578161,2019,2.197223663330078,1.6668088846927276e-06,98400,-1.0771143436431885
7880000,-0.0010856283239263575,2020,2.1972203254699707,2.5872122932923958e-06,98500,-0.775314450263977
7888000,0.0012036752596031874,2020,2.197223663330078,6.938778824405745e-06,98600,0.03148120641708374
7896000,-0.00023989009805518434,2020,2.197222948074341,4.5251904339238536e-06,98700,-0.8956029415130615
7904000,-0.0010614471768349177,2020,2.1972222328186035,4.945622094965074e-06,98800,-0.7639752626419067
7912000,1.1743411778297742e-05,2020,2.19722318649292,1.8488535715732723e-06,98900,0.027867615222930908
7920000,6.619803486955789e-05,2020,2.1972203254699707,8.886961950338446e-06,99000,-0.640034556388855
7928000,0.0008713337306517132,2019,2.197223663330078,8.779850872997486e-07,99100,-1.3243408203125
7936000,0.0007010112836724147,2020,2.1972241401672363,2.0610518731700722e-06,99200,-0.6884759664535522
