fps,policy_entropy,nupdates,total_timesteps,value_loss,avg reward,explained_variance
2017,1.6559358835220337,92200,7376000,0.0386556014418602,2.6676293421536683,0.9696108121424913
2017,1.591930866241455,92300,7384000,0.028049305081367493,1.851827273145318,0.9525539316236973
2017,1.6070159673690796,92400,7392000,0.01850171759724617,2.701230428391136,0.9908101875334978
2017,1.603946328163147,92500,7400000,0.027882665395736694,2.3437883420687284,0.9611602909862995
2017,1.539782166481018,92600,7408000,0.11902495473623276,2.713351000100374,0.911967433989048
2017,1.6103055477142334,92700,7416000,0.03188067302107811,2.7541097562760113,0.9664925262331963
2017,1.6699140071868896,92800,7424000,0.008470243774354458,2.2102627738378944,0.9899589875712991
2017,1.6140658855438232,92900,7432000,0.03399695083498955,3.0326815009117127,0.9719164408743382
2017,1.62554132938385,93000,7440000,0.054657794535160065,1.9919821947813035,0.9196449592709541
2017,1.5953357219696045,93100,7448000,0.014949312433600426,2.421546147763729,0.9811938051134348
2017,1.6536846160888672,93200,7456000,0.027849283069372177,2.4748201325535772,0.967492263764143
2017,1.6023412942886353,93300,7464000,0.04691562056541443,2.225408783648163,0.9490412026643753
2018,1.6289033889770508,93400,7472000,0.007773365825414658,1.8706013260409236,0.995309891179204
2018,1.622110366821289,93500,7480000,0.01661221869289875,2.133966664224863,0.9759973082691431
2018,1.6306684017181396,93600,7488000,0.030951980501413345,2.5711357347667216,0.967475064098835
2018,1.603392243385315,93700,7496000,0.05702117830514908,2.333945823088288,0.9481959454715252
2018,1.5490291118621826,93800,7504000,0.11971326917409897,2.370766116050072,0.9112305194139481
2018,1.6629655361175537,93900,7512000,0.02739357389509678,2.0761165715754033,0.9600069671869278
2018,1.6880813837051392,94000,7520000,0.021451210603117943,2.366669320315123,0.9754593372344971
2018,1.618695855140686,94100,7528000,0.039096008986234665,2.1512637570500375,0.9620728231966496
2018,1.6517263650894165,94200,7536000,0.04403150826692581,1.8628513617441058,0.9539521299302578
2018,1.6041702032089233,94300,7544000,0.0305134616792202,2.5247753044590353,0.9421551078557968
2019,1.6009185314178467,94400,7552000,0.04185052588582039,2.5358871266245844,0.9539740197360516
2019,1.5992131233215332,94500,7560000,0.05492660403251648,1.8336310372687876,0.9484040588140488
2019,1.6821935176849365,94600,7568000,0.032700490206480026,1.7304891410283745,0.9609211347997189
2019,1.617100477218628,94700,7576000,0.06792862713336945,2.476813255995512,0.8813043907284737
2019,1.6312255859375,94800,7584000,0.037573255598545074,2.710354469716549,0.9737353697419167
2019,1.6653209924697876,94900,7592000,0.04241587221622467,2.0439349614083766,0.8808083757758141
2019,1.5840078592300415,95000,7600000,0.040532179176807404,2.1840078465640547,0.9569223299622536
2019,1.6620473861694336,95100,7608000,0.03954649716615677,1.2986729487776756,0.9248710125684738
2019,1.5583280324935913,95200,7616000,0.03453075885772705,2.8114258708432316,0.9569150656461716
2019,1.5694996118545532,95300,7624000,0.012578783556818962,2.639523922652006,0.9846873534843326
2019,1.639320969581604,95400,7632000,0.05728267505764961,2.3416793810203673,0.9654028676450253
2020,1.6616287231445312,95500,7640000,0.0685792788863182,2.0287428447976708,0.9280323535203934
2020,1.6759898662567139,95600,7648000,0.009623685851693153,1.6090876953676343,0.9858516696840525
2020,1.6646559238433838,95700,7656000,0.016894303262233734,2.8044928506016733,0.9844353664666414
2020,1.6877787113189697,95800,7664000,0.020908260717988014,1.9760000122711063,0.9626385681331158
2020,1.6355270147323608,95900,7672000,0.014002742245793343,2.2194163650274277,0.9789729360491037
2020,1.6605501174926758,96000,7680000,0.039836011826992035,2.4505405605304986,0.9684831649065018
2020,1.6266260147094727,96100,7688000,0.036447472870349884,2.285738797482918,0.9655493088066578
2020,1.6584930419921875,96200,7696000,0.024122819304466248,2.115153704234399,0.9689228516072035
2020,1.559680700302124,96300,7704000,0.02890605852007866,3.0578803445445373,0.9783079959452152
2020,1.5627444982528687,96400,7712000,0.01586168073117733,1.9533261174336076,0.9712923504412174
2020,1.6024808883666992,96500,7720000,0.06438212096691132,2.5963476963341234,0.9250524789094925
2020,1.6300923824310303,96600,7728000,0.041900038719177246,2.845608150959015,0.9599077291786671
2021,1.668932318687439,96700,7736000,0.011848045513033867,2.0143984500318766,0.9780100509524345
2020,1.6287906169891357,96800,7744000,0.014439551159739494,2.3515183851122856,0.9772154558449984
2021,1.6391620635986328,96900,7752000,0.007330078631639481,1.5717956715729087,0.9936787914484739
2021,1.5965290069580078,97000,7760000,0.04565674811601639,2.5637240458279846,0.9594999961555004
2021,1.659346580505371,97100,7768000,0.04555610939860344,1.6928936352953314,0.9281755313277245
2021,1.5950722694396973,97200,7776000,0.020841121673583984,2.3679659036919474,0.9706023558974266
2021,1.5802685022354126,97300,7784000,0.024674784392118454,2.5067901693284513,0.9628381133079529
2021,1.5188692808151245,97400,7792000,0.04344791918992996,2.078545189462602,0.9301039576530457
2021,1.6892788410186768,97500,7800000,0.01191621832549572,1.9193296361714602,0.9818330630660057
2021,1.6276623010635376,97600,7808000,0.027047505602240562,2.04827840779908,0.9701183158904314
2021,1.606623888015747,97700,7816000,0.02936190739274025,2.3330669060349463,0.9696652330458164
2021,1.636164665222168,97800,7824000,0.03098396398127079,2.340227264165878,0.9609339237213135
2021,1.5652685165405273,97900,7832000,0.03830616921186447,2.7455179393291473,0.9603868424892426
2021,1.629846215248108,98000,7840000,0.013813483528792858,1.8912049286067485,0.9762393701821566
2021,1.625601053237915,98100,7848000,0.017661789432168007,1.7619595116004347,0.9850588729605079
2021,1.6840318441390991,98200,7856000,0.011671168729662895,2.0571905694901944,0.9853515569120646
2022,1.6205679178237915,98300,7864000,0.0100789163261652,2.2089560575783254,0.9922509375028312
2022,1.5841327905654907,98400,7872000,0.06249014288187027,3.2049374103546144,0.9490090757608414
2022,1.6585956811904907,98500,7880000,0.12530174851417542,1.4483598368242383,0.843230739235878
2022,1.5775338411331177,98600,7888000,0.043449871242046356,2.832986631989479,0.9508856050670147
2022,1.5531435012817383,98700,7896000,0.053444039076566696,2.752730664238334,0.9450300745666027
2022,1.6697155237197876,98800,7904000,0.012580566108226776,1.667176623083651,0.9849370000883937
2022,1.6098155975341797,98900,7912000,0.039955396205186844,2.5194207914173603,0.9449652172625065
2022,1.5496907234191895,99000,7920000,0.05162964016199112,3.156619927287102,0.9687026664614677
2022,1.6350427865982056,99100,7928000,0.007536545395851135,1.84333755383268,0.9861043551936746
2022,1.6418806314468384,99200,7936000,0.021695852279663086,2.0674212569836525,0.9847867777571082
2022,1.679178237915039,99300,7944000,0.00909837894141674,2.411414526030421,0.9897800041362643
2022,1.6782306432724,99400,7952000,0.014417204074561596,1.472923154005548,0.9681347087025642
2022,1.5486814975738525,99500,7960000,0.031128790229558945,2.8144794741645454,0.9671700149774551
2022,1.5621535778045654,99600,7968000,0.0264908317476511,2.943371027894318,0.9767083786427975
2022,1.6503127813339233,99700,7976000,0.03127849102020264,2.0799765184521677,0.972579512745142
2023,1.5971180200576782,99800,7984000,0.026966646313667297,2.5161367028951647,0.9600145407021046
2023,1.6211570501327515,99900,7992000,0.07236944139003754,1.8150881305336952,0.8941086009144783
2023,1.5894951820373535,100000,8000000,0.024604681879281998,2.4467136822640896,0.9797634221613407
2023,1.592187762260437,100100,8008000,0.03154934197664261,2.9245756968855856,0.9738194886595011
2023,1.6342556476593018,100200,8016000,0.014787072315812111,2.2678574699908496,0.987471766769886
2023,1.5382230281829834,100300,8024000,0.0563863143324852,2.9805813625454904,0.9443960562348366
2023,1.6628996133804321,100400,8032000,0.16393347084522247,2.4464422136545183,0.8687472641468048
2023,1.6511338949203491,100500,8040000,0.03874395787715912,2.824875609949231,0.9612464644014835
2023,1.6437793970108032,100600,8048000,0.02207184210419655,1.825974304229021,0.9765466377139091
2023,1.6307041645050049,100700,8056000,0.012978685088455677,1.3369719296693803,0.9807674344629049
2023,1.6133207082748413,100800,8064000,0.014169174246490002,2.43331978386268,0.9874200355261564
2023,1.6139495372772217,100900,8072000,0.01737140491604805,2.3825545364175924,0.9810750875622034
2023,1.6640195846557617,101000,8080000,0.016459442675113678,1.5593779454473407,0.9816263634711504
2023,1.5299266576766968,101100,8088000,0.03414385765790939,3.313735756278038,0.9616428092122078
2024,1.6143192052841187,101200,8096000,0.025008361786603928,1.9787243301048876,0.9738239888101816
2024,1.6167106628417969,101300,8104000,0.012882476672530174,2.1049026234075425,0.9827187117189169
2024,1.5279079675674438,101400,8112000,0.01504452247172594,2.664409280475229,0.9883193401619792
2024,1.5816681385040283,101500,8120000,0.022487660869956017,2.272108446061611,0.9771169926971197
2024,1.546988844871521,101600,8128000,0.034391943365335464,2.3437385097146035,0.9713079575449228
2024,1.5681474208831787,101700,8136000,0.027286970987915993,2.6721500070765614,0.9738560747355223
2024,1.517592191696167,101800,8144000,0.07578377425670624,3.0111394060775636,0.9547888487577438
2024,1.643919587135315,101900,8152000,0.05236264318227768,2.34132040143013,0.9258032366633415
2024,1.5763612985610962,102000,8160000,0.04563366249203682,2.487994907423854,0.959677804261446
2024,1.541791558265686,102100,8168000,0.03517312556505203,1.789636961420183,0.9518978409469128
2025,1.6856769323349,102200,8176000,0.01680060289800167,1.7716547833755611,0.9670158959925175
2025,1.5020811557769775,102300,8184000,0.05069625377655029,1.7892238442786037,0.9201668053865433
2025,1.6196781396865845,102400,8192000,0.017499074339866638,2.5175172803923487,0.9699889328330755
2025,1.6538766622543335,102500,8200000,0.037711694836616516,2.248825413081795,0.97248331643641
2025,1.6517442464828491,102600,8208000,0.019803086295723915,2.469093433022499,0.971412155777216
2025,1.6456775665283203,102700,8216000,0.07854189723730087,2.1890592796728017,0.9369439631700516
2025,1.6518497467041016,102800,8224000,0.05977848917245865,2.7588696137070654,0.9310187548398972
2025,1.5959972143173218,102900,8232000,0.06434230506420135,2.933143211901188,0.9295601472258568
2025,1.6151018142700195,103000,8240000,0.029199087992310524,2.2900402031838896,0.97482705488801
2025,1.5885108709335327,103100,8248000,0.058815598487854004,2.3324796736240385,0.9056011661887169
2025,1.5850846767425537,103200,8256000,0.090000219643116,2.954032101854682,0.8961717113852501
2025,1.614208459854126,103300,8264000,0.0692843422293663,3.0343068189918996,0.910006195306778
2025,1.4957892894744873,103400,8272000,0.03257625550031662,2.394649308919907,0.9315800368785858
2025,1.605658769607544,103500,8280000,0.037318937480449677,2.586397072672844,0.9411963671445847
2025,1.5949311256408691,103600,8288000,0.03274248540401459,3.0805597752332687,0.9546308517456055
2026,1.587005853652954,103700,8296000,0.00468736095353961,2.412885648570955,0.9966811861377209
2026,1.6787073612213135,103800,8304000,0.017421716824173927,2.1290613401681187,0.9709842428565025
2026,1.6788513660430908,103900,8312000,0.03244217857718468,2.15771349593997,0.9649750888347626
2026,1.6082919836044312,104000,8320000,0.0455692820250988,2.5902587182819845,0.9551804140210152
2026,1.6823198795318604,104100,8328000,0.042923130095005035,2.329081662930548,0.9644889980554581
2026,1.6510112285614014,104200,8336000,0.018171042203903198,1.84916074257344,0.9749141726642847
2026,1.6310198307037354,104300,8344000,0.031356506049633026,1.9417387745343149,0.9712747037410736
2026,1.6353458166122437,104400,8352000,0.03366496041417122,2.020156216062605,0.95502819865942
2026,1.6718027591705322,104500,8360000,0.016245925799012184,2.401840455085039,0.9844418596476316
2026,1.6604467630386353,104600,8368000,0.04292687401175499,2.046322539821267,0.9537818990647793
2027,1.5898836851119995,104700,8376000,0.10790546238422394,2.2261192828416823,0.8490965217351913
2027,1.6894983053207397,104800,8384000,0.03196356073021889,2.1217430321499706,0.9610684625804424
2027,1.5139003992080688,104900,8392000,0.05863938480615616,2.6597484056605025,0.9426230452954769
2027,1.5759267807006836,105000,8400000,0.02594933472573757,2.9516546122729777,0.9671068266034126
2027,1.6255534887313843,105100,8408000,0.04992169141769409,2.512857364118099,0.9297411143779755
2027,1.6523125171661377,105200,8416000,0.03596820309758186,1.9164974361658096,0.9493384175002575
2027,1.6693737506866455,105300,8424000,0.008834749460220337,1.7503459297120572,0.9886210551485419
2027,1.6378743648529053,105400,8432000,0.041116442531347275,2.7379610119387507,0.9704447779804468
2027,1.6066049337387085,105500,8440000,0.010828925296664238,1.9868198629468679,0.9893391663208604
2027,1.5170243978500366,105600,8448000,0.0990162044763565,2.784032077342272,0.923831544816494
2027,1.5798317193984985,105700,8456000,0.058741629123687744,2.1343361034058033,0.9647425673902035
2027,1.6021089553833008,105800,8464000,0.021743645891547203,2.1175382409244774,0.9573286101222038
2027,1.6705048084259033,105900,8472000,0.010623114183545113,1.6651921847835183,0.9897079980000854
2027,1.5713603496551514,106000,8480000,0.01667899824678898,2.290997281484306,0.9859546683728695
2027,1.7069683074951172,106100,8488000,0.005738249979913235,2.0267596270889046,0.9865538943558931
2027,1.61721932888031,106200,8496000,0.08752898871898651,2.9200402475893497,0.933139406144619
2027,1.5924742221832275,106300,8504000,0.02273341454565525,2.835985817108303,0.9868855029344559
2027,1.691257119178772,106400,8512000,0.012887649238109589,2.113265154522378,0.990080657415092
2028,1.6577215194702148,106500,8520000,0.024508748203516006,2.307944068312645,0.9813490174710751
2028,1.651471734046936,106600,8528000,0.04485054314136505,2.4715134993195536,0.943349052220583
2028,1.6289777755737305,106700,8536000,0.04650241881608963,2.5669765554368498,0.933250904083252
2028,1.6357476711273193,106800,8544000,0.024575885385274887,2.80456463516457,0.9839810058474541
2028,1.6983360052108765,106900,8552000,0.037806104868650436,1.8906734365038573,0.9473529383540154
2028,1.6802701950073242,107000,8560000,0.03533875197172165,2.303787741065025,0.9733294807374477
2028,1.616119146347046,107100,8568000,0.02416563592851162,2.869948659813963,0.9845487326383591
2028,1.5574966669082642,107200,8576000,0.028385082259774208,2.061567099485546,0.9721015114337206
2028,1.6254981756210327,107300,8584000,0.006982663180679083,2.7488746301271023,0.9920355444774032
2028,1.6389421224594116,107400,8592000,0.03340635821223259,1.8974103722721338,0.974676925688982
2028,1.653913140296936,107500,8600000,0.03201602026820183,2.8664351258426906,0.9701046049594879
2028,1.596197485923767,107600,8608000,0.01238328032195568,2.6399317033588887,0.9873687932267785
2028,1.6694825887680054,107700,8616000,0.04528580978512764,2.4183551251888273,0.9573145397007465
2029,1.6342960596084595,107800,8624000,0.026683568954467773,2.6772826343774794,0.9713840167969465
2029,1.6338495016098022,107900,8632000,0.0281534306704998,2.4019056238234042,0.9754117056727409
2029,1.6312175989151,108000,8640000,0.04369400441646576,2.328787733335048,0.9626612477004528
2029,1.6823809146881104,108100,8648000,0.013250872492790222,2.9100576266646385,0.9774224106222391
2029,1.6329933404922485,108200,8656000,0.025673221796751022,2.1301920138299466,0.9465798810124397
2029,1.6740796566009521,108300,8664000,0.01155430730432272,2.3373288029804824,0.9823286086320877
2029,1.674973726272583,108400,8672000,0.04673459380865097,1.7801039408892394,0.9560438729822636
2029,1.6753528118133545,108500,8680000,0.008237237110733986,2.0352817606180906,0.986143690533936
2029,1.6420047283172607,108600,8688000,0.04097972810268402,1.9786334043368696,0.9608119167387486
2029,1.649784803390503,108700,8696000,0.01851765438914299,1.7876091469079256,0.9837007913738489
2029,1.5943671464920044,108800,8704000,0.01904386654496193,2.8167516879737375,0.9824611600488424
2029,1.6688385009765625,108900,8712000,0.04778869077563286,1.6872039098292588,0.9452227652072906
2029,1.6527200937271118,109000,8720000,0.015532499179244041,2.287027657032013,0.9854937298223376
2029,1.6324889659881592,109100,8728000,0.0722142904996872,3.2441458217799664,0.9663070850074291
2029,1.5844286680221558,109200,8736000,0.057850755751132965,2.5968341445550323,0.9404274001717567
2029,1.639665961265564,109300,8744000,0.046203844249248505,2.6707553811371327,0.951527550816536
2029,1.5911304950714111,109400,8752000,0.06321389973163605,2.6585381403565407,0.9113056510686874
2029,1.6864912509918213,109500,8760000,0.028101572766900063,1.893529549241066,0.9567374028265476
2029,1.6522642374038696,109600,8768000,0.049144383519887924,2.8820121084339916,0.9613736234605312
2029,1.491959810256958,109700,8776000,0.07975046336650848,2.6511783545836805,0.9129266887903214
2029,1.6846634149551392,109800,8784000,0.011865380220115185,1.919416880235076,0.9873091168701649
2029,1.5875046253204346,109900,8792000,0.02115374244749546,2.417006541788578,0.9780820813030005
2029,1.5135347843170166,110000,8800000,0.01880992017686367,3.132002006843686,0.9735765960067511
2030,1.6217126846313477,110100,8808000,0.05323945730924606,2.218781152740121,0.9311764687299728
2030,1.5539758205413818,110200,8816000,0.061940304934978485,3.1074542336165907,0.9705446194857359
2030,1.622676134109497,110300,8824000,0.04397130385041237,2.585804922762327,0.9703501332551241
2030,1.6176646947860718,110400,8832000,0.05214683338999748,2.6228730149567125,0.962352093309164
2030,1.6167500019073486,110500,8840000,0.03536178171634674,2.5366885863244533,0.9600979387760162
2030,1.5753570795059204,110600,8848000,0.04867294430732727,2.799126490205526,0.9607910290360451
2030,1.5831050872802734,110700,8856000,0.06138796731829643,2.819276735186577,0.8883377760648727
2030,1.6643470525741577,110800,8864000,0.014025685377418995,1.7963048342615366,0.9753216300159693
2030,1.4761528968811035,110900,8872000,0.014753083698451519,2.016360216308385,0.9802538380026817
2030,1.5822999477386475,111000,8880000,0.04712926596403122,2.815782419592142,0.8919895142316818
2030,1.5588607788085938,111100,8888000,0.06534091383218765,1.7548787320032715,0.9528038762509823
2030,1.4279316663742065,111200,8896000,0.023895319551229477,2.8264656476676464,0.9716812167316675
2030,1.5978264808654785,111300,8904000,0.025689607486128807,2.2162150172516704,0.9753493331372738
2030,1.6510528326034546,111400,8912000,0.008936373516917229,1.9076622342690825,0.9906044462695718
2030,1.6508430242538452,111500,8920000,0.03151913359761238,1.7393755298107862,0.9709545467048883
2030,1.5462167263031006,111600,8928000,0.02475987747311592,3.03826045319438,0.9784667566418648
2030,1.5912973880767822,111700,8936000,0.03198711574077606,2.6535594284534456,0.9322831779718399
2030,1.5721887350082397,111800,8944000,0.01895179972052574,2.317954181134701,0.9861736251041293
2030,1.6301467418670654,111900,8952000,0.04186028987169266,2.744577533006668,0.9682048372924328
2031,1.615705132484436,112000,8960000,0.019846806302666664,1.9409651966686396,0.9735477957874537
2031,1.6221816539764404,112100,8968000,0.06554040312767029,2.544056664407253,0.9404332898557186
2031,1.651909589767456,112200,8976000,0.04910377413034439,2.7106551126809793,0.9308344125747681
2031,1.5936033725738525,112300,8984000,0.03878045827150345,2.792044049501419,0.9726584516465664
2031,1.674673080444336,112400,8992000,0.12309715896844864,2.4791810128837826,0.8998257890343666
2031,1.6538441181182861,112500,9000000,0.027812575921416283,2.6275541819632053,0.9752597939223051
2031,1.6796729564666748,112600,9008000,0.0645046979188919,2.1634779764339327,0.9408940896391869
2031,1.6299664974212646,112700,9016000,0.04218781739473343,2.0191007455810905,0.9278184920549393
2031,1.6825679540634155,112800,9024000,0.011493122205138206,2.1494931804714725,0.9845259105786681
2031,1.6504157781600952,112900,9032000,0.021173544228076935,2.2670157617889344,0.9790814146399498
2031,1.6236034631729126,113000,9040000,0.02885836735367775,2.4157724246382712,0.9731581844389439
2031,1.6010265350341797,113100,9048000,0.021492144092917442,2.0972902611363677,0.9763996955007315
2031,1.5136305093765259,113200,9056000,0.020215462893247604,2.452911099791527,0.9706495478749275
2031,1.6092700958251953,113300,9064000,0.04875555261969566,2.32231153473258,0.9517634958028793
2031,1.5708696842193604,113400,9072000,0.06537564843893051,2.827146429568529,0.9401352815330029
2031,1.5845273733139038,113500,9080000,0.03999625891447067,2.2173152713105084,0.9641880206763744
2031,1.6055641174316406,113600,9088000,0.032055385410785675,2.4152503276243804,0.9746033158153296
2031,1.6368070840835571,113700,9096000,0.01036932971328497,2.2671862240880727,0.986211801879108
2031,1.6766570806503296,113800,9104000,0.014159736223518848,2.0052145943045616,0.990034956485033
2031,1.633317232131958,113900,9112000,0.018902141600847244,2.0135768806561827,0.9875606121495366
2031,1.6010468006134033,114000,9120000,0.03947039693593979,2.673750412464142,0.9623033478856087
2031,1.654520034790039,114100,9128000,0.12834791839122772,2.615180275216699,0.9009249359369278
2031,1.6301162242889404,114200,9136000,0.08835548162460327,2.4839199552312494,0.9329590499401093
2031,1.608658790588379,114300,9144000,0.022338449954986572,2.683135968097486,0.9800655450671911
2031,1.6479591131210327,114400,9152000,0.09608945995569229,2.7615061488933863,0.9081651717424393
2032,1.6621201038360596,114500,9160000,0.014758594334125519,2.4564557099714874,0.9864205531775951
2032,1.6697393655776978,114600,9168000,0.03776806592941284,2.1486204881221056,0.9643997885286808
2032,1.6317188739776611,114700,9176000,0.048099394887685776,1.7338664850220085,0.934579461812973
2032,1.676171064376831,114800,9184000,0.014554420486092567,2.302398094168166,0.9855930441990495
2032,1.629817008972168,114900,9192000,0.04731117561459541,1.8128240664955229,0.9527088440954685
2032,1.6619987487792969,115000,9200000,0.0142208281904459,2.557326666265726,0.9828095436096191
2032,1.6375648975372314,115100,9208000,0.0474337562918663,2.7011219926178454,0.9320918619632721
2032,1.6369142532348633,115200,9216000,0.03546972572803497,2.4468645550310613,0.9571460857987404
2032,1.617375373840332,115300,9224000,0.018408391624689102,1.8047818526625634,0.9673840776085854
2032,1.5474205017089844,115400,9232000,0.061687372624874115,2.2509621448814867,0.9241441041231155
2032,1.5849977731704712,115500,9240000,0.07086390256881714,2.149922765791416,0.9042923450469971
2032,1.6513068675994873,115600,9248000,0.017186444252729416,2.1731299169361593,0.9851413462311029
2033,1.6117000579833984,115700,9256000,0.022573962807655334,2.5030730865895747,0.9813368879258633
2033,1.6246343851089478,115800,9264000,0.018603309988975525,2.4456080980598927,0.964945700019598
2033,1.6289819478988647,115900,9272000,0.029027387499809265,1.9913017265498638,0.9692563898861408
2033,1.6708158254623413,116000,9280000,0.009412741288542747,1.7272391076665372,0.9867696817964315
2033,1.5782569646835327,116100,9288000,0.05308808013796806,3.4956160500645637,0.9592221230268478
2033,1.5810925960540771,116200,9296000,0.04121750593185425,3.173253569751978,0.9710888080298901
2033,1.6037973165512085,116300,9304000,0.03709886223077774,2.335550709720701,0.9687333889305592
2033,1.596705436706543,116400,9312000,0.040815241634845734,2.858166308607906,0.9715197924524546
2033,1.555328607559204,116500,9320000,0.034642718732357025,2.811541909351945,0.9730482418090105
2033,1.6681331396102905,116600,9328000,0.017655611038208008,1.7944002881646157,0.9691254664212465
2033,1.6448453664779663,116700,9336000,0.013296524062752724,2.1279079213738443,0.9867005199193954
2033,1.594395637512207,116800,9344000,0.030441343784332275,2.4686268551275132,0.970478106290102
2033,1.5374418497085571,116900,9352000,0.4819360375404358,1.7996062193531543,0.5735513269901276
2033,1.6276509761810303,117000,9360000,0.02211960032582283,2.9668829545378683,0.9756414983421564
2033,1.5858781337738037,117100,9368000,0.04151875525712967,3.1821166589856147,0.9270904511213303
2033,1.5911972522735596,117200,9376000,0.09825408458709717,2.5945464055985212,0.9419531896710396
2033,1.5589077472686768,117300,9384000,0.03508615121245384,3.006329109892249,0.9625962190330029
2033,1.6394561529159546,117400,9392000,0.0238969586789608,2.0137328423559664,0.981132835149765
2033,1.5916686058044434,117500,9400000,0.08764636516571045,2.228172997571528,0.8969362378120422
2033,1.6206623315811157,117600,9408000,0.027102097868919373,2.668560118461028,0.9687223210930824
2034,1.6046489477157593,117700,9416000,0.02994718588888645,2.428459391742945,0.9349196180701256
2034,1.6196701526641846,117800,9424000,0.01187827717512846,2.077077254280448,0.988777669146657
2034,1.5864124298095703,117900,9432000,0.04758664593100548,2.9497977012768386,0.9495958797633648
2034,1.6833343505859375,118000,9440000,0.01683267392218113,2.1663887122645975,0.975294679403305
2034,1.5608476400375366,118100,9448000,0.03394365310668945,2.9331608556210993,0.9489072673022747
2034,1.5752695798873901,118200,9456000,0.016140341758728027,2.7184899959713222,0.9827511496841908
2034,1.643927812576294,118300,9464000,0.011677046306431293,2.1808623299002647,0.9785819761455059
2034,1.586782693862915,118400,9472000,0.02225060574710369,2.215882862638682,0.9828838650137186
2034,1.5877211093902588,118500,9480000,0.06273777782917023,3.3092210239730777,0.9429201297461987
2034,1.5924060344696045,118600,9488000,0.04623929783701897,2.325965329632163,0.937261238694191
2034,1.6300312280654907,118700,9496000,0.02715352736413479,2.138889465481043,0.9486861266195774
2034,1.6222187280654907,118800,9504000,0.02466256357729435,2.6110185466706755,0.9772126451134682
2034,1.6252782344818115,118900,9512000,0.020217012614011765,2.40588701069355,0.9783779550343752
2034,1.596892237663269,119000,9520000,0.02112693339586258,1.9637394048273564,0.9371403753757477
2034,1.6636463403701782,119100,9528000,0.007126046810299158,2.165476956963539,0.9924157420173287
2034,1.6338863372802734,119200,9536000,0.03901706635951996,2.3907016150653364,0.937975075095892
2034,1.634111762046814,119300,9544000,0.018500590696930885,2.4096185475587846,0.9743181467056274
2034,1.671716332435608,119400,9552000,0.035674892365932465,2.407433574274182,0.958306074142456
2034,1.6616699695587158,119500,9560000,0.022120174020528793,2.1843126161955295,0.9788933601230383
2034,1.6341415643692017,119600,9568000,0.04908302053809166,2.526573554426432,0.9617548771202564
2035,1.6582090854644775,119700,9576000,0.018770238384604454,2.4122050650417806,0.9630577936768532
2035,1.5892727375030518,119800,9584000,0.031578730791807175,2.471733293123543,0.9756523817777634
2035,1.5534143447875977,119900,9592000,0.04461609199643135,3.436465311795473,0.971921268850565
2035,1.500640630722046,120000,9600000,0.03915860876441002,2.603511997684836,0.9796020407229662
2035,1.683627724647522,120100,9608000,0.03832503780722618,2.246984486095607,0.9607211723923683
2035,1.6526110172271729,120200,9616000,0.015069504268467426,2.028271915530786,0.9861584203317761
2035,1.6689984798431396,120300,9624000,0.07857730239629745,2.0428944390732795,0.9217711612582207
2035,1.6059587001800537,120400,9632000,0.05276123434305191,2.6740609660744665,0.9298036694526672
2035,1.636701226234436,120500,9640000,0.03464538976550102,3.260982898622751,0.9617419354617596
2035,1.5802052021026611,120600,9648000,0.02275475300848484,2.914945060946047,0.9842273499816656
2035,1.645197868347168,120700,9656000,0.0784817561507225,2.181385592930019,0.9358918890357018
2035,1.6285810470581055,120800,9664000,0.0385717935860157,2.7453458630479872,0.9701710026711226
2035,1.6021766662597656,120900,9672000,0.01348518580198288,2.4282428309321404,0.9818322844803333
2035,1.6271865367889404,121000,9680000,0.03846343606710434,2.4939712531864644,0.9644268043339252
2035,1.5952228307724,121100,9688000,0.018409309908747673,2.34120436811354,0.9861561432480812
2035,1.5840345621109009,121200,9696000,0.032108280807733536,2.540972089022398,0.968062799423933
2035,1.6360435485839844,121300,9704000,0.30185264348983765,2.547514252923429,0.6939376592636108
2035,1.6372692584991455,121400,9712000,0.012563223019242287,2.0543827632907776,0.9844149872660637
2035,1.649902582168579,121500,9720000,0.03241080790758133,2.067187871783972,0.946368720382452
2035,1.6371338367462158,121600,9728000,0.06156110018491745,3.0216614246368407,0.9535449594259262
2035,1.6447089910507202,121700,9736000,0.01753988303244114,1.235588456178084,0.947670228779316
2035,1.5359715223312378,121800,9744000,0.054455697536468506,3.0528494542464615,0.970454353839159
2035,1.5954965353012085,121900,9752000,0.02860691212117672,2.6332018714398147,0.9772852417081594
2035,1.658700942993164,122000,9760000,0.015242157503962517,2.983438365161419,0.9877141006290913
2036,1.6343904733657837,122100,9768000,0.0363096185028553,2.3244881670223547,0.9448189027607441
2036,1.5614157915115356,122200,9776000,0.05809710547327995,2.415336859016679,0.9260757267475128
2036,1.6415313482284546,122300,9784000,0.008397410623729229,1.6761282138526439,0.9938348303548992
2036,1.4869747161865234,122400,9792000,0.047378670424222946,3.0947520654881373,0.9589747078716755
2036,1.5925267934799194,122500,9800000,0.015137183479964733,2.6853707447648048,0.98743118904531
2036,1.581376552581787,122600,9808000,0.04897356778383255,2.925250183790922,0.9576832912862301
2036,1.6206855773925781,122700,9816000,0.0576566644012928,2.106422485411167,0.9477579481899738
2036,1.5408052206039429,122800,9824000,0.08238933235406876,2.662557248678058,0.9292239472270012
2036,1.6116657257080078,122900,9832000,0.01402723602950573,2.1457044664770364,0.982039250433445
