value_loss,explained_variance,policy_entropy,nupdates,fps,total_timesteps,avg reward
3016051968.0,0.016650378704071045,0.0,123500,2074,9880000,-2300741.325
3651036672.0,0.015116214752197266,0.0,123600,2074,9888000,-2542511.525
18441372.0,-0.03205907344818115,0.0,123700,2074,9896000,160619.0666015625
4111739392.0,-0.028435111045837402,0.0,123800,2074,9904000,-2662763.85
2009835136.0,0.03682166337966919,0.0,123900,2074,9912000,1905518.30625
3196846848.0,0.032217442989349365,0.0,124000,2074,9920000,-2393003.365625
1133782016.0,-0.009832382202148438,0.0,124100,2074,9928000,1400676.0140625
4366761984.0,0.05010366439819336,0.0,124200,2074,9936000,-2815027.3
152738672.0,0.06602954864501953,0.0,124300,2074,9944000,501029.49609375
2714698240.0,-0.0011478662490844727,0.0,124400,2074,9952000,-2172546.39375
2148394752.0,0.036107420921325684,0.0,124500,2074,9960000,1956843.5234375
304664512.0,0.012174487113952637,0.0,124600,2074,9968000,724126.90234375
1241962496.0,-0.0010460615158081055,0.0,124700,2074,9976000,1476645.6203125
3832568320.0,0.008612215518951416,0.0,124800,2074,9984000,2606117.525
2534715136.0,-0.02307724952697754,0.0,124900,2074,9992000,2095171.1046875
222310864.0,0.059476613998413086,0.0,125000,2074,10000000,633385.73046875
15818186752.0,-44.95415496826172,0.0,125100,2074,10008000,-1813598.671875
1457595904.0,0.027748465538024902,0.0,125200,2074,10016000,1600956.471875
5368161280.0,-0.009428977966308594,0.0,125300,2074,10024000,3073247.89375
2935015936.0,-0.012223005294799805,0.0,125400,2074,10032000,2254738.01875
1433171712.0,-0.004768729209899902,0.0,125500,2074,10040000,1585063.909375
3541832960.0,-0.0294191837310791,0.0,125600,2074,10048000,-2466762.0
3066273.0,0.30784285068511963,0.0,125700,2074,10056000,-4120.540016937256
1245537280.0,-0.0021752119064331055,0.0,125800,2074,10064000,1489812.2421875
39967109120.0,-0.7942932844161987,0.0,125900,2074,10072000,1836156.021875
2635737600.0,0.04578310251235962,0.0,126000,2074,10080000,2189917.325
349594336.0,0.0997970700263977,0.0,126100,2074,10088000,-792568.68203125
4648536576.0,-0.07626402378082275,0.0,126200,2074,10096000,443129.9667800002
2423292416.0,-0.00040662288665771484,0.0,126300,2074,10104000,2061944.1796875
4186900992.0,-0.8164392709732056,0.0,126400,2074,10112000,588804.9765625
66498248.0,0.428433358669281,0.0,126500,2074,10120000,357012.741796875
1761317632.0,0.009241819381713867,0.0,126600,2074,10128000,1770292.271875
3075470592.0,-0.0018155574798583984,0.0,126700,2074,10136000,-2330631.7875
4309251072.0,0.005708754062652588,0.0,126800,2074,10144000,2765155.74375
163206544.0,0.0959620475769043,0.0,126900,2074,10152000,534697.583984375
6022955008.0,0.006139099597930908,0.0,127000,2074,10160000,3254103.98125
1742612864.0,0.0022600293159484863,0.0,127100,2074,10168000,1741204.109375
35390388.0,-0.03126025199890137,0.0,127200,2074,10176000,225838.079296875
2055471360.0,0.0028545260429382324,0.0,127300,2074,10184000,-1889655.6046875
5437428224.0,-0.44980716705322266,0.0,127400,2074,10192000,-527327.4049531252
127644592.0,0.11387497186660767,0.0,127500,2074,10200000,-455063.8828125
4614194.5,0.5992062985897064,0.0,127600,2074,10208000,-83660.22119140625
5450678272.0,0.00999593734741211,0.0,127700,2074,10216000,-3118603.409375
1855836928.0,-0.04314541816711426,0.0,127800,2074,10224000,1765901.0828125
546045248.0,0.14782875776290894,0.0,127900,2074,10232000,-1011527.24140625
21073990.0,-3.0657896995544434,0.0,128000,2074,10240000,102011.1896484375
2461436928.0,-0.012607574462890625,0.0,128100,2074,10248000,2070861.5421875
3438869760.0,-0.018074870109558105,0.0,128200,2074,10256000,-2425833.55625
133426712.0,0.17650198936462402,0.0,128300,2074,10264000,491373.416796875
