nupdates,explained_variance,value_loss,fps,policy_entropy,total_timesteps,avg reward
4000,0.5521219074726105,0.04814600199460983,1887,1.7101085186004639,320000,1.1033316288143395
4100,0.45342278480529785,0.05776150897145271,1890,1.6994444131851196,328000,1.056201846525073
4200,0.7868485897779465,0.044526390731334686,1889,1.7133785486221313,336000,0.873726786673069
4300,0.9749088976532221,0.005556079559028149,1888,1.6428754329681396,344000,1.1331743225455284
4400,0.9003978669643402,0.028073731809854507,1888,1.2123644351959229,352000,1.0514082919806242
4500,0.9606863893568516,0.034871961921453476,1886,3.1584647786075948e-06,360000,2.9022283092141152
4600,0.8162176758050919,0.05006782338023186,1883,5.206709022265166e-11,368000,-0.4284445074852556
4700,0.8730456531047821,0.10627084970474243,1884,3.2741882816778424e-15,376000,4.137525379657745
4800,0.6981069445610046,0.26451376080513,1883,2.4867720840683115e-25,384000,-0.507669111713767
4900,0.9422344639897346,0.0663280338048935,1884,1.747418975196844e-14,392000,8.048670756816865
5000,0.9242187812924385,0.08519777655601501,1883,8.121738685751806e-38,400000,-2.544445478543639
5100,0.6743471026420593,0.657130777835846,1885,1.2271483937838608e-30,408000,-13.337011086940766
5200,0.9719292987138033,0.3492753803730011,1887,0.0,416000,19.283411955833436
5300,0.9696702603250742,0.2190435826778412,1889,0.0,424000,20.091329801082612
5400,0.9804596826434135,0.08894268423318863,1892,0.0,432000,10.984939175844193
5500,0.9410202279686928,0.9262762069702148,1893,0.0,440000,-24.243717074394226
5600,0.40440821647644043,2.559152126312256,1895,0.0,448000,9.564427208900451
5700,0.9583094902336597,0.3047667443752289,1897,0.0,456000,-18.620438086986542
5800,0.9388028047978878,0.21191683411598206,1897,0.0,464000,14.854158174991607
5900,0.9755856934934855,1.4765838384628296,1898,0.0,472000,45.540511918067935
6000,0.9266228526830673,0.2394341677427292,1897,0.0,480000,7.565616631507874
6100,-0.5908386707305908,7.319241523742676,1897,0.0,488000,-56.28276596069336
6200,0.8146316260099411,0.4013785421848297,1897,0.0,496000,-9.251764851808549
6300,0.4918476939201355,1.0770443677902222,1897,0.0,504000,-21.77061755657196
6400,0.7762487530708313,2.6308836936950684,1897,0.0,512000,60.206762075424194
6500,0.1666942834854126,25.9534854888916,1899,0.0,520000,38.22816276550293
6600,0.9512054175138474,0.8408958315849304,1900,0.0,528000,-28.774468636512758
6700,0.35638904571533203,51.593849182128906,1902,0.0,536000,45.82661089897156
6800,0.701605886220932,0.9490162134170532,1902,0.0,544000,6.37675281316042
6900,0.9607506282627583,0.2757173180580139,1901,0.0,552000,14.553842222690582
7000,0.16009372472763062,35.91901397705078,1901,0.0,560000,-28.102840518951417
7100,0.9103261530399323,0.3320111334323883,1902,0.0,568000,-7.605702099204064
7200,0.9279140457510948,2.1410961151123047,1902,0.0,576000,-56.363292646408084
7300,0.35904359817504883,11.58100700378418,1904,0.0,584000,28.23902823925018
7400,0.9272363260388374,0.29016831517219543,1904,0.0,592000,-2.922092833649367
7500,0.8229027539491653,1.4014840126037598,1905,0.0,600000,-39.5671627998352
7600,0.14288634061813354,209.9064483642578,1905,0.0,608000,65.03362817764283
7700,0.7706233710050583,5.2052321434021,1906,0.0,616000,74.98207426071167
7800,0.8973738178610802,3.3175292015075684,1907,0.0,624000,54.172024726867676
7900,0.6623156070709229,5.9991044998168945,1908,0.0,632000,-72.86993317604065
8000,0.8150112181901932,0.8017659187316895,1909,0.0,640000,7.496479220688343
8100,0.21895891427993774,72.45165252685547,1910,0.0,648000,51.23789176940918
8200,-0.0318981409072876,47.27623748779297,1911,0.0,656000,-37.77021028995514
8300,0.85094353556633,4.698501110076904,1911,0.0,664000,-62.723261547088626
8400,0.019996225833892822,67.09967041015625,1911,0.0,672000,-81.61641569137574
8500,0.8259364664554596,19.173105239868164,1911,0.0,680000,136.32351007461548
8600,0.82229083776474,2.1411080360412598,1912,0.0,688000,28.68521113395691
8700,0.8719855546951294,31.45492172241211,1911,0.0,696000,-212.06219139099122
8800,-0.3403494358062744,42.42734909057617,1912,0.0,704000,-26.840220427513124
8900,0.23550307750701904,134.99630737304688,1912,8.719885675561342e-28,712000,127.41667394638061
9000,0.029871821403503418,273.46221923828125,1912,0.0,720000,-125.97057332992554
9100,-0.6169401407241821,114.164306640625,1911,0.0,728000,150.42402534484864
9200,0.9624797590076923,7.272383213043213,1910,0.0,736000,98.78723754882813
9300,0.6796363890171051,7.478529453277588,1910,0.0,744000,67.16411418914795
9400,0.3286295533180237,45.53300094604492,1911,0.0,752000,152.63718280792236
9500,0.2869311571121216,215.30136108398438,1911,0.0,760000,-110.37100629806518
9600,0.8986353576183319,3.05657958984375,1910,0.0,768000,25.72841381728649
9700,-0.3679623603820801,49.34954071044922,1909,0.0,776000,-38.771075582504274
9800,0.20124322175979614,248.6209259033203,1909,0.0,784000,175.35552368164062
9900,0.0588189959526062,3595.16015625,1909,0.0,792000,235.57120208740236
10000,-0.3046532869338989,144.37661743164062,1909,0.0,800000,-83.47419843673705
10100,0.06775695085525513,440.02288818359375,1908,0.0,808000,-158.7334482192993
10200,-0.3271472454071045,11.129347801208496,1909,0.0,816000,-28.214374327659606
10300,0.9149247035384178,3.65934681892395,1908,0.0,824000,42.280211734771726
10400,0.9291413500905037,24.838144302368164,1908,0.0,832000,-183.62556819915773
10500,0.7874808609485626,4.195277214050293,1909,0.0,840000,-51.61505317687988
10600,0.9238183721899986,76.2908935546875,1907,0.0,848000,252.01673641204835
10700,-0.1521831750869751,68.93089294433594,1907,0.0,856000,138.0897340774536
10800,0.8383056968450546,76.0026626586914,1906,0.0,864000,306.5229690551758
10900,0.9538938365876675,0.9250072240829468,1906,0.0,872000,-11.469016067683697
11000,0.937674980610609,247.95767211914062,1904,0.0,880000,458.7623031616211
11100,0.4599543809890747,134.0752716064453,1903,0.0,888000,-77.50305290222168
11200,0.8115204870700836,54.253562927246094,1903,0.0,896000,-256.95519065856934
11300,0.7669144868850708,66.28273010253906,1903,0.0,904000,264.79983406066896
11400,0.17654752731323242,2115.650390625,1903,0.0,912000,242.66623058319092
11500,-0.07910478115081787,112.75648498535156,1903,0.0,920000,103.5251763343811
11600,0.06389844417572021,249.6383819580078,1904,0.0,928000,-89.54717969894409
11700,0.0398249626159668,235.5596923828125,1904,0.0,936000,146.723805809021
11800,0.908670000731945,38.34208297729492,1904,0.0,944000,-258.18947048187255
11900,0.6703488528728485,8.818582534790039,1904,0.0,952000,105.52994604110718
12000,0.7643291801214218,28.675952911376953,1905,0.0,960000,-136.72884378433227
12100,0.9237898215651512,42.50682067871094,1905,0.0,968000,-243.6235845565796
12200,0.043456435203552246,276.337890625,1906,0.0,976000,-96.09566836357116
12300,-0.03836965560913086,3646.78759765625,1906,0.0,984000,328.20282516479494
12400,0.4274514317512512,221.5229949951172,1905,0.0,992000,-121.45885705947876
12500,0.9473301619291306,2.0123672485351562,1904,0.0,1000000,19.347642159461977
12600,-0.09480178356170654,3908.899169921875,1904,0.0,1008000,-470.64059524536134
12700,0.9508646503090858,15.563740730285645,1904,0.0,1016000,-124.37103719711304
12800,0.793547198176384,48.57450485229492,1904,0.0,1024000,-205.86297664642333
12900,0.8643165230751038,113.7223129272461,1905,0.0,1032000,340.38547401428224
13000,0.8471582978963852,21.379846572875977,1906,0.0,1040000,-154.86500873565674
13100,0.7141109108924866,66.34452819824219,1906,0.0,1048000,259.51936664581297
13200,0.8534416556358337,64.5461654663086,1907,0.0,1056000,267.7846780776978
13300,0.9280192703008652,52.729759216308594,1907,0.0,1064000,237.45576763153076
13400,0.9178462103009224,46.36793899536133,1907,0.0,1072000,204.1262752532959
13500,0.40511947870254517,2391.69482421875,1906,0.0,1080000,-345.5098527908325
13600,0.7065843045711517,24.435556411743164,1906,0.0,1088000,173.41057357788085
13700,0.1373540163040161,1174.7750244140625,1906,0.0016935443272814155,1096000,301.1732248306274
13800,0.06746858358383179,1237.36181640625,1906,0.0,1104000,235.41447086334227
13900,0.8407652825117111,169.03289794921875,1905,0.0,1112000,432.09383926391604
14000,0.9004620984196663,14.30848217010498,1904,0.0,1120000,138.76125783920287
14100,0.9446376226842403,95.21977996826172,1905,0.0,1128000,-276.2992136001587
14200,0.903647281229496,256.86444091796875,1906,0.0,1136000,580.0535087585449
14300,0.9402224570512772,133.7783660888672,1906,0.0,1144000,436.6111354827881
14400,-0.2126709222793579,1301.0504150390625,1906,0.0,1152000,-318.25407791137695
14500,0.44054752588272095,230.94168090820312,1907,0.0,1160000,103.1285737991333
14600,0.9148830622434616,42.708045959472656,1907,0.0,1168000,-196.75634994506837
14700,0.28438717126846313,451.465087890625,1908,0.0,1176000,127.69783897399903
14800,0.7202867865562439,469.1200256347656,1908,0.0,1184000,605.0495971679687
14900,0.06755179166793823,30165.177734375,1907,0.0,1192000,-962.4960929870606
15000,0.3029635548591614,16803.04296875,1907,0.0,1200000,817.5285041809082
15100,0.938967626541853,2.244567394256592,1907,0.0,1208000,-17.782548716664316
15200,0.3315874934196472,604.2908935546875,1908,0.0,1216000,-346.61781578063966
15300,0.8755085915327072,13.563013076782227,1909,0.0,1224000,113.698690700531
15400,-0.5524568557739258,2696.558349609375,1908,0.0,1232000,-423.14486541748045
15500,-0.18575847148895264,4926.28466796875,1909,0.0,1240000,-477.5706226348877
15600,0.93145652115345,106.94136047363281,1909,0.0,1248000,380.32739715576173
15700,0.9312966763973236,380.6592712402344,1910,0.0,1256000,-628.4545059204102
15800,0.06733369827270508,19153.490234375,1911,0.0,1264000,540.3840129852294
15900,0.8965593799948692,81.3817138671875,1912,0.0,1272000,277.9450428009033
16000,-0.12291920185089111,3232.13232421875,1912,0.0,1280000,-339.1754653930664
16100,0.9633570984005928,289.8831481933594,1913,0.0,1288000,781.9123550415039
16200,0.8848977312445641,81.38545989990234,1912,0.0,1296000,-334.4122367858887
16300,0.3365999460220337,1886.3990478515625,1913,0.0,1304000,370.0827404022217
16400,0.9348012134432793,412.4852600097656,1913,0.0,1312000,634.1006412506104
16500,0.8680684417486191,718.8357543945312,1913,0.0,1320000,-802.3398803710937
16600,0.9096214547753334,63.1364860534668,1914,0.0,1328000,245.62018356323242
16700,0.8352552950382233,833.6408081054688,1913,0.0,1336000,-757.1442207336426
16800,0.49914097785949707,1560.54248046875,1913,0.0,1344000,291.8398057937622
16900,-0.027538657188415527,7155.12890625,1913,0.0,1352000,-534.7489391326905
17000,-0.03251528739929199,14479.4345703125,1914,0.0,1360000,-676.9114395141602
17100,0.9467323459684849,32.49140548706055,1914,0.0,1368000,-186.3845241546631
17200,0.9252773076295853,85.06266021728516,1915,0.0,1376000,343.1929012298584
17300,0.05131852626800537,12980.4599609375,1915,0.0,1384000,-585.8768981933594
17400,0.06449902057647705,2154.534423828125,1915,0.0,1392000,252.19323444366455
17500,0.9039155021309853,43.34136962890625,1915,0.0,1400000,221.50029582977294
17600,0.8640066534280777,937.6852416992188,1915,0.0,1408000,-942.5285537719726
17700,0.7242909967899323,28.725021362304688,1916,0.0,1416000,74.69580035209655
17800,0.8285974264144897,125.66542053222656,1916,0.0,1424000,-379.09770278930665
17900,0.949765007942915,500.3768615722656,1916,0.0,1432000,-751.751424407959
18000,0.9386147074401379,299.8152160644531,1915,0.0,1440000,-739.7777969360352
18100,0.19720065593719482,1366.9619140625,1915,0.0,1448000,197.74385299682618
18200,0.10369324684143066,1691.5728759765625,1914,0.0,1456000,394.9346866607666
18300,0.863516554236412,12.219700813293457,1915,0.0,1464000,-96.65858898162841
18400,0.8249675184488297,8.52100658416748,1916,0.0,1472000,-108.83392658233643
18500,0.890746958553791,155.3813934326172,1916,0.0,1480000,327.940672492981
18600,0.2763669490814209,3412.02490234375,1916,0.0,1488000,362.42464504241946
18700,0.9770469013601542,4.986273765563965,1916,0.0,1496000,-91.53187131881714
18800,0.7581863850355148,719.2481689453125,1917,0.0,1504000,-880.4577896118165
18900,0.843061700463295,240.7579803466797,1917,0.0,1512000,-531.4349277496337
19000,0.8853694647550583,186.2235870361328,1917,0.0,1520000,344.06858863830564
19100,0.8864442855119705,440.9523010253906,1917,0.0,1528000,679.4721710205079
19200,0.12272685766220093,6895.02978515625,1917,0.0,1536000,464.6721618652344
19300,0.9159131571650505,170.88955688476562,1915,0.0,1544000,-515.6728126525879
19400,0.7925680577754974,590.0477294921875,1915,0.0,1552000,-770.4736129760743
19500,0.5175999999046326,20.8583984375,1915,0.0,1560000,14.83289020950906
19600,0.48464757204055786,1536.289794921875,1916,0.0,1568000,-1006.398999786377
19700,0.9703981950879097,451.8854064941406,1916,0.0,1576000,756.5817947387695
19800,0.9221533313393593,273.020263671875,1915,0.0,1584000,787.7683418273925
19900,-0.39225566387176514,2056.33349609375,1915,0.0,1592000,-778.9516891479492
20000,0.16802024841308594,11483.451171875,1915,0.0,1600000,643.317537689209
20100,-0.15061473846435547,4302.1962890625,1916,0.0,1608000,349.9409755706787
20200,-0.156075119972229,587.5150146484375,1915,0.0,1616000,185.2425220489502
20300,0.8154331743717194,8.559623718261719,1916,0.0,1624000,-93.25093641281128
20400,0.8462567180395126,1299.769775390625,1916,0.0,1632000,-982.3375076293945
20500,0.030414223670959473,1577.4603271484375,1916,0.0,1640000,-215.5589527130127
20600,0.8257761150598526,658.24462890625,1915,0.0,1648000,730.7853805541993
20700,0.6727976202964783,1977.9918212890625,1914,0.0,1656000,1445.560334777832
20800,0.2143123745918274,37898.13671875,1915,0.0,1664000,-1177.4692741394042
20900,0.8439565300941467,653.3226928710938,1915,0.0,1672000,-913.5835174560547
21000,0.9442834109067917,1570.360107421875,1915,0.0,1680000,1128.4316390991212
21100,0.8097482174634933,74.28545379638672,1915,0.0,1688000,-217.74603195190429
21200,0.8567503243684769,718.9287719726562,1916,0.0,1696000,976.8922157287598
21300,0.2609770894050598,41.69095993041992,1916,0.0,1704000,85.50137510299683
21400,0.78244948387146,2110.182373046875,1916,0.0,1712000,1444.9845733642578
21500,0.8774920254945755,59.263694763183594,1916,0.0,1720000,-186.4487024307251
21600,0.9687235727906227,15.90845012664795,1916,0.0,1728000,170.3215742111206
21700,0.9641382806003094,7.147266387939453,1916,0.0,1736000,60.95690035820007
21800,-0.08789646625518799,32071.103515625,1916,0.0,1744000,-927.533975982666
21900,0.7899259924888611,40.742088317871094,1916,0.0,1752000,104.84595527648926
22000,-0.33898496627807617,28923.89453125,1917,0.0,1760000,1591.7226333618164
22100,0.9096431359648705,33.471290588378906,1917,0.0,1768000,-199.56701622009277
22200,0.8776187971234322,3939.938232421875,1917,0.0,1776000,-2461.9739776611327
22300,0.9745515845716,7.810412406921387,1916,0.0,1784000,-72.75515313148499
22400,0.8954088911414146,73.52371978759766,1916,0.0,1792000,-275.8032527923584
22500,-0.29518449306488037,32581.34375,1916,0.0,1800000,1202.435447692871
22600,0.21289271116256714,1833.823974609375,1916,0.0,1808000,862.0640731811524
22700,0.8679583072662354,26.528722763061523,1916,0.0,1816000,-124.99110116958619
22800,0.9226849153637886,70.56001281738281,1916,0.0,1824000,-350.48685188293456
22900,0.6746698021888733,453.72021484375,1916,0.0,1832000,434.8760189056396
23000,0.2317112684249878,3846.14208984375,1916,0.0,1840000,-413.88660011291506
23100,-0.47342872619628906,23590.74609375,1916,0.0,1848000,-1451.8216201782227
23200,0.3760265111923218,66.92950439453125,1915,0.0,1856000,-69.42019858360291
23300,0.8893218636512756,81.47331237792969,1915,0.0,1864000,304.66184120178224
23400,0.702407032251358,760.1431274414062,1915,0.0,1872000,875.1525726318359
23500,0.9237884432077408,887.0003662109375,1915,0.0,1880000,-1191.7332885742187
23600,0.864291250705719,145.65139770507812,1916,0.0,1888000,300.961767578125
23700,0.9200567305088043,74.40918731689453,1916,0.0,1896000,317.67083702087405
23800,0.01839524507522583,26736.712890625,1916,0.0,1904000,-562.2988742828369
23900,0.8867778703570366,1190.543212890625,1916,0.0,1912000,-1219.4457023620605
24000,0.8120664954185486,364.80755615234375,1915,0.0,1920000,-587.1350368499756
24100,-0.022798538208007812,6127.08056640625,1914,0.0,1928000,-389.14655380249025
24200,0.028641223907470703,2021.8775634765625,1914,0.0,1936000,168.8580156326294
24300,0.8879437670111656,2337.60791015625,1914,0.0,1944000,1505.0840606689453
24400,0.05432170629501343,2622.236083984375,1915,0.0,1952000,-398.6267280578613
24500,0.6579483449459076,151.07217407226562,1914,0.0,1960000,283.5543115615845
24600,0.9112961292266846,668.4545288085938,1914,0.0,1968000,-1212.7949722290039
24700,-0.1823660135269165,8196.3740234375,1914,0.0,1976000,666.2271774291992
24800,0.29395991563796997,149.11985778808594,1914,0.0,1984000,104.73726301193237
24900,0.8786696791648865,913.8221435546875,1915,0.0,1992000,1023.9606239318848
25000,0.7695397138595581,4823.2880859375,1915,0.0,2000000,-1371.9152740478517
25100,-0.0007468461990356445,357.77874755859375,1915,0.0,2008000,-89.48234238624573
25200,0.8373939245939255,99.18067932128906,1914,0.0,2016000,-324.80809726715086
25300,-0.138167142868042,29411.82421875,1914,0.0,2024000,785.8100757598877
25400,0.732450932264328,229.5724334716797,1914,0.0,2032000,-537.1252182006835
25500,-0.08422505855560303,56571.60546875,1913,0.0,2040000,1299.9975173950195
25600,0.9260803386569023,502.08056640625,1913,0.0,2048000,854.7949508666992
25700,0.9604734033346176,216.4905548095703,1913,0.0,2056000,577.2499183654785
25800,0.022857844829559326,21077.19921875,1913,0.0,2064000,-976.5854904174805
25900,0.8970805928111076,2930.6171875,1914,0.0,2072000,-1896.6111907958984
26000,0.774968832731247,69.53084564208984,1914,0.0,2080000,-240.5626886367798
26100,0.8955592885613441,626.390869140625,1914,0.0,2088000,738.2298511505127
26200,0.8655533492565155,1776.2425537109375,1914,0.0,2096000,-1390.986473083496
26300,0.10464805364608765,594.0330200195312,1914,0.0,2104000,-513.4772506713867
26400,0.9691442847251892,22.68988609313965,1914,0.0,2112000,103.00182855129242
26500,-0.08373618125915527,8536.3251953125,1915,0.0,2120000,-571.0382991790772
26600,0.09356558322906494,21832.90234375,1915,0.0,2128000,-855.9201789855957
26700,-3.7272520065307617,199.2029266357422,1915,0.0,2136000,-196.3524070739746
26800,0.9030674993991852,2239.192626953125,1915,0.0,2144000,-1702.3159729003905
26900,-1.0533580780029297,10934.431640625,1915,0.0,2152000,1405.9848098754883
27000,-0.013343453407287598,15448.0966796875,1915,0.0,2160000,827.0778007507324
27100,0.8318045139312744,1620.538330078125,1916,0.0,2168000,1384.729019165039
27200,0.8270668238401413,2057.571044921875,1916,0.0,2176000,-1453.3707656860352
27300,0.04300028085708618,2167.34228515625,1916,0.0,2184000,-265.080623626709
27400,0.6527322232723236,263.45269775390625,1916,0.0,2192000,-500.7954788208008
27500,0.7442607283592224,1587.0220947265625,1916,0.0,2200000,-1221.248119354248
27600,0.7430076897144318,3014.585693359375,1916,0.0,2208000,-1920.7338272094726
27700,0.958032812923193,734.4898681640625,1917,0.0,2216000,970.2200706481933
27800,0.8824504986405373,307.63397216796875,1917,0.0,2224000,578.4553554534912
27900,0.06124699115753174,5375.8935546875,1917,0.0,2232000,746.1454864501953
28000,-0.4496380090713501,3035.39013671875,1917,0.0,2240000,368.26633605957034
28100,0.2073674201965332,2366.37646484375,1918,0.0,2248000,-1094.0340362548827
28200,-0.21693193912506104,28982.16015625,1918,0.0,2256000,1195.2674362182618
28300,0.9015606269240379,2514.877685546875,1918,0.0,2264000,-1753.1429061889648
28400,0.31482619047164917,1260.774169921875,1918,0.0,2272000,-319.2308578491211
28500,-0.13854587078094482,21602.16015625,1919,0.0,2280000,-1105.5339141845702
28600,0.29650378227233887,36078.015625,1919,0.0,2288000,941.2235504150391
28700,-0.0629347562789917,4534.375,1919,0.0,2296000,-268.9720043182373
28800,0.11584001779556274,37614.37109375,1919,0.0,2304000,1010.7524917602539
28900,0.199615478515625,2655.74365234375,1920,0.0,2312000,621.348087310791
29000,0.009441673755645752,48532.9375,1920,0.0,2320000,-1040.151013946533
29100,0.18141299486160278,31437.306640625,1920,0.0,2328000,1242.4863807678223
29200,0.868387445807457,2501.359375,1920,0.0,2336000,-1588.5017852783203
29300,0.7080357670783997,1448.718994140625,1920,0.0,2344000,1121.7550903320312
29400,-0.7417194843292236,101.34416198730469,1920,0.0,2352000,122.83916702270508
29500,0.7666461169719696,1265.602783203125,1920,0.0,2360000,-1254.7448806762695
29600,0.913473553955555,64.69908142089844,1920,0.0,2368000,294.16725845336913
29700,0.37995439767837524,5208.3916015625,1920,0.0,2376000,-491.6901966094971
29800,-0.18961334228515625,173498.546875,1920,0.0,2384000,1602.1825950622558
29900,0.32897162437438965,8070.7861328125,1920,0.0,2392000,480.0234209060669
30000,0.12661606073379517,87479.5859375,1921,0.0,2400000,1149.7588287353515
30100,0.13907372951507568,145325.859375,1921,0.0,2408000,1505.2854248046874
30200,0.9194000884890556,1486.90576171875,1922,0.0,2416000,1574.6320419311523
30300,-0.16119897365570068,24792.78515625,1922,0.0,2424000,-675.4468341827393
30400,0.7990521192550659,355.0762939453125,1921,0.0,2432000,-767.1960815429687
30500,0.9415290877223015,5.0208563804626465,1921,0.0,2440000,36.34756372570992
30600,0.38717448711395264,16351.4111328125,1921,0.0,2448000,643.3139610290527
30700,0.9495379962027073,1690.991455078125,1921,0.0,2456000,1481.316870880127
30800,-0.052840471267700195,54363.45703125,1922,0.0,2464000,-1187.0111701965332
30900,-0.7434499263763428,22857.572265625,1921,0.0,2472000,-1932.4357864379883
31000,0.9156000167131424,1375.134521484375,1922,0.0,2480000,1077.841046142578
31100,-0.28602051734924316,5734.51806640625,1922,0.0,2488000,-304.6603000640869
31200,-0.052307724952697754,43326.7734375,1922,0.0,2496000,1898.654493713379
31300,0.8923059850931168,754.6858520507812,1922,0.0,2504000,952.1244369506836
31400,0.9542555697262287,5482.83056640625,1922,0.0,2512000,-2718.155940246582
31500,0.8488197922706604,7822.6015625,1922,0.0,2520000,-2683.276594543457
31600,-0.1723794937133789,15496.3779296875,1922,0.0,2528000,-909.1071617126465
31700,0.4644355773925781,891.99951171875,1922,0.0,2536000,-910.0088722229004
31800,0.3384619355201721,6374.0244140625,1922,0.0,2544000,435.2334209442139
31900,0.4954102039337158,2290.74755859375,1922,0.0,2552000,737.524754333496
32000,0.9245287030935287,1212.6058349609375,1922,0.0,2560000,1061.4324432373046
32100,-0.2820425033569336,157884.0,1922,0.0,2568000,2657.11630859375
32200,0.5967948734760284,13202.546875,1922,0.0,2576000,2321.0326416015623
32300,0.09648853540420532,9356.431640625,1922,0.0,2584000,504.48277740478517
32400,-0.15405642986297607,15043.771484375,1922,0.0,2592000,2402.496257019043
32500,0.603152871131897,1733.6995849609375,1922,0.0,2600000,709.3421131134033
32600,0.7725140154361725,661.1727905273438,1923,0.0,2608000,-828.0703102111817
32700,0.1628868579864502,17620.12890625,1923,0.0,2616000,-1083.1499145507812
32800,0.8335930407047272,642.6790771484375,1923,0.0,2624000,725.048494720459
32900,-0.016787290573120117,89921.171875,1923,0.0,2632000,-1902.965119934082
33000,0.9053174331784248,250.82711791992188,1923,0.0,2640000,544.8909740447998
33100,0.026659727096557617,42830.44140625,1923,0.0,2648000,-1677.5099517822266
33200,-0.22933673858642578,361296.0625,1923,0.0,2656000,1982.0573043823242
33300,0.9308469146490097,107.48785400390625,1923,0.0,2664000,353.634726524353
33400,0.8515771627426147,1056.852783203125,1923,0.0,2672000,-1063.141382598877
33500,0.11718040704727173,128585.2265625,1923,0.0,2680000,-2049.7228775024414
33600,-0.14117372035980225,10566.0849609375,1924,0.0,2688000,721.6815162658692
33700,0.41461342573165894,352.3642272949219,1924,0.0,2696000,95.61625444889069
33800,0.21101349592208862,9780.197265625,1924,0.0,2704000,2494.659518432617
33900,0.681829959154129,2303.10498046875,1924,0.0,2712000,-1533.4189392089843
34000,0.10101276636123657,68637.859375,1923,0.0,2720000,1357.16533203125
34100,0.8556118905544281,8474.8037109375,1923,0.0,2728000,-2488.5119506835936
34200,0.8781657367944717,8538.203125,1924,0.0,2736000,-2525.4519226074217
34300,0.3248808979988098,35962.234375,1924,0.0,2744000,-1307.7037269592286
34400,-0.6747955083847046,31656.974609375,1924,0.0,2752000,1521.9604660034179
34500,-0.032019734382629395,757.8173217773438,1924,0.0,2760000,-708.7491134643554
34600,-0.13981854915618896,31212.009765625,1924,0.0,2768000,2357.438342285156
34700,0.7295746207237244,5667.99365234375,1924,0.0,2776000,-2367.5074203491213
34800,0.33235329389572144,128.76646423339844,1923,0.0,2784000,249.8379684448242
34900,0.9542072042822838,135.42129516601562,1924,0.0,2792000,368.6545925140381
35000,0.9300928860902786,128.02159118652344,1924,0.0,2800000,-312.66020317077636
35100,0.7871585041284561,3029.740234375,1924,0.0,2808000,1782.1766845703125
35200,0.9358458071947098,1674.314697265625,1924,0.0,2816000,1620.8379196166993
35300,0.2075192928314209,5423.90185546875,1924,0.0,2824000,-523.3223384857178
35400,0.17471545934677124,1420.507080078125,1923,0.0,2832000,1070.1755508422852
35500,0.890400193631649,7145.1884765625,1924,0.0,2840000,-2325.5093368530274
35600,0.12896817922592163,455313.34375,1924,0.0,2848000,1876.3805023193358
35700,0.80745068192482,6511.01123046875,1924,0.0,2856000,2314.435139465332
35800,-0.23906242847442627,38110.54296875,1924,0.0,2864000,888.7871856689453
35900,0.8433081954717636,1780.039306640625,1924,0.0,2872000,-1517.1085067749023
36000,0.8443623781204224,6076.466796875,1924,0.0,2880000,-2614.7055725097657
36100,-0.4250138998031616,15098.958984375,1924,0.0,2888000,1014.2444541931152
36200,0.7377201318740845,11265.9267578125,1924,0.0,2896000,3028.3312133789063
36300,0.2689023017883301,433.41827392578125,1924,0.0,2904000,352.1332227706909
36400,0.8324736803770065,5518.5166015625,1924,0.0,2912000,-2276.251948547363
36500,0.9270642995834351,3196.324951171875,1924,0.0,2920000,1883.8740173339843
36600,0.7708402872085571,3647.607421875,1924,0.0,2928000,-1866.4596908569335
36700,0.8641575276851654,319.64337158203125,1925,0.0,2936000,-585.9604984283447
36800,0.7236621379852295,9713.0078125,1925,0.0,2944000,2562.783665466309
36900,0.7887872755527496,792.7922973632812,1925,0.0,2952000,-879.7039375305176
37000,-0.05714845657348633,196711.125,1925,0.0,2960000,-1826.133563232422
37100,0.9199258685112,9455.6611328125,1925,0.0,2968000,2855.6617538452147
37200,0.8892606422305107,8358.076171875,1925,0.0,2976000,-2739.612481689453
37300,-0.04841268062591553,467.22637939453125,1925,0.0,2984000,-106.07885646820068
37400,-1.715696096420288,46664.52734375,1925,0.0,2992000,-3127.7169036865234
37500,0.8968480825424194,5302.408203125,1925,0.0,3000000,2280.2842330932617
37600,-0.5203629732131958,61141.51953125,1925,0.0,3008000,-2169.1829788208006
37700,0.2871550917625427,79738.8671875,1925,0.0,3016000,1597.9477462768555
37800,0.886163629591465,9619.697265625,1926,0.0,3024000,3494.141311645508
37900,0.8856858164072037,115.2361831665039,1926,0.0,3032000,400.20221481323244
38000,0.743626594543457,23033.765625,1926,0.0,3040000,-4326.722933959961
38100,0.8710226565599442,8076.82421875,1926,0.0,3048000,2777.6786987304686
38200,0.7123871147632599,427.2745056152344,1926,0.0,3056000,-569.1532749176025
38300,0.3525570034980774,64366.3671875,1926,0.0,3064000,1616.3658493041992
38400,-0.17953932285308838,178731.0625,1926,0.0,3072000,1767.6268753051759
38500,0.9319861456751823,6807.3984375,1926,0.0,3080000,2889.720587158203
38600,0.208981454372406,320927.03125,1925,0.0,3088000,2991.3220550537108
38700,0.7538925558328629,212.19833374023438,1925,0.0,3096000,-390.86627807617185
38800,-0.5777665376663208,48490.6796875,1925,0.0,3104000,1968.590786743164
38900,0.8724297136068344,6403.20703125,1926,0.0,3112000,2555.870686340332
39000,0.4518868327140808,131466.515625,1926,0.0,3120000,2586.600178527832
39100,0.9459722265601158,10727.767578125,1926,0.0,3128000,3196.9018585205076
39200,0.8916533812880516,4688.5146484375,1926,0.0,3136000,-2335.279203796387
