total_timesteps,policy_entropy,learning rate,explained_variance,nupdates,fps,avg reward,value_loss
8672000,1.6393511295318604,0.0007,0.8716290295124054,108400,1988,0.24569945675320923,0.00852277409285307
8680000,1.5861908197402954,0.0007,0.8213940411806107,108500,1988,0.24054408811498434,0.018513932824134827
8688000,1.6154248714447021,0.0007,0.7802596539258957,108600,1988,0.3442625624127686,0.019922465085983276
8696000,1.680101752281189,0.0007,0.9347460493445396,108700,1988,0.3280965799614933,0.003362006740644574
8704000,1.6025031805038452,0.0007,0.8968857601284981,108800,1988,0.4458826631307602,0.011761828325688839
8712000,1.7200162410736084,0.0007,0.9710258282721043,108900,1988,0.1472848176024854,0.0021182203199714422
8720000,1.6101986169815063,0.0007,0.8420852571725845,109000,1988,0.3485318074002862,0.011499852873384953
8728000,1.5828826427459717,0.0007,0.8983185812830925,109100,1988,0.16552046966426132,0.008248805068433285
8736000,1.6724426746368408,0.0007,0.8865256682038307,109200,1988,0.20388391595333816,0.014952805824577808
8744000,1.72784423828125,0.0007,0.9136444553732872,109300,1988,0.15342368071433157,0.005541927646845579
8752000,1.7051461935043335,0.0007,0.9641384705901146,109400,1988,0.6444358702749013,0.003722218330949545
8760000,1.6041545867919922,0.0007,0.9164277464151382,109500,1988,0.2980228797532618,0.00841330736875534
8768000,1.615696907043457,0.0007,0.8153095096349716,109600,1988,0.5002366654574871,0.010356214828789234
8776000,1.6180683374404907,0.0007,0.9488480538129807,109700,1988,0.20494345584884285,0.004964693449437618
8784000,1.568176031112671,0.0007,0.8872989267110825,109800,1988,0.22954260110855101,0.012152398936450481
8792000,1.4553921222686768,0.0007,0.6754084229469299,109900,1988,0.23209811674896627,0.0458279587328434
8800000,1.6078332662582397,0.0007,0.9152015671133995,110000,1988,0.33313903510570525,0.007354110479354858
8808000,1.5688964128494263,0.0007,0.3895946741104126,110100,1988,-0.17430352047085762,0.052073538303375244
8816000,1.6617012023925781,0.0007,0.9266861602663994,110200,1988,0.29947472251951696,0.006692105438560247
8824000,1.7366336584091187,0.0007,0.8829080760478973,110300,1988,0.2014922931790352,0.009501917287707329
8832000,1.6088380813598633,0.0007,0.8776665031909943,110400,1988,0.34496732195839286,0.0141966063529253
8840000,1.7033379077911377,0.0007,0.8748379349708557,110500,1988,0.20638249392432045,0.010113073512911797
8848000,1.7157901525497437,0.0007,0.9505601823329926,110600,1988,0.3809322667017113,0.0042993430979549885
8856000,1.6799646615982056,0.0007,0.888584278523922,110700,1988,0.052630782779306176,0.009019674733281136
8864000,1.689278244972229,0.0007,0.9078265875577927,110800,1988,0.34281663987785577,0.013739651069045067
8872000,1.7056602239608765,0.0007,0.9077607169747353,110900,1988,0.3730140632018447,0.006631896831095219
8880000,1.4983185529708862,0.0007,0.8492986410856247,111000,1989,0.07998425448313355,0.013849154114723206
8888000,1.7465190887451172,0.0007,0.953467134386301,111100,1988,0.3895946130156517,0.007628778927028179
8896000,1.6383752822875977,0.0007,0.9033043682575226,111200,1988,0.2555694436654449,0.009922039695084095
8904000,1.6405538320541382,0.0007,0.8564252555370331,111300,1989,0.20401014514500276,0.011102552525699139
8912000,1.6850566864013672,0.0007,0.8679022490978241,111400,1989,0.08917005866533145,0.006915730889886618
8920000,1.4422342777252197,0.0007,0.8893958479166031,111500,1989,0.04596950802952051,0.012967067770659924
8928000,1.7297484874725342,0.0007,0.7871869951486588,111600,1989,-0.024174128205049782,0.019687727093696594
8936000,1.639222502708435,0.0007,0.9400135725736618,111700,1989,0.2750892854703125,0.007537932600826025
8944000,1.5519230365753174,0.0007,0.7958548367023468,111800,1989,0.5269194684457034,0.023588260635733604
8952000,1.624167799949646,0.0007,0.8960944786667824,111900,1989,0.1340403947746381,0.006895348429679871
8960000,1.7314279079437256,0.0007,0.9787805136293173,112000,1989,0.17130385129712522,0.002541240304708481
8968000,1.6949058771133423,0.0007,0.9703613109886646,112100,1989,0.35074142054654656,0.003235297277569771
8976000,1.5863938331604004,0.0007,0.7974543273448944,112200,1989,-0.10305024175904691,0.02311120741069317
8984000,1.5739107131958008,0.0007,0.7923938184976578,112300,1989,0.08847721053753048,0.019816938787698746
8992000,1.559122085571289,0.0007,0.9599589668214321,112400,1989,0.15560121997259557,0.00387863558717072
9000000,1.5917487144470215,0.0007,0.959184143692255,112500,1989,0.277840967848897,0.003590960754081607
9008000,1.660849928855896,0.0007,0.9325357154011726,112600,1989,0.1335351163521409,0.006567510310560465
9016000,1.6942745447158813,0.0007,0.9375255927443504,112700,1989,0.1593901959247887,0.011455214582383633
9024000,1.595155954360962,0.0007,0.7567348778247833,112800,1989,0.2176404726691544,0.04459765553474426
9032000,1.4875696897506714,0.0007,0.9338482767343521,112900,1989,0.25296951732598244,0.004637351259589195
9040000,1.7228504419326782,0.0007,0.9750409554690123,113000,1989,0.3078436251729727,0.0028631682507693768
9048000,1.6600888967514038,0.0007,0.9838086143136024,113100,1989,0.4855411984026432,0.0023804667871445417
9056000,1.570446252822876,0.0007,0.9009536579251289,113200,1989,0.13300346658797935,0.008655531331896782
9064000,1.6483933925628662,0.0007,0.8995624482631683,113300,1989,-0.019303908571600914,0.006867437157779932
9072000,1.7131839990615845,0.0007,0.7682517021894455,113400,1989,0.32127731228247286,0.010697354562580585
9080000,1.5661418437957764,0.0007,0.9626134447753429,113500,1989,0.4514352673664689,0.004083708859980106
9088000,1.5703619718551636,0.0007,0.785271629691124,113600,1989,0.7100234944373369,0.021529272198677063
9096000,1.6676442623138428,0.0007,0.9650607593357563,113700,1989,0.25812134593725206,0.003510019974783063
9104000,1.5738016366958618,0.0007,0.9099577441811562,113800,1989,0.15573485889472066,0.011044815182685852
9112000,1.5976157188415527,0.0007,0.9373327344655991,113900,1989,0.06465170932933688,0.007701459340751171
9120000,1.5158580541610718,0.0007,0.7270638942718506,114000,1989,0.2595422936603427,0.0502711720764637
9128000,1.6510779857635498,0.0007,0.9355341792106628,114100,1989,0.5564419995993376,0.007308902684599161
9136000,1.5688912868499756,0.0007,0.9673184603452682,114200,1989,0.29318790826946495,0.003737153485417366
9144000,1.670135498046875,0.0007,0.9132494628429413,114300,1989,0.3689314365386963,0.0037280891556292772
9152000,1.7321277856826782,0.0007,0.9652729146182537,114400,1989,0.3826153169386089,0.0037412296514958143
9160000,1.5769691467285156,0.0007,0.8931922763586044,114500,1989,0.17685031226137654,0.014055920764803886
9168000,1.6173617839813232,0.0007,0.9374254643917084,114600,1989,0.003920643642777577,0.008108541369438171
9176000,1.5833311080932617,0.0007,0.8995574191212654,114700,1989,-0.08709822583477944,0.019539179280400276
9184000,1.6573245525360107,0.0007,0.9697955027222633,114800,1989,0.22246256126090885,0.0024018369149416685
9192000,1.7580268383026123,0.0007,0.9639642983675003,114900,1989,0.19536449201405048,0.002947970060631633
9200000,1.651637077331543,0.0007,0.9585684277117252,115000,1989,0.5508500434458256,0.004980853758752346
9208000,1.6996650695800781,0.0007,0.9677843935787678,115100,1989,0.8565075494814665,0.0022666272707283497
9216000,1.6368019580841064,0.0007,0.9577469639480114,115200,1989,0.6260132972151041,0.006378847174346447
9224000,1.6202605962753296,0.0007,0.8864203616976738,115300,1989,0.22542298594489693,0.013049128465354443
9232000,1.4997544288635254,0.0007,0.9705463256686926,115400,1989,0.19131958985235542,0.0034576761536300182
9240000,1.5877759456634521,0.0007,0.8873176947236061,115500,1989,0.25708750607445835,0.00660464633256197
9248000,1.6129668951034546,0.0007,0.9054000377655029,115600,1989,0.20372211537323892,0.01050200778990984
9256000,1.55916428565979,0.0007,0.9566164053976536,115700,1989,0.41993810469284654,0.004039053805172443
9264000,1.61627197265625,0.0007,0.8192346841096878,115800,1989,0.2949590428266674,0.011231685988605022
9272000,1.6779636144638062,0.0007,0.9609011597931385,115900,1989,0.41197107271291317,0.003923024050891399
9280000,1.6808620691299438,0.0007,0.9409194588661194,116000,1989,0.42616820423863827,0.007826924324035645
9288000,1.6085172891616821,0.0007,0.9344982877373695,116100,1989,0.22875226610340177,0.003396890591830015
9296000,1.6705118417739868,0.0007,0.9626903161406517,116200,1989,0.3538093542214483,0.005651184823364019
9304000,1.7479902505874634,0.0007,0.908438578248024,116300,1989,0.23690292723476886,0.006566958036273718
9312000,1.693895936012268,0.0007,0.9428701139986515,116400,1989,0.5906581651419401,0.002719941083341837
9320000,1.646848440170288,0.0007,0.9142643138766289,116500,1989,0.1460791090503335,0.006593896541744471
9328000,1.7196718454360962,0.0007,0.9144787564873695,116600,1989,0.26283487930195404,0.00747057655826211
9336000,1.630810022354126,0.0007,0.7384596467018127,116700,1989,0.42687226124107835,0.017340421676635742
9344000,1.7241626977920532,0.0007,0.9660201445221901,116800,1989,0.31199024245433976,0.0020542792044579983
9352000,1.6430034637451172,0.0007,0.9384555816650391,116900,1989,0.13405963538680227,0.004714703653007746
9360000,1.6557105779647827,0.0007,0.9162614718079567,117000,1989,0.2965072193183005,0.009029773995280266
9368000,1.5925393104553223,0.0007,0.9611828923225403,117100,1989,0.411031429329887,0.00752813508734107
9376000,1.6309295892715454,0.0007,0.9561655223369598,117200,1989,0.5682421682402492,0.006651492323726416
9384000,1.665814995765686,0.0007,0.9257052093744278,117300,1989,0.10111746974289418,0.009908384643495083
9392000,1.5183742046356201,0.0007,0.5397669970989227,117400,1989,0.13201654180884362,0.02316143549978733
9400000,1.6507848501205444,0.0007,0.8556840270757675,117500,1989,0.171923675830476,0.011758226901292801
9408000,1.692243218421936,0.0007,0.7226150333881378,117600,1989,-0.02942980043590069,0.011719223111867905
9416000,1.7277929782867432,0.0007,0.9575024954974651,117700,1989,0.4029830433661118,0.004952847957611084
9424000,1.659607172012329,0.0007,0.9722255673259497,117800,1989,0.18112496556714178,0.005881944205611944
9432000,1.6658318042755127,0.0007,0.95714395865798,117900,1989,0.4693517990410328,0.0029525950085371733
9440000,1.5942773818969727,0.0007,0.9174457713961601,118000,1989,0.514375289902091,0.010481406934559345
9448000,1.6026573181152344,0.0007,0.7894171327352524,118100,1989,0.4390762695344165,0.011971548199653625
9456000,1.6459465026855469,0.0007,0.9090726971626282,118200,1989,0.25966745130717755,0.01300977636128664
9464000,1.586492657661438,0.0007,0.7993915528059006,118300,1989,0.2634003776824102,0.02315605990588665
9472000,1.6546647548675537,0.0007,0.9484065026044846,118400,1989,0.39993925374001266,0.008296077139675617
9480000,1.648537039756775,0.0007,0.9221309274435043,118500,1989,0.5268122741952539,0.01119682751595974
9488000,1.6183115243911743,0.0007,0.9122999608516693,118600,1989,0.2779663123190403,0.009560033679008484
9496000,1.6449975967407227,0.0007,0.9218073040246964,118700,1989,0.49476310645695776,0.009989026002585888
9504000,1.6353238821029663,0.0007,0.9335914999246597,118800,1989,0.4193176322383806,0.007002372294664383
9512000,1.586651086807251,0.0007,0.9376554377377033,118900,1989,0.5352084417827427,0.006936474237591028
9520000,1.642193078994751,0.0007,0.9164234772324562,119000,1989,0.25131508577615025,0.01016993634402752
9528000,1.616807222366333,0.0007,0.8360469490289688,119100,1989,0.284732736973092,0.013076978735625744
9536000,1.6450484991073608,0.0007,0.9083814471960068,119200,1989,0.43569294633343814,0.010975387878715992
9544000,1.6837371587753296,0.0007,0.9103194624185562,119300,1989,0.3832804959267378,0.017644187435507774
9552000,1.64951491355896,0.0007,0.8789020255208015,119400,1989,0.2876302835822571,0.012813763692975044
9560000,1.6730762720108032,0.0007,0.9839943610131741,119500,1989,0.4511209730058908,0.00219074753113091
9568000,1.6522629261016846,0.0007,0.9171859696507454,119600,1989,0.2098702204413712,0.010326436720788479
9576000,1.671748399734497,0.0007,0.9574111811816692,119700,1989,0.3750729947118089,0.0033580989111214876
9584000,1.6743800640106201,0.0007,0.9614834003150463,119800,1989,0.43656566012650727,0.0041860551573336124
9592000,1.640252709388733,0.0007,0.8953065350651741,119900,1989,0.4548401361797005,0.006150408647954464
9600000,1.6503880023956299,0.0007,0.9134657606482506,120000,1989,0.19224146774504333,0.008639318868517876
9608000,1.6769635677337646,0.0007,0.8641686886548996,120100,1989,0.3288117529358715,0.011460425332188606
9616000,1.5929481983184814,0.0007,0.860218957066536,120200,1989,0.397013377584517,0.013999042101204395
9624000,1.743234395980835,0.0007,0.900308720767498,120300,1989,0.45448168748989703,0.007614167872816324
9632000,1.7716147899627686,0.0007,0.9861942110583186,120400,1990,0.4220949775539339,0.0020132518839091063
9640000,1.51070237159729,0.0007,0.9225965589284897,120500,1990,0.34071616604924204,0.008056173101067543
9648000,1.6413795948028564,0.0007,0.7834405601024628,120600,1989,0.30125827075680717,0.017937924712896347
9656000,1.6613792181015015,0.0007,0.8088455349206924,120700,1990,0.24535132222808897,0.017776619642972946
9664000,1.5776742696762085,0.0007,0.9181768372654915,120800,1990,0.26178165392484515,0.004320644307881594
9672000,1.5419180393218994,0.0007,0.8571653068065643,120900,1990,0.38694369251606986,0.008757869713008404
9680000,1.6767032146453857,0.0007,0.7894175946712494,121000,1990,-0.06760233957320452,0.01866120472550392
9688000,1.6977760791778564,0.0007,0.9178636446595192,121100,1990,0.1965428533963859,0.00901489146053791
9696000,1.5393106937408447,0.0007,0.9465559720993042,121200,1990,0.3817853232845664,0.004971313755959272
9704000,1.5660412311553955,0.0007,0.911953404545784,121300,1990,0.2698010637890548,0.013363735750317574
9712000,1.5317180156707764,0.0007,0.7166938781738281,121400,1990,0.12505335565656422,0.016582554206252098
9720000,1.5151383876800537,0.0007,0.899834930896759,121500,1990,-0.14016895280219616,0.012899644672870636
9728000,1.6346811056137085,0.0007,0.9609824307262897,121600,1990,0.27718913326971234,0.0036514915991574526
9736000,1.6976540088653564,0.0007,0.9075573310256004,121700,1990,0.38612797632813456,0.004261205904185772
9744000,1.7243061065673828,0.0007,0.9122425615787506,121800,1990,0.13470114776864647,0.00960368663072586
9752000,1.6146659851074219,0.0007,0.8409369885921478,121900,1990,0.17555814862716942,0.01374012790620327
9760000,1.7054227590560913,0.0007,0.9614873677492142,122000,1990,0.1805946382744878,0.0029402829241007566
9768000,1.6260530948638916,0.0007,0.909525491297245,122100,1991,-0.008636516984552145,0.011108128353953362
9776000,1.6725366115570068,0.0007,0.948299940675497,122200,1991,0.23351243929937482,0.004359849728643894
9784000,1.597527265548706,0.0007,0.9249501600861549,122300,1991,0.6156125410459936,0.010871157981455326
9792000,1.6611931324005127,0.0007,0.717975527048111,122400,1991,0.24977957662777045,0.010027567856013775
9800000,1.6496509313583374,0.0007,0.9191198199987411,122500,1991,0.23573704827576875,0.009767629206180573
9808000,1.747899055480957,0.0007,0.8740012049674988,122600,1991,0.5119696903275326,0.019865376874804497
9816000,1.6902477741241455,0.0007,0.9466892220079899,122700,1991,0.2914050027029589,0.006244332995265722
9824000,1.6295963525772095,0.0007,0.786005511879921,122800,1991,0.33442981452681125,0.016427714377641678
9832000,1.732084035873413,0.0007,0.9118481576442719,122900,1991,0.30098691980820147,0.0037339578848332167
9840000,1.5489394664764404,0.0007,0.9660302065312862,123000,1991,0.18053648774512113,0.006018561311066151
9848000,1.6772973537445068,0.0007,0.6480447947978973,123100,1991,0.4699809092329815,0.03372307866811752
9856000,1.612854242324829,0.0007,0.9473805166780949,123200,1991,0.6315004361793399,0.006272793747484684
9864000,1.546183705329895,0.0007,0.8576078414916992,123300,1991,0.2875993489753455,0.015556496568024158
9872000,1.5915570259094238,0.0007,0.9308581724762917,123400,1991,0.4759493250399828,0.012192441150546074
9880000,1.734845757484436,0.0007,0.9314626827836037,123500,1991,0.12310453876852989,0.006060441955924034
9888000,1.645806074142456,0.0007,0.9321379214525223,123600,1991,0.44678573291748763,0.006982788443565369
9896000,1.5622972249984741,0.0007,0.9547467045485973,123700,1991,0.39618887193500996,0.00653420016169548
9904000,1.561156988143921,0.0007,0.9363605678081512,123800,1991,0.11824108620639891,0.0057588317431509495
9912000,1.3918187618255615,0.0007,0.7768016010522842,123900,1991,0.33362363937776535,0.025840243324637413
9920000,1.6685726642608643,0.0007,0.9211134687066078,124000,1991,0.6773164014331996,0.007213064469397068
9928000,1.6398694515228271,0.0007,0.9165458306670189,124100,1991,0.36317675857862924,0.009714541956782341
9936000,1.4829761981964111,0.0007,0.7529947906732559,124200,1991,0.21899460947606714,0.031645260751247406
9944000,1.529619574546814,0.0007,0.9265795424580574,124300,1990,0.40078547061420977,0.006109011359512806
9952000,1.6851221323013306,0.0007,0.8567100912332535,124400,1990,0.16606918207835406,0.0034433449618518353
9960000,1.6883987188339233,0.0007,0.9198405370116234,124500,1990,0.30298852268606424,0.009084733203053474
9968000,1.6700032949447632,0.0007,0.9413653016090393,124600,1990,0.41277196975424885,0.011303076520562172
9976000,1.667376160621643,0.0007,0.9148038998246193,124700,1990,0.4199710797656735,0.0034977749455720186
9984000,1.5966460704803467,0.0007,0.938400398939848,124800,1990,0.15538378567434846,0.008654965087771416
9992000,1.6477397680282593,0.0007,0.8904975280165672,124900,1990,0.2468960461061215,0.010427955538034439
10000000,1.6378905773162842,0.0007,0.6549021303653717,125000,1990,0.5119467082899064,0.017720084637403488
10008000,1.6745685338974,0.0007,0.7333465218544006,125100,1990,0.08904514666646719,0.013474300503730774
10016000,1.6889241933822632,0.0007,0.955650556832552,125200,1990,0.15951542872935534,0.005112175829708576
10024000,1.6869456768035889,0.0007,0.8736506849527359,125300,1990,0.3104986373335123,0.010637416504323483
10032000,1.5936967134475708,0.0007,0.9225210621953011,125400,1990,0.09137597223743796,0.011159401386976242
10040000,1.5434379577636719,0.0007,0.8528216183185577,125500,1990,0.3039646920748055,0.02915016934275627
10048000,1.6657466888427734,0.0007,0.9021825939416885,125600,1990,0.2395612360909581,0.010690173134207726
10056000,1.6302525997161865,0.0007,0.9272238984704018,125700,1990,0.8178329011891037,0.009562581777572632
10064000,1.6047239303588867,0.0007,0.9017234146595001,125800,1990,0.09721562433987856,0.012698305770754814
10072000,1.621931791305542,0.0007,0.9445420950651169,125900,1990,0.47827915153466166,0.007151742931455374
10080000,1.6211036443710327,0.0007,0.9258945733308792,126000,1990,0.2033007677644491,0.005316829774528742
10088000,1.6305992603302002,0.0007,0.970445554703474,126100,1990,0.1209414024837315,0.002939825179055333
10096000,1.7412704229354858,0.0007,0.9127453491091728,126200,1990,0.3988888434134424,0.003219469217583537
10104000,1.6093755960464478,0.0007,0.5493356287479401,126300,1990,0.3052927924320102,0.03626750037074089
10112000,1.5956891775131226,0.0007,0.885383777320385,126400,1990,0.2090612948872149,0.01745641604065895
10120000,1.6698062419891357,0.0007,0.9111387804150581,126500,1990,0.3938831207808107,0.014526037499308586
10128000,1.693882942199707,0.0007,0.7882900089025497,126600,1990,0.2520044147968292,0.012265630066394806
10136000,1.6619312763214111,0.0007,0.941697608679533,126700,1990,0.382369601726532,0.004894145764410496
10144000,1.6856002807617188,0.0007,0.8540519028902054,126800,1990,0.22235135719238314,0.005610830150544643
10152000,1.664451003074646,0.0007,0.8157815933227539,126900,1990,0.35921679753810165,0.013840938918292522
10160000,1.6003490686416626,0.0007,0.9211529940366745,127000,1990,0.4031857940368354,0.011027513071894646
10168000,1.6342273950576782,0.0007,0.9489492885768414,127100,1990,0.37034966303035616,0.006953912321478128
10176000,1.4808919429779053,0.0007,0.5670790672302246,127200,1990,0.4198655286803842,0.027043506503105164
10184000,1.715780258178711,0.0007,0.9607795551419258,127300,1990,0.3823468818329275,0.002910379786044359
10192000,1.628504991531372,0.0007,0.8840124905109406,127400,1990,0.25489054787904025,0.015741366893053055
10200000,1.6629273891448975,0.0007,0.9462434500455856,127500,1990,0.457839377829805,0.007150945253670216
10208000,1.6278162002563477,0.0007,0.9222006127238274,127600,1990,0.5640148895327002,0.011380704119801521
10216000,1.5727136135101318,0.0007,0.6460126340389252,127700,1991,0.2986279664561152,0.03428352624177933
10224000,1.6616321802139282,0.0007,0.9646177068352699,127800,1991,0.46105770169378957,0.004029316361993551
10232000,1.5217316150665283,0.0007,0.9633546285331249,127900,1991,0.27680859067477287,0.0027137461584061384
10240000,1.6300023794174194,0.0007,0.9153450354933739,128000,1991,0.5303262322209775,0.013281742110848427
10248000,1.5677833557128906,0.0007,0.9385994151234627,128100,1991,0.04707700479775667,0.0050654164515435696
10256000,1.5054298639297485,0.0007,0.894374705851078,128200,1991,0.29219107180833814,0.009639672003686428
10264000,1.6191880702972412,0.0007,0.42315107583999634,128300,1991,0.1645517128985375,0.035174410790205
10272000,1.7385749816894531,0.0007,0.9639422483742237,128400,1991,0.3250123396050185,0.0034810048528015614
10280000,1.5390851497650146,0.0007,0.8444296419620514,128500,1991,0.42346514081582426,0.015769287943840027
10288000,1.6460739374160767,0.0007,0.9534730464220047,128600,1991,0.5087420655414462,0.006706881336867809
10296000,1.594074010848999,0.0007,0.8635488301515579,128700,1991,0.3872502349317074,0.01913437806069851
10304000,1.5304296016693115,0.0007,0.8981391713023186,128800,1991,0.3952628357335925,0.005900348536670208
10312000,1.7480350732803345,0.0007,0.9445312209427357,128900,1991,0.21111470498144627,0.004051791504025459
10320000,1.6715739965438843,0.0007,0.8328407555818558,129000,1991,0.7126984470058233,0.025308478623628616
10328000,1.4812097549438477,0.0007,0.8246067315340042,129100,1991,0.31569091975688934,0.023187153041362762
10336000,1.5618499517440796,0.0007,0.8811620697379112,129200,1991,0.4574111657217145,0.02273263782262802
10344000,1.6177012920379639,0.0007,0.9065611958503723,129300,1991,0.2732975310180336,0.01124342530965805
10352000,1.4813610315322876,0.0007,0.9590431712567806,129400,1991,0.3535292693413794,0.007320201490074396
10360000,1.6815181970596313,0.0007,0.950080081820488,129500,1991,0.44139603497460483,0.005061826668679714
10368000,1.613766074180603,0.0007,0.9361272528767586,129600,1991,0.2006809223908931,0.006843494717031717
10376000,1.6886627674102783,0.0007,0.9760101921856403,129700,1991,0.4331829643342644,0.002755539957433939
10384000,1.7339025735855103,0.0007,0.9740880560129881,129800,1991,0.2639939520973712,0.003019576193764806
10392000,1.5570318698883057,0.0007,0.9352145195007324,129900,1991,0.40753711564466355,0.004565156064927578
10400000,1.729222059249878,0.0007,0.9704895727336407,130000,1991,0.43376389918848873,0.003947345074266195
10408000,1.7183611392974854,0.0007,0.8935488685965538,130100,1991,0.2614050769276218,0.011181483045220375
10416000,1.550824522972107,0.0007,0.8743089884519577,130200,1991,0.2676143583841622,0.014677497558295727
10424000,1.6725562810897827,0.0007,0.9582186304032803,130300,1991,0.26145415027858687,0.0027404651045799255
10432000,1.6333202123641968,0.0007,0.9086388424038887,130400,1991,0.21176195084117352,0.01222788356244564
10440000,1.6309617757797241,0.0007,0.7593896389007568,130500,1991,-0.021549570141360164,0.014158290810883045
10448000,1.6869382858276367,0.0007,0.8872321248054504,130600,1991,0.1912384770810604,0.016165856271982193
10456000,1.7195043563842773,0.0007,0.9719820693135262,130700,1991,0.3530253992415965,0.003209669841453433
10464000,1.629526138305664,0.0007,0.8030996173620224,130800,1991,0.23352516759186984,0.016630955040454865
10472000,1.6138719320297241,0.0007,0.9392097219824791,130900,1991,0.331145113625098,0.01014346070587635
10480000,1.6155093908309937,0.0007,0.8602128326892853,131000,1991,0.41659634084207936,0.01680278405547142
10488000,1.4907501935958862,0.0007,0.9582319632172585,131100,1991,0.4601244527380913,0.004878153558820486
10496000,1.6104936599731445,0.0007,0.9210356622934341,131200,1991,0.378032892011106,0.004740079399198294
10504000,1.5955116748809814,0.0007,0.9482764936983585,131300,1991,0.4293519934639335,0.007319403346627951
10512000,1.402618169784546,0.0007,0.6203451752662659,131400,1992,0.6716933162882924,0.04795416444540024
10520000,1.600954294204712,0.0007,0.7715831845998764,131500,1992,-0.04783970876596868,0.01756814680993557
10528000,1.6082727909088135,0.0007,0.931211568415165,131600,1992,0.5119230830285233,0.007820198312401772
10536000,1.717101812362671,0.0007,0.9285227134823799,131700,1992,0.19013770208111963,0.0044142333790659904
10544000,1.6977840662002563,0.0007,0.9239787012338638,131800,1992,0.3346528337337077,0.007468837313354015
10552000,1.6786243915557861,0.0007,0.8895853906869888,131900,1992,0.40594856380485,0.010968171060085297
10560000,1.6693480014801025,0.0007,0.8828704729676247,132000,1992,0.41046129455789926,0.009407675825059414
10568000,1.6393654346466064,0.0007,0.8742656409740448,132100,1992,0.3247537930496037,0.013030541129410267
10576000,1.624471664428711,0.0007,0.8754928186535835,132200,1992,0.5751537557691335,0.009005014784634113
10584000,1.4368962049484253,0.0007,0.8962826654314995,132300,1992,0.462352304905653,0.012546475045382977
10592000,1.749131441116333,0.0007,0.9329346865415573,132400,1992,0.33144261507550254,0.005023053381592035
10600000,1.5123016834259033,0.0007,0.8975134789943695,132500,1992,0.3631354448269121,0.0158225167542696
10608000,1.598150610923767,0.0007,0.7523889690637589,132600,1992,0.3941089604049921,0.02085234224796295
10616000,1.692003607749939,0.0007,0.9323891699314117,132700,1992,0.23562054890207945,0.008361018262803555
10624000,1.7510530948638916,0.0007,0.9528804421424866,132800,1992,0.24405783710535617,0.0036179013550281525
10632000,1.667008638381958,0.0007,0.9742426574230194,132900,1992,0.3104043292813003,0.003159295069053769
10640000,1.6337944269180298,0.0007,0.743200957775116,133000,1992,0.4967822371050715,0.019123589619994164
10648000,1.7500804662704468,0.0007,0.9769536629319191,133100,1992,0.34520567320287227,0.003937375731766224
10656000,1.592834234237671,0.0007,0.9568896479904652,133200,1992,0.31489967070519925,0.004327709320932627
10664000,1.623888373374939,0.0007,0.9391556978225708,133300,1992,0.21124586113728583,0.0042161596938967705
10672000,1.5818192958831787,0.0007,0.9203345626592636,133400,1992,0.23160185096785427,0.00998726300895214
10680000,1.5562057495117188,0.0007,0.9412559755146503,133500,1991,0.4923684489913285,0.007326820399612188
10688000,1.7380998134613037,0.0007,0.9763490296900272,133600,1991,0.11332243056967854,0.0028103822842240334
10696000,1.6862980127334595,0.0007,0.9590527340769768,133700,1991,0.45610812534578143,0.003514423966407776
10704000,1.6334354877471924,0.0007,0.9293332993984222,133800,1991,0.11695822449401021,0.004687250591814518
10712000,1.4017149209976196,0.0007,0.6274558901786804,133900,1991,-0.01573472642339766,0.06529533118009567
10720000,1.6524877548217773,0.0007,0.8884798735380173,134000,1992,0.20282593732699752,0.007795269135385752
10728000,1.644558310508728,0.0007,0.9457911029458046,134100,1992,0.49326606690883634,0.0052269091829657555
10736000,1.3918333053588867,0.0007,0.9507914036512375,134200,1992,0.6192270973231644,0.004805753938853741
10744000,1.7269604206085205,0.0007,0.9829383138567209,134300,1992,0.5071510986424983,0.0023697162978351116
10752000,1.6633085012435913,0.0007,0.881325975060463,134400,1992,0.27254212072002704,0.014326518401503563
10760000,1.551400899887085,0.0007,0.9281804636120796,134500,1992,0.3215466959401965,0.004299432970583439
10768000,1.4780101776123047,0.0007,0.8433834463357925,134600,1992,0.42202448479947635,0.008614609949290752
10776000,1.7124402523040771,0.0007,0.8225660175085068,134700,1992,0.17019710569074958,0.007794543169438839
10784000,1.5115922689437866,0.0007,0.9350481554865837,134800,1992,0.34089028150774536,0.0076468451879918575
10792000,1.6512105464935303,0.0007,0.9492629878222942,134900,1992,0.3744255249854177,0.0056583392433822155
10800000,1.66046941280365,0.0007,0.9090428799390793,135000,1991,0.21081628650426865,0.009965354576706886
10808000,1.7314808368682861,0.0007,0.9837322812527418,135100,1991,0.46142653562128544,0.0019053686410188675
10816000,1.5547090768814087,0.0007,0.9354889392852783,135200,1991,0.29965575141832235,0.012117276899516582
10824000,1.6035658121109009,0.0007,0.9604084715247154,135300,1991,0.35853472696617245,0.003472848329693079
10832000,1.6339231729507446,0.0007,0.8541860431432724,135400,1991,0.3280911189503968,0.02248789370059967
10840000,1.4692211151123047,0.0007,0.8877496346831322,135500,1991,0.4121401430107653,0.018207956105470657
10848000,1.5388867855072021,0.0007,0.9526123218238354,135600,1991,0.36992800906300544,0.0036671713460236788
10856000,1.4554674625396729,0.0007,0.866885170340538,135700,1991,0.5065815950743854,0.006249495316296816
