nupdates,policy_entropy,total_timesteps,fps,explained_variance,value_loss
98000,2.8903629779815674,7840000,1723,-0.8168245553970337,2.8589081466634525e-06
98100,2.8903627395629883,7848000,1723,-0.25707221031188965,3.841241323243594e-06
98200,2.8903634548187256,7856000,1723,-0.3311624526977539,1.4261664773584926e-06
98300,2.8903632164001465,7864000,1723,-0.8907008171081543,2.295211288583232e-06
98400,2.8903651237487793,7872000,1723,-0.5922396183013916,1.4190516139933607e-06
98500,2.8903653621673584,7880000,1724,-0.06879007816314697,1.0913485084529384e-06
98600,2.8903656005859375,7888000,1723,-0.08051788806915283,1.4063738262848346e-06
98700,2.8903660774230957,7896000,1724,-0.5224075317382812,1.3356352610571776e-06
98800,2.890366315841675,7904000,1724,-0.56899094581604,1.6029398466343991e-06
98900,2.890367031097412,7912000,1724,-0.6231487989425659,7.0087600079205e-07
99000,2.8903675079345703,7920000,1724,-0.05260574817657471,1.370100449094025e-06
99100,2.8903679847717285,7928000,1724,-0.7013072967529297,9.3616210961045e-07
99200,2.8903675079345703,7936000,1724,-0.5193082094192505,1.2652711802729755e-06
99300,2.8903682231903076,7944000,1724,-1.8800792694091797,9.803109151107492e-07
99400,2.8903684616088867,7952000,1724,-1.7861456871032715,1.8868329334509326e-06
99500,2.8903682231903076,7960000,1724,-1.7698910236358643,1.0692282330637681e-06
99600,2.890368938446045,7968000,1724,-2.673590660095215,1.4327937378766364e-06
99700,2.890369415283203,7976000,1724,-1.476083517074585,1.695181026661885e-06
99800,2.890369176864624,7984000,1724,-0.6048885583877563,1.8600570683702244e-06
99900,2.8903698921203613,7992000,1724,-0.45349645614624023,1.105079718399793e-06
100000,2.890369415283203,8000000,1724,-2.446492910385132,1.6872533024070435e-06
100100,2.8903698921203613,8008000,1724,-1.173201560974121,1.7312002000835491e-06
100200,2.890369415283203,8016000,1724,-0.8759716749191284,1.390160150549491e-06
100300,2.8903698921203613,8024000,1724,-0.5456595420837402,9.749192031449638e-07
100400,2.8903698921203613,8032000,1724,-0.6694819927215576,9.171225201498601e-07
100500,2.8903698921203613,8040000,1724,-0.3053539991378784,8.650682730149128e-07
100600,2.8903698921203613,8048000,1724,-0.719037652015686,2.3250711365108145e-06
100700,2.890369415283203,8056000,1724,-0.550168514251709,2.5560809717717348e-06
100800,2.8903698921203613,8064000,1724,-0.07786476612091064,1.5332774410126149e-06
100900,2.8903698921203613,8072000,1725,-1.3890564441680908,6.18441390543012e-07
101000,2.890369415283203,8080000,1725,-0.9219520092010498,3.0556116143998224e-06
101100,2.890369415283203,8088000,1724,-1.478555679321289,1.8509639403418987e-06
101200,2.890369176864624,8096000,1725,-0.4610280990600586,9.370369298267178e-07
101300,2.890369415283203,8104000,1725,-0.6956343650817871,1.5769292076583952e-06
101400,2.8903696537017822,8112000,1724,-0.35976076126098633,2.4432069949398283e-06
101500,2.8903696537017822,8120000,1724,-0.9828903675079346,1.9872172742907424e-06
101600,2.890369415283203,8128000,1724,-0.23213791847229004,2.0708316696982365e-06
101700,2.8903679847717285,8136000,1724,-0.7098830938339233,2.1000407741667004e-06
101800,2.890368938446045,8144000,1724,-0.21031439304351807,3.4629986203071894e-06
101900,2.890368938446045,8152000,1724,-0.5148825645446777,7.883446642154013e-07
102000,2.890368700027466,8160000,1724,-2.3905506134033203,1.6764408883318538e-06
102100,2.8903679847717285,8168000,1724,-0.3490734100341797,1.3234860034572193e-06
102200,2.890368938446045,8176000,1724,-0.9448269605636597,1.5686003962400719e-06
102300,2.8903679847717285,8184000,1724,-2.625540256500244,1.350977186120872e-06
102400,2.890368700027466,8192000,1724,-0.9432580471038818,1.153798393715988e-06
102500,2.8903675079345703,8200000,1724,-0.605667233467102,1.3925919120083563e-06
102600,2.890368938446045,8208000,1724,-3.8003878593444824,1.0496601134946104e-06
102700,2.890368938446045,8216000,1724,-0.3945244550704956,2.803999450406991e-06
102800,2.890368938446045,8224000,1724,-1.3063762187957764,1.947126975210267e-06
102900,2.890369415283203,8232000,1724,-0.37505149841308594,8.325951057486236e-07
103000,2.8903696537017822,8240000,1724,-1.06191086769104,1.2013176728942199e-06
103100,2.89034366607666,8248000,1724,0.16040325164794922,4.412155249156058e-06
103200,2.8903472423553467,8256000,1724,-1.3079359531402588,1.584940946486313e-06
103300,2.890350341796875,8264000,1724,-0.6754385232925415,1.4183242456056178e-06
103400,2.8903515338897705,8272000,1724,-0.3644535541534424,5.616294629362528e-07
103500,2.8903541564941406,8280000,1724,-1.8065710067749023,1.6215639107031166e-06
103600,2.8903536796569824,8288000,1724,-1.6579580307006836,1.3779651908407686e-06
103700,2.890357732772827,8296000,1724,-1.5138309001922607,8.950979690780514e-07
103800,2.8903589248657227,8304000,1724,-3.478358268737793,1.0426251719763968e-06
103900,2.8903605937957764,8312000,1724,-0.005575656890869141,1.8814332634065067e-06
104000,2.8903613090515137,8320000,1724,-0.9437816143035889,1.4106866501606419e-06
104100,2.890364646911621,8328000,1724,-0.069222092628479,1.333512727796915e-06
104200,2.8903636932373047,8336000,1724,0.04466503858566284,1.3099499938107328e-06
104300,2.890364408493042,8344000,1725,-1.5487055778503418,2.1780972474516602e-06
104400,2.8903651237487793,8352000,1724,0.10997998714447021,1.1154087360409903e-06
104500,2.8903660774230957,8360000,1724,-0.09812140464782715,1.548453269606398e-06
104600,2.8903660774230957,8368000,1724,-0.8910897970199585,1.2857583442382747e-06
104700,2.8903660774230957,8376000,1724,-1.5456204414367676,2.9256254947540583e-06
104800,2.8903660774230957,8384000,1724,-0.6738165616989136,6.319333465398813e-07
104900,2.8903660774230957,8392000,1724,-2.3444600105285645,1.2220206144775148e-06
105000,2.8903660774230957,8400000,1724,-0.14933860301971436,1.7249112715944648e-06
105100,2.8903660774230957,8408000,1724,-0.9906066656112671,1.743919710861519e-06
105200,2.8903660774230957,8416000,1724,-0.22670674324035645,2.4894829948607367e-06
105300,2.890367031097412,8424000,1724,-0.4950302839279175,9.019561844070267e-07
105400,2.8903656005859375,8432000,1724,-0.539603590965271,1.420641751792573e-06
105500,2.890366792678833,8440000,1724,-2.206143379211426,1.7406255210516974e-06
105600,2.890367031097412,8448000,1724,-1.4903068542480469,1.3420977893474628e-06
105700,2.8903675079345703,8456000,1724,-1.329233169555664,1.279453272218234e-06
105800,2.890367031097412,8464000,1724,-0.6808772087097168,1.7403615402145078e-06
105900,2.890366792678833,8472000,1724,-0.9845988750457764,7.683705689487397e-07
106000,2.8903675079345703,8480000,1724,0.049425601959228516,1.0441910944791744e-06
106100,2.8903677463531494,8488000,1724,-0.843125581741333,1.3264035487736692e-06
106200,2.8903682231903076,8496000,1724,-0.5545246601104736,8.671736395626795e-07
106300,2.8903675079345703,8504000,1724,-2.0601255893707275,2.1498717615031637e-06
106400,2.8903677463531494,8512000,1724,-2.117173194885254,7.383724778264877e-07
106500,2.8903679847717285,8520000,1724,-0.3344024419784546,1.4306218645288027e-06
106600,2.8903682231903076,8528000,1724,-0.7551034688949585,2.118667680406361e-06
106700,2.8903682231903076,8536000,1724,-0.8391377925872803,1.526483174529858e-06
106800,2.8903675079345703,8544000,1724,-0.9236806631088257,3.0644980597571703e-06
106900,2.8903679847717285,8552000,1724,-2.108175754547119,1.9561443878046703e-06
107000,2.890367031097412,8560000,1724,-0.7123194932937622,9.756972758623306e-07
107100,2.890367031097412,8568000,1724,-0.3352454900741577,1.418804799868667e-06
107200,2.8903472423553467,8576000,1724,-0.464682936668396,1.1217279052289086e-06
107300,2.890350818634033,8584000,1724,-0.11779236793518066,7.26516645954689e-07
107400,2.890352487564087,8592000,1724,-1.316596269607544,1.8248658761876868e-06
107500,2.890354633331299,8600000,1724,-2.505932569503784,1.1740094123524614e-06
107600,2.890355348587036,8608000,1724,-0.34969091415405273,1.5236701074172743e-06
107700,2.89035701751709,8616000,1724,-0.13776826858520508,1.4756606105947867e-06
107800,2.8903584480285645,8624000,1724,-0.32220959663391113,7.783011710671417e-07
107900,2.8903610706329346,8632000,1724,-1.6482577323913574,1.2448217603377998e-06
108000,2.890362501144409,8640000,1724,-1.9632017612457275,1.2433954452717444e-06
108100,2.8903632164001465,8648000,1724,-0.4087686538696289,1.431525106454501e-06
108200,2.890363931655884,8656000,1724,-0.2766728401184082,2.346142991882516e-06
108300,2.890364646911621,8664000,1724,-1.5105302333831787,1.6074749282779521e-06
108400,2.890364408493042,8672000,1724,-1.1318538188934326,9.949483228410827e-07
108500,2.8903651237487793,8680000,1724,-0.4885735511779785,1.502678628639842e-06
108600,2.8903660774230957,8688000,1724,-1.341641902923584,8.425449777860194e-07
108700,2.8903660774230957,8696000,1724,-0.5406956672668457,8.647670028949506e-07
108800,2.890367031097412,8704000,1724,0.26456791162490845,1.6014498669392196e-06
108900,2.8903675079345703,8712000,1724,-3.712533950805664,1.2742535773213604e-06
109000,2.8903684616088867,8720000,1724,-0.3445974588394165,1.324817844761128e-06
109100,2.890368700027466,8728000,1724,-0.12581372261047363,1.191762748931069e-06
109200,2.890369176864624,8736000,1724,-0.2157384157180786,1.3158035017113434e-06
109300,2.890369415283203,8744000,1723,-2.0479984283447266,1.3801864042761736e-06
109400,2.8903696537017822,8752000,1723,-0.9162324666976929,2.106601186824264e-06
109500,2.890369415283203,8760000,1724,-0.8045964241027832,2.71786802841234e-06
109600,2.8903489112854004,8768000,1724,-0.9093626737594604,1.3411013242148329e-06
109700,2.890352725982666,8776000,1724,-2.1045398712158203,1.269803988179774e-06
109800,2.890355348587036,8784000,1724,-0.07409286499023438,8.61503849591827e-07
109900,2.8903565406799316,8792000,1724,-0.543110728263855,1.1886179436260136e-06
110000,2.8903567790985107,8800000,1724,0.05874013900756836,1.3511202041627257e-06
110100,2.8903591632843018,8808000,1724,-2.052971839904785,1.1513441222632537e-06
110200,2.8903605937957764,8816000,1724,-0.4877129793167114,1.5253010587912286e-06
110300,2.89036226272583,8824000,1724,-2.208543539047241,1.6386247807531618e-06
110400,2.890362501144409,8832000,1724,-0.37587833404541016,1.277249566555838e-06
110500,2.8903629779815674,8840000,1724,-1.886091709136963,1.2182229056634242e-06
110600,2.8903634548187256,8848000,1724,-0.19243109226226807,1.384292090733652e-06
110700,2.890363931655884,8856000,1724,-0.7234888076782227,1.1803055031123222e-06
110800,2.8903656005859375,8864000,1724,-0.42063188552856445,9.338236850453541e-07
110900,2.8903648853302,8872000,1724,-0.8780390024185181,1.0508088053029496e-06
111000,2.8903651237487793,8880000,1724,-1.5541138648986816,1.9712265384441707e-06
111100,2.890366315841675,8888000,1724,-1.0909276008605957,8.383910312659282e-07
111200,2.8903660774230957,8896000,1724,-0.1679375171661377,1.2259379218448885e-06
111300,2.890366792678833,8904000,1724,-2.9008827209472656,1.0364325362388627e-06
111400,2.8903675079345703,8912000,1724,-0.8628021478652954,1.8943544546345947e-06
111500,2.890367269515991,8920000,1724,-0.25733494758605957,7.840291686989076e-07
111600,2.8903675079345703,8928000,1724,-0.7436476945877075,9.360705917060841e-07
111700,2.8903679847717285,8936000,1724,-0.3627007007598877,8.509270514878153e-07
111800,2.8903682231903076,8944000,1724,-0.6276242733001709,8.004411711226567e-07
111900,2.8903682231903076,8952000,1724,-1.5506415367126465,1.299064933846239e-06
112000,2.890368938446045,8960000,1724,-1.464533805847168,1.087995428861177e-06
112100,2.890368938446045,8968000,1724,-0.3715251684188843,1.4578560012523667e-06
112200,2.890369176864624,8976000,1724,-0.748729944229126,1.2041418813169003e-06
112300,2.890368938446045,8984000,1724,-0.631169319152832,9.640208418204566e-07
112400,2.890369415283203,8992000,1724,-0.4063549041748047,1.4767514358027256e-06
112500,2.890368700027466,9000000,1724,-1.66275954246521,9.52606399096112e-07
112600,2.890368938446045,9008000,1724,-1.3207459449768066,1.5567005675620749e-06
112700,2.890368938446045,9016000,1724,-2.6432430744171143,1.569472260598559e-06
112800,2.890369415283203,9024000,1724,-0.6071528196334839,1.3763490187557181e-06
112900,2.890369415283203,9032000,1724,-0.5349842309951782,1.304871261709195e-06
113000,2.890369415283203,9040000,1724,-1.2911322116851807,2.53133180194709e-06
113100,2.8903698921203613,9048000,1724,-0.45670318603515625,8.786720968601003e-07
113200,2.890369415283203,9056000,1724,-1.2410972118377686,1.847702492341341e-06
113300,2.8903696537017822,9064000,1724,-1.3845233917236328,1.1126239769509993e-06
113400,2.8903698921203613,9072000,1724,-0.26587116718292236,1.0063483841804555e-06
113500,2.890369415283203,9080000,1724,-1.215665578842163,1.0839505648618797e-06
113600,2.8903698921203613,9088000,1724,-0.2906714677810669,1.3482028862199513e-06
113700,2.8903698921203613,9096000,1724,-0.19761812686920166,5.566726031247526e-07
113800,2.8903656005859375,9104000,1724,-0.9386700391769409,1.1351257853675634e-06
113900,2.890357494354248,9112000,1725,-0.19494962692260742,8.920545155888249e-07
114000,2.890359401702881,9120000,1724,-1.7297101020812988,1.3018691333854804e-06
114100,2.890359878540039,9128000,1725,-0.6931349039077759,1.1973170330747962e-06
114200,2.8903613090515137,9136000,1725,-1.2517242431640625,1.0925940614470164e-06
114300,2.89036226272583,9144000,1725,-0.49249517917633057,1.1168646096848533e-06
114400,2.8903632164001465,9152000,1725,-0.5280699729919434,1.1971605999860913e-06
114500,2.8903636932373047,9160000,1725,-1.7716381549835205,7.888382356213697e-07
114600,2.890364170074463,9168000,1725,-0.4418109655380249,1.2639334272535052e-06
114700,2.890364408493042,9176000,1725,0.09183257818222046,1.2364453141344711e-06
114800,2.8903651237487793,9184000,1725,-1.6360852718353271,7.972104185682838e-07
114900,2.890366315841675,9192000,1725,0.12216305732727051,4.678227867316309e-07
115000,2.890366315841675,9200000,1725,-0.5041406154632568,1.2036659882141976e-06
115100,2.8903675079345703,9208000,1725,-0.4719303846359253,8.500131229993713e-07
115200,2.8903679847717285,9216000,1725,-0.5317802429199219,1.4023644325789064e-06
115300,2.8903682231903076,9224000,1725,-0.24140429496765137,1.4612687664339319e-06
115400,2.8903679847717285,9232000,1725,-0.8428959846496582,1.1460870155133307e-06
115500,2.8903679847717285,9240000,1725,-0.6150717735290527,2.004762791329995e-06
115600,2.890368700027466,9248000,1725,-1.0970489978790283,1.1673600965877995e-06
115700,2.890368938446045,9256000,1725,-0.7934033870697021,4.894643552688649e-07
115800,2.890368938446045,9264000,1725,-0.769911527633667,9.424210247743758e-07
115900,2.8903698921203613,9272000,1725,-0.6975123882293701,1.151281480815669e-06
116000,2.890369415283203,9280000,1725,-2.8884551525115967,7.556901664429461e-07
116100,2.890369415283203,9288000,1725,-0.21017396450042725,9.0299090516055e-07
116200,2.890369415283203,9296000,1725,-1.5718390941619873,1.1125014225399354e-06
116300,2.890369415283203,9304000,1725,-1.1810896396636963,8.693726840647287e-07
116400,2.890368938446045,9312000,1725,-1.2551331520080566,1.32688751364185e-06
116500,2.890368938446045,9320000,1725,-0.6671005487442017,1.096760911423189e-06
116600,2.890368938446045,9328000,1725,-0.28720569610595703,6.029993073752848e-07
116700,2.8903684616088867,9336000,1725,-0.15071070194244385,1.3760576393906376e-06
116800,2.8903698921203613,9344000,1725,-0.4278564453125,1.395892127220577e-06
116900,2.8903698921203613,9352000,1725,-1.0730774402618408,1.6335230839104042e-06
117000,2.8903701305389404,9360000,1725,-0.37427711486816406,9.240599183613085e-07
117100,2.8903703689575195,9368000,1725,-0.48553192615509033,1.5232492387440288e-06
117200,2.8903698921203613,9376000,1725,-1.707045078277588,1.2864833252024255e-06
117300,2.8903701305389404,9384000,1725,-0.15248584747314453,5.072706130704319e-07
117400,2.8903701305389404,9392000,1725,-0.6541513204574585,3.884445618496102e-07
117500,2.8903701305389404,9400000,1724,-1.090620517730713,1.227123220814974e-06
117600,2.8903698921203613,9408000,1724,-1.1843907833099365,8.767846111368272e-07
117700,2.8903698921203613,9416000,1724,-0.6956912279129028,7.855251169530675e-07
117800,2.8903698921203613,9424000,1724,-0.7449790239334106,8.012909233912069e-07
117900,2.8903698921203613,9432000,1724,-0.5481634140014648,1.1239038713029004e-06
118000,2.8903698921203613,9440000,1724,-0.36107969284057617,9.573462875778205e-07
118100,2.8903698921203613,9448000,1724,-1.9612689018249512,1.199697180709336e-06
118200,2.8903698921203613,9456000,1724,-1.7934067249298096,1.254180915566394e-06
118300,2.8903698921203613,9464000,1725,-2.370497941970825,6.944242727513483e-07
118400,2.8903698921203613,9472000,1724,-0.7031781673431396,1.0621745332173305e-06
118500,2.8903698921203613,9480000,1724,-0.9773061275482178,1.1930425216633012e-06
118600,2.8903698921203613,9488000,1724,-2.3120429515838623,1.2229850199219072e-06
118700,2.8903698921203613,9496000,1724,-0.203668475151062,1.8644523152033798e-06
118800,2.8903698921203613,9504000,1724,-0.7486826181411743,1.742387894410058e-06
118900,2.8903701305389404,9512000,1724,-1.1029350757598877,1.1003845656887279e-06
119000,2.8903701305389404,9520000,1724,-1.329103946685791,9.62295644058031e-07
119100,2.8903703689575195,9528000,1724,-0.8087308406829834,7.423290071528754e-07
119200,2.8903706073760986,9536000,1724,-0.2575840950012207,1.3352641872188542e-06
119300,2.8903703689575195,9544000,1724,-1.676485300064087,1.1975732832070207e-06
119400,2.8903701305389404,9552000,1724,-2.3700668811798096,7.199120091172517e-07
119500,2.8903703689575195,9560000,1724,0.12386751174926758,7.978038638611906e-07
119600,2.8903698921203613,9568000,1724,-1.1777963638305664,8.414153853664175e-07
119700,2.8903701305389404,9576000,1724,-0.810594916343689,8.485441753691703e-07
119800,2.8903701305389404,9584000,1724,-2.2190022468566895,1.5782212585691013e-06
119900,2.8903703689575195,9592000,1724,-0.3954174518585205,1.432994054084702e-06
120000,2.8903701305389404,9600000,1724,-1.721665859222412,9.885783356367028e-07
120100,2.8903701305389404,9608000,1724,-0.5539578199386597,1.2150205748184817e-06
120200,2.8903701305389404,9616000,1724,-0.7156802415847778,9.848588433669647e-07
120300,2.8903701305389404,9624000,1724,-0.3991645574569702,8.003669904610433e-07
120400,2.8903698921203613,9632000,1724,-0.2646822929382324,1.0882366723308223e-06
120500,2.8903703689575195,9640000,1724,-0.7048782110214233,1.618840201444982e-06
120600,2.8903701305389404,9648000,1724,-1.1652748584747314,1.8204979141955846e-06
120700,2.8903698921203613,9656000,1723,-0.8356776237487793,1.338239712822542e-06
120800,2.8903706073760986,9664000,1723,-0.3882843255996704,1.1044692200812278e-06
120900,2.8903703689575195,9672000,1723,-0.7067303657531738,7.86977921052312e-07
121000,2.8903703689575195,9680000,1723,-0.9847390651702881,1.260155158888665e-06
121100,2.8903698921203613,9688000,1723,-1.048041820526123,4.3924811166107247e-07
121200,2.8903701305389404,9696000,1723,-0.6499441862106323,1.3764265531790443e-06
121300,2.8903708457946777,9704000,1724,-1.0506274700164795,1.3583191957877716e-06
121400,2.8903706073760986,9712000,1724,-0.9347600936889648,8.420849439971789e-07
121500,2.8903706073760986,9720000,1724,-0.21743059158325195,1.2212146884849062e-06
121600,2.8903703689575195,9728000,1724,-0.48921048641204834,7.56389340494934e-07
121700,2.8903706073760986,9736000,1723,-1.3529694080352783,7.511240482926951e-07
121800,2.8903703689575195,9744000,1723,-0.9765093326568604,2.199106120315264e-06
121900,2.8903701305389404,9752000,1723,-2.3540759086608887,1.1190024906682083e-06
122000,2.8903703689575195,9760000,1723,-2.3413267135620117,8.847433718983666e-07
122100,2.8903698921203613,9768000,1723,-1.5593140125274658,8.491027756463154e-07
122200,2.8903701305389404,9776000,1723,-0.958188533782959,6.758658059879963e-07
122300,2.8903706073760986,9784000,1723,-0.5918354988098145,7.762646418996155e-07
122400,2.8903701305389404,9792000,1723,-3.214195728302002,7.435035058733774e-07
122500,2.8903706073760986,9800000,1723,-0.3475459814071655,1.3146125183993718e-06
122600,2.8903708457946777,9808000,1723,-0.4411202669143677,1.5375087514257757e-06
122700,2.8903703689575195,9816000,1723,-0.5294159650802612,1.5533516943833092e-06
122800,2.8903708457946777,9824000,1723,0.0068552494049072266,1.0422205605209456e-06
122900,2.8903706073760986,9832000,1723,-0.6289310455322266,2.155450147256488e-06
123000,2.8903703689575195,9840000,1723,-1.3005144596099854,7.759243203508959e-07
123100,2.8903708457946777,9848000,1723,-1.0926322937011719,1.2075763606844703e-06
123200,2.8903708457946777,9856000,1723,-0.7000677585601807,8.457036528852768e-07
123300,2.8903706073760986,9864000,1723,-0.547216534614563,1.0204925047219149e-06
123400,2.8903703689575195,9872000,1723,-1.4575774669647217,1.4567061725756503e-06
123500,2.8903708457946777,9880000,1723,-0.1597193479537964,1.5614805306540802e-06
123600,2.8903703689575195,9888000,1723,-4.656368732452393,1.0517804867049563e-06
123700,2.8903708457946777,9896000,1723,-1.507059097290039,5.379325216381403e-07
123800,2.8903701305389404,9904000,1723,-2.7471349239349365,6.866461035315297e-07
123900,2.8903701305389404,9912000,1723,-1.1781330108642578,9.004157845993177e-07
124000,2.8903701305389404,9920000,1723,-0.8755511045455933,9.439416430723213e-07
124100,2.8903701305389404,9928000,1723,-0.5532536506652832,1.89570891961921e-06
124200,2.8903698921203613,9936000,1723,-1.8445534706115723,9.517387411506206e-07
124300,2.8903696537017822,9944000,1723,-2.179650068283081,1.6216106359934201e-06
124400,2.890369176864624,9952000,1723,-0.5305345058441162,9.668533493822906e-07
124500,2.8903698921203613,9960000,1723,-1.8068170547485352,1.0187869747824152e-06
124600,2.8903698921203613,9968000,1723,-0.2544739246368408,1.1582119441300165e-06
124700,2.8903698921203613,9976000,1723,-0.781243085861206,9.276207606490061e-07
124800,2.890350818634033,9984000,1723,-0.8938723802566528,1.8834707589121535e-06
124900,2.890352725982666,9992000,1723,-0.8885177373886108,5.205150728215813e-07
125000,2.8903560638427734,10000000,1723,-1.305741548538208,8.395025474783324e-07
125100,2.890357494354248,10008000,1723,-0.2617233991622925,7.176806775532896e-07
125200,2.890359401702881,10016000,1723,-1.4796292781829834,1.6261153632513015e-06
125300,2.8903610706329346,10024000,1723,-0.6144083738327026,1.090651608137705e-06
125400,2.8903629779815674,10032000,1723,-0.9989558458328247,8.89825514605036e-07
125500,2.8903636932373047,10040000,1723,-0.7027556896209717,1.0354514188293251e-06
125600,2.890364646911621,10048000,1723,-1.1054701805114746,1.3831552223564358e-06
125700,2.8903651237487793,10056000,1723,-0.654899001121521,5.916537588745996e-07
125800,2.890366315841675,10064000,1723,-0.515380859375,1.2718519428744912e-06
125900,2.890367031097412,10072000,1723,-1.3372862339019775,7.428644721585442e-07
126000,2.890367031097412,10080000,1723,-0.44813382625579834,1.7486269143773825e-06
126100,2.8903679847717285,10088000,1723,-0.8074749708175659,9.062995331987622e-07
126200,2.8903682231903076,10096000,1723,-1.4385900497436523,1.0422335208204458e-06
126300,2.8903679847717285,10104000,1723,-1.6509957313537598,9.755760856933193e-07
126400,2.8903679847717285,10112000,1723,-2.254417657852173,1.2679889778155484e-06
126500,2.890368700027466,10120000,1723,-0.6938285827636719,1.3542212400352582e-06
126600,2.890369176864624,10128000,1723,-0.9068876504898071,7.517177209592774e-07
126700,2.890369415283203,10136000,1723,-0.64866042137146,6.112418873271963e-07
126800,2.8903698921203613,10144000,1723,-1.0647330284118652,9.564012088958407e-07
126900,2.8903698921203613,10152000,1723,-1.7692532539367676,1.0565003094598069e-06
127000,2.890369415283203,10160000,1723,-1.3295354843139648,7.594364319629676e-07
127100,2.890369176864624,10168000,1723,-0.42050015926361084,1.102543251363386e-06
127200,2.890369415283203,10176000,1723,-0.4544256925582886,1.3372089142649202e-06
127300,2.890369415283203,10184000,1723,-0.7740118503570557,7.328505944315111e-07
127400,2.890368938446045,10192000,1723,-1.4274818897247314,8.01510566361685e-07
127500,2.890369415283203,10200000,1723,-1.2119078636169434,9.983758673115517e-07
127600,2.890369415283203,10208000,1723,-0.9241760969161987,1.2989963806830929e-06
127700,2.890368938446045,10216000,1723,-0.3991382122039795,6.995161925260618e-07
127800,2.890369415283203,10224000,1723,0.021916985511779785,6.808173793615424e-07
127900,2.8903698921203613,10232000,1723,-2.827559232711792,1.746945031300129e-06
128000,2.8903696537017822,10240000,1723,-0.20875227451324463,6.505636633846734e-07
128100,2.8903698921203613,10248000,1723,-1.701129674911499,5.355730650080659e-07
128200,2.8903696537017822,10256000,1723,-3.4764418601989746,7.369823151748278e-07
128300,2.8903698921203613,10264000,1723,-0.5302180051803589,9.898133157548727e-07
128400,2.890369415283203,10272000,1723,-3.8544564247131348,1.5821926808712306e-06
128500,2.890369415283203,10280000,1723,-0.40890371799468994,1.362006287308759e-06
128600,2.8903698921203613,10288000,1723,-0.8973954916000366,1.0698759069782682e-06
128700,2.8903698921203613,10296000,1723,-0.32876670360565186,8.080622819761629e-07
128800,2.890369415283203,10304000,1723,-1.1733970642089844,4.6338178094629257e-07
128900,2.890369176864624,10312000,1723,-0.5076812505722046,6.369735388034314e-07
129000,2.890369415283203,10320000,1723,-2.7998409271240234,7.775144013066893e-07
129100,2.890369415283203,10328000,1723,-0.8520740270614624,6.93483912073134e-07
129200,2.890368938446045,10336000,1723,-1.4491991996765137,8.042655963436118e-07
129300,2.8903698921203613,10344000,1723,-1.1316397190093994,1.1702962865456357e-06
129400,2.8903698921203613,10352000,1723,-0.3607821464538574,9.222329140357033e-07
129500,2.890369415283203,10360000,1723,0.15205776691436768,1.1848287613247521e-06
129600,2.890369415283203,10368000,1723,-1.1894683837890625,8.874853847373743e-07
129700,2.890368938446045,10376000,1723,-0.32622575759887695,7.336632847909641e-07
129800,2.890369415283203,10384000,1723,-0.5417327880859375,1.1813966693807743e-06
129900,2.890369415283203,10392000,1723,-0.903151273727417,9.245844694305561e-07
130000,2.890368938446045,10400000,1723,-0.23746061325073242,5.572520649366197e-07
130100,2.890369415283203,10408000,1723,-1.5860013961791992,1.192513764181058e-06
130200,2.890369415283203,10416000,1723,-0.6563147306442261,5.992524734210747e-07
130300,2.8903698921203613,10424000,1723,-0.36234092712402344,1.4829620340606198e-06
130400,2.8903698921203613,10432000,1723,-0.4763864278793335,1.5032595683805994e-06
130500,2.8903698921203613,10440000,1723,-0.14252841472625732,1.1540975037860335e-06
130600,2.8903698921203613,10448000,1723,-0.9620360136032104,6.644432914981735e-07
130700,2.8903698921203613,10456000,1723,-1.1722548007965088,7.656489060536842e-07
130800,2.8903696537017822,10464000,1723,-0.9508194923400879,1.3908802429796197e-06
130900,2.8903696537017822,10472000,1723,-0.8785116672515869,1.1881875252583995e-06
131000,2.8903698921203613,10480000,1723,-1.2764058113098145,1.06455968307273e-06
131100,2.8903698921203613,10488000,1723,-0.017624735832214355,1.1112263109680498e-06
131200,2.890369415283203,10496000,1723,-1.8039367198944092,6.471424853771168e-07
131300,2.890368938446045,10504000,1723,-1.0699350833892822,7.086204050210654e-07
131400,2.8903696537017822,10512000,1723,-0.04210972785949707,5.862354441887874e-07
131500,2.890369176864624,10520000,1723,-1.4539284706115723,4.650000278161315e-07
131600,2.890368938446045,10528000,1723,-1.2805469036102295,7.884246997491573e-07
131700,2.890368938446045,10536000,1723,-0.7894514799118042,1.473805582463683e-06
131800,2.890368938446045,10544000,1723,0.0018237829208374023,7.6740951726606e-07
131900,2.8903696537017822,10552000,1722,-4.308779716491699,1.3560726301875548e-06
132000,2.890369415283203,10560000,1723,-0.3751711845397949,1.163737920251151e-06
132100,2.8903698921203613,10568000,1723,-0.9645274877548218,1.1447801853137207e-06
132200,2.8903696537017822,10576000,1723,-0.7266745567321777,8.434135452262126e-07
132300,2.8903696537017822,10584000,1723,-2.7607004642486572,8.173745982276159e-07
132400,2.890368938446045,10592000,1723,-1.4484214782714844,1.2975324352737516e-06
132500,2.890369415283203,10600000,1723,-3.3675780296325684,7.022919703558728e-07
132600,2.890369415283203,10608000,1723,-1.009472131729126,4.590350783928443e-07
132700,2.8903696537017822,10616000,1723,-0.3251335620880127,1.4362033198267454e-06
132800,2.8903684616088867,10624000,1723,-0.46304643154144287,1.7187488765557646e-06
132900,2.890369415283203,10632000,1723,-0.4693053960800171,8.072206583165098e-07
