value_loss,total_timesteps,fps,policy_entropy,nupdates,explained_variance
0.08801312744617462,8592000,1616,0.9476154446601868,107400,0.677210658788681
0.015738552436232567,8600000,1616,0.9233107566833496,107500,0.8873125463724136
0.22048528492450714,8608000,1617,0.8726957440376282,107600,0.2203403115272522
0.1476951688528061,8616000,1617,0.8631308674812317,107700,0.3665419816970825
0.015270519070327282,8624000,1617,0.9835707545280457,107800,0.8512224555015564
0.009741449728608131,8632000,1617,0.9687005281448364,107900,0.8092654496431351
0.014670471660792828,8640000,1618,0.9485155344009399,108000,0.7582343369722366
0.01909795217216015,8648000,1618,0.9315133094787598,108100,0.6617355346679688
0.03349786251783371,8656000,1618,0.9702061414718628,108200,0.9340060651302338
0.06809969991445541,8664000,1618,0.7981878519058228,108300,0.7653396874666214
0.010741891339421272,8672000,1619,0.9257933497428894,108400,0.94154392182827
0.03780686855316162,8680000,1619,0.9859205484390259,108500,0.8236612379550934
0.011466504074633121,8688000,1619,0.9915769696235657,108600,0.8021468818187714
0.25823965668678284,8696000,1619,1.0179548263549805,108700,0.368350625038147
0.014468962326645851,8704000,1620,0.9597331881523132,108800,0.6793510913848877
0.012545290403068066,8712000,1620,0.9474539756774902,108900,0.9322511479258537
0.028626922518014908,8720000,1620,0.8699096441268921,109000,0.7566588521003723
0.06277266889810562,8728000,1621,1.0741288661956787,109100,0.8197944313287735
0.03447043150663376,8736000,1621,0.9225729703903198,109200,0.6012698709964752
0.008132560178637505,8744000,1621,0.9970887899398804,109300,0.8305210173130035
0.003434195416048169,8752000,1621,0.9960764646530151,109400,0.9283538311719894
0.007890524342656136,8760000,1621,0.918308436870575,109500,0.7841300666332245
0.012610113248229027,8768000,1622,1.0097157955169678,109600,0.6801168322563171
0.0058461567386984825,8776000,1622,0.9346494674682617,109700,0.7908833622932434
0.01787087321281433,8784000,1622,0.9479039907455444,109800,0.37460756301879883
0.6301761269569397,8792000,1622,0.8968487977981567,109900,-3.966517448425293
0.00767176691442728,8800000,1623,0.9483634829521179,110000,0.8564620763063431
0.04067819193005562,8808000,1623,0.9743612408638,110100,0.3637257218360901
0.09457743912935257,8816000,1623,1.0055854320526123,110200,0.7510008215904236
0.058503907173871994,8824000,1624,1.0529636144638062,110300,0.3080032467842102
0.040516503155231476,8832000,1624,0.9923429489135742,110400,0.696313738822937
0.006631811615079641,8840000,1624,0.9941459894180298,110500,0.8532308340072632
0.048022326081991196,8848000,1624,1.0098378658294678,110600,0.8346681892871857
0.009662345051765442,8856000,1625,1.0058189630508423,110700,0.8114607334136963
