nupdates,policy_entropy,total_timesteps,avg reward,explained_variance,fps,value_loss
92400,1.4459848403930664,7392000,3.6724799036979676,0.9786036051809788,1995,0.03820757195353508
92500,1.4717819690704346,7400000,3.7332277253270147,0.9619620852172375,1995,0.047118477523326874
92600,1.44284188747406,7408000,3.429267206043005,0.9797773342579603,1995,0.03235168009996414
92700,1.4097906351089478,7416000,3.20576234459877,0.9911716198548675,1995,0.023428907617926598
92800,1.341541051864624,7424000,3.025793943926692,0.9923015935346484,1995,0.014432864263653755
92900,1.2919827699661255,7432000,3.067383207567036,0.991789442487061,1995,0.016877431422472
93000,1.4665329456329346,7440000,2.958563772588968,0.9862438999116421,1996,0.015005683526396751
93100,1.439963936805725,7448000,3.117152895219624,0.9833230003714561,1996,0.025604505091905594
93200,1.4741346836090088,7456000,3.36671354919672,0.9800629690289497,1996,0.03597963973879814
93300,1.574215292930603,7464000,2.074973600357771,0.9799693711102009,1996,0.016759324818849564
93400,1.3877394199371338,7472000,4.040007614344359,0.9756915271282196,1996,0.032648876309394836
93500,1.4328906536102295,7480000,2.8183933086693287,0.9844974270090461,1996,0.040237270295619965
93600,1.4512535333633423,7488000,3.1766353107988836,0.823932558298111,1996,0.3464261293411255
93700,1.4297479391098022,7496000,3.3552612878382204,0.9948047394864261,1996,0.01514272391796112
93800,1.449826955795288,7504000,3.1751194804906846,0.8653631806373596,1996,0.13854876160621643
93900,1.4093897342681885,7512000,4.333403062820435,0.9756599087268114,1996,0.04204974323511124
94000,1.5095274448394775,7520000,2.370457597821951,0.9145542532205582,1996,0.057197581976652145
94100,1.3443915843963623,7528000,3.647675661370158,0.9612388871610165,1996,0.06188144534826279
94200,1.4638017416000366,7536000,3.1129735976457598,0.9873912911862135,1996,0.021547013893723488
94300,1.4056541919708252,7544000,3.4033450171351434,0.8208869993686676,1996,0.11402134597301483
94400,1.3521782159805298,7552000,3.595514860912226,0.985390461049974,1996,0.023486686870455742
94500,1.4797898530960083,7560000,2.455878078797832,0.9466276504099369,1997,0.05630804970860481
94600,1.427327275276184,7568000,3.4582792654633523,0.9519236609339714,1997,0.04855681210756302
94700,1.5646322965621948,7576000,2.0866835525019267,0.9765656497329473,1997,0.030058477073907852
94800,1.485175371170044,7584000,3.2558549157343806,0.9848724454641342,1997,0.033919643610715866
94900,1.401666522026062,7592000,2.8654437503777443,0.9876973107457161,1997,0.025304505601525307
95000,1.5463190078735352,7600000,3.017270000837743,0.9767818674445152,1997,0.02806471660733223
95100,1.5083669424057007,7608000,2.5288508807308974,0.80305615067482,1997,0.20732709765434265
95200,1.4836905002593994,7616000,3.595333978720009,0.977409927174449,1997,0.03748495131731033
95300,1.4733600616455078,7624000,2.9587682880461217,0.9786566607654095,1997,0.04326432943344116
95400,1.3377946615219116,7632000,3.2374518647789956,0.9756969921290874,1997,0.042107097804546356
95500,1.4821479320526123,7640000,2.9887599859386684,0.9755164626985788,1998,0.04699932038784027
95600,1.479968786239624,7648000,3.0424544542096554,0.9330189675092697,1998,0.14894525706768036
95700,1.5133368968963623,7656000,3.057827626913786,0.9842090792953968,1998,0.024763520807027817
95800,1.4322898387908936,7664000,3.7492204081267118,0.9820315595716238,1998,0.040170781314373016
95900,1.4904743432998657,7672000,3.1595828995108604,0.9383437037467957,1998,0.08540134876966476
96000,1.5028432607650757,7680000,2.6302936397492886,0.9706641640514135,1998,0.030666161328554153
96100,1.358426809310913,7688000,3.4178708240389826,0.9358880892395973,1998,0.12217883765697479
96200,1.4285954236984253,7696000,3.205407643597573,0.9938406338915229,1998,0.01668578013777733
96300,1.4755204916000366,7704000,3.2555500672664492,0.9960665106773376,1998,0.01248456072062254
96400,1.361847162246704,7712000,2.701729427650571,0.9798161499202251,1998,0.02768828347325325
96500,1.4663141965866089,7720000,2.8556885682046413,0.9709222167730331,1998,0.04335414618253708
96600,1.4623661041259766,7728000,3.56522127375938,0.9788147825747728,1998,0.0491383820772171
96700,1.5011637210845947,7736000,3.2649716733023526,0.9915181705728173,1999,0.017848512157797813
96800,1.468422532081604,7744000,2.663944074511528,0.9825678896158934,1999,0.02037864550948143
96900,1.5418932437896729,7752000,2.6167922273278235,0.9844696503132582,1999,0.01913643628358841
97000,1.5537363290786743,7760000,2.748503503203392,0.9698041994124651,1999,0.04578698053956032
97100,1.5234588384628296,7768000,2.7178628001827745,0.9856013152748346,1999,0.01863962970674038
97200,1.5075982809066772,7776000,2.9747602155432107,0.9816006049513817,1999,0.03770064562559128
97300,1.5042860507965088,7784000,2.846773669868708,0.939009040594101,1999,0.09185825288295746
97400,1.320825219154358,7792000,4.144205150008202,0.9458206743001938,1999,0.08994508534669876
97500,1.473090648651123,7800000,2.701601119339466,0.9524343311786652,1999,0.041261956095695496
97600,1.518204689025879,7808000,3.670803140476346,0.9811548888683319,1999,0.02667728066444397
97700,1.6371173858642578,7816000,1.557336376607418,0.9855601852759719,1999,0.01296553947031498
97800,1.5520665645599365,7824000,2.439436836144887,0.828944981098175,1999,0.17541995644569397
97900,1.4924862384796143,7832000,3.569551755487919,0.960605975240469,1999,0.04995434731245041
98000,1.4961392879486084,7840000,2.870344348112121,0.9856038866564631,1999,0.028026893734931946
98100,1.4819384813308716,7848000,2.6201287478208544,0.9594333246350288,1999,0.044947072863578796
98200,1.5127795934677124,7856000,2.8379944391548633,0.9335497096180916,1999,0.07165802270174026
98300,1.4427703619003296,7864000,3.437298947572708,0.9883431829512119,1999,0.02317497693002224
98400,1.2797229290008545,7872000,2.4014362540096044,0.9667710922658443,2000,0.031505852937698364
98500,1.4111645221710205,7880000,3.483929158747196,0.9733878243714571,2000,0.027857959270477295
98600,1.4094352722167969,7888000,2.9732483088970185,0.9489324912428856,2000,0.04509484022855759
98700,1.3205926418304443,7896000,3.3761159241199494,0.9688576757907867,2000,0.04565075412392616
98800,1.3373265266418457,7904000,3.80862070992589,0.9713990241289139,2000,0.0805933028459549
98900,1.474725365638733,7912000,3.2147347182035446,0.9496839493513107,2000,0.0450001023709774
99000,1.4838401079177856,7920000,2.866618901304901,0.9796487614512444,2000,0.038217127323150635
99100,1.4817616939544678,7928000,2.606945472408552,0.9946145750582218,2000,0.013025013729929924
99200,1.4750077724456787,7936000,3.65073696821928,0.9813600946217775,2000,0.028727268800139427
99300,1.4550178050994873,7944000,2.6164820776786657,0.9381047487258911,2000,0.07416433840990067
99400,1.4264880418777466,7952000,2.9591475155204536,0.97018220461905,2000,0.04881289228796959
99500,1.5019922256469727,7960000,3.3001159486360847,0.9393451474606991,2001,0.08337703347206116
99600,1.4925909042358398,7968000,2.9663560988381503,0.9800923690199852,2001,0.03842860832810402
99700,1.2890760898590088,7976000,3.191810666024685,0.976177453994751,2001,0.02851285971701145
99800,1.4404921531677246,7984000,4.2828522805124525,0.9763279240578413,2001,0.046595968306064606
99900,1.438237190246582,7992000,2.6913613808341323,0.9595350474119186,2001,0.06487605720758438
100000,1.457378625869751,8000000,3.646723930537701,0.9553706049919128,2001,0.04608558118343353
100100,1.483212947845459,8008000,2.622940173186362,0.9913541283458471,2001,0.02470838651061058
100200,1.531592607498169,8016000,3.7508057221770286,0.9150273352861404,2001,0.0488329753279686
100300,1.4564011096954346,8024000,3.271319441124797,0.9311130419373512,2001,0.12874816358089447
100400,1.4631930589675903,8032000,2.722166959010065,0.9736450687050819,2001,0.03756819665431976
100500,1.4236698150634766,8040000,4.706333271786571,0.9852749900892377,2001,0.04034855589270592
100600,1.5208526849746704,8048000,2.664659603498876,0.9630358926951885,2001,0.05385758355259895
100700,1.42716646194458,8056000,4.196727109700442,0.9707683436572552,2001,0.044096801429986954
100800,1.3995578289031982,8064000,3.0933004610240458,0.9856724180281162,2001,0.03336813673377037
100900,1.404860258102417,8072000,3.711794073134661,0.9624268598854542,2001,0.07659505307674408
101000,1.4866483211517334,8080000,3.115613483660854,0.9854332003742456,2001,0.0444289930164814
101100,1.5231702327728271,8088000,2.928079303354025,0.971630459651351,2001,0.025989174842834473
101200,1.536029577255249,8096000,3.38382548969239,0.9888395993039012,2001,0.02442503161728382
101300,1.5413142442703247,8104000,2.7726600259542464,0.862265408039093,2001,0.1501777023077011
101400,1.4439376592636108,8112000,2.9099797980859874,0.9890105407685041,2001,0.028135310858488083
101500,1.5036898851394653,8120000,3.277621891349554,0.9809196423739195,2001,0.02000652812421322
101600,1.5062202215194702,8128000,3.039299552887678,0.9874419178813696,2001,0.014481769874691963
101700,1.388344168663025,8136000,3.70368362814188,0.969628568738699,2001,0.03279133886098862
101800,1.3944098949432373,8144000,2.8251272261142732,0.9311768114566803,2001,0.07083500921726227
101900,1.4598280191421509,8152000,4.004844985902309,0.9465987831354141,2001,0.06197493150830269
102000,1.4678070545196533,8160000,2.762251025438309,0.9817019663751125,2001,0.03273792937397957
102100,1.4062519073486328,8168000,3.559248109161854,0.9640473388135433,2001,0.024792084470391273
102200,1.5423376560211182,8176000,4.056177971325814,0.992725380230695,2001,0.0248614102602005
102300,1.44890558719635,8184000,3.8912890285253523,0.9790511969476938,2001,0.02572159841656685
102400,1.5152021646499634,8192000,2.571306510269642,0.9567882716655731,2002,0.05981519818305969
102500,1.4223277568817139,8200000,3.4331944074481724,0.9515708200633526,2002,0.0688285380601883
102600,1.391888976097107,8208000,3.4113587226718662,0.9889175957068801,2002,0.029680853709578514
102700,1.4945238828659058,8216000,3.2819456953555344,0.9655578099191189,2002,0.050252340734004974
102800,1.4888972043991089,8224000,2.802449141442776,0.9929048023186624,2002,0.01648745872080326
102900,1.528778076171875,8232000,2.5192184068262575,0.9821003749966621,2002,0.01965775154531002
103000,1.3542953729629517,8240000,3.1846186757087707,0.9923571436665952,2002,0.018953461199998856
103100,1.472900390625,8248000,2.5138866965542546,0.9759898409247398,2002,0.031742509454488754
103200,1.494073510169983,8256000,3.7579922668635843,0.9864980699494481,2002,0.04303480684757233
103300,1.4861887693405151,8264000,2.6128183735534547,0.9894490269944072,2002,0.017021235078573227
103400,1.4941153526306152,8272000,3.537075355788693,0.9861521711573005,2002,0.025036107748746872
103500,1.4914584159851074,8280000,2.093766103684902,0.9198990762233734,2002,0.09903746843338013
103600,1.3431329727172852,8288000,4.17400244474411,0.9661498814821243,2002,0.03528241068124771
103700,1.3893955945968628,8296000,3.030669291317463,0.9814512822777033,2002,0.03959789127111435
103800,1.4471197128295898,8304000,4.27489664927125,0.9868847383186221,2002,0.0409093014895916
103900,1.4653573036193848,8312000,3.4316226288676264,0.9833975173532963,2002,0.04492759332060814
104000,1.441994071006775,8320000,3.030204518995015,0.9116554856300354,2002,0.13096174597740173
104100,1.4344041347503662,8328000,4.311277393996716,0.9825065229088068,2003,0.03196318820118904
104200,1.499598741531372,8336000,2.5841036319732664,0.96623195707798,2003,0.042236004024744034
104300,1.4391767978668213,8344000,3.859450401365757,0.9587107077240944,2003,0.05619744211435318
104400,1.2951676845550537,8352000,2.927319033443928,0.9660917408764362,2003,0.06351128220558167
104500,1.5295863151550293,8360000,3.0281742887571452,0.9803230743855238,2003,0.024598635733127594
104600,1.249779224395752,8368000,4.2122791275382045,0.9823218528181314,2003,0.035516850650310516
104700,1.4651753902435303,8376000,3.083944745361805,0.9720297455787659,2003,0.04478416219353676
104800,1.3688658475875854,8384000,3.03520710170269,0.888299934566021,2003,0.16416165232658386
104900,1.4105238914489746,8392000,3.757541286945343,0.9172598868608475,2003,0.2261844426393509
105000,1.483955979347229,8400000,3.266643851995468,0.9645825587213039,2003,0.03874681144952774
105100,1.4838483333587646,8408000,3.984957889467478,0.9917398327961564,2004,0.023458054289221764
105200,1.4495627880096436,8416000,3.1667965568602083,0.9797971360385418,2004,0.021332670003175735
105300,1.4561601877212524,8424000,3.242968538030982,0.9836249444633722,2004,0.035107292234897614
105400,1.4256932735443115,8432000,2.7609801944345236,0.9895523814484477,2004,0.03358551859855652
105500,1.4512712955474854,8440000,2.6291417822241785,0.9803455751389265,2004,0.020110011100769043
105600,1.3450409173965454,8448000,3.889410311728716,0.9875200241804123,2004,0.024782855063676834
105700,1.46268630027771,8456000,2.6772480353713037,0.9780206754803658,2004,0.03044895827770233
105800,1.4487162828445435,8464000,2.493152057752013,0.9766248241066933,2004,0.04730064421892166
105900,1.496669054031372,8472000,2.8803454347886146,0.9612970314919949,2004,0.08902806788682938
106000,1.4758245944976807,8480000,3.601652501523495,0.9680065475404263,2004,0.05608418583869934
106100,1.4344247579574585,8488000,4.022474970668554,0.9299295097589493,2005,0.13333600759506226
106200,1.5032099485397339,8496000,2.807821382582188,0.9863477721810341,2005,0.028214046731591225
106300,1.401190996170044,8504000,3.0241095989942552,0.9816119726747274,2005,0.02157112956047058
106400,1.3651854991912842,8512000,3.599651698023081,0.9522940590977669,2005,0.07418236881494522
106500,1.4169516563415527,8520000,2.366831320617348,0.9843645319342613,2005,0.031651146709918976
106600,1.453976035118103,8528000,3.044710136950016,0.9651787132024765,2005,0.060321688652038574
106700,1.4811179637908936,8536000,2.9408468060195445,0.9732347894459963,2005,0.04113088175654411
106800,1.4339196681976318,8544000,2.8929656384512783,0.975615244358778,2005,0.034442756325006485
106900,1.3926341533660889,8552000,3.7499391071498396,0.9812169838696718,2005,0.02548656426370144
107000,1.3853490352630615,8560000,1.8308412261307239,0.961895290762186,2005,0.04704536870121956
107100,1.342993974685669,8568000,4.016436675190926,0.9920123992487788,2005,0.023114388808608055
107200,1.4447709321975708,8576000,3.050029361061752,0.9934478374198079,2005,0.016488634049892426
107300,1.4104169607162476,8584000,3.642732360959053,0.9865315547212958,2005,0.022920768707990646
107400,1.4671852588653564,8592000,4.359536643512547,0.9756172690540552,2005,0.06914132833480835
107500,1.491865873336792,8600000,2.421112184971571,0.9797694813460112,2006,0.03581548109650612
107600,1.5327030420303345,8608000,3.84549158513546,0.9779274053871632,2006,0.03589024767279625
107700,1.4165565967559814,8616000,3.2614832118153574,0.9937393418513238,2006,0.013610033318400383
107800,1.4373855590820312,8624000,3.1761584494262936,0.7424014806747437,2006,0.35775887966156006
107900,1.4370568990707397,8632000,3.084346479177475,0.9763918947428465,2006,0.041988782584667206
108000,1.4911044836044312,8640000,2.2997894240543246,0.959800336509943,2006,0.05419675260782242
108100,1.4703752994537354,8648000,3.5184881399851293,0.9789921138435602,2006,0.050671886652708054
108200,1.4699872732162476,8656000,3.3359708853065966,0.9919363530352712,2006,0.017357949167490005
108300,1.4173297882080078,8664000,3.79454303458333,0.9823466166853905,2006,0.03390391543507576
108400,1.4240624904632568,8672000,3.1667626187205316,0.953721433877945,2006,0.044681258499622345
108500,1.5370689630508423,8680000,3.4849125683307647,0.9884235067293048,2006,0.018862608820199966
108600,1.4961366653442383,8688000,3.208022977784276,0.9927288540638983,2006,0.022684495896100998
108700,1.4456181526184082,8696000,2.6986286625266076,0.964287094771862,2006,0.05183158442378044
108800,1.4486091136932373,8704000,3.4418198615312576,0.9483963847160339,2006,0.06278543174266815
108900,1.4457666873931885,8712000,2.933646734058857,0.9663136415183544,2007,0.039056409150362015
109000,1.4969890117645264,8720000,2.329543000459671,0.9523465894162655,2007,0.06337010860443115
109100,1.3912570476531982,8728000,3.4481638610363006,0.9695999901741743,2007,0.05541309714317322
109200,1.4268230199813843,8736000,3.011599874868989,0.9670320563018322,2007,0.07927161455154419
109300,1.4966700077056885,8744000,4.195279827713966,0.9797302167862654,2007,0.042296402156353
109400,1.4496986865997314,8752000,2.8462388802319767,0.9909617193043232,2007,0.015741605311632156
109500,1.3582292795181274,8760000,3.332516508549452,0.9865831211209297,2007,0.018952954560518265
109600,1.47623610496521,8768000,3.9086612284183504,0.9749802891165018,2007,0.046276211738586426
109700,1.4776560068130493,8776000,3.0690779538825153,0.9823522828519344,2007,0.061656296253204346
109800,1.5335354804992676,8784000,2.841754181490978,0.9775698464363813,2007,0.02590787410736084
109900,1.5125542879104614,8792000,2.6694294564425944,0.9894549492746592,2007,0.01770978793501854
110000,1.5286200046539307,8800000,3.3143112204968928,0.9783857986330986,2007,0.034188803285360336
110100,1.5451180934906006,8808000,2.3345602977089586,0.9802719913423061,2007,0.02764863148331642
110200,1.3291374444961548,8816000,4.465016424655914,0.9783559516072273,2007,0.041303642094135284
110300,1.336992859840393,8824000,2.7440627429634334,0.9685917943716049,2007,0.055369049310684204
110400,1.359793782234192,8832000,3.6280896423384545,0.9755331464111805,2007,0.03602134436368942
110500,1.3531609773635864,8840000,2.4166525725275276,0.9780378639698029,2007,0.04781103506684303
110600,1.321763277053833,8848000,3.7604780033230782,0.9327758923172951,2007,0.0374009907245636
110700,1.323595643043518,8856000,4.233016405254602,0.9929079236462712,2007,0.02020171657204628
110800,1.4034526348114014,8864000,2.918713706731796,0.9768143948167562,2007,0.028134888038039207
110900,1.3253228664398193,8872000,3.9245633454527704,0.9680020213127136,2008,0.07573379576206207
111000,1.5012505054473877,8880000,2.5337609201669693,0.9701693318784237,2008,0.052060507237911224
111100,1.3816922903060913,8888000,3.8482515297830107,0.9618555307388306,2008,0.05992445349693298
111200,1.4773763418197632,8896000,2.1522903287783266,0.9723139833658934,2008,0.04080706089735031
111300,1.420487880706787,8904000,3.6713339015841484,0.9668064191937447,2008,0.038774412125349045
111400,1.3394138813018799,8912000,2.7899629049003125,0.9844511859118938,2008,0.02874121069908142
111500,1.5080801248550415,8920000,3.3007987760007382,0.957672581076622,2008,0.05021342635154724
111600,1.360429286956787,8928000,3.6152101090177893,0.9834176935255527,2008,0.05749319866299629
111700,1.4019185304641724,8936000,3.0161881066858767,0.9907687259837985,2008,0.011036504991352558
111800,1.4794995784759521,8944000,3.622587686777115,0.9858474126085639,2008,0.03225497156381607
111900,1.4613920450210571,8952000,3.0135857727378608,0.9743844773620367,2008,0.04253213852643967
112000,1.3141214847564697,8960000,2.837590466439724,0.9716700445860624,2008,0.04337175190448761
112100,1.3953993320465088,8968000,3.1707386426627635,0.9852490648627281,2008,0.019773200154304504
112200,1.3170274496078491,8976000,3.2493369311094282,0.9793367888778448,2008,0.04583686962723732
112300,1.5020463466644287,8984000,2.214611605415121,0.982153220102191,2008,0.022996731102466583
112400,1.4431736469268799,8992000,2.4181762013584374,0.985945450142026,2008,0.02267373725771904
112500,1.343662977218628,9000000,2.9857271298766137,0.9596316553652287,2008,0.06386011838912964
112600,1.3428361415863037,9008000,3.0610689491033556,0.9615412726998329,2008,0.06618499755859375
112700,1.3813813924789429,9016000,3.152349166199565,0.9916893392801285,2008,0.017459943890571594
112800,1.5596321821212769,9024000,2.492320433910936,0.9456986226141453,2008,0.06605859100818634
112900,1.2999801635742188,9032000,3.951841953396797,0.9692233428359032,2008,0.06408979743719101
113000,1.4930553436279297,9040000,2.608854974899441,0.9744632113724947,2008,0.04566516727209091
113100,1.4806058406829834,9048000,2.8005418254062535,0.9771908894181252,2008,0.03101293370127678
113200,1.555911660194397,9056000,2.573068557053921,0.9609642960131168,2008,0.05999559909105301
113300,1.5083290338516235,9064000,3.365816742554307,0.9920832477509975,2008,0.013326306827366352
113400,1.477247953414917,9072000,3.3443397685885428,0.9699136652052402,2009,0.03862208127975464
113500,1.4189369678497314,9080000,4.311335195600987,0.964128352701664,2009,0.03345562145113945
113600,1.4378517866134644,9088000,2.877078627422452,0.985028532333672,2009,0.038137637078762054
113700,1.3744018077850342,9096000,4.257860690355301,0.967755138874054,2009,0.03517830744385719
113800,1.4676660299301147,9104000,2.6992621080949903,0.9552269242703915,2009,0.06820156425237656
113900,1.5291227102279663,9112000,3.5740809686481954,0.9567189365625381,2009,0.06251884996891022
114000,1.4276143312454224,9120000,3.4694053657352923,0.9578666724264622,2009,0.06848998367786407
114100,1.4795401096343994,9128000,3.788912044558674,0.9895194759592414,2009,0.02355090156197548
114200,1.446728229522705,9136000,3.3951577661558985,0.9395654983818531,2009,0.09582293033599854
114300,1.390284538269043,9144000,3.094877468049526,0.983602037653327,2009,0.03176551312208176
114400,1.3773314952850342,9152000,3.2988344464451074,0.9590266421437263,2009,0.04056806489825249
114500,1.4542316198349,9160000,3.155064773745835,0.9815614651888609,2009,0.02928219735622406
114600,1.4271715879440308,9168000,3.604779884964228,0.9893876174464822,2009,0.011440403759479523
114700,1.3844568729400635,9176000,2.679731323942542,0.9867195524275303,2009,0.028172213584184647
114800,1.5199940204620361,9184000,3.0799479104578493,0.946382787078619,2009,0.07118411362171173
114900,1.4525001049041748,9192000,2.869520458392799,0.9885053252801299,2010,0.018031982704997063
115000,1.4037977457046509,9200000,3.0498128537088633,0.9890350345522165,2010,0.025499606505036354
115100,1.4029128551483154,9208000,3.5787162141874433,0.9849859373643994,2010,0.03712423890829086
115200,1.484442114830017,9216000,2.988049125671387,0.9499836824834347,2010,0.09741940349340439
115300,1.4814682006835938,9224000,3.191206447035074,0.9664116017520428,2010,0.04883585125207901
115400,1.4462003707885742,9232000,3.437995305657387,0.9559983313083649,2010,0.060938041657209396
115500,1.5290448665618896,9240000,2.555917199701071,0.9786235969513655,2010,0.02551904320716858
115600,1.416852593421936,9248000,3.3658536836504935,0.9715673942118883,2010,0.03600083664059639
115700,1.409590482711792,9256000,3.502106215665117,0.9873293340206146,2010,0.038072824478149414
115800,1.3071011304855347,9264000,3.2327184680849315,0.9643860310316086,2010,0.05437371879816055
115900,1.5272830724716187,9272000,3.3202412888407706,0.9920689277350903,2010,0.019856933504343033
116000,1.5459991693496704,9280000,3.18626912496984,0.959426436573267,2010,0.055827490985393524
116100,1.376847267150879,9288000,3.2977625384926794,0.9815971609205008,2010,0.03153363615274429
116200,1.4629523754119873,9296000,3.269045412540436,0.9895278085023165,2010,0.022438393905758858
116300,1.34938645362854,9304000,3.6570946350693703,0.9870282560586929,2010,0.027273450046777725
116400,1.4069774150848389,9312000,3.36973027754575,0.9846892943605781,2010,0.034824565052986145
116500,1.4370207786560059,9320000,3.541436559706926,0.8168514668941498,2011,0.4520134925842285
116600,1.5859588384628296,9328000,3.1265405785292386,0.9800859540700912,2011,0.024862350896000862
116700,1.4083174467086792,9336000,3.5442087933421136,0.9864096082746983,2011,0.028890807181596756
116800,1.4854034185409546,9344000,2.92939343303442,0.9084021672606468,2011,0.12802273035049438
116900,1.4247045516967773,9352000,2.9509023097343743,0.7983698844909668,2011,0.39067935943603516
117000,1.4101682901382446,9360000,3.444345810264349,0.9756652805954218,2011,0.0355103462934494
117100,1.5502175092697144,9368000,3.4821911908686163,0.9167357236146927,2011,0.1250002086162567
117200,1.4661486148834229,9376000,3.164465206861496,0.9604357108473778,2011,0.07196934521198273
117300,1.4629850387573242,9384000,3.335176595300436,0.9634825363755226,2011,0.041683681309223175
117400,1.4219945669174194,9392000,3.398066982626915,0.9716272726655006,2011,0.03894167020916939
117500,1.3990455865859985,9400000,3.1471607267390938,0.974330747500062,2011,0.05324370414018631
117600,1.421075463294983,9408000,3.44882861636579,0.9858166500926018,2011,0.03147648647427559
117700,1.3789993524551392,9416000,3.1377947337925436,0.9860324030742049,2011,0.03368518501520157
117800,1.3223445415496826,9424000,3.630594799295068,0.9756796080619097,2011,0.052434008568525314
117900,1.3928930759429932,9432000,3.2322225641459226,0.9814431108534336,2011,0.04046819359064102
118000,1.379090428352356,9440000,3.439637742191553,0.9821825586259365,2011,0.038602545857429504
118100,1.5248172283172607,9448000,2.2072921424172818,0.8765516504645348,2011,0.19611898064613342
118200,1.417322039604187,9456000,3.408765085041523,0.9780854489654303,2011,0.037431083619594574
118300,1.2546972036361694,9464000,4.032841936126351,0.9664101377129555,2011,0.06366048753261566
118400,1.3110779523849487,9472000,2.5524115659296513,0.9460828378796577,2011,0.09896278381347656
118500,1.5932462215423584,9480000,3.3810409190133215,0.8989427983760834,2012,0.20233726501464844
118600,1.5050287246704102,9488000,3.0014601736329496,0.9750959873199463,2012,0.04445212334394455
118700,1.4906452894210815,9496000,2.5813056179322302,0.97717659547925,2012,0.04248400405049324
118800,1.4945857524871826,9504000,2.9225183431059123,0.974653348326683,2012,0.032203420996665955
118900,1.5027523040771484,9512000,3.611105737090111,0.9815547820180655,2012,0.02888835035264492
119000,1.4759714603424072,9520000,2.9318368935957553,0.9891593353822827,2012,0.02339586615562439
119100,1.3945592641830444,9528000,3.5709135480225087,0.9820271898061037,2012,0.030346432700753212
119200,1.4405429363250732,9536000,2.199240955337882,0.9889404540881515,2012,0.017875075340270996
119300,1.3920013904571533,9544000,3.7401303917169573,0.96701455488801,2012,0.04328957572579384
119400,1.2730238437652588,9552000,3.4678832940757274,0.9759511444717646,2012,0.055773817002773285
119500,1.4538390636444092,9560000,3.4747891426086426,0.9663019888103008,2012,0.04834388568997383
119600,1.4790998697280884,9568000,3.772760286740959,0.96561523899436,2012,0.06152266263961792
119700,1.4609295129776,9576000,3.210053750872612,0.960347592830658,2012,0.06560737639665604
119800,1.4894907474517822,9584000,3.495815010368824,0.9924063705839217,2012,0.010071782395243645
119900,1.395954966545105,9592000,3.424203324317932,0.9881483670324087,2012,0.028581630438566208
120000,1.391419529914856,9600000,3.326577374897897,0.9840373266488314,2012,0.025125429034233093
120100,1.4418827295303345,9608000,3.6096580561250446,0.97848080098629,2012,0.05419467017054558
120200,1.4695795774459839,9616000,3.197575408220291,0.7757369577884674,2012,0.3419777452945709
120300,1.4496426582336426,9624000,2.983258712105453,0.973768113180995,2012,0.056270308792591095
120400,1.4079850912094116,9632000,3.6804093651473524,0.9832544401288033,2012,0.024156173691153526
120500,1.3086497783660889,9640000,2.6357897225767375,0.9744415916502476,2012,0.04096325486898422
120600,1.4856903553009033,9648000,3.1789519123733045,0.9852713560685515,2013,0.02776949480175972
120700,1.4976755380630493,9656000,4.124060481972992,0.9659451469779015,2012,0.06357493251562119
120800,1.5945097208023071,9664000,2.4990606917068363,0.9498028345406055,2013,0.0591721311211586
120900,1.4031130075454712,9672000,3.424937412887812,0.9870987124741077,2013,0.013925748877227306
121000,1.5044647455215454,9680000,2.9713400987908245,0.9874139782041311,2013,0.023239798843860626
121100,1.4826390743255615,9688000,3.712313493527472,0.9836532771587372,2013,0.02772904559969902
121200,1.4656808376312256,9696000,3.0892636686563493,0.9908519312739372,2013,0.016954202204942703
121300,1.4265825748443604,9704000,3.7370012499392034,0.976970948278904,2013,0.03388575091958046
121400,1.522413969039917,9712000,2.9778078246861694,0.9909209599718451,2013,0.018615540117025375
121500,1.4736368656158447,9720000,3.7150909723713994,0.983868557959795,2013,0.034238800406455994
121600,1.3608754873275757,9728000,3.2755301147699356,0.978285564109683,2013,0.04201139137148857
121700,1.4394878149032593,9736000,2.571910096751526,0.9731892477720976,2013,0.0415302999317646
121800,1.4772523641586304,9744000,3.387928592413664,0.9771258011460304,2013,0.025067131966352463
121900,1.4532411098480225,9752000,2.7246254317462446,0.9682053402066231,2013,0.04900674894452095
122000,1.3667389154434204,9760000,4.0214342147111894,0.9647223651409149,2013,0.048645805567502975
122100,1.4246435165405273,9768000,3.0351475052535535,0.9667823016643524,2013,0.05628401041030884
122200,1.3865238428115845,9776000,3.5858591832220554,0.9840970654040575,2013,0.026903217658400536
122300,1.4957408905029297,9784000,3.173453253880143,0.9669169522821903,2013,0.03762764483690262
122400,1.4734939336776733,9792000,2.585262905806303,0.9636063314974308,2014,0.051501136273145676
122500,1.4562413692474365,9800000,2.603001456335187,0.981691962108016,2014,0.016072195023298264
122600,1.4066435098648071,9808000,3.776107008010149,0.9420147240161896,2014,0.07839720696210861
122700,1.532470703125,9816000,3.1544055081903934,0.9691448267549276,2014,0.03740493580698967
122800,1.412308692932129,9824000,3.6623147588223217,0.9419231340289116,2014,0.06422273814678192
122900,1.4654042720794678,9832000,3.3498777404427527,0.9626390933990479,2014,0.0639803484082222
123000,1.4866029024124146,9840000,3.284690323472023,0.9448001608252525,2014,0.0360899493098259
123100,1.5103950500488281,9848000,3.8463456323370337,0.985539791174233,2014,0.037097640335559845
123200,1.4684066772460938,9856000,3.1236516274511814,0.9731567483395338,2014,0.046815354377031326
