fps,policy_entropy,nupdates,explained_variance,value_loss,total_timesteps,learning rate,avg reward
1674,2.8902506828308105,3300,-1.250614881515503,5.421811874839477e-05,264000,0.001,0.012711775855859742
1677,2.8902745246887207,3400,-1.6859545707702637,0.0001321944873780012,272000,0.001,-0.002681380056674243
1677,2.8902173042297363,3500,-0.04709446430206299,9.268848225474358e-05,280000,0.001,-0.0038554247665160803
1672,2.890237808227539,3600,-0.09576761722564697,5.201883686822839e-05,288000,0.001,-0.0007437961037794593
1670,2.8902511596679688,3700,-0.8742983341217041,5.413789040176198e-05,296000,0.001,-0.013451163953868672
1672,2.8902640342712402,3800,-0.011452555656433105,3.825696330750361e-05,304000,0.001,0.01786012261873111
1672,2.8902387619018555,3900,-1.3801045417785645,5.9938734921161085e-05,312000,0.001,0.0021425206999992953
1672,2.890218734741211,4000,-0.09246909618377686,7.894355803728104e-05,320000,0.001,0.0034066637861542405
1675,2.8902294635772705,4100,-0.45686638355255127,0.0001021787611534819,328000,0.001,0.011880771990399807
1675,2.890188694000244,4200,-0.6862035989761353,4.858167085330933e-05,336000,0.001,-0.0019943952807807363
1676,2.8902268409729004,4300,-1.4347655773162842,3.499534068396315e-05,344000,0.001,0.003233744584122178
1678,2.8902478218078613,4400,-1.016167402267456,4.1633204091340303e-05,352000,0.001,-0.011123252211837098
1678,2.890267848968506,4500,-1.399195909500122,9.060439333552495e-05,360000,0.001,0.0023496925947256385
1679,2.8902745246887207,4600,-0.9656374454498291,6.48592395009473e-05,368000,0.001,-0.0073441110682324505
1676,2.890251874923706,4700,-0.16379857063293457,5.975395833957009e-05,376000,0.001,0.006687132168735843
1675,2.890244483947754,4800,-1.2604947090148926,4.181708936812356e-05,384000,0.001,0.005726061108725844
1675,2.8902409076690674,4900,-1.5084445476531982,4.1462342778686434e-05,392000,0.001,-0.005446090660552727
1676,2.890277862548828,5000,-0.5071953535079956,3.556357478373684e-05,400000,0.001,0.003705157410877291
1678,2.890272855758667,5100,-0.08611118793487549,1.884277480712626e-05,408000,0.001,0.009999750422866781
1680,2.8902602195739746,5200,-0.6473259925842285,3.4424760087858886e-05,416000,0.001,0.004185842001606943
1680,2.890256881713867,5300,-1.4399778842926025,2.763438351394143e-05,424000,0.001,0.002322892062511528
1681,2.8902652263641357,5400,-1.3767099380493164,3.97215953853447e-05,432000,0.001,0.004261847227462567
1682,2.8902430534362793,5500,-1.9915523529052734,4.811561666429043e-05,440000,0.001,0.010165191486885305
1682,2.8902406692504883,5600,-0.5812032222747803,6.595660670427606e-05,448000,0.001,0.009583844669396057
1682,2.890247344970703,5700,-1.0430543422698975,4.4318912841845304e-05,456000,0.001,0.0024177409475669267
1681,2.8902699947357178,5800,-0.635993242263794,3.7251258618198335e-05,464000,0.001,-0.004825083935429575
1684,2.890268087387085,5900,-0.3768202066421509,7.806452049408108e-05,472000,0.001,-0.006509583973092958
1685,2.890268087387085,6000,-0.5350841283798218,2.554400452936534e-05,480000,0.001,-0.005952857021839009
1687,2.890263080596924,6100,-1.4979126453399658,4.470263229450211e-05,488000,0.001,0.008921310705591167
1686,2.8902783393859863,6200,-2.196822166442871,4.909074050374329e-05,496000,0.001,0.001817747307359241
1686,2.8902549743652344,6300,-0.7230794429779053,3.5558401577873155e-05,504000,0.001,0.006468630805466091
1687,2.89027738571167,6400,-0.2144225835800171,6.696618220303208e-05,512000,0.001,0.003304866333201062
1686,2.890273332595825,6500,-0.5867651700973511,3.6008612369187176e-05,520000,0.001,0.007385998211975675
1688,2.8903090953826904,6600,0.0035123229026794434,2.382776074227877e-05,528000,0.001,-0.004310732261001249
1689,2.8903069496154785,6700,-1.5697805881500244,3.0802541004959494e-05,536000,0.001,-0.00041325680176669267
1691,2.8903136253356934,6800,0.023682892322540283,4.000351327704266e-05,544000,0.001,0.0007194056695880135
1692,2.890312671661377,6900,-2.750581741333008,4.882670327788219e-05,552000,0.001,-0.002154052034347842
1693,2.89031720161438,7000,-0.6337767839431763,4.5299955672817305e-05,560000,0.001,-0.0017856442656011494
1694,2.8902878761291504,7100,-0.09596765041351318,2.4460256099700928e-05,568000,0.001,0.011581779239349999
1696,2.8902969360351562,7200,-1.828824520111084,2.9022285161772743e-05,576000,0.001,0.0021013490273617207
1697,2.8903260231018066,7300,-0.9663083553314209,2.6457146304892376e-05,584000,0.001,0.014866176899522543
1697,2.890329360961914,7400,-1.5653340816497803,5.097473695059307e-05,592000,0.001,0.000746850705900215
1698,2.890319347381592,7500,-0.7540560960769653,2.8480313631007448e-05,600000,0.001,0.0012664395617321134
1698,2.8903257846832275,7600,-0.6719369888305664,2.950802445411682e-05,608000,0.001,-0.0050035404492518865
1698,2.890319585800171,7700,-1.108743667602539,4.019940388388932e-05,616000,0.001,0.006716643650997866
1698,2.8903255462646484,7800,-1.5230450630187988,2.7563935873331502e-05,624000,0.001,-0.0012603193861650652
1699,2.890315294265747,7900,-0.8433641195297241,2.1580714019364677e-05,632000,0.001,-0.005680529234814458
1700,2.890314817428589,8000,-0.09433972835540771,3.255248157074675e-05,640000,0.001,-0.007342488427821081
1701,2.890331268310547,8100,-0.2109081745147705,2.788617530313786e-05,648000,0.001,0.009635308239376172
1702,2.8903164863586426,8200,-1.0465922355651855,4.041087959194556e-05,656000,0.001,-0.013047077422379516
1702,2.89032244682312,8300,-1.1325831413269043,2.5024020942510106e-05,664000,0.001,-0.00385674896533601
1703,2.89031982421875,8400,-0.6287115812301636,3.945428034057841e-05,672000,0.001,-0.004759237749385648
1703,2.8902201652526855,8500,-0.5706703662872314,2.2513235307997093e-05,680000,0.001,0.0033413220413876844
1702,2.8902344703674316,8600,-2.9865574836730957,3.996839950559661e-05,688000,0.001,-0.0042992716940716495
1701,2.890259265899658,8700,-0.40031003952026367,3.364064104971476e-05,696000,0.001,-0.0030738851528440136
1702,2.8902459144592285,8800,0.10256528854370117,2.230547215731349e-05,704000,0.001,-0.0005752726370701567
1703,2.890266180038452,8900,-0.30466127395629883,2.441141077724751e-05,712000,0.001,0.002456263218027743
1702,2.8902945518493652,9000,-0.7722052335739136,3.336686859256588e-05,720000,0.001,-0.001945543714100495
1701,2.890300750732422,9100,-0.9935383796691895,1.3234142897999845e-05,728000,0.001,0.0006314819987892406
1701,2.8902969360351562,9200,-0.32162725925445557,1.6023561329348013e-05,736000,0.001,0.010577708127675578
1699,2.8902955055236816,9300,-0.22017788887023926,2.0154417143203318e-05,744000,0.001,-0.001327738623967889
1700,2.89031720161438,9400,-0.6615935564041138,2.4665594537509605e-05,752000,0.001,-0.012724132693256252
1700,2.8903095722198486,9500,-0.5114198923110962,1.9413000700296834e-05,760000,0.001,0.0007758397649013204
1698,2.8903133869171143,9600,-3.8878040313720703,2.332885742362123e-05,768000,0.001,0.007746188004966825
1696,2.890312671661377,9700,-1.8769924640655518,1.656415952311363e-05,776000,0.001,0.0026976525514328387
1695,2.8903064727783203,9800,-0.8724642992019653,2.5151672161882743e-05,784000,0.001,0.006451000740071322
1695,2.8903279304504395,9900,-1.0538060665130615,2.333859993086662e-05,792000,0.001,0.00018875934401876293
1695,2.890331983566284,10000,-1.2543647289276123,2.5554221792845055e-05,800000,0.001,0.001611476088874042
1695,2.8903346061706543,10100,-3.005584716796875,2.6446574338478968e-05,808000,0.001,0.0034940588638619373
1696,2.890343189239502,10200,-0.6491870880126953,1.936879925779067e-05,816000,0.001,-0.004748234130966011
1697,2.8903393745422363,10300,-1.2575466632843018,3.260900848545134e-05,824000,0.001,0.000746427629928803
1697,2.890343427658081,10400,-1.3411576747894287,1.6008600141503848e-05,832000,0.001,0.002734547834006662
1698,2.890347957611084,10500,-1.209094524383545,1.6734669770812616e-05,840000,0.001,0.00012010277387162205
1699,2.890343427658081,10600,-1.9639582633972168,2.2935504603083245e-05,848000,0.001,-0.0012941585988301084
1700,2.8903403282165527,10700,-0.29446256160736084,2.0126908566453494e-05,856000,0.001,0.003350578334357124
1700,2.890334129333496,10800,-0.8914947509765625,2.8809532523155212e-05,864000,0.001,0.0038894912565410776
1699,2.8903350830078125,10900,-0.5275131464004517,1.9772636733250692e-05,872000,0.001,-0.0077845882012297805
1698,2.8903374671936035,11000,-0.5604718923568726,2.185866833315231e-05,880000,0.001,0.006593175530724693
1699,2.890334129333496,11100,-1.7323088645935059,1.1081753655162174e-05,888000,0.001,0.0006658346177573548
1699,2.890341281890869,11200,-1.156172513961792,2.0547540771076456e-05,896000,0.001,0.006199885713795083
1700,2.890331745147705,11300,-1.2042648792266846,1.7872236639959738e-05,904000,0.001,0.0019480791850583045
1701,2.890328884124756,11400,0.027942657470703125,9.75998136709677e-06,912000,0.001,0.0056027604736300415
1701,2.890331268310547,11500,-0.5694458484649658,1.7800528439693153e-05,920000,0.001,-0.0023061659700033487
1702,2.890331745147705,11600,-0.3960914611816406,7.114882464520633e-06,928000,0.001,-0.007232879054936347
1703,2.8903398513793945,11700,0.08146840333938599,1.25596397992922e-05,936000,0.001,-0.005865767484283424
1704,2.890336513519287,11800,-0.7178249359130859,1.8843484212993644e-05,944000,0.001,0.0005935811779636424
1703,2.890336513519287,11900,-2.6872808933258057,1.561768658575602e-05,952000,0.001,0.00216523615999904
1703,2.890338182449341,12000,-1.2285284996032715,1.290205091208918e-05,960000,0.001,-0.006796346756163985
1704,2.890333890914917,12100,-0.16407692432403564,1.7227177522727288e-05,968000,0.001,0.005902781553595559
1704,2.8903324604034424,12200,-1.5821051597595215,2.7955611585639417e-05,976000,0.001,-0.006772694971004967
1704,2.890326499938965,12300,-0.171769380569458,7.093887688824907e-06,984000,0.001,-0.002807976581834737
1704,2.8903279304504395,12400,-0.8265314102172852,3.444794492679648e-05,992000,0.001,0.005690548751590541
1704,2.8903205394744873,12500,-0.7020429372787476,1.0935742466244847e-05,1000000,0.001,0.00018289476611244027
1705,2.890307903289795,12600,-1.5017368793487549,1.240770779986633e-05,1008000,0.001,-0.001082108369882917
1704,2.890300989151001,12700,-0.5674673318862915,1.1365535101504065e-05,1016000,0.001,0.004543183428540942
1705,2.8903000354766846,12800,-1.4678955078125,2.0408597265486605e-05,1024000,0.001,-0.0016486476055433742
1705,2.8902997970581055,12900,-0.9839791059494019,1.54413628479233e-05,1032000,0.001,-0.004624418412640807
1706,2.8902950286865234,13000,-2.3790013790130615,1.9983610400231555e-05,1040000,0.001,-0.003029561272524006
1706,2.890305995941162,13100,-0.5941499471664429,1.3756873158854432e-05,1048000,0.001,0.0015080786275575519
1706,2.8903133869171143,13200,-1.418121099472046,8.15629209682811e-06,1056000,0.001,-0.006850554386619479
1707,2.8903133869171143,13300,-0.25050532817840576,2.2474490833701566e-05,1064000,0.001,0.0008306624760734849
1708,2.890324831008911,13400,-0.20375871658325195,1.0874283361772541e-05,1072000,0.001,0.0007719299959717318
1708,2.89033842086792,13500,-0.1129082441329956,1.5105470083653927e-05,1080000,0.001,-0.0007837876481062267
1708,2.8903374671936035,13600,-0.6848822832107544,9.961559044313617e-06,1088000,0.001,-0.0005645602464937838
1709,2.8903374671936035,13700,-1.1241466999053955,1.4540468328050338e-05,1096000,0.001,0.00277882787740964
1709,2.89033842086792,13800,-0.1303718090057373,1.805536521715112e-05,1104000,0.001,0.0028782854140445126
1709,2.890346050262451,13900,-0.6458598375320435,8.370574505534023e-06,1112000,0.001,-0.0005827801847772207
1708,2.8903448581695557,14000,-0.45842790603637695,9.027718988363631e-06,1120000,0.001,0.0069271524320356544
1708,2.8903470039367676,14100,-2.0132927894592285,1.3634684364660643e-05,1128000,0.001,-0.0016218120474150056
1708,2.890349864959717,14200,-1.703653335571289,1.4296299013949465e-05,1136000,0.001,0.0035385174480325075
1708,2.890350818634033,14300,-0.49862611293792725,1.5603993233526126e-05,1144000,0.001,-0.0017939281489816495
1708,2.890352725982666,14400,-1.1774117946624756,1.2906157280667685e-05,1152000,0.001,0.0038470054700155743
1709,2.890352725982666,14500,-0.8818472623825073,7.785498382872902e-06,1160000,0.001,0.0015676436751164147
1707,2.8903560638427734,14600,-1.4521307945251465,1.5531350072706118e-05,1168000,0.001,0.0039317329486948435
1708,2.8903584480285645,14700,-0.7781137228012085,1.9476299712550826e-05,1176000,0.001,0.0066309408637607705
1708,2.89035701751709,14800,-1.609114408493042,1.5115954738575965e-05,1184000,0.001,-0.0004711034256615676
1708,2.8903563022613525,14900,-1.3227097988128662,1.6872310879989527e-05,1192000,0.001,0.004816828271577834
1709,2.8903560638427734,15000,-1.4558701515197754,1.3543105524149723e-05,1200000,0.001,-0.0019162527285516262
1710,2.8903541564941406,15100,-1.1278102397918701,1.0762622878246475e-05,1208000,0.001,-0.0033207079074600186
1710,2.8903560638427734,15200,-0.5632994174957275,1.5731046005384997e-05,1216000,0.001,0.000335352830006741
1710,2.890359878540039,15300,-1.336808681488037,9.924930054694414e-06,1224000,0.001,-0.0011916290679437225
1711,2.8903586864471436,15400,-0.45156657695770264,1.150074604083784e-05,1232000,0.001,0.004569335468113422
1711,2.890354871749878,15500,-0.720658540725708,1.9699260519701056e-05,1240000,0.001,-0.004446106891555246
1711,2.890355348587036,15600,-1.8827342987060547,9.892551133816596e-06,1248000,0.001,0.0017459270457038656
1711,2.8903582096099854,15700,-0.22775530815124512,1.5843117580516264e-05,1256000,0.001,-6.546398981299717e-06
1711,2.890359401702881,15800,-1.0285727977752686,1.5928490029182285e-05,1264000,0.001,0.003076455461996375
1710,2.89035701751709,15900,-0.7626953125,1.7781532733351924e-05,1272000,0.001,-0.003678301172499232
1710,2.8903558254241943,16000,-1.9626550674438477,1.2385270565573592e-05,1280000,0.001,-0.001958737691893475
1710,2.8903565406799316,16100,-0.2697795629501343,1.4038088920642622e-05,1288000,0.001,-0.0006085648528824095
1710,2.890355348587036,16200,-0.05469620227813721,6.567767741216812e-06,1296000,0.001,-0.0026817826344540663
1711,2.8903541564941406,16300,-1.600862741470337,1.613024141988717e-05,1304000,0.001,-0.004431335037406825
1711,2.8903517723083496,16400,-0.7948242425918579,1.0474473128851969e-05,1312000,0.001,7.522724408772773e-05
1711,2.890354633331299,16500,-0.8296694755554199,1.3213777492637746e-05,1320000,0.001,0.0003276104012002179
1712,2.8903560638427734,16600,-0.3653761148452759,1.37019669637084e-05,1328000,0.001,-0.0029339679666009035
1712,2.890359878540039,16700,-0.5974060297012329,1.0828689482877962e-05,1336000,0.001,-0.0032392302459811617
1713,2.890359878540039,16800,-1.7803537845611572,1.5878698832239024e-05,1344000,0.001,0.0016425300886112383
1713,2.890357255935669,16900,-0.9303045272827148,1.2254038665560074e-05,1352000,0.001,-0.0011188140575541182
1713,2.890357255935669,17000,-0.04845237731933594,2.0087993107154034e-05,1360000,0.001,-0.0002766560599411605
1713,2.890357255935669,17100,-1.6969797611236572,1.2982178304810077e-05,1368000,0.001,0.0018867329788463394
1713,2.8903555870056152,17200,-1.530637502670288,6.996428510319674e-06,1376000,0.001,0.001705051636963617
1714,2.890355348587036,17300,0.04024749994277954,6.678973477391992e-06,1384000,0.001,-0.0012554988024930935
1714,2.89035701751709,17400,-0.4503600597381592,7.233187261590501e-06,1392000,0.001,-0.0002737377692028531
1714,2.8903603553771973,17500,-0.7604807615280151,1.059277474269038e-05,1400000,0.001,-0.0007220078168757027
1714,2.89035701751709,17600,-0.6562374830245972,1.1021123100363184e-05,1408000,0.001,0.004351823333854555
1714,2.890359401702881,17700,-0.8495550155639648,8.486233127769083e-06,1416000,0.001,-0.004332423985761125
1713,2.8903603553771973,17800,-0.8165552616119385,1.066644472302869e-05,1424000,0.001,0.0028671763189777265
1713,2.8903610706329346,17900,-1.1330409049987793,7.85900374467019e-06,1432000,0.001,0.004058597789116903
1714,2.890359401702881,18000,-0.7150541543960571,8.078119208221324e-06,1440000,0.001,-0.003320574824465439
1714,2.8903591632843018,18100,-0.9383209943771362,9.129942554864101e-06,1448000,0.001,-0.0003579582324164221
1714,2.890354633331299,18200,-0.6060595512390137,1.2044383765896782e-05,1456000,0.001,0.0024742573896219255
1714,2.890349864959717,18300,-0.5441793203353882,9.44367093325127e-06,1464000,0.001,-0.002143658038403373
1714,2.8903448581695557,18400,-0.992971658706665,5.5600808082090225e-06,1472000,0.001,0.0039462390312110076
1715,2.890350818634033,18500,-0.005394935607910156,1.211750895890873e-05,1480000,0.001,0.002131786889185605
1715,2.8903470039367676,18600,-0.8855322599411011,7.3766168497968465e-06,1488000,0.001,-0.0025531183662678815
1715,2.890350580215454,18700,-0.5099608898162842,1.4617978195019532e-05,1496000,0.001,-0.001918748216030508
1715,2.8903558254241943,18800,-1.820613145828247,8.456792784272693e-06,1504000,0.001,0.0028372986089379992
1714,2.8903567790985107,18900,-0.20504724979400635,1.2092534234398045e-05,1512000,0.001,-0.006874545570099144
1714,2.890357494354248,19000,-1.267913818359375,8.859335139277391e-06,1520000,0.001,0.004181570324726635
1714,2.8903555870056152,19100,-0.460086464881897,1.3020410733588506e-05,1528000,0.001,0.0022745418806152883
1715,2.890354633331299,19200,-1.0218617916107178,1.1907212865480687e-05,1536000,0.001,-0.0022761306842483007
1714,2.890350818634033,19300,-0.18155884742736816,1.1392344276828226e-05,1544000,0.001,0.0024367192141653503
1715,2.8903515338897705,19400,-1.8550117015838623,1.1021351383533329e-05,1552000,0.001,-0.0004910536597890313
1715,2.890353202819824,19500,-0.4445909261703491,1.0336954801459797e-05,1560000,0.001,-0.002447781584942277
1715,2.890352249145508,19600,-1.2952566146850586,8.039014574023895e-06,1568000,0.001,0.003030919368029572
1715,2.890349864959717,19700,-1.252295732498169,7.77917193772737e-06,1576000,0.001,-0.005309324128756998
1715,2.8903489112854004,19800,-0.33326268196105957,1.0415953511255793e-05,1584000,0.001,-0.0017348021909128874
1716,2.8903510570526123,19900,-0.6774905920028687,8.055074431467801e-06,1592000,0.001,-0.0038213135441765187
1716,2.890345335006714,20000,-0.22061944007873535,7.0545852395298425e-06,1600000,0.001,-0.0040578595522674735
1717,2.890349864959717,20100,-3.395179271697998,1.2992199117434211e-05,1608000,0.001,-0.0009426673714187928
1717,2.8903536796569824,20200,-0.04994082450866699,1.0952060620184056e-05,1616000,0.001,-0.0026210452873783653
1718,2.8903541564941406,20300,-1.0639371871948242,8.492648703395389e-06,1624000,0.001,-0.0006465603214564908
1718,2.8903586864471436,20400,-0.8762890100479126,1.0284731615683995e-05,1632000,0.001,0.00038531664376932894
1719,2.8903584480285645,20500,-0.016537904739379883,1.277181763725821e-05,1640000,0.001,0.0030458147794888645
1719,2.890360116958618,20600,-0.7049912214279175,7.1527479121868964e-06,1648000,0.001,0.001156542567878205
1719,2.89036226272583,20700,-1.0467925071716309,8.997163604362868e-06,1656000,0.001,-0.0027615980128757656
1719,2.8903591632843018,20800,-0.5177031755447388,9.73534224613104e-06,1664000,0.001,-0.00048782854119053807
1719,2.8903565406799316,20900,-1.4038760662078857,1.0363879482611082e-05,1672000,0.001,-0.0005422462215392443
1720,2.8903591632843018,21000,-1.3326542377471924,7.314769845834235e-06,1680000,0.001,1.9014736972167155e-05
1720,2.8903584480285645,21100,-3.423222064971924,7.977419954841025e-06,1688000,0.001,0.004475266860390547
1720,2.890354633331299,21200,-0.5350178480148315,1.1809255738626234e-05,1696000,0.001,0.004514067832496948
1720,2.890357732772827,21300,-1.3491106033325195,5.78042408960755e-06,1704000,0.001,-0.0025312742375787067
1720,2.8903579711914062,21400,-0.8973038196563721,9.710674930829555e-06,1712000,0.001,0.0015378977803266025
1720,2.8903605937957764,21500,-0.24200749397277832,8.366019756067544e-06,1720000,0.001,-0.002536960450015613
1720,2.890360116958618,21600,-0.6221331357955933,5.651763331115944e-06,1728000,0.001,-0.0038687162964777142
1720,2.8903608322143555,21700,-0.7181475162506104,9.750987373990938e-06,1736000,0.001,-0.0007163276750361547
1719,2.890357255935669,21800,-1.0128505229949951,8.613743375462946e-06,1744000,0.001,-0.00263060305333056
1719,2.8903582096099854,21900,-0.33558189868927,2.928286676251446e-06,1752000,0.001,-0.002120513336285512
1720,2.8903589248657227,22000,-0.9444680213928223,1.008588333206717e-05,1760000,0.001,-0.0017175252723973244
1720,2.89035964012146,22100,-0.7356870174407959,6.928184120624792e-06,1768000,0.001,0.0018024012537352974
1720,2.890357494354248,22200,-0.6964348554611206,3.619247536335024e-06,1776000,0.001,-0.0020915490331390174
1721,2.89035701751709,22300,-1.7179186344146729,6.615607617277419e-06,1784000,0.001,0.003911434836209082
1721,2.890360116958618,22400,-1.8194012641906738,5.399109340942232e-06,1792000,0.001,-0.0014350817265949445
1721,2.8903586864471436,22500,-0.8094161748886108,6.588964424736332e-06,1800000,0.001,0.00370809154046583
1721,2.8903605937957764,22600,-0.792883038520813,1.2737489669234492e-05,1808000,0.001,0.0026760472861496964
1722,2.8903610706329346,22700,-0.6315407752990723,8.215456546167843e-06,1816000,0.001,-0.0010377552073805418
1723,2.8903582096099854,22800,-0.2770732641220093,7.869968612794764e-06,1824000,0.001,-0.0019146483235090272
1722,2.890298366546631,22900,-0.6602660417556763,9.194273843604606e-06,1832000,0.001,0.0018749579376162728
1723,2.89030122756958,23000,-0.26452338695526123,8.564354175177868e-06,1840000,0.001,0.0016653302004669968
1723,2.8903071880340576,23100,-1.7631449699401855,6.8416507019719575e-06,1848000,0.001,0.0018580119311081944
1723,2.890315532684326,23200,-0.4857834577560425,7.799229024385568e-06,1856000,0.001,-0.0021280769062286707
1723,2.890326976776123,23300,-1.642806053161621,7.97368284111144e-06,1864000,0.001,-0.002590469669303275
1724,2.8903377056121826,23400,-1.903505563735962,4.6861646296747494e-06,1872000,0.001,-0.002987327564187581
1723,2.890341281890869,23500,-0.42862749099731445,9.203520676237531e-06,1880000,0.001,0.0003153419339923857
1723,2.890348434448242,23600,-0.6178410053253174,4.162267941865139e-06,1888000,0.001,-0.0038804636657005175
1723,2.890354871749878,23700,-0.6856480836868286,7.3614405664557125e-06,1896000,0.001,0.00206463151052958
1723,2.8903512954711914,23800,-1.7177073955535889,1.2434704331099056e-05,1904000,0.001,0.005546469328692183
1723,2.8903539180755615,23900,-1.3057811260223389,1.0774647307698615e-05,1912000,0.001,-0.0013771749319857918
1723,2.8903515338897705,24000,-0.9289573431015015,1.1107743375760037e-05,1920000,0.001,0.0001631615341466386
1723,2.890352725982666,24100,-0.5196263790130615,7.297765932889888e-06,1928000,0.001,0.006476741752703674
1723,2.890350818634033,24200,-0.77834153175354,8.498142051394098e-06,1936000,0.001,0.00029819408425737495
1723,2.8903534412384033,24300,-0.845441460609436,7.4531826612656005e-06,1944000,0.001,0.0029525965230277505
1723,2.890352964401245,24400,-0.9302526712417603,4.904732577415416e-06,1952000,0.001,0.0014862737235944224
1723,2.890354871749878,24500,-1.8919641971588135,5.133911599841667e-06,1960000,0.001,0.00011436114600655855
1724,2.8903558254241943,24600,-0.02838873863220215,3.5082732665614458e-06,1968000,0.001,-0.0007446403607445973
1724,2.89035701751709,24700,-1.0833971500396729,1.151655123976525e-05,1976000,0.001,-0.000378322035248857
1724,2.890357732772827,24800,-0.6334642171859741,7.810461283952463e-06,1984000,0.001,-0.0016022026211430784
1725,2.8903586864471436,24900,-0.3146265745162964,8.538640031474642e-06,1992000,0.001,-0.004281698423619673
1725,2.890359878540039,25000,-0.9524092674255371,7.3777823672571685e-06,2000000,0.001,-0.001617897776850441
1725,2.8903608322143555,25100,-0.7004754543304443,7.049277883197647e-06,2008000,0.001,0.0017174458000226878
1725,2.890359401702881,25200,-0.32331037521362305,5.872680958418641e-06,2016000,0.001,-0.0005436429692053935
1725,2.890355348587036,25300,-0.34388232231140137,9.602024874766357e-06,2024000,0.001,-0.003379967447108356
1724,2.8903565406799316,25400,-0.6022660732269287,7.2275552156497724e-06,2032000,0.001,-0.0037413627564092168
1724,2.8903565406799316,25500,-2.1466217041015625,8.080452971626073e-06,2040000,0.001,0.002180935599244549
1724,2.8903555870056152,25600,-0.46014463901519775,6.354300239763688e-06,2048000,0.001,0.000958343461570621
1723,2.890357255935669,25700,-1.173327922821045,6.824438514740905e-06,2056000,0.001,-0.0004769787834561612
1723,2.8903560638427734,25800,-2.0792064666748047,7.723167982476298e-06,2064000,0.001,0.0019133816633257084
1723,2.8903555870056152,25900,-0.6943690776824951,9.235767720383592e-06,2072000,0.001,0.0007339934567426098
1723,2.8903541564941406,26000,-0.8198685646057129,9.716181011754088e-06,2080000,0.001,0.00312418294033705
1722,2.890352725982666,26100,-1.3459889888763428,6.5927079049288295e-06,2088000,0.001,-0.00038528921522811287
1723,2.890354871749878,26200,-0.5558816194534302,3.832562470051926e-06,2096000,0.001,0.0009635947979404591
1723,2.8903536796569824,26300,-0.8460400104522705,4.516427452472271e-06,2104000,0.001,0.0002760666202448192
1723,2.890353202819824,26400,-1.5075206756591797,7.137007742130663e-06,2112000,0.001,0.00011364379897713662
1723,2.890350818634033,26500,-0.3180394172668457,6.2330664150067605e-06,2120000,0.001,-0.0008978323164228641
1723,2.890353202819824,26600,-0.8383837938308716,6.504293651232729e-06,2128000,0.001,-0.00040970238915178926
1723,2.890357494354248,26700,-1.6173875331878662,7.352900865953416e-06,2136000,0.001,-0.00039777517904440176
1723,2.8903610706329346,26800,-1.2224235534667969,6.622211913054343e-06,2144000,0.001,0.0004716688566986704
1723,2.89035964012146,26900,-1.5378611087799072,5.025230166211259e-06,2152000,0.001,0.001636338559910655
1723,2.8903560638427734,27000,-1.227640151977539,6.356043741106987e-06,2160000,0.001,0.0016805703024147078
1723,2.8903584480285645,27100,-3.2310609817504883,5.05203479406191e-06,2168000,0.001,-0.0036777564710064325
1723,2.8903565406799316,27200,-1.1570312976837158,4.176386937615462e-06,2176000,0.001,-0.00016196436081372667
1723,2.8903591632843018,27300,-0.23452329635620117,6.5534195528016426e-06,2184000,0.001,-0.0009304248130320048
1723,2.8903603553771973,27400,-2.226733684539795,3.3527935556776356e-06,2192000,0.001,-0.002299426136960392
1723,2.8903591632843018,27500,-1.3477463722229004,5.6771159506752156e-06,2200000,0.001,0.0013463895535096525
1723,2.89036226272583,27600,-0.7906540632247925,9.291686183132697e-06,2208000,0.001,0.002415167294384446
1724,2.8903632164001465,27700,-0.8496689796447754,6.360193765431177e-06,2216000,0.001,-0.002453401750608464
1723,2.8903651237487793,27800,-2.810427665710449,1.0218142051598988e-05,2224000,0.001,0.0022267806030868086
1723,2.8903634548187256,27900,-1.654238224029541,5.2520040298986714e-06,2232000,0.001,0.0015473205754915399
1723,2.8903675079345703,28000,-0.18858444690704346,3.727042667378555e-06,2240000,0.001,0.00016396469363826326
1723,2.890364408493042,28100,-1.085233449935913,6.130254860181594e-06,2248000,0.001,0.0017551152432133676
1723,2.8903632164001465,28200,-1.6830120086669922,9.163932190858759e-06,2256000,0.001,0.0010990798497005016
1723,2.890363931655884,28300,-0.6002191305160522,8.796427209745161e-06,2264000,0.001,0.003354974658577703
1724,2.8903632164001465,28400,-1.9480845928192139,3.3729713777574943e-06,2272000,0.001,0.002205917095125187
1724,2.8903632164001465,28500,-2.0805535316467285,7.568886303488398e-06,2280000,0.001,0.004821037761576008
1724,2.89036226272583,28600,-1.932828664779663,4.30714226240525e-06,2288000,0.001,0.0017884865013911623
1724,2.8903613090515137,28700,-0.6983464956283569,6.794252840336412e-06,2296000,0.001,2.837090175944468e-06
1725,2.890361785888672,28800,-1.244264841079712,4.880989763478283e-06,2304000,0.001,-0.0003440732863964513
1724,2.8903627395629883,28900,-1.5504090785980225,7.292876489373157e-06,2312000,0.001,-0.002773142060323153
1725,2.8903632164001465,29000,-0.6363730430603027,6.400354322977364e-06,2320000,0.001,0.0027112737152492628
1724,2.890364170074463,29100,-1.408757209777832,6.907953320478555e-06,2328000,0.001,0.000689480055734748
1725,2.8903636932373047,29200,-0.43350160121917725,4.959901161782909e-06,2336000,0.001,8.43363166495692e-05
1725,2.8903660774230957,29300,-1.9663233757019043,7.4815643529291265e-06,2344000,0.001,-0.0011255042168897944
