nupdates,total_timesteps,policy_entropy,explained_variance,fps,value_loss
113800,9104000,0.897225558757782,0.8862005174160004,1722,0.056337662041187286
113900,9112000,0.7374222874641418,0.9706640858203173,1723,0.014566034078598022
114000,9120000,0.8420034646987915,0.47456973791122437,1723,0.23257914185523987
114100,9128000,0.8192569613456726,0.9735478516668081,1723,0.02845294401049614
114200,9136000,0.8183308839797974,0.8793337494134903,1723,0.0733785554766655
114300,9144000,0.8823601007461548,0.9809355232864618,1724,0.020263779908418655
114400,9152000,0.7642881274223328,0.9776675812900066,1724,0.02346375584602356
114500,9160000,0.813133716583252,0.9778471924364567,1724,0.07607537508010864
114600,9168000,0.8001354932785034,0.947136115282774,1725,0.060624927282333374
114700,9176000,0.8210118412971497,0.9871849743649364,1725,0.043067991733551025
114800,9184000,0.7889683246612549,0.4944233298301697,1725,0.32915642857551575
114900,9192000,0.922802746295929,0.9853462129831314,1725,0.00940749142318964
115000,9200000,0.7688028216362,0.9759044572710991,1726,0.08157949894666672
115100,9208000,0.8051398396492004,0.8028839230537415,1726,0.2939748764038086
115200,9216000,0.8877531290054321,0.9646539129316807,1726,0.0595979169011116
115300,9224000,0.8781058192253113,0.9802429005503654,1726,0.020272549241781235
115400,9232000,0.9052753448486328,0.9881842145696282,1727,0.01413087546825409
115500,9240000,1.0027527809143066,0.9182807952165604,1727,0.06309742480516434
115600,9248000,0.8427294492721558,0.6323857009410858,1727,0.20167076587677002
115700,9256000,0.8271862864494324,0.8833466991782188,1728,0.17430748045444489
115800,9264000,0.8454878926277161,0.9823966529220343,1728,0.026853635907173157
115900,9272000,0.7524828910827637,0.7626384049654007,1728,0.3218250572681427
116000,9280000,0.8068479299545288,0.9779135826975107,1728,0.026734765619039536
116100,9288000,0.8483600616455078,0.9796522092074156,1729,0.025015288963913918
116200,9296000,0.875374972820282,0.9619891904294491,1729,0.03250035271048546
116300,9304000,0.9822782278060913,0.9454868845641613,1729,0.02140619046986103
116400,9312000,0.9860773086547852,0.18039828538894653,1729,0.25860795378685
116500,9320000,0.8812215924263,0.34670203924179077,1730,0.3642125725746155
116600,9328000,1.0220935344696045,0.9098569825291634,1730,0.08645425736904144
116700,9336000,0.9196344614028931,0.9582671225070953,1730,0.018063485622406006
116800,9344000,0.8004161715507507,0.7445619106292725,1730,0.7586807608604431
116900,9352000,0.9086413383483887,0.9756722413003445,1731,0.04325438290834427
117000,9360000,0.9966090321540833,0.9632015749812126,1731,0.043374497443437576
117100,9368000,0.8338037729263306,0.9395809806883335,1731,0.04349222034215927
117200,9376000,0.8919780850410461,0.9642551429569721,1732,0.010654205456376076
117300,9384000,0.9240049123764038,0.943131685256958,1732,0.19609537720680237
117400,9392000,0.9095943570137024,0.9317128583788872,1732,0.029825225472450256
117500,9400000,0.9352990388870239,0.9660041481256485,1732,0.08870167285203934
117600,9408000,0.9526064991950989,0.9887250922620296,1733,0.029111817479133606
117700,9416000,0.8348143696784973,0.9120115488767624,1733,0.04425960034132004
117800,9424000,0.9591087102890015,0.979687100276351,1733,0.00813591480255127
117900,9432000,0.9293960332870483,0.9181340709328651,1733,0.03485971689224243
118000,9440000,0.9126836657524109,0.5764815509319305,1734,0.9980735778808594
118100,9448000,0.7797018885612488,0.9511714838445187,1734,0.12016375362873077
118200,9456000,0.8390783071517944,0.9628330245614052,1734,0.03430742025375366
118300,9464000,0.9675218462944031,0.9727510325610638,1734,0.027234340086579323
118400,9472000,0.885626494884491,0.9855743926018476,1735,0.015714939683675766
118500,9480000,0.8456127047538757,0.9586838893592358,1735,0.07594424486160278
118600,9488000,0.791915237903595,0.9733672346919775,1735,0.04249076545238495
118700,9496000,0.8788407444953918,0.9837308973073959,1736,0.03172364830970764
118800,9504000,0.932782769203186,0.9365015253424644,1736,0.04791523516178131
118900,9512000,0.9082940220832825,0.9936008229851723,1736,0.021000603213906288
119000,9520000,0.9376842379570007,0.9481416158378124,1736,0.0927562564611435
119100,9528000,0.8450397253036499,0.979580719023943,1737,0.06566931307315826
119200,9536000,0.9198671579360962,0.9743518494069576,1737,0.02731281891465187
119300,9544000,0.8353363871574402,0.9867759356275201,1737,0.02985401451587677
119400,9552000,0.8449238538742065,0.995094723533839,1737,0.010649481788277626
119500,9560000,0.9973772168159485,0.9645932540297508,1738,0.026520470157265663
119600,9568000,0.9467206001281738,0.9883340606465936,1738,0.012550344690680504
119700,9576000,0.8162766695022583,0.978064026683569,1738,0.04062841087579727
119800,9584000,0.7390975952148438,0.970723457634449,1738,0.04063200205564499
119900,9592000,0.9748561978340149,0.9715686142444611,1739,0.012724367901682854
120000,9600000,0.923880934715271,0.9782520439475775,1739,0.02282392978668213
120100,9608000,0.8803611993789673,0.9005353078246117,1739,0.5842225551605225
120200,9616000,0.9063774347305298,0.9791633598506451,1739,0.04486830160021782
120300,9624000,0.8979805707931519,0.9631960429251194,1740,0.0321253202855587
120400,9632000,0.832419216632843,0.9897068813443184,1740,0.02170824445784092
120500,9640000,0.9237775802612305,0.9884541090577841,1740,0.02591836452484131
120600,9648000,0.9602985382080078,0.9250630736351013,1740,0.06957487761974335
120700,9656000,0.8312050104141235,0.9527892842888832,1741,0.08457623422145844
120800,9664000,0.8725696802139282,0.9357775971293449,1741,0.12972292304039001
120900,9672000,0.8842889666557312,0.9833054132759571,1741,0.018636643886566162
121000,9680000,0.8451606035232544,0.9162535145878792,1741,0.06410111486911774
121100,9688000,0.9441569447517395,0.99189786426723,1742,0.011741952039301395
121200,9696000,0.9101664423942566,0.9482938051223755,1742,0.1426297426223755
121300,9704000,0.8449087142944336,0.9828057643026114,1742,0.03700137883424759
121400,9712000,0.9018871188163757,0.9510889798402786,1742,0.03161630406975746
121500,9720000,0.8738933801651001,0.6745056509971619,1743,0.4306868016719818
121600,9728000,0.9221868515014648,0.7809743881225586,1743,0.3099842667579651
121700,9736000,0.8759066462516785,0.7989562004804611,1743,0.17200252413749695
121800,9744000,1.0017801523208618,0.9606835581362247,1744,0.031264882534742355
121900,9752000,0.8678123354911804,0.952206052839756,1744,0.0253424234688282
122000,9760000,0.9115726351737976,0.9822294916957617,1744,0.0252960417419672
122100,9768000,0.947407066822052,0.9906655345112085,1744,0.015397444367408752
122200,9776000,0.8624578714370728,0.9892680859193206,1745,0.018199849873781204
122300,9784000,0.9281443357467651,0.9819470942020416,1745,0.022457513958215714
122400,9792000,0.9277895092964172,0.8442582935094833,1745,0.469327449798584
122500,9800000,0.8472511172294617,0.9794881548732519,1745,0.044325798749923706
122600,9808000,0.900098979473114,0.959804754704237,1746,0.032568737864494324
122700,9816000,1.0081795454025269,0.9857525294646621,1746,0.015479852445423603
122800,9824000,0.9032626152038574,0.9045200198888779,1746,0.08272756636142731
122900,9832000,0.8172930479049683,0.964120339602232,1746,0.014769315719604492
123000,9840000,0.7435720562934875,0.9814811684191227,1747,0.045585472136735916
123100,9848000,0.8548443913459778,0.9930243431590497,1747,0.012546993792057037
123200,9856000,0.7901535034179688,0.9875178067013621,1747,0.03520495817065239
123300,9864000,0.902758777141571,0.9942142171785235,1747,0.01002151146531105
123400,9872000,0.8062934875488281,0.90945665538311,1748,0.10830134153366089
123500,9880000,0.8615432977676392,0.9813754018396139,1748,0.21185311675071716
123600,9888000,0.7371662855148315,0.9576168283820152,1748,0.0762956365942955
123700,9896000,0.7940112352371216,0.9739971868693829,1748,0.022013459354639053
123800,9904000,0.8597081899642944,0.9604965411126614,1749,0.0523640513420105
123900,9912000,0.8406655192375183,0.9190493747591972,1749,0.17988480627536774
124000,9920000,0.889682412147522,0.9949088171124458,1749,0.012784622609615326
124100,9928000,0.9391095042228699,0.9162852615118027,1749,0.09694872796535492
124200,9936000,0.8422507047653198,0.756944477558136,1750,0.3311801552772522
124300,9944000,0.7963176965713501,0.8677551597356796,1750,0.277577668428421
124400,9952000,0.9539373517036438,0.8920052871108055,1750,0.2120300978422165
124500,9960000,0.8552255630493164,0.9756148792803288,1750,0.023359810933470726
124600,9968000,0.8454464673995972,0.9922142927534878,1750,0.009710523299872875
124700,9976000,0.9514105916023254,0.9723428040742874,1751,0.02252763696014881
124800,9984000,1.1075257062911987,0.9866814306005836,1751,0.02044535242021084
124900,9992000,0.9543102979660034,0.849632129073143,1751,0.19232502579689026
125000,10000000,0.9913806915283203,0.990317621268332,1752,0.025839606299996376
125100,10008000,0.9614246487617493,0.9918674398213625,1752,0.005408518947660923
125200,10016000,0.9385841488838196,0.7209914326667786,1752,0.41508740186691284
125300,10024000,0.865564227104187,0.9701091349124908,1752,0.08388806134462357
125400,10032000,0.8424484133720398,0.9748048260807991,1753,0.0319092683494091
125500,10040000,0.8327776193618774,0.9791721031069756,1753,0.034142158925533295
125600,10048000,0.8106223940849304,0.9582149125635624,1753,0.05151045322418213
125700,10056000,0.9399232864379883,0.958000659942627,1753,0.06583750993013382
125800,10064000,0.8787134885787964,0.9861906506121159,1753,0.034280356019735336
125900,10072000,0.8362855911254883,0.97540014795959,1754,0.034949999302625656
126000,10080000,0.8369758725166321,0.990042713470757,1754,0.016318444162607193
126100,10088000,0.9319518208503723,0.9779349137097597,1754,0.0255746953189373
126200,10096000,0.8938388824462891,0.9673973098397255,1754,0.028247177600860596
126300,10104000,0.9348845481872559,0.9910217029973865,1755,0.01354181207716465
126400,10112000,0.8447731137275696,0.7865151017904282,1755,0.21545155346393585
126500,10120000,0.8283653259277344,0.9730744287371635,1755,0.08586349338293076
126600,10128000,0.9148656725883484,0.9746965207159519,1755,0.03955557569861412
126700,10136000,0.9031211733818054,0.9926335080526769,1755,0.018168237060308456
126800,10144000,0.8248640298843384,0.9887879965826869,1756,0.05586903542280197
126900,10152000,0.8848134875297546,0.9880872005596757,1756,0.03661424294114113
127000,10160000,0.8393582105636597,0.9924547607079148,1756,0.009036471135914326
127100,10168000,1.0269155502319336,0.6018204092979431,1757,0.45843666791915894
127200,10176000,0.886604905128479,0.9763738736510277,1757,0.04635484144091606
127300,10184000,0.8803329467773438,0.9230633899569511,1757,0.15086238086223602
127400,10192000,0.8919048309326172,0.9432993233203888,1757,0.06592617928981781
127500,10200000,0.8839869499206543,0.9724195227026939,1757,0.020613089203834534
127600,10208000,0.8558055758476257,0.994181124959141,1758,0.007811511866748333
127700,10216000,0.9060345888137817,0.9441368468105793,1758,0.02583635412156582
127800,10224000,0.832248866558075,0.9770743474364281,1758,0.04138891398906708
127900,10232000,0.8110456466674805,0.5129597783088684,1758,0.4464387893676758
128000,10240000,0.9037054777145386,0.975260166451335,1759,0.03188576176762581
128100,10248000,0.9448956251144409,0.9757335875183344,1759,0.026660466566681862
128200,10256000,0.8010028004646301,0.9689490776509047,1759,0.08261822164058685
128300,10264000,0.9621936678886414,0.7057013809680939,1759,0.48103779554367065
128400,10272000,0.867222785949707,0.6356038451194763,1760,0.38020026683807373
128500,10280000,0.9445182681083679,0.9851837903261185,1760,0.012513798661530018
128600,10288000,0.9147849082946777,0.9856292027980089,1760,0.02114829793572426
128700,10296000,0.8197883367538452,0.9848252208903432,1760,0.03796077519655228
128800,10304000,0.9529300928115845,0.5481449663639069,1761,0.4772458076477051
128900,10312000,0.8256247639656067,0.9914548862725496,1761,0.02541447803378105
129000,10320000,0.9352018237113953,0.8407574146986008,1761,0.11956075578927994
129100,10328000,0.778091311454773,0.9842496365308762,1761,0.02015586569905281
129200,10336000,0.760810375213623,0.989088305272162,1761,0.028093848377466202
129300,10344000,0.8837026357650757,0.9827988501638174,1762,0.029246285557746887
129400,10352000,0.8430778384208679,0.9925662912428379,1762,0.03000766597688198
129500,10360000,0.8189371228218079,0.9821044430136681,1762,0.03662968426942825
129600,10368000,0.8352039456367493,0.8882625848054886,1762,0.12752628326416016
129700,10376000,0.914196789264679,0.9579990208148956,1763,0.043015021830797195
129800,10384000,0.8655778765678406,0.9752757102251053,1763,0.029578501358628273
129900,10392000,0.8793325424194336,0.9728847164660692,1763,0.047357115894556046
130000,10400000,0.7212094068527222,0.9706571362912655,1763,0.04709327220916748
130100,10408000,0.8624480962753296,0.9872068036347628,1764,0.03372129052877426
130200,10416000,0.8933048248291016,0.9852788895368576,1764,0.018880022689700127
130300,10424000,0.9206968545913696,0.9890711670741439,1764,0.017123840749263763
130400,10432000,0.9285135269165039,0.9847503043711185,1764,0.025237074121832848
130500,10440000,0.8178819417953491,0.9361903592944145,1765,0.03742160648107529
130600,10448000,0.6353201866149902,0.9746063817292452,1765,0.14601190388202667
130700,10456000,0.805484414100647,0.9839334134012461,1765,0.08834193646907806
130800,10464000,0.8617900609970093,0.9306386113166809,1765,0.06228502839803696
130900,10472000,0.8936519622802734,0.9977970612235367,1765,0.007878713309764862
131000,10480000,0.8278236389160156,0.9917814284563065,1766,0.022548075765371323
131100,10488000,0.9249369502067566,0.9885883750393987,1766,0.026933569461107254
131200,10496000,0.9532642364501953,0.9928344516083598,1766,0.016788844019174576
131300,10504000,0.8362143635749817,0.9862167658284307,1766,0.02165711484849453
131400,10512000,0.7554700374603271,0.987953289411962,1767,0.05118076130747795
131500,10520000,0.7803536653518677,0.991136153228581,1767,0.012459777295589447
131600,10528000,0.9037857055664062,0.9918065164238214,1767,0.028223026543855667
131700,10536000,0.8428382873535156,0.987545226700604,1767,0.013879887759685516
131800,10544000,0.9258859753608704,0.9876470947638154,1768,0.02455647848546505
131900,10552000,0.7197002172470093,0.751939132809639,1768,0.5943855047225952
132000,10560000,0.899468719959259,0.9436811916530132,1768,0.09719337522983551
132100,10568000,0.8303714990615845,0.991069758310914,1768,0.009500165469944477
132200,10576000,0.8506711721420288,0.9825706537812948,1768,0.0984780415892601
132300,10584000,0.8820492029190063,0.9932036027312279,1769,0.014215871691703796
132400,10592000,0.9371941685676575,0.9491560831665993,1769,0.05132400244474411
132500,10600000,0.71673983335495,0.8962498009204865,1769,0.24884064495563507
132600,10608000,0.8995534181594849,0.7234124839305878,1769,0.3184874653816223
132700,10616000,0.8475810885429382,0.9765743426978588,1770,0.06987626850605011
132800,10624000,0.9113619923591614,0.968143355101347,1770,0.015176859684288502
132900,10632000,0.8396034240722656,0.9880139091983438,1770,0.02406127192080021
133000,10640000,0.9481036067008972,0.9913894152268767,1770,0.010854041203856468
133100,10648000,0.9084910154342651,0.9525825902819633,1770,0.04901724308729172
133200,10656000,0.8411419987678528,0.9921911996789277,1771,0.01743478514254093
133300,10664000,0.796906590461731,0.9706520680338144,1771,0.09131310880184174
133400,10672000,0.8479002118110657,0.9837889391928911,1771,0.01796778105199337
133500,10680000,0.8818866610527039,0.8665861189365387,1771,0.5489036440849304
133600,10688000,0.8769000172615051,0.9911040021106601,1772,0.022890035063028336
133700,10696000,0.8248441815376282,0.9705108050256968,1772,0.06721989065408707
133800,10704000,0.9212095141410828,0.9873059494420886,1772,0.03773887827992439
133900,10712000,0.94151371717453,0.9850348252803087,1772,0.029361462220549583
134000,10720000,0.916469931602478,0.9842226095497608,1772,0.02159513160586357
134100,10728000,0.9037206768989563,0.9876516181975603,1773,0.06614568084478378
134200,10736000,0.8019670248031616,0.95998664945364,1773,0.05629517883062363
134300,10744000,0.8080517649650574,0.9318330213427544,1773,0.2741338908672333
134400,10752000,0.8852030038833618,0.993389664683491,1773,0.01486739981919527
134500,10760000,0.8996763229370117,0.9721602126955986,1774,0.05280306190252304
134600,10768000,0.8913918733596802,0.9827049486339092,1774,0.0171032901853323
134700,10776000,0.9478210210800171,0.9809837602078915,1774,0.026386374607682228
134800,10784000,0.8742966651916504,0.8319271206855774,1774,0.15773159265518188
134900,10792000,0.8618278503417969,0.46093571186065674,1775,0.62058025598526
135000,10800000,0.9313777685165405,0.9364492520689964,1775,0.07693900167942047
135100,10808000,0.849906325340271,0.9391531832516193,1775,0.08896523714065552
135200,10816000,0.8370482325553894,0.9832399562001228,1775,0.061049770563840866
135300,10824000,0.8985186815261841,0.8484923541545868,1775,0.14835986495018005
135400,10832000,0.7924985289573669,0.9858903214335442,1776,0.03182883560657501
135500,10840000,0.8997036814689636,0.9235672056674957,1776,0.07276133447885513
135600,10848000,0.925256073474884,0.9500481262803078,1776,0.07425343990325928
135700,10856000,0.9044159054756165,0.9745809379965067,1776,0.061085499823093414
135800,10864000,0.933377742767334,0.9270437136292458,1776,0.11237833648920059
135900,10872000,0.9381477236747742,0.7024360001087189,1777,0.6039577722549438
136000,10880000,1.082756757736206,0.9783970173448324,1777,0.025337284430861473
136100,10888000,0.7930310964584351,0.9435480646789074,1777,0.04522112011909485
136200,10896000,0.8729289770126343,0.990456011146307,1777,0.042299941182136536
136300,10904000,0.9505249857902527,0.9668238610029221,1778,0.026323026046156883
136400,10912000,0.9711211919784546,0.9806966111063957,1778,0.039486318826675415
136500,10920000,0.8848596811294556,0.9682004265487194,1778,0.0413229838013649
136600,10928000,0.7927190661430359,0.9404770061373711,1778,0.05077981948852539
136700,10936000,0.9261954426765442,0.9752493649721146,1778,0.030654802918434143
136800,10944000,0.7798766493797302,0.9299774989485741,1779,0.09216362237930298
136900,10952000,0.9105871319770813,0.9838118404150009,1779,0.053050436079502106
137000,10960000,0.9023529887199402,0.9920818861573935,1779,0.01236417144536972
137100,10968000,0.7861183285713196,0.9111683145165443,1779,0.09200682491064072
137200,10976000,0.8931745290756226,0.9946719296276569,1780,0.013762310147285461
137300,10984000,0.8148379325866699,0.9637120738625526,1780,0.02066740393638611
137400,10992000,0.8040830492973328,0.9776683691889048,1780,0.020532861351966858
137500,11000000,0.8811556100845337,0.9913759678602219,1780,0.01440749503672123
