policy_entropy,explained_variance,total_timesteps,fps,nupdates,value_loss,avg reward
1.7917568683624268,-102.9428482055664,80,78,1,0.002675678115338087,-0.14381430596113204
1.7917490005493164,-0.028879165649414062,8000,1340,100,0.013405019417405128,0.24892957117408515
1.7917101383209229,0.0023764967918395996,16000,1406,200,0.08650180697441101,0.7164399966597557
1.7917540073394775,0.09079509973526001,24000,1482,300,0.037968844175338745,0.6859075486660003
1.7915747165679932,0.12061458826065063,32000,1503,400,0.02447534166276455,0.7371477283537388
1.7900009155273438,-2.4592576026916504,40000,1506,500,0.0012253870954737067,0.7089549049735069
1.7905464172363281,0.060802459716796875,48000,1520,600,0.018213586881756783,0.5992069035768509
1.7903368473052979,-0.0012288093566894531,56000,1538,700,0.013224977068603039,0.41892160549759866
1.7866814136505127,0.2861546277999878,64000,1553,800,0.011633613146841526,1.4837290287017821
1.782006859779358,0.6754789352416992,72000,1573,900,0.0003381248679943383,0.06646922535728664
1.7878077030181885,0.06133890151977539,80000,1590,1000,0.031326573342084885,0.6596706308424473
1.783205270767212,0.030389070510864258,88000,1591,1100,0.027635643258690834,0.5342646658420562
1.758512258529663,0.0020795464515686035,96000,1596,1200,0.15542833507061005,1.8496489822864532
1.779461145401001,0.033166706562042236,104000,1602,1300,0.048136644065380096,0.8706629872322083
1.7841590642929077,-0.17044329643249512,112000,1601,1400,0.030254224315285683,0.7380400016903877
1.7893692255020142,0.6798003017902374,120000,1600,1500,0.000998451840132475,0.4045984297990799
1.788293480873108,0.08244824409484863,128000,1607,1600,0.03500404953956604,0.47257809303700926
1.788211464881897,0.0013835430145263672,136000,1598,1700,0.007918767631053925,0.31932428274303676
1.7863572835922241,0.3422025442123413,144000,1590,1800,0.017809484153985977,0.3592480843886733
1.7869160175323486,0.2534868121147156,152000,1586,1900,0.018812350928783417,0.6337375186383725
1.7886193990707397,0.40430551767349243,160000,1583,2000,0.021018868312239647,0.6811577893793583
1.7914464473724365,0.9738795217126608,168000,1580,2100,0.0006855080719105899,0.21325865867547691
1.7639185190200806,0.2390519380569458,176000,1579,2200,0.15065152943134308,1.6070247694849968
1.772922158241272,0.6076044142246246,184000,1581,2300,0.03259868174791336,0.9598398815840483
1.778451919555664,0.7698096334934235,192000,1581,2400,0.011545288376510143,0.4069762642495334
1.7606322765350342,0.35822468996047974,200000,1576,2500,0.07023408263921738,1.4003625504672528
1.765682578086853,0.7096354067325592,208000,1569,2600,0.03200412541627884,1.1384588330984116
1.7811905145645142,0.9532763361930847,216000,1564,2700,0.0023402960505336523,0.5361249289708212
1.7820087671279907,0.7650605291128159,224000,1566,2800,0.021509069949388504,1.0045680925250053
1.7615760564804077,0.34361666440963745,232000,1567,2900,0.038542490452528,0.852095178514719
1.7861278057098389,0.6767302751541138,240000,1567,3000,0.017708823084831238,0.6249197483062744
1.7812951803207397,0.6122162938117981,248000,1567,3100,0.0551510825753212,0.5058679893612862
1.764561653137207,0.45057785511016846,256000,1566,3200,0.07899714261293411,0.7621194455772639
1.6766197681427002,0.4313164949417114,264000,1564,3300,0.46209365129470825,2.0476822361350058
1.7797149419784546,0.8124032020568848,272000,1561,3400,0.010364529676735401,0.2685215664445423
1.7534081935882568,0.8280812501907349,280000,1561,3500,0.04811182618141174,1.3206966299563647
1.7529386281967163,0.17754924297332764,288000,1561,3600,0.08869872987270355,0.8837816171348095
1.7172361612319946,0.5260218381881714,296000,1564,3700,0.04301600530743599,0.7291268933564424
1.7113984823226929,0.7670497447252274,304000,1567,3800,0.07456709444522858,1.8939254123717546
1.737969994544983,0.5825209617614746,312000,1568,3900,0.13674168288707733,1.8885761186480523
1.73529052734375,0.7235816121101379,320000,1568,4000,0.01586226373910904,0.37796245072968304
1.5718388557434082,0.7739995568990707,328000,1571,4100,0.049928370863199234,1.8206686474382878
1.6571239233016968,0.8043302744626999,336000,1575,4200,0.10418031364679337,1.9516151010990144
1.7098829746246338,0.7801513522863388,344000,1576,4300,0.036354102194309235,0.6234918965725228
1.722469687461853,0.4690259099006653,352000,1577,4400,0.042404014617204666,0.6923650123178959
1.7564884424209595,0.795621782541275,360000,1578,4500,0.07384262979030609,0.7916173803154379
1.7405904531478882,0.8134190142154694,368000,1579,4600,0.08723289519548416,1.350995647162199
