total_timesteps,fps,nupdates,explained_variance,policy_entropy,value_loss
7192000,1761,89900,-0.3764526844024658,2.8903698921203613,1.5796071011209278e-06
7200000,1761,90000,-2.442505359649658,2.8903698921203613,2.87439661406097e-06
7208000,1760,90100,-1.461200475692749,2.8903698921203613,2.6162911126448307e-06
7216000,1761,90200,-0.04238784313201904,2.8903698921203613,2.2064909899199847e-06
7224000,1761,90300,-0.9853531122207642,2.8903698921203613,3.011554326803889e-06
7232000,1760,90400,-0.4250408411026001,2.8903698921203613,1.7809118162404047e-06
7240000,1760,90500,-2.2564313411712646,2.890369415283203,1.3438866517390124e-06
7248000,1760,90600,-0.1000359058380127,2.890368938446045,1.08423546407721e-06
7256000,1760,90700,-0.6788076162338257,2.890368938446045,1.4333809303934686e-06
7264000,1760,90800,-0.9318243265151978,2.890368938446045,1.5940938737912802e-06
7272000,1760,90900,0.039309561252593994,2.890368938446045,2.3117595446819905e-06
7280000,1760,91000,-0.337414026260376,2.890368938446045,1.2776802122971276e-06
7288000,1760,91100,-1.7426323890686035,2.8903675079345703,1.7043264506355627e-06
7296000,1760,91200,-0.6203744411468506,2.890367031097412,9.193507253257849e-07
7304000,1760,91300,-0.9422833919525146,2.8903684616088867,1.5417132317452342e-06
7312000,1761,91400,-0.544654369354248,2.8903679847717285,2.0913462321914267e-06
7320000,1761,91500,-1.2136845588684082,2.890368938446045,1.936043190653436e-06
7328000,1761,91600,-1.4256601333618164,2.8903682231903076,1.972762674995465e-06
7336000,1760,91700,-0.9243068695068359,2.8903682231903076,1.8569811572888284e-06
7344000,1761,91800,-0.1168903112411499,2.8903677463531494,1.001664031718974e-06
7352000,1761,91900,-1.7095422744750977,2.8903684616088867,1.8695318431127816e-06
7360000,1761,92000,-0.1864759922027588,2.8903679847717285,2.21294203583966e-06
7368000,1761,92100,-0.8212379217147827,2.8903679847717285,2.8095732886868063e-06
7376000,1761,92200,-0.882783055305481,2.8903675079345703,1.8746975456451764e-06
7384000,1761,92300,-0.7349926233291626,2.8903682231903076,1.8861140915760188e-06
7392000,1761,92400,-0.475239634513855,2.8903679847717285,1.5582299965899438e-06
7400000,1760,92500,-0.8099162578582764,2.890368938446045,1.6808392047096277e-06
7408000,1760,92600,-0.8146679401397705,2.8903679847717285,1.854942638601642e-06
7416000,1760,92700,-1.4329428672790527,2.890368700027466,1.8573930447018938e-06
7424000,1761,92800,-0.7856346368789673,2.890368938446045,1.5161078863457078e-06
7432000,1761,92900,-0.03308558464050293,2.8903679847717285,1.3881605127608054e-06
7440000,1761,93000,-1.523728847503662,2.890368700027466,8.213320370487054e-07
7448000,1761,93100,-0.548391580581665,2.890368938446045,6.889596306791645e-07
7456000,1760,93200,-0.7732386589050293,2.890368700027466,2.707101884880103e-06
7464000,1761,93300,-1.8089842796325684,2.8903682231903076,1.0124271057065926e-06
7472000,1760,93400,-0.900895357131958,2.890369415283203,1.3162944014766254e-06
7480000,1760,93500,-3.1665234565734863,2.890368938446045,1.5541916127403965e-06
7488000,1760,93600,-0.8671765327453613,2.8903684616088867,1.5609439287800342e-06
7496000,1760,93700,-0.628556489944458,2.8903682231903076,4.4306693780526984e-06
7504000,1760,93800,-1.1640989780426025,2.8903679847717285,2.097645847243257e-06
7512000,1760,93900,-1.5718967914581299,2.8903675079345703,1.4083807400311343e-06
7520000,1760,94000,-0.28499841690063477,2.8903677463531494,1.7171165609397576e-06
7528000,1760,94100,-0.7451575994491577,2.8903679847717285,2.5479882879153593e-06
7536000,1760,94200,-1.1600258350372314,2.890368938446045,1.8662497041077586e-06
7544000,1760,94300,-0.3778843879699707,2.890368938446045,1.09077859633544e-06
7552000,1760,94400,-1.3962318897247314,2.890368938446045,2.259821485495195e-06
7560000,1760,94500,-2.42521071434021,2.8903698921203613,1.0895996638282668e-06
7568000,1760,94600,-1.0578927993774414,2.890369415283203,3.208815996913472e-06
7576000,1760,94700,-0.026938557624816895,2.890368938446045,1.9368048924661707e-06
7584000,1760,94800,-0.5453827381134033,2.890368938446045,1.243013798557513e-06
7592000,1760,94900,-1.9103922843933105,2.890368700027466,1.2196348961879266e-06
7600000,1760,95000,-0.26270806789398193,2.890369415283203,1.8770645056065405e-06
7608000,1760,95100,-1.5490069389343262,2.890369176864624,2.5198128241754603e-06
7616000,1760,95200,-1.0254254341125488,2.890368938446045,1.3688839999304037e-06
7624000,1760,95300,-0.5863255262374878,2.8903684616088867,1.34602589696442e-06
7632000,1760,95400,-0.5874201059341431,2.890368938446045,2.301116865055519e-06
7640000,1760,95500,-0.38881897926330566,2.890368700027466,1.9866079128405545e-06
7648000,1760,95600,-0.6599777936935425,2.890368938446045,1.361776412522886e-06
7656000,1760,95700,-0.9115296602249146,2.890368938446045,1.3504396747521241e-06
7664000,1760,95800,-0.5365183353424072,2.890369415283203,1.0832163752638735e-06
7672000,1760,95900,-1.5427160263061523,2.8903698921203613,2.148631438103621e-06
7680000,1760,96000,-0.4163069725036621,2.890369415283203,1.9843344034597976e-06
7688000,1760,96100,-1.093804121017456,2.890369176864624,1.5303533018595772e-06
7696000,1760,96200,-0.3753267526626587,2.8903684616088867,2.0820286863454385e-06
7704000,1760,96300,-0.4397174119949341,2.890368938446045,1.8280179574503563e-06
7712000,1760,96400,-0.6436001062393188,2.8903684616088867,1.3191145171731478e-06
7720000,1760,96500,-1.1147494316101074,2.890368938446045,1.0526853202463826e-06
7728000,1760,96600,-0.013011574745178223,2.890369415283203,1.2994796634302475e-06
7736000,1760,96700,-1.5629680156707764,2.8903684616088867,1.1616560868787928e-06
7744000,1760,96800,-0.5587828159332275,2.8903679847717285,2.0170523384877015e-06
7752000,1760,96900,-1.3981902599334717,2.8903682231903076,1.4163040304993046e-06
7760000,1760,97000,-1.7735068798065186,2.890368938446045,1.5101935559869162e-06
7768000,1760,97100,-0.7520606517791748,2.890368938446045,1.3270221188577125e-06
7776000,1760,97200,-1.8386340141296387,2.8903677463531494,9.7810038823809e-07
7784000,1760,97300,-0.6366124153137207,2.890368938446045,2.167089405702427e-06
7792000,1760,97400,-1.0393097400665283,2.8903684616088867,1.5015760936876177e-06
7800000,1760,97500,-0.5888200998306274,2.890368938446045,1.7154834495158866e-06
7808000,1760,97600,-0.5565930604934692,2.8903679847717285,1.5919431461952627e-06
7816000,1760,97700,-0.6006683111190796,2.8903675079345703,1.519244619885285e-06
7824000,1760,97800,-0.9769909381866455,2.890367031097412,1.0456349173182389e-06
7832000,1760,97900,-1.9510126113891602,2.8903675079345703,1.1052981108150561e-06
7840000,1760,98000,-1.5028371810913086,2.8903675079345703,1.340663516202767e-06
7848000,1760,98100,0.09857326745986938,2.890366792678833,1.0698715868784348e-06
7856000,1760,98200,-0.6977648735046387,2.890366792678833,1.8179434846388176e-06
7864000,1760,98300,-0.5682871341705322,2.890366792678833,1.7474997093813727e-06
7872000,1760,98400,-0.3278539180755615,2.890367031097412,1.2911837075080257e-06
7880000,1760,98500,-0.26215076446533203,2.8903675079345703,1.2905221637993236e-06
7888000,1760,98600,-0.698667049407959,2.8903679847717285,1.0188813348577241e-06
7896000,1760,98700,-1.4904141426086426,2.890368938446045,1.2402492757246364e-06
7904000,1760,98800,-1.903050422668457,2.8903679847717285,1.6500764559168601e-06
7912000,1760,98900,-0.5045664310455322,2.8903684616088867,1.4621942909798236e-06
7920000,1761,99000,-2.7129106521606445,2.8903682231903076,1.4339752851810772e-06
7928000,1761,99100,-0.4322725534439087,2.8903682231903076,1.2922990890729125e-06
7936000,1761,99200,0.07431614398956299,2.890352487564087,1.288403723265219e-06
7944000,1761,99300,-0.4013066291809082,2.8903555870056152,1.1640988759609172e-06
7952000,1761,99400,-0.3105200529098511,2.890359401702881,2.1359410311561078e-06
7960000,1761,99500,-1.2730135917663574,2.8903610706329346,1.2841028365073726e-06
7968000,1761,99600,-1.1463844776153564,2.890361785888672,1.1538088529050583e-06
7976000,1761,99700,-0.6875789165496826,2.890362501144409,8.545985110686161e-07
7984000,1761,99800,-0.43200135231018066,2.8903632164001465,9.17033503355924e-07
7992000,1761,99900,-0.23856878280639648,2.8903634548187256,8.220808922487777e-07
8000000,1761,100000,-1.5436413288116455,2.8903636932373047,9.56758412939962e-07
8008000,1761,100100,-0.4197643995285034,2.8903656005859375,7.051851298456313e-07
8016000,1761,100200,-0.2087627649307251,2.890366315841675,2.5153899514407385e-06
8024000,1761,100300,-1.2295377254486084,2.890367031097412,2.2274948605627287e-06
8032000,1761,100400,-0.3941774368286133,2.890366315841675,1.720023306006624e-06
8040000,1761,100500,-0.9213025569915771,2.890366792678833,1.3140495411789743e-06
8048000,1761,100600,-1.7159550189971924,2.890366315841675,2.3143384169088677e-06
8056000,1761,100700,-0.3718944787979126,2.8903660774230957,8.268010560641414e-07
8064000,1761,100800,-0.8014183044433594,2.890366315841675,2.440761363686761e-06
8072000,1761,100900,-0.5638362169265747,2.890366554260254,1.0075619911731337e-06
8080000,1761,101000,-0.35540544986724854,2.890366792678833,2.46253989644174e-06
8088000,1761,101100,-0.11572957038879395,2.890367031097412,1.265284481632989e-06
8096000,1761,101200,-0.09060323238372803,2.890366792678833,1.2375903679640032e-06
8104000,1761,101300,-3.5128870010375977,2.890367269515991,1.0635393437041785e-06
8112000,1761,101400,-1.3026256561279297,2.890367269515991,2.3502095700678183e-06
8120000,1761,101500,-0.5688000917434692,2.8903677463531494,9.636299864723696e-07
8128000,1761,101600,-2.622040271759033,2.8903679847717285,1.120057504522265e-06
8136000,1761,101700,-0.5818902254104614,2.8903684616088867,9.20575416785141e-07
8144000,1761,101800,-0.18672418594360352,2.8903684616088867,1.1969547131229774e-06
8152000,1761,101900,-0.8797794580459595,2.8903679847717285,2.23110441766039e-06
8160000,1761,102000,-1.8382375240325928,2.8903679847717285,1.541700271445734e-06
8168000,1761,102100,-0.7161921262741089,2.8903679847717285,1.4849007357042865e-06
8176000,1761,102200,-0.23755013942718506,2.890367031097412,1.091518129214819e-06
8184000,1761,102300,-0.6216120719909668,2.8903679847717285,2.2454694317275425e-06
8192000,1761,102400,-3.6909732818603516,2.8903679847717285,1.2122711723350221e-06
8200000,1761,102500,-0.7673066854476929,2.890367269515991,1.3915393992647296e-06
8208000,1761,102600,-1.911414384841919,2.890366554260254,1.1246838766965084e-06
8216000,1761,102700,-0.45605528354644775,2.8903675079345703,1.9278802483313484e-06
8224000,1761,102800,-0.9550796747207642,2.8903679847717285,2.4773794393695425e-06
8232000,1761,102900,-0.41800928115844727,2.8903675079345703,1.922937826748239e-06
8240000,1761,103000,-0.17534410953521729,2.8903679847717285,1.1540342939042603e-06
8248000,1761,103100,-0.3999689817428589,2.890367031097412,1.0248203352603014e-06
8256000,1761,103200,-0.44337213039398193,2.8903677463531494,1.0144543693968444e-06
8264000,1761,103300,-1.6137309074401855,2.890368700027466,9.249568506675132e-07
8272000,1761,103400,-0.6187387704849243,2.890368700027466,8.743664920984884e-07
8280000,1761,103500,-1.0009739398956299,2.8903684616088867,1.1011968581442488e-06
8288000,1761,103600,-1.1822471618652344,2.890368700027466,1.1309582532703644e-06
8296000,1761,103700,-1.3024330139160156,2.890368700027466,7.35724029254925e-07
8304000,1761,103800,-1.0306673049926758,2.890368700027466,1.6602189134573564e-06
8312000,1761,103900,-1.159973382949829,2.890368938446045,1.7156362446257845e-06
8320000,1761,104000,-0.42301881313323975,2.890368938446045,6.377889008035709e-07
8328000,1761,104100,-0.9988387823104858,2.890368938446045,8.451556823274586e-07
8336000,1761,104200,-0.3714097738265991,2.890369415283203,1.164612740467419e-06
8344000,1761,104300,-0.8079335689544678,2.8903696537017822,2.083877689074143e-06
8352000,1761,104400,-0.5214473009109497,2.890368700027466,1.236395519299549e-06
8360000,1761,104500,-0.6047956943511963,2.890369176864624,1.2424166015989613e-06
8368000,1761,104600,-1.0814015865325928,2.890369176864624,9.977159152185777e-07
8376000,1761,104700,-1.1650314331054688,2.890368700027466,1.8012448208537535e-06
8384000,1761,104800,-0.9327151775360107,2.890368700027466,8.827238957564987e-07
8392000,1761,104900,-1.9411404132843018,2.8903696537017822,1.3731390708926483e-06
8400000,1761,105000,-0.8253774642944336,2.890369415283203,2.1261403162498027e-06
8408000,1761,105100,-1.0552785396575928,2.890368938446045,1.0127007499249885e-06
8416000,1761,105200,-0.4007796049118042,2.890368938446045,1.5873849861236522e-06
8424000,1761,105300,-1.5397801399230957,2.8903684616088867,5.366874233914132e-07
8432000,1761,105400,-0.7482231855392456,2.8903684616088867,1.4911472590029007e-06
8440000,1761,105500,-0.6861519813537598,2.890368700027466,1.8335609865971492e-06
8448000,1761,105600,-0.40098392963409424,2.8903555870056152,1.5661498764529824e-06
8456000,1761,105700,-0.2735525369644165,2.8903560638427734,1.589576868354925e-06
8464000,1761,105800,-0.9630718231201172,2.890359401702881,1.124126583817997e-06
8472000,1761,105900,-1.791313886642456,2.8903605937957764,1.0803753411892103e-06
8480000,1761,106000,-1.695739984512329,2.89036226272583,5.785932444268838e-07
8488000,1761,106100,-0.5657581090927124,2.890362024307251,1.1758930895666708e-06
8496000,1761,106200,0.018801510334014893,2.8903632164001465,1.991011686186539e-06
8504000,1761,106300,-1.441453218460083,2.8903632164001465,1.5928690118016675e-06
8512000,1761,106400,-0.9004343748092651,2.890364170074463,1.0392244575996301e-06
8520000,1761,106500,-1.1901795864105225,2.8903653621673584,1.6640454987282283e-06
8528000,1761,106600,-0.5116394758224487,2.890367031097412,1.3430906165012857e-06
8536000,1761,106700,-1.6393260955810547,2.890366792678833,1.2597331533470424e-06
8544000,1761,106800,-1.3442862033843994,2.890367031097412,1.7770493059288128e-06
8552000,1761,106900,-0.6943190097808838,2.890367031097412,1.9382946447876748e-06
8560000,1761,107000,-0.725007176399231,2.890367031097412,1.3693837672690279e-06
8568000,1761,107100,-1.0338470935821533,2.8903679847717285,9.000104910228401e-07
8576000,1761,107200,-0.4318983554840088,2.890366792678833,1.963663180504227e-06
8584000,1761,107300,-0.21357262134552002,2.8903675079345703,7.661077461307286e-07
8592000,1761,107400,-1.4575104713439941,2.8903679847717285,2.1661533082806272e-06
8600000,1762,107500,-1.7154815196990967,2.8903675079345703,1.3643942793351016e-06
8608000,1762,107600,-1.0877599716186523,2.8903679847717285,7.458125992343412e-07
8616000,1762,107700,-0.6917438507080078,2.8903682231903076,1.193024218082428e-06
8624000,1762,107800,-0.4488433599472046,2.890368700027466,1.1506518831083667e-06
8632000,1762,107900,-2.920828342437744,2.8903682231903076,9.046549394042813e-07
8640000,1762,108000,-0.36344611644744873,2.890368700027466,1.5736420664325124e-06
8648000,1762,108100,-0.13512110710144043,2.890368700027466,8.159249773598276e-07
8656000,1762,108200,-0.16857421398162842,2.890368700027466,2.639505055412883e-06
8664000,1762,108300,-0.6611778736114502,2.8903684616088867,8.570805221097544e-07
8672000,1762,108400,-0.2953360080718994,2.890368938446045,8.428361297774245e-07
8680000,1762,108500,-0.6031268835067749,2.890368938446045,1.2861318055001902e-06
8688000,1762,108600,-0.6148778200149536,2.890369415283203,1.68010808465624e-06
8696000,1762,108700,-1.7443881034851074,2.890369176864624,1.4167198969516903e-06
8704000,1762,108800,-2.134403944015503,2.8903698921203613,1.372432734569884e-06
8712000,1761,108900,-0.6628000736236572,2.8903696537017822,2.101696054523927e-06
8720000,1762,109000,-1.2301599979400635,2.8903701305389404,7.093451017681218e-07
8728000,1762,109100,-1.258082628250122,2.890369415283203,1.1774916401918745e-06
8736000,1762,109200,-0.7339465618133545,2.8903696537017822,9.85006181508652e-07
8744000,1762,109300,-2.5812463760375977,2.8903696537017822,1.6852676480993978e-06
8752000,1762,109400,-1.6691334247589111,2.8903698921203613,1.2942928151460364e-06
8760000,1761,109500,-0.25975310802459717,2.8903701305389404,8.486728120260523e-07
8768000,1761,109600,-0.2296837568283081,2.8903701305389404,1.806047976060654e-06
8776000,1761,109700,-0.9188610315322876,2.8903701305389404,1.003049646897125e-06
8784000,1761,109800,-0.6488430500030518,2.8903703689575195,1.2770990451826947e-06
8792000,1761,109900,-1.2212486267089844,2.8903701305389404,7.031391078271554e-07
8800000,1761,110000,-0.9843409061431885,2.8903701305389404,1.0957780887110857e-06
8808000,1761,110100,-1.960153579711914,2.8903698921203613,1.3953070947536617e-06
8816000,1761,110200,-0.17818224430084229,2.8903698921203613,1.676464876254613e-06
8824000,1761,110300,-2.391120672225952,2.8903698921203613,9.6732242127473e-07
8832000,1761,110400,-1.3372890949249268,2.890368938446045,6.705492410219449e-07
8840000,1761,110500,-0.8772764205932617,2.890369415283203,9.093733979170793e-07
8848000,1762,110600,-0.8538781404495239,2.890369415283203,1.7140577028840198e-06
8856000,1762,110700,-0.5896028280258179,2.890369415283203,8.028044362617948e-07
8864000,1762,110800,-0.20090138912200928,2.890368938446045,1.513598704150354e-06
8872000,1761,110900,-3.5224037170410156,2.890368938446045,7.828101047380187e-07
8880000,1761,111000,-0.82085120677948,2.890368938446045,1.385632799610903e-06
8888000,1761,111100,-4.079538822174072,2.890369176864624,9.713317012938205e-07
8896000,1761,111200,-2.2518460750579834,2.8903698921203613,1.1241361335123656e-06
8904000,1761,111300,-0.5179044008255005,2.890368938446045,1.0947968576147105e-06
8912000,1761,111400,-0.6946544647216797,2.890369176864624,1.8493996094548493e-06
8920000,1761,111500,-0.49153196811676025,2.890369415283203,1.1506490409374237e-06
8928000,1761,111600,-1.0614957809448242,2.8903696537017822,1.3358292108023306e-06
8936000,1761,111700,-1.1993389129638672,2.890368938446045,9.110402743317536e-07
8944000,1761,111800,-1.2065999507904053,2.890368938446045,1.7617527419133694e-06
8952000,1761,111900,-1.8282742500305176,2.890368938446045,1.3567016594606685e-06
8960000,1761,112000,-0.48022031784057617,2.890368938446045,1.2480898021749454e-06
8968000,1761,112100,-2.389958381652832,2.890369415283203,1.6410419902967988e-06
8976000,1761,112200,-1.3334579467773438,2.890369176864624,9.685942359283217e-07
8984000,1761,112300,-0.6567504405975342,2.890369176864624,1.2695791156147607e-06
8992000,1761,112400,-1.3104634284973145,2.890368700027466,1.0405772172816796e-06
9000000,1761,112500,-0.6962094306945801,2.890368700027466,9.396554787599598e-07
9008000,1761,112600,-1.4406700134277344,2.890368938446045,1.0609069249767344e-06
9016000,1761,112700,-1.3038444519042969,2.890369176864624,1.7016275251080515e-06
9024000,1761,112800,-0.35984325408935547,2.8903298377990723,7.032346616142604e-07
9032000,1761,112900,-1.071577548980713,2.890305757522583,1.0616471399771399e-06
9040000,1761,113000,-1.848222255706787,2.890317440032959,1.2710592045550584e-06
9048000,1761,113100,-0.5994777679443359,2.890322208404541,1.1298584468022455e-06
9056000,1761,113200,-0.10210967063903809,2.8903279304504395,8.631017180960043e-07
9064000,1761,113300,-1.1151292324066162,2.890334367752075,6.122153308751876e-07
9072000,1761,113400,-0.6253581047058105,2.890338897705078,8.094781946965668e-07
9080000,1761,113500,-1.780773401260376,2.8903422355651855,1.1197623734915396e-06
9088000,1762,113600,-1.0341100692749023,2.8903472423553467,1.1719882877514465e-06
9096000,1762,113700,-0.8933449983596802,2.890349864959717,5.707318564418529e-07
9104000,1762,113800,-0.08552134037017822,2.8903517723083496,1.0051040817415924e-06
9112000,1761,113900,-1.9036688804626465,2.890355348587036,1.9817309748759726e-06
9120000,1761,114000,-0.9508302211761475,2.8903560638427734,1.7988895706366748e-06
9128000,1762,114100,-0.8147174119949341,2.8903565406799316,1.3205202549215755e-06
9136000,1762,114200,-2.4086732864379883,2.890359401702881,1.108722472054069e-06
9144000,1762,114300,-0.434688925743103,2.8903610706329346,1.2400416835589567e-06
9152000,1762,114400,-0.41991281509399414,2.890362501144409,1.373282088934502e-06
9160000,1762,114500,-0.7960314750671387,2.8903634548187256,1.0921268085439806e-06
9168000,1762,114600,-0.9341672658920288,2.8903648853302,2.099099674524041e-06
9176000,1761,114700,-0.6574804782867432,2.8903651237487793,7.353681326094375e-07
9184000,1762,114800,-1.3292243480682373,2.8903648853302,8.912804219107784e-07
9192000,1762,114900,-0.9333806037902832,2.890367031097412,1.2473877859520144e-06
9200000,1762,115000,-1.513523817062378,2.890366792678833,9.104368245971273e-07
9208000,1762,115100,-0.33486270904541016,2.890367269515991,1.150457819676376e-06
9216000,1761,115200,-1.4896409511566162,2.8903675079345703,1.4326212749438128e-06
9224000,1761,115300,-1.0213818550109863,2.8903677463531494,1.0727507060437347e-06
9232000,1761,115400,-0.5889707803726196,2.8903679847717285,1.3008302630623803e-06
9240000,1762,115500,-0.42333459854125977,2.8903679847717285,1.1774225185945397e-06
9248000,1762,115600,-1.75889253616333,2.890368938446045,7.905250640760642e-07
9256000,1762,115700,-0.1235654354095459,2.8903682231903076,8.050432143136277e-07
9264000,1762,115800,-0.6257190704345703,2.890368700027466,5.45023794984445e-07
9272000,1762,115900,-0.5896801948547363,2.890368938446045,8.5521804749078e-07
9280000,1762,116000,-1.761570692062378,2.8903696537017822,1.2398619446685188e-06
9288000,1762,116100,-0.7791317701339722,2.890368938446045,1.0812045729835518e-06
9296000,1762,116200,-1.7254703044891357,2.890369415283203,1.249382876267191e-06
9304000,1762,116300,-1.1602375507354736,2.890369415283203,1.2986944284421043e-06
9312000,1762,116400,-1.0029525756835938,2.8903684616088867,1.098336497307173e-06
9320000,1761,116500,-0.9144701957702637,2.890369176864624,6.506182899101987e-07
9328000,1761,116600,-1.571315050125122,2.890369415283203,1.0970777566399192e-06
9336000,1761,116700,-0.9106103181838989,2.8903698921203613,1.616327040210308e-06
9344000,1761,116800,-0.04162800312042236,2.8903696537017822,8.829443913782598e-07
9352000,1761,116900,-1.096627950668335,2.8903703689575195,1.4770670304642408e-06
9360000,1761,117000,-0.5732289552688599,2.8903701305389404,1.0333471891499357e-06
9368000,1761,117100,-1.5039410591125488,2.8903701305389404,1.8708276456891326e-06
9376000,1761,117200,-1.7799501419067383,2.8903698921203613,1.2804757716367021e-06
9384000,1761,117300,-0.3748633861541748,2.8903698921203613,4.608805852512887e-07
9392000,1761,117400,-0.5718443393707275,2.8903698921203613,1.1102654298156267e-06
9400000,1761,117500,-1.2340378761291504,2.8903696537017822,1.7428850469514146e-06
9408000,1761,117600,-1.1108896732330322,2.890369415283203,1.219978571498359e-06
9416000,1760,117700,-1.064033031463623,2.8903701305389404,7.279464853127138e-07
9424000,1760,117800,-1.6349289417266846,2.890369415283203,2.1837327039975207e-06
9432000,1760,117900,-1.0947983264923096,2.8903698921203613,8.218609650612052e-07
9440000,1760,118000,-0.4591858386993408,2.890369415283203,1.8370426460023737e-06
9448000,1761,118100,-2.4641664028167725,2.890368700027466,1.4356276096805232e-06
9456000,1761,118200,-0.6673282384872437,2.890369415283203,5.896563379792497e-07
9464000,1761,118300,-0.20496809482574463,2.8903698921203613,1.2049365523125743e-06
9472000,1761,118400,-1.079777717590332,2.8903489112854004,1.0992623629135778e-06
9480000,1761,118500,-1.1661889553070068,2.890352249145508,8.368671728931076e-07
9488000,1761,118600,-1.372863531112671,2.8903534412384033,1.2014546655336744e-06
9496000,1761,118700,-2.876980781555176,2.890357494354248,8.147238759192987e-07
9504000,1761,118800,-0.035590529441833496,2.890357732772827,8.766633072809782e-07
9512000,1761,118900,-0.6377553939819336,2.8903591632843018,1.3139340353518492e-06
9520000,1760,119000,-0.6472712755203247,2.8903605937957764,1.127013433688262e-06
9528000,1760,119100,-1.5023369789123535,2.89036226272583,8.671212299304898e-07
9536000,1760,119200,-2.491485118865967,2.8903629779815674,5.048665343565517e-07
9544000,1760,119300,-2.616151809692383,2.8903636932373047,1.1954223282373277e-06
9552000,1760,119400,-0.9543464183807373,2.890364646911621,1.1030989526261692e-06
9560000,1760,119500,-0.6388868093490601,2.8903651237487793,1.070740154318628e-06
9568000,1760,119600,0.10936039686203003,2.890364170074463,7.936672545838519e-07
9576000,1760,119700,-0.7568560838699341,2.8903660774230957,1.4395315020010457e-06
9584000,1760,119800,-1.0348803997039795,2.8903579711914062,8.692007327226747e-07
9592000,1760,119900,-1.2880349159240723,2.8903605937957764,8.046081347856671e-07
9600000,1760,120000,-0.5592745542526245,2.89036226272583,8.995633038466622e-07
9608000,1760,120100,-0.5064141750335693,2.8903629779815674,7.496672651541303e-07
9616000,1760,120200,-0.9993842840194702,2.890363931655884,1.0471061386851943e-06
9624000,1760,120300,-0.20441246032714844,2.890364170074463,1.0731929478424718e-06
9632000,1760,120400,-1.098085880279541,2.8903651237487793,1.4835324009254691e-06
9640000,1760,120500,-2.4192707538604736,2.8903656005859375,7.891127893344674e-07
9648000,1760,120600,-0.872376561164856,2.890366315841675,9.757907264429377e-07
9656000,1760,120700,-0.1724841594696045,2.8903677463531494,1.0819242106663296e-06
9664000,1760,120800,-0.034951090812683105,2.8903679847717285,5.831201406181208e-07
9672000,1760,120900,-0.4853428602218628,2.8903679847717285,6.713406719427439e-07
9680000,1760,121000,-1.3008058071136475,2.890368700027466,9.126688382821158e-07
9688000,1760,121100,-0.6725674867630005,2.890368938446045,1.4413724329642719e-06
9696000,1760,121200,-0.5901230573654175,2.890369415283203,9.832496061790152e-07
9704000,1760,121300,-2.053159236907959,2.890369415283203,9.56117219175212e-07
9712000,1760,121400,-0.24209260940551758,2.890368700027466,5.125185680299182e-07
9720000,1760,121500,-1.8047573566436768,2.890368700027466,6.24969345608406e-07
9728000,1760,121600,-0.846604585647583,2.8903698921203613,7.081429771460535e-07
9736000,1761,121700,-1.689854621887207,2.890369415283203,1.2938301097165095e-06
9744000,1761,121800,-1.2489886283874512,2.890369415283203,1.4457521047006594e-06
9752000,1761,121900,-2.8230977058410645,2.8903696537017822,6.634895726165269e-07
9760000,1761,122000,-0.4621315002441406,2.8903613090515137,1.5966845694492804e-06
9768000,1761,122100,-0.7086892127990723,2.8903613090515137,4.5283505301085825e-07
9776000,1761,122200,-2.577755928039551,2.8903632164001465,1.5037419416330522e-06
9784000,1761,122300,-0.03306698799133301,2.890364170074463,1.108903802560235e-06
9792000,1761,122400,-1.347456932067871,2.8903651237487793,6.235994760572794e-07
9800000,1761,122500,-2.3813514709472656,2.8903656005859375,9.79784999799449e-07
9808000,1761,122600,-1.4114081859588623,2.890367031097412,1.3665332971868338e-06
9816000,1761,122700,-1.150498867034912,2.890367031097412,1.704568035165721e-06
9824000,1761,122800,-0.3579378128051758,2.890366792678833,7.21596450148354e-07
9832000,1761,122900,-0.8498097658157349,2.890367269515991,1.1087928442066186e-06
9840000,1761,123000,-1.202577829360962,2.8903679847717285,1.0306108606528142e-06
9848000,1761,123100,-1.3844788074493408,2.8903679847717285,1.1693542774082744e-06
9856000,1761,123200,-0.5430129766464233,2.8903679847717285,4.802204784937203e-07
9864000,1761,123300,-0.8246011734008789,2.8903679847717285,8.138849807437509e-07
9872000,1761,123400,-0.9476795196533203,2.890368938446045,6.23171672486933e-07
9880000,1761,123500,-1.7879753112792969,2.890368938446045,1.4473056353381253e-06
9888000,1761,123600,-1.1623508930206299,2.890368938446045,7.436527198478871e-07
9896000,1761,123700,-3.537947654724121,2.890369415283203,1.3140803503119969e-06
9904000,1761,123800,-3.137598991394043,2.890369415283203,8.83364918990992e-07
9912000,1761,123900,-1.3451368808746338,2.890369415283203,9.502476814304828e-07
9920000,1761,124000,-0.3570929765701294,2.890368938446045,5.28288296663959e-07
9928000,1761,124100,-2.454608917236328,2.8903698921203613,8.709066605661064e-07
9936000,1761,124200,-1.748098611831665,2.8903698921203613,9.975721013688599e-07
9944000,1761,124300,-2.8114254474639893,2.890369415283203,1.0578825140328263e-06
9952000,1762,124400,-0.71463942527771,2.890369415283203,3.207011900485668e-07
9960000,1762,124500,-1.666872501373291,2.8903703689575195,7.073173264871002e-07
9968000,1762,124600,-1.2315928936004639,2.8903698921203613,9.433682635062723e-07
9976000,1762,124700,-0.7549564838409424,2.8903703689575195,2.0874008441751357e-06
9984000,1762,124800,-0.7736327648162842,2.8903698921203613,7.245733968375134e-07
