fps,avg reward,nupdates,explained_variance,learning rate,epsilonValue,value_loss,total_timesteps,policy_entropy
47,-0.14381430596113204,1,-102.9428482055664,0.001,99.9854546512389,0.002675676718354225,80,1.7917568683624268
1290,0.3141080342233181,100,-0.43370211124420166,0.001,98.54546512388964,0.004232323728501797,8000,1.7917335033416748
1447,0.6748159274458885,200,-0.00683140754699707,0.001,97.09093024777928,0.026133079081773758,16000,1.7916691303253174
1545,0.5157281350344419,300,0.7943913489580154,0.001,95.63639537166893,0.00021727402054239064,24000,1.791513442993164
1567,0.657645670324564,400,-0.10187602043151855,0.001,94.18186049555857,0.0034765289165079594,32000,1.7906100749969482
1602,0.8370987579226494,500,0.07371175289154053,0.001,92.72732561944821,0.031041618436574936,40000,1.7879393100738525
1606,0.7332220405340195,600,0.03423696756362915,0.001,91.27279074333785,0.030604541301727295,48000,1.7864974737167358
1609,0.3365319579839706,700,0.11550247669219971,0.001,89.81825586722749,0.012954628095030785,56000,1.786373496055603
1618,0.21597091639414429,800,0.08550339937210083,0.001,88.36372099111713,0.025159481912851334,64000,1.7899665832519531
1623,0.3509324636310339,900,0.08844292163848877,0.001,86.90918611500678,0.030646424740552902,72000,1.7889484167099
1622,0.616005290299654,1000,-0.15848636627197266,0.001,85.45465123889642,0.033719345927238464,80000,1.784701943397522
1621,0.38946105912327766,1100,0.2174198031425476,0.001,84.00011636278606,0.00613828469067812,88000,1.782212257385254
1624,0.8466446116566658,1200,0.03919261693954468,0.001,82.5455814866757,0.06542406231164932,96000,1.7785108089447021
1627,0.5941756285727025,1300,0.18455618619918823,0.001,81.09104661056534,0.025378504768013954,104000,1.769556999206543
1637,0.8642182298004627,1400,0.5645758211612701,0.001,79.63651173445498,0.0010284638265147805,112000,1.7756989002227783
1638,1.1852748177945613,1500,0.05603384971618652,0.001,78.18197685834463,0.056027986109256744,120000,1.7457183599472046
1631,1.1135475866496563,1600,0.11421382427215576,0.001,76.72744198223427,0.07127156853675842,128000,1.765559196472168
1634,0.6184105854481459,1700,0.3300842046737671,0.001,75.27290710612391,0.037488944828510284,136000,1.784937858581543
1635,0.7859359093010425,1800,0.22147202491760254,0.001,73.81837223001355,0.04525717347860336,144000,1.7787916660308838
1636,0.6869851291179657,1900,0.2028636932373047,0.001,72.3638373539032,0.04284074902534485,152000,1.7759182453155518
1639,0.33715457785874603,2000,0.25432050228118896,0.001,70.90930247779283,0.007464820984750986,160000,1.7883796691894531
1634,0.7835882235318422,2100,0.35979175567626953,0.001,69.45476760168248,0.049815583974123,168000,1.7740917205810547
1633,1.1390647627413273,2200,0.5664887726306915,0.001,68.00023272557212,0.046634137630462646,176000,1.7633329629898071
1637,1.1915129378437996,2300,0.322679340839386,0.001,66.54569784946176,0.03778109699487686,184000,1.7655346393585205
1640,0.4086000729352236,2400,0.5266318917274475,0.001,65.0911629733514,0.009669804945588112,192000,1.7817885875701904
1645,0.6325275182724,2500,0.7196297645568848,0.001,63.63662809724122,0.009534402750432491,200000,1.775490164756775
1647,0.36327354761306196,2600,0.8575678765773773,0.001,62.182093221131574,0.00638803094625473,208000,1.7858011722564697
1650,0.40527810202911496,2700,0.781890481710434,0.001,60.727558345021926,0.029053866863250732,216000,1.7858400344848633
1650,1.082071340456605,2800,0.7865141332149506,0.001,59.27302346891228,0.02701791562139988,224000,1.7795788049697876
1655,0.846363653242588,2900,0.7527716904878616,0.001,57.81848859280263,0.012465507723391056,232000,1.7865339517593384
1650,0.5166031748987734,3000,0.8183694183826447,0.001,56.36395371669298,0.016958102583885193,240000,1.7844743728637695
