fps,avg reward,nupdates,total_timesteps,policy_entropy,explained_variance,value_loss
1905,3.2375549510121346,123100,9848000,1.4086462259292603,0.9602734297513962,0.07369710505008698
1905,2.5833881337195637,123200,9856000,1.4242676496505737,0.9770457781851292,0.02903645858168602
1905,3.6104373523034154,123300,9864000,1.391649842262268,0.9768941979855299,0.05451114848256111
1905,2.3138733582571147,123400,9872000,1.5034699440002441,0.9768535923212767,0.04375866800546646
1905,3.0699731815606355,123500,9880000,1.4141348600387573,0.9744204916059971,0.046956051141023636
1906,3.0406071916222572,123600,9888000,1.373565912246704,0.977532522752881,0.04125888645648956
1906,2.811457713879645,123700,9896000,1.4498358964920044,0.9804984424263239,0.026902642101049423
1906,2.7274621671065686,123800,9904000,1.4565621614456177,0.9558868557214737,0.04446018487215042
1906,2.672272923309356,123900,9912000,1.4429092407226562,0.9838283322751522,0.026585781946778297
1906,2.6919134356081487,124000,9920000,1.4911468029022217,0.9771652948111296,0.03158422186970711
1906,3.310779505036771,124100,9928000,1.3825576305389404,0.986700807698071,0.03605461120605469
1906,2.7325895607471464,124200,9936000,1.4852063655853271,0.9763521403074265,0.022279508411884308
1906,3.0263967964798213,124300,9944000,1.5094250440597534,0.8494019061326981,0.2533937394618988
1906,2.809144057985395,124400,9952000,1.433525800704956,0.9929885785095394,0.015820475295186043
1906,3.4887789536267517,124500,9960000,1.445598840713501,0.9884629352018237,0.02781524322926998
1906,2.6641517724841832,124600,9968000,1.3212499618530273,0.971599418669939,0.041671015322208405
1906,3.4444950383156536,124700,9976000,1.3338632583618164,0.9709625598043203,0.04960956051945686
1906,2.81793315038085,124800,9984000,1.465551495552063,0.9696580525487661,0.040301613509655
1906,2.937959715165198,124900,9992000,1.5207833051681519,0.9769433308392763,0.02900005877017975
1906,2.9743787500541656,125000,10000000,1.4280414581298828,0.9845155784860253,0.017412154003977776
1907,2.944505464285612,125100,10008000,1.4119937419891357,0.9834172427654266,0.028403598815202713
1907,2.9104458199813963,125200,10016000,1.4325370788574219,0.9883834850043058,0.018850868567824364
1907,2.725447385944426,125300,10024000,1.606665015220642,0.9908071309328079,0.02153211273252964
1907,2.257957643829286,125400,10032000,1.5298136472702026,0.8800803273916245,0.20409400761127472
1907,3.5689397491514683,125500,10040000,1.489519715309143,0.9684874266386032,0.06053375080227852
1907,2.6016013871878387,125600,10048000,1.4290339946746826,0.9718458615243435,0.05269294232130051
1907,2.6945452439365907,125700,10056000,1.4617223739624023,0.9518786780536175,0.10688193887472153
1907,2.796315353841055,125800,10064000,1.4714784622192383,0.9848385332152247,0.027006011456251144
1907,2.7735635317862033,125900,10072000,1.4388673305511475,0.9707672409713268,0.04731069505214691
1907,2.9246339865028856,126000,10080000,1.398848056793213,0.9722367692738771,0.030554259195923805
1907,2.7715257931733506,126100,10088000,1.462646484375,0.9881878551095724,0.030749544501304626
1907,3.2664640618488194,126200,10096000,1.4410200119018555,0.9715524297207594,0.04673793539404869
1906,3.5894854065030812,126300,10104000,1.4520442485809326,0.9805723670870066,0.023942667990922928
1906,2.586151463538408,126400,10112000,1.392925500869751,0.9870638819411397,0.0336618646979332
1906,2.736066649854183,126500,10120000,1.4266003370285034,0.9805319719016552,0.024098049849271774
1906,3.1834201008081435,126600,10128000,1.4243556261062622,0.9870224827900529,0.035055819898843765
1906,3.3873372371308506,126700,10136000,1.4745779037475586,0.9827810768038034,0.025448361411690712
1906,2.7920229963958265,126800,10144000,1.5485137701034546,0.9844801425933838,0.023458248004317284
1906,3.059239386022091,126900,10152000,1.4100109338760376,0.9632451087236404,0.06553447246551514
1906,2.7638421252369882,127000,10160000,1.4546703100204468,0.9711554050445557,0.04346311837434769
1906,2.5138950727880003,127100,10168000,1.5047938823699951,0.9744061846286058,0.04525616392493248
1906,2.8259888271801175,127200,10176000,1.4397109746932983,0.9756188467144966,0.038747917860746384
1906,3.116361763328314,127300,10184000,1.3909132480621338,0.991324600763619,0.02227495238184929
1906,2.620268858410418,127400,10192000,1.4584019184112549,0.9915955169126391,0.012921536341309547
1906,3.8030321786180137,127500,10200000,1.4334756135940552,0.9888105466961861,0.025455448776483536
1906,2.7960761323571206,127600,10208000,1.4110380411148071,0.9847599035128951,0.019712679088115692
1906,4.054791954904795,127700,10216000,1.4105150699615479,0.9568370170891285,0.06760020554065704
1906,2.7886348865926265,127800,10224000,1.4577540159225464,0.9562705419957638,0.03560841083526611
1906,3.8871451748535035,127900,10232000,1.4739125967025757,0.989966151304543,0.028367161750793457
1906,2.1748572130047252,128000,10240000,1.457367181777954,0.9048491567373276,0.3201201558113098
1907,2.6580109551548956,128100,10248000,1.562927007675171,0.9745362270623446,0.024477217346429825
1907,4.006059151887894,128200,10256000,1.4708960056304932,0.9558475837111473,0.06432969868183136
1907,2.7914091013371944,128300,10264000,1.5402690172195435,0.9349392503499985,0.03862941637635231
1907,3.715070600062609,128400,10272000,1.472847580909729,0.9731631241738796,0.048432357609272
1907,2.3448361673392357,128500,10280000,1.54297935962677,0.9659739397466183,0.04103095084428787
1907,3.8632746905088426,128600,10288000,1.4422264099121094,0.9712980277836323,0.030495667830109596
1907,2.7996367916464804,128700,10296000,1.537453293800354,0.9748739674687386,0.024814654141664505
1907,2.865563280880451,128800,10304000,1.4890533685684204,0.990927129983902,0.01634497568011284
1907,3.207452455163002,128900,10312000,1.4378787279129028,0.9808051288127899,0.029914621263742447
1907,3.3310665440745653,129000,10320000,1.4982808828353882,0.9707981292158365,0.05085144564509392
1907,2.792372790724039,129100,10328000,1.5081894397735596,0.9893660200759768,0.019699150696396828
1907,3.5392487972974775,129200,10336000,1.4463765621185303,0.987533955834806,0.04552207887172699
1907,2.5464684564620255,129300,10344000,1.5960378646850586,0.9871603101491928,0.01616755500435829
1907,3.605338104069233,129400,10352000,1.4842678308486938,0.9914205698296428,0.015421144664287567
1907,2.834014696255326,129500,10360000,1.4474601745605469,0.9808194153010845,0.0335717499256134
1907,2.972379367798567,129600,10368000,1.498009204864502,0.9718681052327156,0.0398392528295517
1907,3.1703231184743346,129700,10376000,1.507252812385559,0.991141252219677,0.018627606332302094
1907,2.1756582856643947,129800,10384000,1.5937598943710327,0.9537708051502705,0.05030357092618942
1907,3.3938722744584084,129900,10392000,1.5187753438949585,0.9566693976521492,0.05963190644979477
1907,2.6342663377523423,130000,10400000,1.3771183490753174,0.9413383938372135,0.04446811228990555
1907,3.5445041194558145,130100,10408000,1.3935548067092896,0.9820662513375282,0.027785230427980423
1907,2.738924337923527,130200,10416000,1.5249048471450806,0.8756831139326096,0.1707952916622162
1907,2.3910978456027805,130300,10424000,1.5940557718276978,0.9839312750846148,0.02685048058629036
1907,3.0814459323883057,130400,10432000,1.5145384073257446,0.9856084510684013,0.03261777386069298
1907,3.089030799898319,130500,10440000,1.4770872592926025,0.9817029014229774,0.03796299919486046
1907,3.4101822540163993,130600,10448000,1.4529598951339722,0.9777719844132662,0.04249619320034981
1907,3.4790996249765156,130700,10456000,1.3668981790542603,0.9587991572916508,0.06755861639976501
1907,2.867309554014355,130800,10464000,1.5442960262298584,0.9967324831523001,0.006561427377164364
1907,3.4227170199155807,130900,10472000,1.4111542701721191,0.980527276173234,0.030322689563035965
1907,2.563802231103182,131000,10480000,1.6082597970962524,0.991603403352201,0.010743601247668266
1907,2.5615245491731913,131100,10488000,1.4540226459503174,0.9890299225226045,0.022807369008660316
1907,3.3235736325383187,131200,10496000,1.4812685251235962,0.9876650329679251,0.024003809317946434
1907,3.1666140407323837,131300,10504000,1.3606218099594116,0.9833411555737257,0.0340849943459034
1907,2.891457091271877,131400,10512000,1.4933525323867798,0.8321372866630554,0.17360074818134308
1908,2.9125808966346085,131500,10520000,1.4687483310699463,0.9557059407234192,0.05777687951922417
1908,3.6085265412926675,131600,10528000,1.4590427875518799,0.976135129109025,0.027573872357606888
1908,3.066940104216337,131700,10536000,1.4796319007873535,0.9813864454627037,0.03984858840703964
1908,3.1283936174586415,131800,10544000,1.3474981784820557,0.9583989009261131,0.06556473672389984
1908,3.0928997099399567,131900,10552000,1.4734748601913452,0.980211490765214,0.020791277289390564
1908,3.6533546045422556,132000,10560000,1.3997642993927002,0.9554023630917072,0.059550292789936066
1908,2.7646031022071837,132100,10568000,1.3837313652038574,0.9795968644320965,0.04069584235548973
1908,3.0443884640932084,132200,10576000,1.3883764743804932,0.9842574037611485,0.03558250144124031
1908,2.9131412368267773,132300,10584000,1.4309885501861572,0.988294624723494,0.03343823552131653
1908,3.0612042166292666,132400,10592000,1.3824797868728638,0.9919180544093251,0.015395961701869965
1908,3.148854134976864,132500,10600000,1.3237859010696411,0.989397975616157,0.03675317391753197
1908,3.3762402549386024,132600,10608000,1.3174355030059814,0.9735757205635309,0.04747582599520683
1908,3.8090878568589686,132700,10616000,1.2883492708206177,0.9951905072666705,0.0144773218780756
1908,3.1694418750703335,132800,10624000,1.4043105840682983,0.9793738014996052,0.039466869086027145
1908,2.2578773288056255,132900,10632000,1.4361903667449951,0.9707427583634853,0.04102732613682747
1908,2.7838113510981204,133000,10640000,1.3913894891738892,0.9924575099721551,0.015278318896889687
1908,2.568230486707762,133100,10648000,1.4877808094024658,0.9747182503342628,0.04061284288764
1908,3.2283722430467607,133200,10656000,1.4838929176330566,0.9802595563232899,0.03082752786576748
1909,3.122925163060427,133300,10664000,1.5213702917099,0.9706187695264816,0.03533640131354332
1909,3.3473289765417578,133400,10672000,1.5297538042068481,0.9666343554854393,0.03408240154385567
1909,2.8262589327059686,133500,10680000,1.5326300859451294,0.9891816982999444,0.022138915956020355
1909,2.852299934998155,133600,10688000,1.4746085405349731,0.9507532007992268,0.08696410804986954
1909,4.060665889084339,133700,10696000,1.3589166402816772,0.9806976523250341,0.029613172635436058
1909,2.848273991048336,133800,10704000,1.4512228965759277,0.9752466361969709,0.030955323949456215
1909,3.3476783713325857,133900,10712000,1.4157432317733765,0.9847778677940369,0.04526856541633606
1909,2.762027657032013,134000,10720000,1.4774844646453857,0.9886305797845125,0.013497049920260906
1909,2.7717910477891565,134100,10728000,1.5490362644195557,0.9229873716831207,0.09539293497800827
1910,2.9351255618035794,134200,10736000,1.536944031715393,0.9587551020085812,0.04437163844704628
1910,2.1827517943223937,134300,10744000,1.5834022760391235,0.9760074783116579,0.03787999600172043
1910,3.0827058710157873,134400,10752000,1.4123977422714233,0.9802967477589846,0.02507583424448967
1910,3.7410385485738518,134500,10760000,1.483858585357666,0.9907582476735115,0.02125769853591919
1910,2.275098376721144,134600,10768000,1.5160863399505615,0.9630586132407188,0.03480750322341919
1910,4.152380415052176,134700,10776000,1.3902862071990967,0.9847797136753798,0.024273278191685677
1910,3.0243566960096357,134800,10784000,1.4310753345489502,0.976522658020258,0.026710817590355873
1910,3.579322600364685,134900,10792000,1.3700249195098877,0.9802606720477343,0.04533558338880539
1910,3.332532013207674,135000,10800000,1.3512500524520874,0.9620431065559387,0.06150583550333977
1910,2.243348432239145,135100,10808000,1.3919347524642944,0.9708872437477112,0.05355489253997803
1910,1.9853273387998343,135200,10816000,1.411006212234497,0.984280938282609,0.016639206558465958
1910,3.3530498521402476,135300,10824000,1.3978891372680664,0.9767341054975986,0.0664214938879013
1910,3.3717221915721893,135400,10832000,1.4418439865112305,0.9696892984211445,0.05187883973121643
1910,3.746897576749325,135500,10840000,1.4604170322418213,0.9653074778616428,0.09302840381860733
1910,2.9551916372030975,135600,10848000,1.4498651027679443,0.9887921465560794,0.018738150596618652
1910,2.700334749883041,135700,10856000,1.520434856414795,0.9924994776956737,0.023608827963471413
1910,3.554373706597835,135800,10864000,1.4096534252166748,0.9833080563694239,0.0484442338347435
1910,2.7635896068066357,135900,10872000,1.5121997594833374,0.9932256424799562,0.015262464061379433
1910,3.3498209666460754,136000,10880000,1.4541633129119873,0.9336604923009872,0.11565545946359634
1910,2.5814496568404137,136100,10888000,1.5849263668060303,0.9651298001408577,0.06138474494218826
1910,3.153943256288767,136200,10896000,1.483750581741333,0.9804373048245907,0.032622434198856354
1910,2.9682880701497196,136300,10904000,1.4716882705688477,0.9863103600218892,0.037348926067352295
1911,3.016345543693751,136400,10912000,1.4757133722305298,0.9765881784260273,0.04023825749754906
1911,3.385084749991074,136500,10920000,1.4000083208084106,0.9896202711388469,0.022727778181433678
1911,3.0003581547178326,136600,10928000,1.5443137884140015,0.9874579748138785,0.02962467074394226
1911,3.907891075313091,136700,10936000,1.356671690940857,0.7761375457048416,0.5247023701667786
1911,2.5470473265275357,136800,10944000,1.4850256443023682,0.967417448759079,0.06399296224117279
1911,3.730471722781658,136900,10952000,1.4673404693603516,0.9880297463387251,0.026607077568769455
1911,2.494639252126217,137000,10960000,1.4664603471755981,0.9871017802506685,0.02209445834159851
1911,2.9780509596690536,137100,10968000,1.5472627878189087,0.9422703497111797,0.03693585470318794
1911,2.7329700350761414,137200,10976000,1.506763219833374,0.9920158619061112,0.017329547554254532
1911,3.2642501898109915,137300,10984000,1.4461405277252197,0.9786515459418297,0.03204059600830078
1911,3.8864438127726317,137400,10992000,1.3278846740722656,0.9861138397827744,0.03019358217716217
1911,3.0729355476796627,137500,11000000,1.3715541362762451,0.9887357279658318,0.022763561457395554
