fps,explained_variance,total_timesteps,value_loss,avg reward,policy_entropy,nupdates
1999,-0.0466609001159668,5056000,8.865272320690565e-07,0.0001966426116268849,2.1972227096557617,63200
1999,0.08259165287017822,5064000,2.5888916752592195e-06,0.0011845732856954783,2.1972153186798096,63300
1999,0.10344523191452026,5072000,2.728279014263535e-06,0.00010761199555417989,2.1972222328186035,63400
1999,-1.7329816818237305,5080000,9.826409041124862e-06,-0.00028853837875431054,2.197221040725708,63500
1999,-0.005460500717163086,5088000,1.0979788385157008e-06,-0.000397909467142199,2.1972196102142334,63600
1999,-1.0975868701934814,5096000,1.0177727745031007e-05,0.0008741280511458171,2.1972203254699707,63700
1999,-0.2347402572631836,5104000,2.6761913431982975e-06,0.001365497813139882,2.197221040725708,63800
1999,-1.522108554840088,5112000,2.89003764919471e-06,-0.00030406683599721874,2.1972224712371826,63900
1999,0.2714840769767761,5120000,2.407246256552753e-06,-0.0034929557496980123,2.1972198486328125,64000
1999,-1.1757724285125732,5128000,3.294149792054668e-06,0.0007387048293821863,2.1972224712371826,64100
1999,-0.34162473678588867,5136000,9.13082931219833e-06,0.0006066519746582344,2.1972198486328125,64200
1999,-0.6584131717681885,5144000,1.5478332215934643e-06,0.0005082493447844172,2.1972222328186035,64300
1999,-1.69053316116333,5152000,8.969182999862824e-06,-0.0012262531388842035,2.197221040725708,64400
1999,-3.1524057388305664,5160000,3.332520918775117e-06,0.00016203653540287634,2.197223663330078,64500
1999,-0.6814547777175903,5168000,2.5541085051372647e-06,-0.001172471449990553,2.197221517562866,64600
1999,0.2841431498527527,5176000,3.0115238587313797e-06,0.0017405118378519546,2.1972155570983887,64700
1999,-0.16934049129486084,5184000,2.120189265042427e-06,7.29821764252847e-05,2.19722318649292,64800
1999,-2.0272252559661865,5192000,9.389866136189085e-06,-0.0011298140079418317,2.1972203254699707,64900
1999,0.04732304811477661,5200000,1.004993123387976e-06,-7.146784982978716e-05,2.1972222328186035,65000
1999,-0.6797691583633423,5208000,7.725891009613406e-06,0.0013869112139218488,2.197218418121338,65100
1999,-2.7021894454956055,5216000,1.4598624602513155e-06,0.0003818335179403221,2.197222948074341,65200
1999,-0.33781301975250244,5224000,2.564903525126283e-06,0.004660265495476779,2.197221279144287,65300
1999,-0.7594069242477417,5232000,3.640884415290202e-06,-0.00047436347686016236,2.1972222328186035,65400
1999,-1.421881914138794,5240000,1.3758389286522288e-05,0.0008054453181102871,2.197221517562866,65500
1999,0.1263483166694641,5248000,8.449649726571806e-07,-0.000529580921283923,2.1972219944000244,65600
1999,-1.0589914321899414,5256000,1.096146024792688e-05,0.00013129035432939417,2.197221517562866,65700
1999,-1.1674528121948242,5264000,4.1647240323072765e-06,-0.0007091607254551491,2.1972217559814453,65800
1999,0.14710766077041626,5272000,2.7271476028545294e-06,-0.00031004305947135435,2.197222948074341,65900
1998,-0.11541247367858887,5280000,2.4929809114837553e-06,0.0007286459079296037,2.197218894958496,66000
1999,-0.4259148836135864,5288000,1.6975857306533726e-06,0.00029195116303526447,2.197221040725708,66100
1999,-1.2107667922973633,5296000,1.4235590242606122e-05,0.0015527288342127576,2.1972203254699707,66200
1999,-0.7915204763412476,5304000,1.3813286159347626e-06,0.0008747426740654873,2.197221279144287,66300
1999,-1.534055471420288,5312000,1.1453935258032288e-05,0.0015810694860192598,2.1972198486328125,66400
1998,-0.5775485038757324,5320000,1.7744305296218954e-06,6.294636006742849e-05,2.1972227096557617,66500
1998,-0.2734382152557373,5328000,3.0065637020015856e-06,0.0011112227310150046,2.1972172260284424,66600
1998,-0.8306385278701782,5336000,1.1322743375785649e-05,0.0006716557014442515,2.197218418121338,66700
1999,-1.3754839897155762,5344000,4.426271971169626e-06,0.00048225898640339435,2.1972217559814453,66800
1999,-0.6272125244140625,5352000,1.0330049008189235e-05,-0.0003300085944374587,2.197221040725708,66900
1999,-0.08488130569458008,5360000,1.001067403194611e-06,-0.0003940290312129946,2.197220802307129,67000
1999,-1.5613994598388672,5368000,1.2855321983806789e-05,-0.00015785687642164704,2.197218894958496,67100
1998,-0.45733094215393066,5376000,1.8147986793337623e-06,-7.319817968891585e-05,2.197221279144287,67200
1999,-0.37653088569641113,5384000,2.0836630483245244e-06,0.003220070123734331,2.197216033935547,67300
1999,-1.6623220443725586,5392000,1.766475861586514e-06,0.001279229624196887,2.197221040725708,67400
1999,-1.0166747570037842,5400000,9.284099178330507e-06,-0.0012475398963715633,2.1972203254699707,67500
1999,-1.3302533626556396,5408000,1.046299303197884e-06,0.0003110662151811994,2.197218656539917,67600
1999,-0.5668601989746094,5416000,1.3355401279113721e-05,0.000389929202174244,2.19722056388855,67700
1998,-0.8243170976638794,5424000,2.9526549951697234e-06,0.0007380876122283553,2.1972217559814453,67800
1998,-1.131988525390625,5432000,2.4340031359315617e-06,-0.0005444644880981287,2.1972222328186035,67900
1998,0.16208219528198242,5440000,3.899705461662961e-06,0.0011072860999775003,2.1972103118896484,68000
1999,-1.8713812828063965,5448000,2.1972775812173495e-06,0.0004616041989720543,2.197221517562866,68100
1999,-0.947455644607544,5456000,8.257168701675255e-06,-0.0007846795142540941,2.197221279144287,68200
1999,-0.8641858100891113,5464000,9.67266487350571e-07,0.00042315253808737906,2.197221279144287,68300
1999,-1.2788019180297852,5472000,1.7286667571170256e-05,0.0004784650702390536,2.1972198486328125,68400
1999,0.037792742252349854,5480000,1.2245159268786665e-06,-0.0014682701257697772,2.1972222328186035,68500
1999,-0.5979163646697998,5488000,2.56467365034041e-06,0.0013328423126949928,2.197209358215332,68600
1999,-2.462574005126953,5496000,3.5238583677710267e-06,7.540870760749385e-05,2.197218418121338,68700
1999,-2.1543221473693848,5504000,1.0746211955847684e-05,-0.0006764826208382147,2.1972217559814453,68800
1999,-0.7785323858261108,5512000,5.242819952400168e-06,-0.0001958622370352714,2.1972217559814453,68900
1999,-0.3392200469970703,5520000,4.088315563421929e-06,0.0010348500894906466,2.1972217559814453,69000
1999,-1.6670048236846924,5528000,9.924494406732265e-06,8.135186362778768e-07,2.197220802307129,69100
1999,-1.4087979793548584,5536000,2.256319476146018e-06,0.00022274861512414646,2.19722318649292,69200
1999,-0.30872857570648193,5544000,2.1703024231101153e-06,-0.0002857391487395944,2.1972146034240723,69300
1998,-0.909347653388977,5552000,2.446340204187436e-06,-0.0005424138122180011,2.1972224712371826,69400
1998,-1.2493383884429932,5560000,8.320394044858404e-06,-0.0006891697925766494,2.1972222328186035,69500
1999,-0.5449246168136597,5568000,7.490993993997108e-07,0.00029479897893907036,2.197221040725708,69600
1999,-0.5258170366287231,5576000,7.4727445280586835e-06,0.0009737788001075387,2.1972224712371826,69700
1998,-0.46322739124298096,5584000,1.645285010454245e-06,0.0017173320242363844,2.1972222328186035,69800
1998,-0.6019890308380127,5592000,1.0281611366735888e-06,0.00035262247247374033,2.1972224712371826,69900
1998,-0.026563644409179688,5600000,1.7704198853607522e-06,-0.002522671806946164,2.1972150802612305,70000
1998,-1.5065350532531738,5608000,1.8884389874074259e-06,0.0005121050415255012,2.1972217559814453,70100
1999,-0.1248779296875,5616000,6.8301633291412145e-06,0.0013435013386697392,2.1972224712371826,70200
1999,-0.795662522315979,5624000,1.0774483598652296e-06,8.919470753880887e-05,2.19722056388855,70300
1999,-1.5596911907196045,5632000,1.1789137715823017e-05,-0.0010698072894626876,2.1972224712371826,70400
1998,-1.6035053730010986,5640000,1.848667466219922e-06,-0.0006657978354269289,2.1972217559814453,70500
1998,-0.35676467418670654,5648000,1.5651678495487431e-06,-0.00043855442154381306,2.1972107887268066,70600
1998,-1.905013084411621,5656000,2.4644655240990687e-06,-0.0009436780301257386,2.197221517562866,70700
1998,-0.5726549625396729,5664000,8.795281246420927e-06,-0.00017986642342293635,2.1972224712371826,70800
1998,-1.5968031883239746,5672000,2.96028406410187e-06,-0.0011714670233232028,2.1972203254699707,70900
1998,-0.3367340564727783,5680000,1.143016379501205e-05,-0.0008342193739736103,2.1972222328186035,71000
1998,-1.494168758392334,5688000,4.176455149718095e-06,-0.00012363865316729062,2.197221279144287,71100
1998,-0.596520185470581,5696000,1.4907355989635107e-06,9.726584116833691e-05,2.1972217559814453,71200
1998,-0.6071933507919312,5704000,2.9028374228801113e-06,-0.0009054480222403071,2.1972107887268066,71300
1998,-0.7282453775405884,5712000,1.1474442089820514e-06,0.001184631737851305,2.1972217559814453,71400
1998,-0.7488689422607422,5720000,1.028419501380995e-05,0.0006743229803760186,2.1972224712371826,71500
1998,-0.47443199157714844,5728000,5.783137453363452e-07,0.0009324159046173008,2.1972198486328125,71600
1998,-0.9148948192596436,5736000,6.991549071244663e-06,0.0003530588195644668,2.1972222328186035,71700
1997,-0.33400392532348633,5744000,2.0831059828196885e-06,-0.00040064125605567826,2.1972217559814453,71800
1997,-0.3033473491668701,5752000,2.148132352886023e-06,-0.0005236063821485004,2.1972219944000244,71900
1998,-0.43818235397338867,5760000,3.217464836779982e-06,-0.0006431312393033295,2.197211742401123,72000
1998,-0.10409533977508545,5768000,2.230458449048456e-06,-0.00021507713518076343,2.197221279144287,72100
1998,-0.889792799949646,5776000,8.608006282884162e-06,-0.0007274550858710427,2.1972227096557617,72200
1998,-0.5317306518554688,5784000,9.533403613204428e-07,-0.0008878083157469518,2.1972203254699707,72300
1998,-1.3605270385742188,5792000,1.179715218313504e-05,0.0014610489201913879,2.1972217559814453,72400
1998,-0.5416444540023804,5800000,1.3893338746129302e-06,-0.00047793228495720543,2.1972222328186035,72500
1998,-0.36391305923461914,5808000,2.6594036626192974e-06,-0.0010741028767370154,2.1972148418426514,72600
1998,-0.41463398933410645,5816000,1.9785823042184347e-06,-0.0002806037463415123,2.1972222328186035,72700
1998,-0.5822244882583618,5824000,7.782794455124531e-06,-0.0008213760529542924,2.197222948074341,72800
1998,-0.2262108325958252,5832000,6.687038194286288e-07,-0.0013390869060003752,2.197220802307129,72900
1998,-1.1967389583587646,5840000,8.648468792671338e-06,-0.0005055804427684052,2.1972227096557617,73000
1998,-0.4361916780471802,5848000,2.7723463063011877e-06,-0.0007349489576881751,2.197221279144287,73100
1998,-0.2882770299911499,5856000,1.801602365958388e-06,-0.0007182778457718086,2.1972222328186035,73200
1998,0.46914035081863403,5864000,1.9782821709668497e-06,-0.0012828991126298205,2.1972131729125977,73300
1998,-1.066307544708252,5872000,2.810378418871551e-06,-0.0001431922970823507,2.197221279144287,73400
1998,-0.2299290895462036,5880000,6.600967935810331e-06,-0.001905581903338316,2.1972227096557617,73500
1998,0.3426097631454468,5888000,4.0657801037013996e-07,0.0002010225734920823,2.1972203254699707,73600
1998,-2.3972628116607666,5896000,9.758045052876696e-06,0.0007967485515109729,2.197221279144287,73700
1998,-0.8002387285232544,5904000,1.5636239822924836e-06,0.00014178120727592614,2.1972217559814453,73800
1998,-0.6781526803970337,5912000,2.3203976979857543e-06,0.00041323278355775983,2.1972193717956543,73900
1998,-0.4831838607788086,5920000,3.018580173375085e-06,-0.0015403454662191508,2.1972155570983887,74000
1998,-1.5128018856048584,5928000,1.752377670527494e-06,-6.773419845558237e-05,2.1972198486328125,74100
1998,-0.477176308631897,5936000,9.881844562187325e-06,0.0004695658028140315,2.197221279144287,74200
1998,-0.29702985286712646,5944000,9.585036195858265e-07,-9.667462545621674e-05,2.197219133377075,74300
1998,-0.252286434173584,5952000,1.5739326045149937e-05,-0.0008850619407894556,2.1972224712371826,74400
1998,0.10498160123825073,5960000,1.1566700095499982e-06,0.0009957055579434381,2.197221279144287,74500
1998,-0.021636128425598145,5968000,3.2190014280786272e-06,0.0006605994203709997,2.197216510772705,74600
1998,0.00507807731628418,5976000,1.3300077625899576e-06,-0.000526183659178514,2.197221040725708,74700
1998,-0.11852908134460449,5984000,6.324926744127879e-06,-0.0009051286022440763,2.197223663330078,74800
1998,-0.7385690212249756,5992000,8.946715865931765e-07,-0.0015969472577125998,2.19722056388855,74900
1998,-0.9063197374343872,6000000,5.209749360801652e-06,-0.001075848714208405,2.19722318649292,75000
1998,-0.3855586051940918,6008000,2.8525830657599727e-06,-0.00021777124275104142,2.1972217559814453,75100
1997,-1.549379825592041,6016000,2.2096714928920846e-06,0.00013461649668897735,2.1972222328186035,75200
1997,-1.9491558074951172,6024000,1.9927351786463987e-06,0.00018165636647609061,2.1972179412841797,75300
1998,-0.35494446754455566,6032000,2.836687144736061e-06,0.0002232477510915487,2.197221279144287,75400
1998,0.1308090090751648,6040000,4.984430688637076e-06,-0.0011709858647009242,2.1972227096557617,75500
1997,-0.316265344619751,6048000,1.2068079513483099e-06,-9.097137931348697e-05,2.1972222328186035,75600
1998,-0.5915348529815674,6056000,8.054333193285856e-06,-0.0012624233131646179,2.1972217559814453,75700
1997,-0.18228554725646973,6064000,1.970388439076487e-06,-0.0005890944936709275,2.1972227096557617,75800
1997,-0.20259308815002441,6072000,1.7920583559316583e-06,-0.0026687719519031816,2.1972217559814453,75900
1997,-0.059397101402282715,6080000,5.211535153648583e-06,-0.004335328518936876,2.197216510772705,76000
1997,-0.6231951713562012,6088000,3.3641335903666914e-06,-0.0004052070857142098,2.1972222328186035,76100
1998,-0.6728070974349976,6096000,7.770113370497711e-06,-0.0009363661345560103,2.1972217559814453,76200
1998,-1.0436768531799316,6104000,7.949629434733652e-07,-0.0003151417109847898,2.1972217559814453,76300
1998,-0.1043696403503418,6112000,8.99568203749368e-06,-0.0024432547859760236,2.197221040725708,76400
1997,-0.5846230983734131,6120000,1.2213222362333909e-06,-0.00126255642499018,2.1972222328186035,76500
1997,-0.008412599563598633,6128000,1.6326915783793083e-06,0.0022511449227749837,2.1972153186798096,76600
1997,-1.1935005187988281,6136000,1.937537035701098e-06,-0.0005091764116514242,2.197221279144287,76700
1997,-3.2966160774230957,6144000,5.996877462166594e-06,-0.0016509187958149596,2.1972222328186035,76800
1997,-1.5823218822479248,6152000,7.234017971313733e-07,0.0006453484292251232,2.1972222328186035,76900
1997,-1.7397723197937012,6160000,6.047298029443482e-06,9.158762813967768e-05,2.1972219944000244,77000
1997,-0.174835205078125,6168000,2.0318336737545906e-06,0.0007284107997065803,2.1972222328186035,77100
1997,-0.7859697341918945,6176000,2.0379957277327776e-06,-0.00045463214701157995,2.1972227096557617,77200
1997,0.29408466815948486,6184000,3.939603175240336e-06,-0.0017558043198732775,2.1972134113311768,77300
1997,-0.8199883699417114,6192000,1.7514548744657077e-06,0.0004941630437315325,2.197221279144287,77400
1997,-2.6080667972564697,6200000,4.716501734947087e-06,-0.001546327627147548,2.1972219944000244,77500
1997,-0.21538853645324707,6208000,6.465637625296949e-07,-0.00034972831940649485,2.197221279144287,77600
1997,-1.948561429977417,6216000,9.7456841103849e-06,-0.0005015576671667076,2.19722056388855,77700
1997,-1.2560596466064453,6224000,1.2835253073717467e-06,-0.00032054408511612565,2.197221279144287,77800
1997,-2.277693510055542,6232000,6.465697424573591e-06,-0.0008788665540123475,2.1972129344940186,77900
1997,-0.7834799289703369,6240000,5.976055035716854e-06,-0.001160327091020008,2.1972179412841797,78000
1997,-0.024689674377441406,6248000,2.613896185721387e-06,-0.0005220890066993889,2.1972203254699707,78100
1997,-0.4569096565246582,6256000,4.550046924123308e-06,-0.0001144132001172693,2.197221279144287,78200
1997,-0.10791456699371338,6264000,2.164463921872084e-06,0.00040607309292681746,2.1972198486328125,78300
1997,-0.9109536409378052,6272000,6.977761131565785e-06,-0.00013622187543660402,2.197221279144287,78400
1997,-1.3519489765167236,6280000,8.829016451272764e-07,-0.0007308270072826417,2.1972203254699707,78500
1997,0.2333698272705078,6288000,1.1548961538210278e-06,0.0013277793022098195,2.197216033935547,78600
1997,-0.5245803594589233,6296000,1.9296971913718153e-06,0.00038356020977516894,2.19722056388855,78700
1997,-1.6526269912719727,6304000,4.191341758996714e-06,-0.0007267703798788716,2.1972217559814453,78800
1997,-0.09343087673187256,6312000,8.36735125631094e-07,0.0008498678620981082,2.1972198486328125,78900
1997,-1.9888532161712646,6320000,5.675743977917591e-06,-0.0005896832566577359,2.1972222328186035,79000
1996,-0.6722925901412964,6328000,2.0097554624953773e-06,0.0005558471166295931,2.1972203254699707,79100
1996,-0.31836581230163574,6336000,1.3679937183042057e-06,0.0008650614461657824,2.197220802307129,79200
1996,-0.4195762872695923,6344000,1.702218241916853e-06,0.0006599724597435852,2.1972134113311768,79300
1996,-0.04130065441131592,6352000,2.5239778551622294e-06,0.0013604822178422183,2.19722056388855,79400
1996,-0.5728201866149902,6360000,1.0682175343390554e-05,0.0002568040563346585,2.1972217559814453,79500
1996,-0.9081524610519409,6368000,1.137068579737388e-06,0.0003388680201169336,2.197218894958496,79600
1996,-0.2820838689804077,6376000,9.274494004785083e-06,0.0028228579556525803,2.197221517562866,79700
1996,-1.7018675804138184,6384000,1.3555435316447983e-06,-0.0002707462456783105,2.1972200870513916,79800
1996,-1.194411039352417,6392000,1.501363612987916e-06,-7.868692773627117e-06,2.1972126960754395,79900
1996,-4.9205451011657715,6400000,4.770406576426467e-06,-0.0011969015376052995,2.197218656539917,80000
1996,-1.462953805923462,6408000,4.319274921726901e-06,-0.0013115250157170522,2.197221040725708,80100
1996,-1.3877146244049072,6416000,3.001201548613608e-06,-0.0016312388790538535,2.1972196102142334,80200
1997,-2.9179673194885254,6424000,4.248698587616673e-06,-0.00020854404174315279,2.19722056388855,80300
1997,-0.4590514898300171,6432000,8.863566108630039e-06,0.0001430087200787966,2.1972198486328125,80400
1996,-2.2940149307250977,6440000,1.1189316637683078e-06,-0.0004086258109964547,2.1972203254699707,80500
1996,-0.20598268508911133,6448000,1.201217173729674e-06,0.0026824197764653947,2.1972103118896484,80600
1997,-1.0245895385742188,6456000,2.069654101433116e-06,-0.000117463280002994,2.197220802307129,80700
1997,-1.1629674434661865,6464000,5.124696144775953e-06,-0.00034914118514279836,2.197221040725708,80800
1997,-0.5513190031051636,6472000,5.842200607730774e-07,0.0005468366991408403,2.1972193717956543,80900
1997,-0.39740145206451416,6480000,6.846709766250569e-06,0.00045235762399897794,2.197221279144287,81000
1996,-1.4150114059448242,6488000,2.0335496628831606e-06,2.7977705394732764e-05,2.1972203254699707,81100
1997,-0.5341908931732178,6496000,1.081935920410615e-06,0.0002355201734644652,2.197221040725708,81200
1997,-1.2222938537597656,6504000,2.2718709260516334e-06,-0.0001849468326099668,2.197211503982544,81300
1997,-1.202028512954712,6512000,1.8085869442074909e-06,0.0008406367977841,2.197220802307129,81400
1997,-2.7006709575653076,6520000,5.713804057450034e-06,6.778930709288034e-05,2.1972224712371826,81500
1997,-0.34512150287628174,6528000,1.2999440741623403e-06,0.0008849713838571915,2.1972198486328125,81600
1997,-0.9972100257873535,6536000,9.658817361923866e-06,0.00014861405634292169,2.1972217559814453,81700
1997,-0.3066542148590088,6544000,9.050182825376396e-07,8.169135957203366e-05,2.19722056388855,81800
1997,-0.32008302211761475,6552000,1.0279285334036103e-06,-0.0026842153980396687,2.1972110271453857,81900
1997,-1.7762467861175537,6560000,1.4079575976211345e-06,-0.00014804152411329596,2.197220802307129,82000
1997,-1.9548912048339844,6568000,6.276517524383962e-06,-0.00019327495147081208,2.197221279144287,82100
1997,-0.33466386795043945,6576000,8.034400593714963e-07,-0.0013985590090669574,2.1972193717956543,82200
1997,-1.0333762168884277,6584000,9.174837941827718e-06,0.0010143459601749782,2.1972217559814453,82300
1997,-1.218824863433838,6592000,2.4523742467863485e-06,0.0014676834772217261,2.1972203254699707,82400
1997,0.005564391613006592,6600000,1.0700775874283863e-06,0.0008978737175311835,2.1972203254699707,82500
1997,-0.01706993579864502,6608000,3.0289129426819272e-06,0.0016129348645335996,2.197211742401123,82600
1997,-1.1959421634674072,6616000,1.3125875284458743e-06,0.00126710203676339,2.1972203254699707,82700
1997,-1.0720975399017334,6624000,4.077247467648704e-06,0.0004266436548277852,2.1972217559814453,82800
1998,-0.3855013847351074,6632000,6.435921591219085e-07,0.0009282518021791475,2.197218894958496,82900
1998,-0.9544479846954346,6640000,6.529292932100361e-06,-0.0008597353680670494,2.1972219944000244,83000
1997,-2.216519594192505,6648000,1.8013486169365933e-06,-0.000328185625403421,2.197221279144287,83100
1997,-1.5451688766479492,6656000,1.248393004971149e-06,-0.0010518501399019442,2.197221279144287,83200
1997,-0.6935992240905762,6664000,2.0544568997138413e-06,-0.002278009836300043,2.1972126960754395,83300
1997,0.2864834666252136,6672000,1.8242153601022437e-06,0.0004448976219919132,2.197221279144287,83400
1997,0.17935413122177124,6680000,5.383857569540851e-06,-0.00217286814659019,2.1972222328186035,83500
1998,0.19405525922775269,6688000,5.954544235464709e-07,-0.0011431247608925331,2.197221040725708,83600
1998,-0.7356449365615845,6696000,6.0819415921287145e-06,-0.0021048242277174724,2.197221040725708,83700
1997,-0.5212461948394775,6704000,1.3280920256875106e-06,-0.00010220869289696566,2.1972222328186035,83800
1997,0.41721683740615845,6712000,1.1162228474859148e-06,0.002562320600191015,2.1972153186798096,83900
1998,-0.8304578065872192,6720000,1.7262970004594536e-06,-0.0013987779705530556,2.1972217559814453,84000
1998,-0.6126886606216431,6728000,5.627859536616597e-06,-0.0008522037999682652,2.197222948074341,84100
1998,0.12807995080947876,6736000,6.606811666642898e-07,3.213632116967346e-05,2.197221279144287,84200
1998,-0.5963233709335327,6744000,5.3734688663098495e-06,-0.0026262691138072116,2.1972227096557617,84300
1997,-0.7441219091415405,6752000,2.7351729841029737e-06,-0.0008400763031204406,2.1972224712371826,84400
1998,-2.072209596633911,6760000,1.24362270526035e-06,-0.0017268856106966268,2.1972222328186035,84500
1998,-1.2704863548278809,6768000,2.5683875719550997e-06,-0.0007227033863500765,2.1972107887268066,84600
1998,0.19735610485076904,6776000,1.3522551398637006e-06,-0.0010846374301763718,2.1972222328186035,84700
1998,-0.39311838150024414,6784000,7.736076440778561e-06,-0.0007607273108988011,2.19722056388855,84800
1998,0.13343334197998047,6792000,4.456141482478415e-07,0.0005231732244283194,2.197221279144287,84900
1998,-0.6143664121627808,6800000,9.461614354222547e-06,-0.0009580280995578506,2.197220802307129,85000
1998,-1.2891120910644531,6808000,1.6230582104981295e-06,-5.2844891433778686e-05,2.1972217559814453,85100
1998,-2.272202730178833,6816000,3.253392151236767e-06,-0.000494339533429411,2.1972126960754395,85200
1998,-0.9829639196395874,6824000,2.5663694032118656e-06,-0.0015368447930086404,2.197211503982544,85300
1998,-0.26005804538726807,6832000,1.7122772533184616e-06,0.0010856926885026042,2.1972217559814453,85400
1998,-0.4587235450744629,6840000,5.261393653199775e-06,0.00017422019136574817,2.197221279144287,85500
1998,0.07744848728179932,6848000,4.790230150319985e-07,0.00023126574805019118,2.197221279144287,85600
1998,-0.8364696502685547,6856000,9.392468200530857e-06,8.501444867761165e-05,2.1972193717956543,85700
1998,-0.198807954788208,6864000,8.759483307585469e-07,0.0013954902336990927,2.1972217559814453,85800
1998,-0.5225831270217896,6872000,1.5058518556543277e-06,0.0020448467100763422,2.1972129344940186,85900
1998,-1.5491609573364258,6880000,1.640439563743712e-06,-0.0002382276565185748,2.197221279144287,86000
1998,-0.8651424646377563,6888000,3.831334197457181e-06,0.0010031039410932862,2.1972217559814453,86100
1998,-0.35162830352783203,6896000,6.741407787558273e-07,0.000519276893010101,2.197221279144287,86200
1998,-0.8285948038101196,6904000,5.182492714084219e-06,0.00019772374473632227,2.1972217559814453,86300
1998,-0.3262763023376465,6912000,2.776594101305818e-06,0.0018417515515466222,2.1972217559814453,86400
1998,-0.3867405652999878,6920000,1.0628172049109708e-06,0.0005665791662977426,2.197221279144287,86500
1998,0.4241381883621216,6928000,1.2974760466022417e-06,0.00027784902349594633,2.197213649749756,86600
1998,-0.06167948246002197,6936000,1.8868202005251078e-06,0.0010896272702666464,2.197221279144287,86700
1998,-0.3533477783203125,6944000,7.294135684787761e-06,0.0003198857720462911,2.1972203254699707,86800
1998,-0.8463830947875977,6952000,8.788932746028877e-07,-0.00014312314212929777,2.197221279144287,86900
1998,-1.3890552520751953,6960000,7.594993803650141e-06,0.0010326571031328059,2.1972193717956543,87000
1998,-0.23772776126861572,6968000,1.00617501175293e-06,-0.00022261377425820684,2.1972222328186035,87100
1998,-0.34090888500213623,6976000,5.144492206454743e-06,0.0004697019328887109,2.1972134113311768,87200
1998,0.40831100940704346,6984000,2.578189423729782e-06,-0.003727554572765257,2.1972172260284424,87300
1998,-0.6161822080612183,6992000,7.964919859659858e-06,0.0010914513484749477,2.1972222328186035,87400
1998,-1.3454985618591309,7000000,6.204121746122837e-06,0.0018418317683597252,2.197221517562866,87500
1998,0.2786661982536316,7008000,1.0736150670709321e-06,-0.00029248038463265403,2.197221279144287,87600
1998,-1.258497953414917,7016000,7.932483640615828e-06,-0.0008351568696525647,2.1972203254699707,87700
1998,-0.3295156955718994,7024000,9.69343545875745e-07,-0.0005396251967340504,2.197220802307129,87800
1998,-0.18854749202728271,7032000,1.5877546957199229e-06,0.001535227782005677,2.1972150802612305,87900
1998,-0.346122145652771,7040000,1.6355974139514728e-06,-0.0007430733032379067,2.1972217559814453,88000
1998,-0.9908336400985718,7048000,6.637682872678852e-06,-0.00021541044388868614,2.1972222328186035,88100
1998,-2.338115692138672,7056000,6.209114644661895e-07,-0.00023571965566588916,2.19722056388855,88200
1998,-0.8661321401596069,7064000,7.152937996579567e-06,-0.0008184170433196414,2.1972227096557617,88300
1998,-0.0028388500213623047,7072000,1.2158509434812004e-06,0.0015606968412612333,2.197221040725708,88400
1998,-0.5695309638977051,7080000,1.2863147276220843e-06,0.00020428421034921485,2.197220802307129,88500
1998,-0.5448622703552246,7088000,2.2763463221053826e-06,0.0007918387917015934,2.197214365005493,88600
1998,-0.3199751377105713,7096000,1.7470207467340515e-06,0.0013598272034869296,2.1972217559814453,88700
1998,-0.23345887660980225,7104000,3.6868732422590256e-06,0.0007992390030267416,2.197221517562866,88800
1998,-0.490928053855896,7112000,9.94611696114589e-07,0.0007148919662995467,2.1972203254699707,88900
1999,-1.0631163120269775,7120000,6.910947377036791e-06,0.0010020979582805011,2.1972203254699707,89000
1998,-0.816186785697937,7128000,1.179920445792959e-06,2.0398532069521024e-05,2.197221279144287,89100
1998,-1.1900908946990967,7136000,5.715568931918824e-06,0.000703275005434989,2.197207450866699,89200
1998,-1.1584317684173584,7144000,3.0016149139555637e-06,-5.6125480114133096e-06,2.197218179702759,89300
1998,-1.5364468097686768,7152000,3.5822740755975246e-06,-0.0005953456466158968,2.19722056388855,89400
1999,-2.2124578952789307,7160000,2.8417018711479614e-06,5.050385589129291e-05,2.1972193717956543,89500
1999,-1.7278351783752441,7168000,8.650141580801574e-07,0.00032874922283099295,2.1972193717956543,89600
1999,-0.7810416221618652,7176000,8.138462362694554e-06,0.0013029079767875374,2.197218418121338,89700
1998,-0.3543214797973633,7184000,1.0952203410852235e-06,0.0008514064279552258,2.1972198486328125,89800
1998,-0.33672618865966797,7192000,1.6321213252012967e-06,0.001615458975356887,2.1972122192382812,89900
1999,-0.12221908569335938,7200000,1.8541452391218627e-06,0.0016929431089010905,2.197220802307129,90000
1999,-1.4885408878326416,7208000,4.338353846833343e-06,-6.038662359060254e-05,2.1972196102142334,90100
1999,-1.2227787971496582,7216000,5.683563131242408e-07,0.00047561342369135674,2.197218894958496,90200
1999,-1.7069242000579834,7224000,4.602366061590146e-06,3.1428307465830585e-05,2.1972193717956543,90300
1999,-1.373821496963501,7232000,1.36704693431966e-06,0.0019276191995231784,2.197221040725708,90400
1999,-1.2062695026397705,7240000,1.8590269519336289e-06,0.0008781076483501237,2.197221279144287,90500
1999,-0.01596987247467041,7248000,2.1301245851645945e-06,-0.002514390108990483,2.1972172260284424,90600
1999,-0.09253406524658203,7256000,2.114755261573009e-06,0.0011300915273750433,2.1972217559814453,90700
1999,-1.3297648429870605,7264000,6.315825885394588e-06,-0.0013383793650916687,2.1972219944000244,90800
