total_timesteps,explained_variance,value_loss,fps,avg reward,policy_entropy,nupdates,learning rate
8768000,0.0,0.0438322089612484,2102,-2.0820615500211717,1.7723029851913452,109600,0.01
8776000,0.0,0.05982320383191109,2102,-1.9955285742878914,1.7565886974334717,109700,0.01
8784000,-1.1920928955078125e-07,0.022984692826867104,2102,-1.9302238658070565,1.7612842321395874,109800,0.01
8792000,0.0,0.046244047582149506,2101,-1.8839027389883996,1.7712128162384033,109900,0.01
8800000,-1.1920928955078125e-07,0.04411501809954643,2101,-1.8743108689785004,1.7602523565292358,110000,0.01
8808000,-2.384185791015625e-07,0.05497865751385689,2101,-1.8257631912827492,1.7650991678237915,110100,0.01
8816000,0.0032731294631958008,0.04402725771069527,2102,-1.9666394650936128,1.7721736431121826,110200,0.01
8824000,-1.1920928955078125e-07,0.04433618113398552,2101,-1.7969926059246064,1.780697226524353,110300,0.01
8832000,-0.0003590583801269531,0.034139133989810944,2102,-1.8800559483468533,1.7660068273544312,110400,0.01
8840000,0.0,0.07073287665843964,2102,-1.9833642333745956,1.775089979171753,110500,0.01
8848000,-1.1920928955078125e-07,0.007342449389398098,2102,-2.066463661193848,1.773583173751831,110600,0.01
8856000,0.0,0.002489543054252863,2102,-2.096676063537598,1.7652435302734375,110700,0.01
8864000,-0.008794784545898438,0.03691036254167557,2102,-1.9382270582020282,1.7669804096221924,110800,0.01
8872000,-8.344650268554688e-07,0.002563353395089507,2102,-2.127531051635742,1.7605918645858765,110900,0.01
8880000,0.0,0.028591597452759743,2102,-2.0816891878843307,1.750200629234314,111000,0.01
8888000,0.0,0.017763087525963783,2102,-2.186271661520004,1.7369248867034912,111100,0.01
8896000,-1.1920928955078125e-07,0.0224862489849329,2102,-2.0588842928409576,1.7418549060821533,111200,0.01
8904000,0.0,0.027607444673776627,2102,-1.879977136850357,1.7443888187408447,111300,0.01
8912000,0.0,0.01757900044322014,2102,-1.95616714656353,1.763667106628418,111400,0.01
8920000,5.960464477539063e-08,0.045174941420555115,2102,-1.9000071980059148,1.7741609811782837,111500,0.01
8928000,0.0,0.028062229976058006,2102,-1.8884492099285126,1.7843666076660156,111600,0.01
8936000,0.0015044212341308594,0.1106499433517456,2102,-1.9753306455910207,1.78459894657135,111700,0.01
8944000,5.960464477539063e-08,0.10157575458288193,2102,-2.2337473422288894,1.784258484840393,111800,0.01
8952000,-1.1920928955078125e-07,0.054042160511016846,2102,-2.133614918589592,1.786838173866272,111900,0.01
8960000,0.0,0.03310156613588333,2102,-2.158199191093445,1.7786147594451904,112000,0.01
8968000,-0.0017474889755249023,0.03168049827218056,2102,-1.8855152331292628,1.7784385681152344,112100,0.01
8976000,-1.1920928955078125e-07,0.039713893085718155,2102,-1.8268076956272126,1.7789220809936523,112200,0.01
8984000,-1.1920928955078125e-07,0.0018390215700492263,2102,-1.8020415782928467,1.7725493907928467,112300,0.01
8992000,0.0,0.01725754700601101,2102,-1.6925055727362632,1.775210976600647,112400,0.01
9000000,0.0,0.04418977349996567,2102,-1.9033795326948166,1.7847497463226318,112500,0.01
9008000,5.960464477539063e-08,0.02788468822836876,2102,-1.798255656659603,1.784328818321228,112600,0.01
9016000,-1.1920928955078125e-07,0.0019069627160206437,2102,-1.8350273847579956,1.7896125316619873,112700,0.01
9024000,0.0,0.03317282348871231,2102,-2.03661475032568,1.7894070148468018,112800,0.01
9032000,-1.1920928955078125e-07,0.00698725413531065,2102,-1.8397422075271606,1.7905642986297607,112900,0.01
9040000,0.0,0.04935435950756073,2102,-1.8883182466030122,1.7875903844833374,113000,0.01
9048000,0.0,0.0021691517904400826,2102,-1.9571151256561279,1.7846667766571045,113100,0.01
9056000,-1.1920928955078125e-07,0.04411736875772476,2102,-1.9597671151161193,1.788287878036499,113200,0.01
9064000,5.960464477539063e-08,0.012260557152330875,2102,-1.917421081662178,1.7851803302764893,113300,0.01
9072000,0.0,0.0754614844918251,2102,-2.239170733094215,1.7907205820083618,113400,0.01
9080000,-0.002378702163696289,0.04331003874540329,2102,-2.222013384103775,1.790565848350525,113500,0.01
9088000,0.0,0.012202460318803787,2102,-1.9867317169904708,1.7890889644622803,113600,0.01
9096000,0.0,0.0021825332660228014,2102,-1.9631422996520995,1.7870595455169678,113700,0.01
9104000,4.172325134277344e-07,0.08588109910488129,2102,-2.0859850414097307,1.790174126625061,113800,0.01
9112000,0.0,0.0643978863954544,2102,-2.2116201877593995,1.7876815795898438,113900,0.01
9120000,-1.1920928955078125e-07,0.027422472834587097,2102,-2.150137335062027,1.785021185874939,114000,0.01
9128000,-1.1920928955078125e-07,0.02248740941286087,2102,-2.095862680673599,1.788179636001587,114100,0.01
9136000,0.0,0.002240472938865423,2102,-1.9890297174453735,1.7846180200576782,114200,0.01
9144000,-0.0018000602722167969,0.027575233951210976,2102,-1.8080910630524158,1.7730810642242432,114300,0.01
9152000,5.960464477539063e-08,0.04957759380340576,2102,-1.9551809772849083,1.7619664669036865,114400,0.01
9160000,0.0,0.06682474911212921,2102,-2.022327819466591,1.7681411504745483,114500,0.01
9168000,-0.0001462697982788086,0.06506387144327164,2102,-2.1333155311644076,1.763513207435608,114600,0.01
9176000,-1.1920928955078125e-07,0.007312809582799673,2102,-2.0488749757409095,1.7658965587615967,114700,0.01
9184000,0.0,0.02861126884818077,2102,-2.124801418185234,1.7690174579620361,114800,0.01
9192000,-1.1920928955078125e-07,0.054346345365047455,2102,-2.1216788962483406,1.7707960605621338,114900,0.01
9200000,0.0,0.028624335303902626,2102,-2.1511656016111376,1.7837998867034912,115000,0.01
9208000,-1.1920928955078125e-07,0.012331793084740639,2102,-1.9853008776903152,1.7661011219024658,115100,0.01
9216000,-1.1920928955078125e-07,0.1485918015241623,2102,-2.2421422973275185,1.7576240301132202,115200,0.01
9224000,5.960464477539063e-08,0.012558549642562866,2101,-2.1750116139650344,1.776300072669983,115300,0.01
9232000,0.0,0.0027031335048377514,2101,-2.184766149520874,1.7728796005249023,115400,0.01
9240000,-0.01900780200958252,0.002354741096496582,2101,-2.0857676029205323,1.7748091220855713,115500,0.01
9248000,-1.1920928955078125e-07,0.043954215943813324,2101,-2.0988184422254563,1.7782669067382812,115600,0.01
9256000,0.0,0.01731002889573574,2101,-1.9144448801875114,1.7764332294464111,115700,0.01
9264000,0.0,0.012017341330647469,2101,-1.7646328419446946,1.7800853252410889,115800,0.01
9272000,0.0,0.020391758531332016,2101,-1.6594251185655593,1.7878007888793945,115900,0.01
9280000,-1.1920928955078125e-07,0.022922970354557037,2101,-1.6720592498779296,1.788699746131897,116000,0.01
9288000,0.0,0.049457188695669174,2101,-2.0373201325535772,1.7882280349731445,116100,0.01
9296000,1.7881393432617188e-07,0.027739280834794044,2101,-2.0846733331680296,1.7863346338272095,116200,0.01
9304000,0.0,0.05505527928471565,2101,-2.0199222296476362,1.7798049449920654,116300,0.01
9312000,1.1920928955078125e-07,0.03322073444724083,2101,-1.9675873979926108,1.7821435928344727,116400,0.01
9320000,2.384185791015625e-07,0.05968679115176201,2101,-1.9228927880525588,1.7829134464263916,116500,0.01
9328000,0.0,0.027745697647333145,2101,-2.066618436574936,1.783656120300293,116600,0.01
9336000,-1.1920928955078125e-07,0.01217135414481163,2101,-1.9536561250686646,1.7838274240493774,116700,0.01
9344000,0.0,0.03312128409743309,2102,-2.1215481996536254,1.777130365371704,116800,0.01
9352000,0.0,0.10568785667419434,2102,-2.3649879723787306,1.7646815776824951,116900,0.01
9360000,5.960464477539063e-08,0.023220013827085495,2102,-2.3189143627882003,1.7609751224517822,117000,0.01
9368000,-1.1920928955078125e-07,0.01756516844034195,2102,-2.338192394375801,1.767992377281189,117100,0.01
9376000,-0.014789223670959473,0.020724842324852943,2102,-2.111076205968857,1.7828044891357422,117200,0.01
9384000,5.960464477539063e-08,0.028604846447706223,2102,-2.111224243044853,1.7829868793487549,117300,0.01
9392000,0.0,0.03878460451960564,2101,-1.9706811904907227,1.785045862197876,117400,0.01
9400000,-1.1920928955078125e-07,0.07946007698774338,2101,-2.202266049385071,1.7869224548339844,117500,0.01
9408000,0.0012241601943969727,0.062148310244083405,2101,-2.109594527631998,1.7890713214874268,117600,0.01
9416000,0.0,0.01246299222111702,2101,-2.0991567403078077,1.7901554107666016,117700,0.01
9424000,0.0,0.06970629841089249,2101,-2.1246454536914827,1.7821038961410522,117800,0.01
9432000,5.960464477539063e-08,0.012322647497057915,2101,-1.97685716599226,1.7751814126968384,117900,0.01
9440000,-1.1920928955078125e-07,0.03770869970321655,2101,-2.19008846282959,1.7600291967391968,118000,0.01
9448000,0.0,0.03291852027177811,2101,-2.2095577120780945,1.7634665966033936,118100,0.01
9456000,0.0,0.0956362709403038,2101,-2.1745316445827485,1.7712457180023193,118200,0.01
9464000,0.002251148223876953,0.01768154464662075,2101,-2.1651001393795015,1.768009901046753,118300,0.01
9472000,0.0,0.0025207356084138155,2101,-2.109770631790161,1.7688729763031006,118400,0.01
9480000,0.0,0.01737961545586586,2101,-2.0691641122102737,1.7727893590927124,118500,0.01
9488000,0.0,0.012403356842696667,2101,-2.1751851558685305,1.7836644649505615,118600,0.01
9496000,0.0,0.058637045323848724,2101,-2.0333612263202667,1.776450753211975,118700,0.01
9504000,1.7881393432617188e-07,0.02871427871286869,2101,-2.302066919207573,1.7772986888885498,118800,0.01
9512000,1.1920928955078125e-07,0.07353444397449493,2101,-2.5177510648965837,1.7783422470092773,118900,0.01
9520000,0.0,0.0024591765832155943,2101,-2.0838470458984375,1.7815876007080078,119000,0.01
9528000,-1.1920928955078125e-07,0.017695507034659386,2101,-2.1100968807935714,1.781420111656189,119100,0.01
9536000,0.0,0.033169038593769073,2101,-2.0424237698316574,1.7848799228668213,119200,0.01
9544000,0.0,0.03360731154680252,2101,-1.948045940697193,1.7854444980621338,119300,0.01
9552000,0.002192258834838867,0.007142801769077778,2101,-2.006722617149353,1.7841602563858032,119400,0.01
9560000,1.7881393432617188e-07,0.022983122617006302,2101,-1.926118014752865,1.780566930770874,119500,0.01
9568000,0.0,0.04390306398272514,2101,-2.0264933079481127,1.7783492803573608,119600,0.01
9576000,0.0,0.0019155796617269516,2101,-1.8391681432723999,1.7803418636322021,119700,0.01
9584000,0.0,0.012307144701480865,2101,-1.962367944419384,1.786428451538086,119800,0.01
9592000,1.1920928955078125e-07,0.038665466010570526,2101,-2.1260986804962156,1.7864599227905273,119900,0.01
9600000,0.0,0.012130419723689556,2101,-1.907971665263176,1.7905200719833374,120000,0.01
9608000,0.0,0.038673583418130875,2101,-2.1142509251832964,1.784857988357544,120100,0.01
9616000,0.0005134940147399902,0.0512155219912529,2101,-2.0514271326363085,1.7805566787719727,120200,0.01
9624000,0.0,0.028706053271889687,2101,-2.289876338839531,1.775517463684082,120300,0.01
9632000,-0.0007619857788085938,0.05850257724523544,2101,-2.1727090306580066,1.7847999334335327,120400,0.01
9640000,0.0,0.028765331953763962,2101,-2.3728218764066695,1.7850059270858765,120500,0.01
9648000,0.0,0.07726185023784637,2101,-2.3312537401914595,1.7809116840362549,120600,0.01
9656000,5.960464477539063e-08,0.028763551265001297,2101,-2.3704780280590056,1.7863883972167969,120700,0.01
9664000,4.172325134277344e-07,0.012451082468032837,2101,-2.089332512021065,1.7847011089324951,120800,0.01
9672000,-0.012451648712158203,0.03940026834607124,2101,-1.955422765761614,1.7785179615020752,120900,0.01
9680000,0.0,0.03269945830106735,2101,-2.11046344935894,1.7813724279403687,121000,0.01
9688000,0.0,0.08540334552526474,2101,-2.190022325515747,1.7821681499481201,121100,0.01
9696000,0.001991868019104004,0.08403600007295609,2101,-2.194622115045786,1.7808666229248047,121200,0.01
9704000,-1.1920928955078125e-07,0.037702567875385284,2101,-2.194525292515755,1.7807601690292358,121300,0.01
9712000,0.0,0.05836731195449829,2101,-2.268063721060753,1.774322748184204,121400,0.01
9720000,0.0036992430686950684,0.022540321573615074,2101,-2.167946094274521,1.7680532932281494,121500,0.01
9728000,0.0,0.0027003763243556023,2101,-2.183655023574829,1.7699215412139893,121600,0.01
9736000,-1.1920928955078125e-07,0.0032151849009096622,2101,-2.38272762298584,1.7732079029083252,121700,0.01
9744000,-1.1920928955078125e-07,0.02804071083664894,2101,-2.3488440990447996,1.7695257663726807,121800,0.01
9752000,5.960464477539063e-08,0.022761529311537743,2101,-2.440240281820297,1.768275499343872,121900,0.01
9760000,0.001530766487121582,0.04360031709074974,2101,-2.2702938675880433,1.7839717864990234,122000,0.01
9768000,5.960464477539063e-08,0.028619861230254173,2101,-2.142318841814995,1.7891677618026733,122100,0.01
9776000,0.0010279417037963867,0.0537613108754158,2101,-2.007143806666136,1.790683388710022,122200,0.01
9784000,0.0,0.017397703602910042,2101,-2.101710918545723,1.790980577468872,122300,0.01
9792000,-0.001146078109741211,0.03278542682528496,2101,-1.8533675007522106,1.790125846862793,122400,0.01
9800000,5.960464477539063e-08,0.012254077941179276,2101,-1.910988786816597,1.7856136560440063,122500,0.01
9808000,0.0,0.01760292798280716,2101,-1.9908766955137254,1.7852449417114258,122600,0.01
9816000,0.0036858320236206055,0.01749051921069622,2101,-2.0060074746608736,1.7828543186187744,122700,0.01
9824000,0.0,0.002178134396672249,2101,-1.9611634969711305,1.7843267917633057,122800,0.01
9832000,0.0,0.03842274472117424,2101,-2.0737748086452483,1.7880833148956299,122900,0.01
9840000,0.0,0.054249413311481476,2101,-2.171618813276291,1.7798516750335693,123000,0.01
9848000,0.0035971403121948242,0.017477579414844513,2101,-1.9846783339977265,1.7754724025726318,123100,0.01
9856000,0.002131640911102295,0.06795235723257065,2101,-2.122150195389986,1.773794174194336,123200,0.01
9864000,-1.1920928955078125e-07,0.012376708909869194,2101,-2.0257397443056107,1.7669575214385986,123300,0.01
9872000,0.0,0.05391423776745796,2101,-1.9801896780729293,1.7635433673858643,123400,0.01
9880000,-1.1920928955078125e-07,0.054188668727874756,2101,-2.06857944726944,1.760089635848999,123500,0.01
9888000,-1.1920928955078125e-07,0.007047994527965784,2101,-1.8812929391860962,1.7649078369140625,123600,0.01
9896000,-0.013933062553405762,0.03641181439161301,2101,-1.8240760259330273,1.7736139297485352,123700,0.01
9904000,0.0018036961555480957,0.028500905260443687,2101,-1.9681858241558075,1.7754020690917969,123800,0.01
9912000,0.0,0.0230510663241148,2101,-2.0726551532745363,1.7842381000518799,123900,0.01
9920000,0.0,0.05376611277461052,2101,-1.9701769441366195,1.7822014093399048,124000,0.01
9928000,0.0,0.023062124848365784,2101,-2.0924910992383956,1.78154718875885,124100,0.01
9936000,0.0,0.012614285573363304,2101,-2.2170290261507035,1.7814595699310303,124200,0.01
9944000,-1.1920928955078125e-07,0.07781633734703064,2101,-2.1194149971008303,1.78466796875,124300,0.01
9952000,0.0,0.05509275943040848,2101,-2.1377522736787795,1.7899404764175415,124400,0.01
9960000,-1.1920928955078125e-07,0.017685580998659134,2101,-2.098239132761955,1.788034439086914,124500,0.01
9968000,0.0,0.03305567055940628,2101,-2.0136538416147234,1.7882477045059204,124600,0.01
9976000,0.0,0.037702776491642,2101,-2.194370985031128,1.7804012298583984,124700,0.01
9984000,-0.0030028820037841797,0.02837148681282997,2101,-1.903229633718729,1.7797914743423462,124800,0.01
9992000,-1.1920928955078125e-07,0.08108381181955338,2101,-2.2248442709445952,1.7848392724990845,124900,0.01
10000000,4.76837158203125e-07,0.0022887815721333027,2101,-2.010358142852783,1.7850964069366455,125000,0.01
10008000,0.0,0.08066590130329132,2101,-2.356122261285782,1.7832181453704834,125100,0.01
10016000,5.960464477539063e-08,0.0491420179605484,2101,-2.283581179380417,1.7858062982559204,125200,0.01
10024000,5.960464477539063e-08,0.0437653474509716,2101,-2.2903371930122374,1.7840805053710938,125300,0.01
10032000,1.7881393432617188e-07,0.04379356652498245,2101,-2.2588290870189667,1.7757961750030518,125400,0.01
10040000,0.0,0.01235285960137844,2101,-2.1311935901641847,1.775978446006775,125500,0.01
10048000,0.0,0.0386846587061882,2101,-2.098449468612671,1.7690608501434326,125600,0.01
10056000,0.0029898881912231445,0.012168752029538155,2101,-1.9147614508867263,1.7706406116485596,125700,0.01
10064000,5.960464477539063e-08,0.059592414647340775,2101,-1.9165970727801322,1.7765052318572998,125800,0.01
10072000,-1.1920928955078125e-07,0.04915768653154373,2102,-1.9907240316271781,1.7786773443222046,125900,0.01
10080000,-1.1920928955078125e-07,0.043730609118938446,2102,-1.9057797819375992,1.7756420373916626,126000,0.01
10088000,-1.1920928955078125e-07,0.028562655672430992,2102,-2.0074543431401253,1.7703263759613037,126100,0.01
10096000,0.0,0.002090038266032934,2102,-1.9210944890975952,1.780466079711914,126200,0.01
10104000,0.0,0.04959259182214737,2101,-1.945295038819313,1.7712862491607666,126300,0.01
10112000,-0.004895329475402832,0.021957531571388245,2102,-1.9237113393843175,1.7731059789657593,126400,0.01
10120000,-0.018115997314453125,0.008901083841919899,2102,-1.9713883265852927,1.7777040004730225,126500,0.01
10128000,0.0,0.0018449540948495269,2102,-1.8049465656280517,1.7818119525909424,126600,0.01
10136000,-1.1920928955078125e-07,0.0021049859933555126,2102,-1.927950954437256,1.7850227355957031,126700,0.01
10144000,0.0,0.0434226468205452,2102,-2.008202077448368,1.785976767539978,126800,0.01
10152000,0.0008864402770996094,0.06970107555389404,2102,-1.89646140858531,1.7852703332901,126900,0.01
10160000,1.1920928955078125e-07,0.07430385053157806,2102,-1.9481731951236725,1.7827907800674438,127000,0.01
10168000,5.960464477539063e-08,0.04929152876138687,2102,-2.1600507885217666,1.7759878635406494,127100,0.01
10176000,1.1920928955078125e-07,0.03821808099746704,2102,-2.310703605413437,1.7732950448989868,127200,0.01
10184000,0.0,0.002284011337906122,2102,-2.008263444900513,1.7523524761199951,127300,0.01
10192000,-1.1920928955078125e-07,0.01736139878630638,2102,-2.033964182436466,1.7479537725448608,127400,0.01
10200000,1.7881393432617188e-07,0.012228325940668583,2102,-1.884949377179146,1.7530314922332764,127500,0.01
10208000,-1.1920928955078125e-07,0.0020372611470520496,2102,-1.8966830253601075,1.7728550434112549,127600,0.01
10216000,1.7881393432617188e-07,0.0019530539866536856,2102,-1.8570722579956054,1.7660081386566162,127700,0.01
10224000,0.0,0.022970052435994148,2102,-1.889817762374878,1.7515541315078735,127800,0.01
10232000,0.0,0.03800603002309799,2102,-1.9917618319392205,1.7658250331878662,127900,0.01
10240000,0.004474937915802002,0.06908546388149261,2102,-1.8719129011034965,1.7736787796020508,128000,0.01
10248000,-1.1920928955078125e-07,0.027710560709238052,2102,-1.7657052367925643,1.7595723867416382,128100,0.01
10256000,0.0,0.017459874972701073,2102,-1.7380759462714195,1.7683725357055664,128200,0.01
10264000,0.0,0.022612877190113068,2102,-1.5767061740159989,1.7689635753631592,128300,0.01
10272000,2.384185791015625e-07,0.0014132729265838861,2102,-1.579735565185547,1.7629146575927734,128400,0.01
10280000,0.0,0.038532353937625885,2102,-1.8045335784554482,1.7544822692871094,128500,0.01
10288000,0.0,0.006974022835493088,2102,-1.8305086135864257,1.7569513320922852,128600,0.01
10296000,0.0,0.04991966113448143,2102,-1.7810972705483437,1.7575362920761108,128700,0.01
10304000,0.0,0.02296147122979164,2102,-1.8633880600333215,1.755337119102478,128800,0.01
10312000,0.0,0.01730784960091114,2102,-1.9083699509501457,1.7552235126495361,128900,0.01
10320000,1.1920928955078125e-07,0.06483389437198639,2102,-1.9912909105420113,1.7566890716552734,129000,0.01
10328000,0.0,0.028527135029435158,2102,-1.8780590519309044,1.774749755859375,129100,0.01
10336000,5.960464477539063e-08,0.04758775979280472,2102,-1.8041417948901652,1.7772213220596313,129200,0.01
10344000,0.0,0.022987809032201767,2102,-1.938207219541073,1.7843128442764282,129300,0.01
10352000,-1.1920928955078125e-07,0.01239875890314579,2102,-2.0450051575899124,1.7884521484375,129400,0.01
10360000,0.0,0.0439143180847168,2102,-2.13598310649395,1.7902915477752686,129500,0.01
10368000,1.1920928955078125e-07,0.02772252820432186,2102,-2.1377882212400436,1.78684401512146,129600,0.01
10376000,0.0,0.02859891578555107,2102,-2.0982835724949838,1.7869346141815186,129700,0.01
10384000,0.0,0.10856733471155167,2102,-2.0111841917037965,1.7843577861785889,129800,0.01
10392000,-1.1920928955078125e-07,0.007125065661966801,2102,-1.932192873954773,1.7838512659072876,129900,0.01
10400000,1.1920928955078125e-07,0.03315305337309837,2102,-1.90224848985672,1.7780826091766357,130000,0.01
10408000,0.0,0.0017683419864624739,2102,-1.7670726776123047,1.7784950733184814,130100,0.01
10416000,0.0,0.09731302410364151,2102,-2.0286530435085295,1.773883581161499,130200,0.01
10424000,0.0,0.0021883209701627493,2102,-1.9657444477081298,1.7833435535430908,130300,0.01
10432000,0.005967140197753906,0.06472232192754745,2102,-2.1071438923478127,1.7889070510864258,130400,0.01
10440000,1.1920928955078125e-07,0.0818389281630516,2102,-2.0345953829586505,1.7780719995498657,130500,0.01
10448000,0.0,0.03312201425433159,2102,-1.9360624223947525,1.7791481018066406,130600,0.01
10456000,0.0,0.06675121188163757,2102,-1.892443762719631,1.777451753616333,130700,0.01
10464000,0.0,0.028545713052153587,2102,-1.9541237309575081,1.7687820196151733,130800,0.01
10472000,0.0,0.06529214233160019,2102,-1.9563188448548317,1.7756704092025757,130900,0.01
10480000,0.000872492790222168,0.08070797473192215,2102,-2.027379799634218,1.769317626953125,131000,0.01
10488000,-1.1920928955078125e-07,0.03889813274145126,2102,-1.8478372395038605,1.7685480117797852,131100,0.01
10496000,-1.1920928955078125e-07,0.0017285995418205857,2102,-1.7471027851104737,1.773353934288025,131200,0.01
10504000,-1.1920928955078125e-07,0.03307514637708664,2102,-1.995709204673767,1.7759052515029907,131300,0.01
10512000,0.0,0.002009024377912283,2102,-1.883492684364319,1.7764809131622314,131400,0.01
10520000,0.0,0.03362172469496727,2102,-1.9107153117656708,1.7674496173858643,131500,0.01
10528000,-0.0010579824447631836,0.038541149348020554,2102,-1.9283474884927272,1.7757375240325928,131600,0.01
10536000,0.0,0.017290864139795303,2102,-1.8562053754925727,1.7702915668487549,131700,0.01
10544000,5.960464477539063e-08,0.012172778137028217,2102,-1.8259015843272208,1.7764408588409424,131800,0.01
10552000,-2.384185791015625e-07,0.03870759159326553,2102,-2.0669430032372476,1.7871592044830322,131900,0.01
10560000,0.0,0.007165983319282532,2102,-1.958460782468319,1.7793433666229248,132000,0.01
10568000,5.960464477539063e-08,0.01231825165450573,2102,-1.9727750316262245,1.7764956951141357,132100,0.01
10576000,0.0,0.02297636866569519,2102,-1.9078810200095178,1.7841984033584595,132200,0.01
10584000,1.1920928955078125e-07,0.038647640496492386,2102,-2.1529707431793215,1.7824945449829102,132300,0.01
10592000,1.7881393432617188e-07,0.022487256675958633,2102,-2.092796140909195,1.7784900665283203,132400,0.01
10600000,0.0,0.02856702171266079,2102,-2.019756719470024,1.7685238122940063,132500,0.01
10608000,1.1920928955078125e-07,0.033608950674533844,2102,-1.9435797154903411,1.7725862264633179,132600,0.01
10616000,-1.1920928955078125e-07,0.028561443090438843,2102,-2.0039392739534376,1.7805039882659912,132700,0.01
10624000,0.0,0.059779148548841476,2102,-2.188216245174408,1.7816709280014038,132800,0.01
10632000,0.0,0.02263660356402397,2102,-2.1216262757778166,1.776362419128418,132900,0.01
10640000,-0.0010994672775268555,0.04240546375513077,2102,-1.9941794149577619,1.7859668731689453,133000,0.01
10648000,5.960464477539063e-08,0.012559753842651844,2102,-2.1759335309267045,1.7758691310882568,133100,0.01
10656000,1.1920928955078125e-07,0.038689564913511276,2102,-2.0915727376937867,1.7750762701034546,133200,0.01
10664000,-1.1920928955078125e-07,0.012391144409775734,2102,-2.038391260802746,1.7702277898788452,133300,0.01
10672000,0.0,0.001846672617830336,2102,-1.805786633491516,1.7827173471450806,133400,0.01
10680000,0.0,0.04349665716290474,2102,-2.038826024532318,1.7855627536773682,133500,0.01
10688000,0.0,0.028545811772346497,2102,-1.9544694125652313,1.7845799922943115,133600,0.01
10696000,0.0,0.05089789628982544,2102,-1.7834387488663197,1.7808895111083984,133700,0.01
10704000,0.0,0.001941900933161378,2102,-1.8517616987228394,1.7842051982879639,133800,0.01
10712000,0.0,0.001917909481562674,2103,-1.8402861833572388,1.7871497869491577,133900,0.01
10720000,0.0,0.0285628829151392,2103,-2.0081086114048956,1.7749950885772705,134000,0.01
10728000,0.0,0.01768120378255844,2103,-2.0929541528224944,1.7756246328353882,134100,0.01
10736000,0.0,0.022620009258389473,2103,-2.009636162221432,1.7761070728302002,134200,0.01
10744000,0.002062857151031494,0.03351961821317673,2103,-2.0483610585331915,1.7752937078475952,134300,0.01
10752000,0.0,0.028592657297849655,2103,-2.0841441839933394,1.7734664678573608,134400,0.01
10760000,0.0,0.06444580852985382,2102,-2.2490575462579727,1.777191162109375,134500,0.01
10768000,-0.0029032230377197266,0.02770826779305935,2102,-1.8917306788265704,1.776479721069336,134600,0.01
10776000,1.7881393432617188e-07,0.043848391622304916,2103,-2.0691217571496963,1.778756856918335,134700,0.01
10784000,-2.384185791015625e-07,0.03870909661054611,2102,-2.0649271294474603,1.778573989868164,134800,0.01
10792000,-1.1920928955078125e-07,0.012179872021079063,2102,-1.8336853995919227,1.7764689922332764,134900,0.01
10800000,-1.1920928955078125e-07,0.04397543519735336,2102,-1.9723718106746673,1.785028100013733,135000,0.01
10808000,-1.1920928955078125e-07,0.07073508203029633,2102,-2.01070506721735,1.783159852027893,135100,0.01
10816000,0.0,0.04378290846943855,2102,-2.025562787055969,1.7797949314117432,135200,0.01
10824000,0.0,0.028529802337288857,2102,-1.890854449570179,1.7834100723266602,135300,0.01
10832000,0.0,0.03449191525578499,2102,-1.8068584211170673,1.7835537195205688,135400,0.01
10840000,0.0002740025520324707,0.04688304290175438,2102,-1.810650432854891,1.783082365989685,135500,0.01
10848000,1.7881393432617188e-07,0.08565075695514679,2102,-2.110670490562916,1.781201958656311,135600,0.01
10856000,-1.1920928955078125e-07,0.0645708367228508,2102,-2.0327682733535766,1.7854855060577393,135700,0.01
10864000,-1.1920928955078125e-07,0.04379252344369888,2102,-2.1144532203674316,1.779890775680542,135800,0.01
10872000,0.0,0.00237030116841197,2102,-2.0458463191986085,1.785459280014038,135900,0.01
10880000,1.1920928955078125e-07,0.08057849854230881,2102,-2.048317876458168,1.786058783531189,136000,0.01
10888000,-1.1920928955078125e-07,0.043046776205301285,2102,-2.0072384133934973,1.7830604314804077,136100,0.01
10896000,1.1920928955078125e-07,0.059567876160144806,2103,-2.0948336571455,1.777564287185669,136200,0.01
10904000,0.0,0.04007863253355026,2103,-1.954958552122116,1.7733838558197021,136300,0.01
10912000,-1.1920928955078125e-07,0.043743111193180084,2103,-2.0535520792007445,1.7729450464248657,136400,0.01
10920000,0.0,0.0021677478216588497,2103,-1.9564811944961549,1.7753312587738037,136500,0.01
10928000,1.1920928955078125e-07,0.028553012758493423,2103,-1.9783532351255417,1.762417197227478,136600,0.01
10936000,0.0,0.04397748410701752,2103,-2.0777850046753885,1.7527920007705688,136700,0.01
10944000,0.001795947551727295,0.053083259612321854,2103,-1.8816133446991443,1.7646162509918213,136800,0.01
10952000,0.0,0.022975683212280273,2103,-1.9059666395187378,1.7782790660858154,136900,0.01
10960000,0.0009038448333740234,0.06907562166452408,2103,-1.9067775689065456,1.7850971221923828,137000,0.01
10968000,1.1920928955078125e-07,0.02856527268886566,2103,-2.0148942172527313,1.778934121131897,137100,0.01
10976000,-1.1920928955078125e-07,0.058856941759586334,2103,-1.978108224272728,1.78351628780365,137200,0.01
10984000,0.0,0.03317182511091232,2103,-2.0381547033786775,1.783768892288208,137300,0.01
10992000,-1.1920928955078125e-07,0.028569960966706276,2103,-2.0277823910117148,1.7830493450164795,137400,0.01
11000000,0.001866757869720459,0.04949472099542618,2103,-1.9779920786619187,1.777541160583496,137500,0.01
